old,new
"情報兵だったとき――
僕は妻子よりも仕事を優先した
戦時中だ、敵を潰すことが家族――
ひいては国の為になるとね",
"覚者クン、君たちがこの国に来てからなんだ
家族がいた村が焼き尽くされたことを知ったのは――",
"――月並みな話をしてすまない
今の話は全部忘れてくれ――",
"僕は戦えないけど――
陰ながら応援しているよ",
"もし、<STG 473>で
オーク共の暗号攻撃に遭ったら教えてくれ！
すぐに駆けつけるよ",
"――いや――多分ないか
うん、無いな――",
――ふふふ、みんな楽しそう,
"あのね、覚者さん
あたし――まだ小さいけど
カレンさんを手伝って集会所をお掃除したり
洗い物をしたりしたんだよ",
"他にも、友達にオークの話を聞いてみたり
こっそり憲兵さんたちの内緒話を盗み聞きしたり
――すごく怖かったけど",
"レジスタンスに入る前はね
食べる物と寝る場所のことばっかり心配してた
あたしが何をしたいかなんて
考えることも無かった",
"でも、レジスタンスに入って――初めて
夜、寝るのが楽しみになったんだ！
明日は何しよう、どこへ行こう――って
あたしができることを考えて眠るの",
"それでね、将来は武器屋さんか
よろず屋さんになりたいな、とも思ってるの！
他にも、いっぱいなりたいものがあるんだ！",
"他になんて言えばいいのかわからないけど
――ありがとう、覚者さん！
ね、メフィスさんにも伝えてね！",
"メフィスさんってなんか――
すごくクールでかっこいい！",
"一体どんなお仕事なんだろう――
クールでかっこいいから――氷屋さん？",
