old,new
"<NPC 3273>を知ってるか？
メガドで武具屋をやっている男だ――
そいつを呼んできてくれないか",
"こいつはお前が会ったという脱獄囚か？
　　　　　急いで<NPC 3273>を呼んでやれ！",
<NPC 3273>を呼んだぞ――戻ってみよう,
くそ、憲兵どもめ――！,
奴らを許すな――,
"憲兵の奴らは、仲間だろうと反抗や失敗には
容赦がないって話は聞いたことがある
きっと、何かやらかして
逃げ出してきたんだな――",
"――あ、あぁ覚者さんすみませんね
こいつは、幼馴染だったんです
会ったのは数年ぶりだが――
最期を悟って私を呼んでくれたんですね",
"その手記は、きっとあなたなら
有効活用してくれると思って
託したのでしょう
――無駄にはしないでください",
おや――こんな時間にどうしました？,
"え？
わたしを連れて来てほしいと
傷だらけの男に頼まれた？
はて、奇妙ですね",
"――まさか
場所はどこなんです！？",
"――――
わかりました
すぐに向かいましょう！",
"う、うぅ
あんた――そこのあんた",
"<NPC 3273>を知ってるか？
メガドで武具屋をやっている男だ――
そいつを呼んできてくれないか",
"ちょ、ちょっと怪我しちまってるだけだ
アンタを巻き込むわけにはいかねぇ
頼む――<NPC 3273>を呼んでくれ",
だ、だれか助けてくれぇぇぇぇ！！,
"うう――覚者さん、俺はもうだめだ――
これを受け取ってくれ――",
"憲兵隊に入れば、一生安泰だと思ったのに
あんなちょっとしたミスで投獄されて――
頼む、それを公表して憲兵隊の実態を
知らしめてくれ",
"そ、そんな
どうしてこんな酷い目に――
お袋さんのため憲兵隊に入ったはずじゃ――",
"覚者さん、どうやら憲兵隊が
バタバタしているらしい――
使えそうな情報を聞いたぜ",
"なんでも、憲兵が捕えた奴らの中から
脱獄囚が出たらしい
――しかも、そいつが逃げ出したのは
二度目らしいぞ",
"――おい、もしかしてあんた
そいつに心当たりがあるのかい？
まだ逃走中だそうだから
探してみれば会えるかもなぁ？",
"まぁ、俺が脱獄囚なら――
人気の少ない廃墟や、路地に隠れるかな
ま、今も憲兵が捜索中だそうだから
奴らには気を付けろよ",
"ここに座っているとな――
息子が暗闇の中に見える気がするんじゃ",
"――こんなことしていたら
憲兵さんに怪しまれてしまうんじゃがなぁ
ぼちぼち戻るとするかのう",
"おや、あなたは――覚者さんじゃないかね
こんな時間にウロウロしていては
いくら覚者さんと言えど
憲兵さんに逮捕されてしまいますぞ",
"ワシは――亡くした息子のことを考えていたんじゃ
男手一つで立派に育て上げて
憲兵隊に送り出したんじゃが――",
"それから連絡が取れなくなってしまってのう
――半ば諦めておる",
"いつまでも過去にすがっていては
いけないと分かってはいるんじゃがな
ろくな形見も無いのが悔しゅうて――",
"覚者さん、よければこの<COL ff2600>お守り</COL>を受け取ってくだされ
息子が発つ時、渡し損ねたものなんじゃが――
話を聞いてくださったお礼として――",
"お守り、まだ持っていてくださっておるかの？
きっと覚者さんを護ってくださるじゃろうて
――それに、あの子も喜ぶはずじゃ",
"あ、あのさ――
俺のこと、覚えてるか？
昼間助けてもらった<NPC 3259>っていうんだけど",
"――ちょっと噂で聞いたんだけど
あんたたち、裏で侯爵を潰すための
活動をしてるって？",
"いや、脅そうってんじゃねえよ
逆だよ――俺も力になれねえかな？
オークの次は人間にビクビクしなきゃ
いけない状況に、うんざりしてるんだ",
"それに、昼間あんたに助けられて――
本当に“人を助ける人”なんだって感じたんだ
相手がどう見えるかなんて関わらず、さ",
"だから、そんなあんたに協力することが
メガドのためになるはずだ
帰る家の無い子供たちのためにも、だ
そう心から思えた",
"情報収集や潜入、もちろん腕っぷしにも
そこそこ自信はある
――どうだ？",
<NPC 3259>を仲間に迎える,Accept <NPC 3259> as a friend
少し考えさせてくれ,I will think a bit
――――！,
"ありがとう――
俺にできることなら何でも言ってくれ",
"おう、覚者さん
諜報活動中か？",
"俺の方も、周りの奴らに
探りを入れたりしてるんだが――
今の所、有力な情報は無いな",
"引き続き、聞き込みしてみるぜ
何かあったら伝えるよ",
"あら、覚者さんにメフィスさん
諜報中なの？
ご苦労様！",
"私は今、集会所に備蓄しておく
食料を買ってきたところなのよ
この先、何があるかわからないでしょ？",
"私の方でも、何か情報を手に入れたら
一番に知らせるわね！",
"あ、覚者さん！
もしかして今、諜報中ですか？
憲兵には気を付けてくださいね",
"僕も、一応周りの知り合いに
探りを入れたりして調べてるんです",
"何か、使えそうなことを聞いたら
覚者さんにお知らせしますね！",
"よし、尋問に必要な証拠は揃ったな
　　　　　早いところ戻るとしよう",
さぁ、今日もやるか,
