old,new
"――え、なんだキミか？
脅かさないでくれよ",
"見ての通り、身を隠してるわけだが
“存在感”までは隠しきれなかったようだね",
"なんだって、火薬庫を見つけた？
ふむふむなるほど――",
"そいつは確かに使えそうだが
見張りがいて近づけない――か",
"その見張りを何とかする方法があればいいが
とにかく今は、もう少し辺りを調べてみよう",
"あ、あんたは――
こんなオークだらけの場所にいったいどうやって",
"なんだって！
ソネル様とここを奪還しに来た？！",
"そうだったのか――
俺はエルマー、解放軍の兵士だ
展望城脱出の際に捕まってしまったんだ",
"情けない話だが――
今は、敵の武具の整備をさせられている
他にも捕虜がいて、俺だけここに連れて来られた",
"人質を取られて、こうする他なかったんだ
俺がいなくなったと知られれば
今度は彼らの命が危険に去らされてしまう",
"俺だけ逃げるわけにはいかない
しかし、今の俺にできることがあるなら
なんでも協力するんだが――",
"ああ、あんたか
気持ちはありがたいが――",
"俺だけ逃げるわけにはいかない
しかし、今の俺にできることがあるなら
なんでも協力するんだが――",
"あんたは――
助けに来てくれたのはありがたいが
俺はここを動くことはできないんだ",
"解放軍の兵士として
敵の武具を整備させられるのは屈辱だが
人質を取られていては逆らえない",
こんな俺にでも、何かできるといいんだが――,
"何？　火薬庫を――なるほど
それはなかなか名案
さすがはソネル様だ",
"火薬庫の見張りをしてる奴は
俺に武具整備を押し付けた張本人でな
どうも下っ端らしい",
"雑用ばかりさせられてるみたいだ――
まぁ、これもその１つなんだろうが",
"そこのテントの中にある張り紙で
“仕事”が伝達されているらしい",
"そいつを換えてやれば
奴を火薬庫の前から引き離すのは容易さ
確か、ちょうどいいのがあったはず――",
"――ほら、こいつを持って行ってくれ
奴が櫓上の見張りをしたときの張り紙さ
いつか使えねぇかと、失敬しておいたんだ",
"さ、こんなとこに長居は無用だ
あんたはそれを持ってテントへ行ってくれ
――頼んだぜ",
"さ、こんなとこに長居は無用だ
あんたはその張り紙を持ってテントへ行ってくれ
――頼んだぜ",
"キミならここを見つけてくれると思ってたよ
一部始終は把握している
ボクは耳がいいからね！",
"やっかいな見張りくんの新しいお仕事は
“櫓の上の見張り”か――
なるほど、こいつはちょうどいい",
その櫓を今から吹っ飛ばすのが作戦だからね！,
"さ、見張りくんがいなくなったのを確認したら
火薬庫へ向かってくれ",
"これをこうして――いや
せっかくだし派手にいこう――
よしよし、これで完了だ",
"櫓を吹っ飛ばすには少々火力不足だったんでね
ちょっと細工をしておいたよ
さ、爆発するぞ、安全な場所まで離れよう",
はっはっは！,
いやぁ、実に爽快！,
"ボクの本気の魔法よりかは
少々派手さと気品に欠けるが――
櫓ごと奴らを吹っ飛ばすにはこれで十分だ",
"キミの協力のおかげで
奴らに大打撃を与えられたよ
作戦は大成功さ！",
"こいつはたまげたな！
さすがはソネル様だ",
"どうやら、あの下っ端もろとも
ふっ飛ばしてくれたようだな
感謝するよ",
"この混乱に乗じて、俺も脱出できそうだ
戻ってソネル様に話したいこともあるしな",
"あんたにも礼を言わせてもらうよ
とにかくありがとう！",
これで制圧完了だ。次に行こうか（仮）,
"実に見事な潜入任務だった！
あの広場の敵を一掃したことで
結構な損害を与えたはずさ",
"成果は着実に出ている
焦らず、この調子で
《第一防衛区画》を攻略していこう！",
"よしよし！　万事、うまくいったぞ！
これでまた、奴らの戦力は確実に弱体化される",
"《第一の門》の状況は気になるが――
さて、どうするかな",
《第一の門》を攻略する,"Capture ""First Gate"""
帰還して成果を確認する,Return and review results
"そうだね、今回の任務の成果はこれで十分だ
同志を一人救出できたし、一旦城へ戻ろう！",
"この勢いをムダにしたくないからね！
オークと鉄は熱いうちに打てだ
よし、行くぞ！",
"見てくれ、敵は明らかに弱っている
兵の数も、防衛設備もすでにガタガタだ",
"ここまでくれば、十分勝機はある
さ、一気に行くぞ！",
"見てくれ、敵陣の様子が少し変わっている
ボクらの潜入作戦は
確実に奴らの戦力を弱体化させているようだ",
"今なら、なんとかなるかもしれない
だが、敵もそう簡単には
ここを明け渡してはくれないだろう",
"ボクが危険と判断したら撤退する
制圧に失敗しても、今回与えた損害は
成果として残せるから、全力で挑もう！",
"敵の戦力はまだまだ健在か――
こいつは厳しい戦いになる",
"ボクが危険と判断したら撤退する
制圧に失敗しても、今回与えた損害は
成果として残せるから、全力で挑もう！",
よし！　《第一の門》は制圧したぞ！,
"かなり厳しい戦いだったが
キミの目を見張る活躍、この目で見させてもらったよ",
"聞いていた以上の実力だ
今のボクの魔法だけでは
この数の敵は相手にできなかった――",
"ありがとう！
さ、一旦城に戻ろう
兵にここの防衛を任せる準備も必要だ",
"ありがとう！
《第一防衛区画》の奪還作戦も軌道に乗って来た
これもキミのおかげさ",
"ボクは次の作戦の準備をしておこう
また、力を貸してくれないかな？
よろしく頼んだよ！",
これをこうして――うんうん、いいね,
よし、あともう少しだ,
"お！
そいつは《生乾きの布》じゃないか！",
"さっそくそいつを渡してくれ！
――キミ、よくこれを平気な顔して持てるね！",
"よしよし、これをこうして――
ふふふ――やっぱりボクは天才だね！",
"実にすばらしい仕上がり――
１つめのテントの細工は完了だ！",
"お！
そいつは《オオワラカミツキ》じゃないか！",
"さっそくそいつを渡してくれ！
――ちょっとちょっと！
その持ち方で渡されたら
まずボクが危ないじゃないか！",
"よしよし、こいつをここに――
おっと、あぶないあぶない！
ふぅ――このスリルがたまらないね",
"まさに命がけの芸術――
２つめのテントの細工は完了だ！",
"お！
そいつは《熟成爆弾カボチャ》じゃないか！
やっぱりこの辺にあったね",
"さっそくそいつを渡してくれ！
この辺のカボチャは頑丈な皮が特徴でね
限界まで熟成させると爆弾のようになるのさ",
"ただ置くだけじゃつまらないからね
さらに工夫してこう――
キミも子供の頃、よくこうやって遊んだだろ？",
"まさに伝統の秘密兵器――
最後のテントの細工は完了だ！",
"お、キミか
何か使えそうな物は見つかったかい？",
"整備中の大砲か――悪くはないが
ここで修理するわけにもいかないだろう",
え？　そんなところで何をしてるかって？,
"見ての通り“ボクなりの潜入方法”というやつさ
キミもこれくらいの気持ちでやりたまえよ！",
"なんだキミか
ボクはね、今隠れるので忙しいんだ",
"そこにある攻城槌なら
ボクら二人で動かすのは不可能だ",
"そもそも、それは頑丈な門などを
地味にコツコツ破壊するための兵器だしね",
この状況で有効に使うのは難しいよ,
"ふぅ――
見張りはなんとかなったが
少々騒ぎを起こし過ぎてしまったな",
"なぁに、焦ることはないさ
日々少しずつ損害を与えれば
かならず敵は弱体化する",
"今日は、ここで切り上げるとしよう
さ、展望城に帰ろうじゃないか",
"くっ―――
まだ攻略出来ないみたいだね―――
ここはいったん出直して、準備を整えよう",
"潜入の準備はできている
戦いの方は――まだちょっと遠慮したいけどね",
さて、今回はどうするかな――,
《兵舎》を攻略する,"Capture ""Barracks"""
《集会所》を攻略する,"Capture ""集会所"""
準備に戻る,Return to preparation
"潜入の準備はできている
戦いの方は――まだちょっと遠慮したいけどね",
さて、今回はどうするかな――,
《兵舎》を攻略する,"Capture ""Barracks"""
《集会所》を攻略する,"Capture ""集会所"""
準備に戻る,Return to preparation
"《兵舎》での作戦はもう十分だろう
これ以上やると、せっかく奪還しても
あの辺に近づけなくなるからね！",
次の目標はいよいよ《集会場》さ,
"《集会場》のオークくん達は
櫓と一緒にふっ飛ばしたじゃないか",
次の目標は《兵舎》の攻略さ,
え、見つかった！？,
"ふぅ――
見張りはなんとかなったが
テントの細工が完了する前に見つかってしまったか",
"騒ぎを聞いて増援が駆けつけてくるだろうから
このまま作戦を続行するのは危険だ",
一度、展望城に戻って仕切り直すとしよう,
