old,new
<NPC 3259>を庇う,Stick up for <NPC 3259>
そっとしておく,Keep silent
"――あ！
せ、先輩――覚者はやばいッス",
"確か、侯爵の屋敷に
直接出入りしてたような――
これが侯爵の耳に入ったらまずいッスよ",
フン、臆病者め,
"ほう――いい度胸だな
憲兵に楯突くとどうなるか教えてやる！",
"あぁ、そんな――
一歩遅かったか",
"でも覚者様、あなたが治めて
くださったんですね
<NPC 3259>が無事で良かった――",
"いやぁ、実は憲兵の横暴には
辟易していたんですよね
立場的にあんまり大きな声では
言えないんですけど――",
"そういえば、覚者様は
なぜこんな場所に？",
"――え
警備交代時間の変更？
なんだ、そんなことだったんですね",
"こんな騒動に巻き込んですみません――
確かに承りました
ありがとうございます！",
"あんた、余計なことにばかり
首を突っ込んでたら、いつか死ぬぜ？
――でも、今回は助かった",
"俺はこう見えて
結構義理堅い方なんだ
次会った時には、借りを返すよ",
"覚者様
あなたが治めてくださったんですね
さすがです――！",
"憲兵は確かに疎まれてますけど
あそこまで感じの悪い奴なんて珍しいんですよ
あれじゃ、まるでゴロツキだ――！",
"くそ――！
覚えてろよ",
せ、せんぱぁーい！,
"ちょっと、何があったのぉ？
騒がしいったらありゃしないわ",
"――ははぁ、また憲兵の奴らね？
最近デカい顔しちゃって
嫌～な感じなのよねぇ",
"この間も、「髪が短すぎる」とか
「首飾りが派手すぎる」とか――
口うるさいのよね
放っておいてよ、ってカンジ！",
"だいたい、侯爵様がちゃんと
管理しないから――
――アラやだ",
"今のは内緒にしてねぇ
今度お店に来てくれた時に
ネイルケアでもサービスするから！",
"確かに憲兵のやり方は厳しく見えるが
ああいう態度になってしまうのも
仕方ないんだ",
"またいつオークが攻めてくるとも
分からないだろう？",
"だから、人間たちの団結を乱すような
行いを戒める機関は必要なんだ
少し過剰なようにも思えるが――",
"きっと<NPC 681>様もそのような
お考えで、憲兵に強い権限を
与えているのだろう",
"なんです、一体なんなんです？
ジャンと憲兵さんが揉めてたとか？",
"それならきっと憲兵さんのせいでしょう
ジャンはああ見えて
結構優しいんですよ～
自分から喧嘩を売るような人じゃないわ",
"ああそうそう、わたしも一度
憲兵に絡まれたことがあるんです
ちょっと捻り上げたら泣いて逃げていきましたけど",
"王国兵はわれ関せず、って感じで
頼りにならないし――
自分の身は自分で守れってことですね～",
"ふむ、そんなことが――
またしても覚者殿のおかげ
という訳ですね",
"そのゴロツキまがいの憲兵は
こちらで調査し、処罰いたします
本当に――お手数おかけしましたな",
"いやはや、実は私が直々に管理している憲兵隊も
志願者が日々増加しておりましてな
一人一人の教育までは行き届いていないと
言わざるを得ない状況なのです",
"市民を団結させ、悪の芽を未然に
摘み取ることが憲兵隊の存在意義――
それを理解しないまま志願する者が
いるのは残念なことです",
"話が長くなりましたな
お帰りでしたら、お送りいたしますぞ",
――――――,
"エニス、エニス！
お客人がお帰りだ！
――送迎の用意を！！",
――――,
"――――
――ふむ",
"あくまで憲兵隊の存在は
市民のためと言い張るつもりか――
クソ、偽善者め！",
"しかし、その話を聞いた感じだと
ジャンとかいう奴を始め――
<NPC 681>どもに反発心を抱く者は
多そうだな",
"真昼間の勧誘はさすがに危険だが――
<COL ff2600>夜の《諜報活動》中、仲間になりそうな者を
見つけたら迷わず勧誘してくれ</COL>",
"彼らは街で情報収集や
諜報の手助けをしてくれるはずだ",
"引き続き、<NPC 681>の元で
情報を集め続けてくれ
――レジスタンスのことは口外するなよ",
