old,new
"なんだ？
我々は今脱獄囚を追う任務中だ",
"急務が無いのであれば協力するのが
市民の務めだろう
――つまり、邪魔をするな！",
"――うわ！
あなた、メガドを解放したとかいう――
おっと",
"今、任務中なので
すみませんが後で握手してください",
"――任務？
見れば分かると思いますけど
脱獄囚を捕まえようとしているんです",
"逃げても無駄だぞ！
――これ以上罪を重くしないでくれ",
――何か？,
"脱獄囚が逃走した！
急いで追跡し、今度こそ捕獲するぞ！",
"逃げましたよ！
追いかけましょう！",
"覚者さん、あなた足が速いんでしょう
追跡に協力してください！",
"脱獄囚を追い詰めたぞ
速やかに再逮捕する",
"――元は共に働いた仲間を
このような形で捕えることになるとは
残念だ",
"なんですか？
メガドの英雄も、憲兵の仕事に
興味があるんですか？",
"彼――元憲兵だったんですけど
ちょっとやらかしましてね
投獄されちまってたんですよ",
"昔はあんなにブイブイ言わせてたのに
今や追い詰められた脱獄囚か――
俺も気をつけないと",
"昔の同僚を捕まえるのは心苦しいが――
脱獄なんて馬鹿なことしやがって",
"――覚者さん
あまりジロジロ見てもいいことないですよ",
"覚者殿――
協力、感謝する",
貴殿が奴の足止めをしてくださったおかげだ,
"なんですか？
メガドの英雄も、憲兵の仕事に
興味があるんですか？",
"彼――元憲兵だったんですけど
ちょっとやらかしましてね
投獄されちまってたんですよ",
"昔はあんなにブイブイ言わせてたのに
今や追い詰められた脱獄囚か――
俺も気をつけないと",
"昔の同僚を捕まえるのは心苦しいが――
脱獄なんて馬鹿なことしやがって",
"――覚者さん
あまりジロジロ見てもいいことないですよ",
"なんと、そのようなことが――
お見苦しいところをお見せいたしましたな
失礼いたしました",
"我が憲兵隊には大きな権限を与えている反面
それに値する働きではないと判断した場合
厳しく処分することもあります",
"――まぁ、このような裏側は覚者殿に
ご心配いただくことでもありますまい！",
"ともかく、本日もお勤めご苦労様でした
お帰りならばお送りしましょう",
――――――,
"エニス、エニス！
お客人がお帰りだ！
――送迎の用意を！！",
――――,
"――――
――なんだと",
"<NPC 681>め――
どこまで冷酷な男なんだ",
"直属の配下である憲兵ですら
使い捨ての駒に過ぎないということか
その脱獄囚は気の毒だが――",
"引き続き、潜入を頼む
――メガドの諜報任務と
<NPC 691>の尋問も忘れるなよ",
