old,new
"ここ、絶対に見つからない
自信があったんだけどなぁ",
"ちょっと待って、今外に出るから
て――あれ、おかしいな
出れないぞ？",
"あ、杖かな――
背中の“相棒”が丸太の隙間に
挟まってしまったようだ",
"こんなところから失礼するが
その投石器ではやつらを一網打尽にするには
ちょっと威力不足だ――小型の物だからね",
"大砲、投石器、攻城槌に攻城塔など――
近年は開発も進み、敵味方問わず
戦況を左右する重要な要素さ",
"ボクは参謀官だからね
こう見えて、あらゆる種類の兵器は
チェックしてその評価を――",
"え？　丸太がしゃべってるようにしか見えない？
まぁ、今はそうだろうね！",
"奴は、他のオークの声を聞いて
大砲の向きを調整している
それを利用すれば――",
“大砲の向きを変えられる”かもしれない,
"ボクは、多少ならやつらの言葉が分かる
日々、扉越しに会話を聞いていたからね
そいつが役立つ時が来たようだ",
"《左へ》、《正面へ》、《右へ》――
これくらい簡単な内容なら大丈夫だ
オークの声真似をして指示を出せる",
"今は《左》で、《大演習場》の入口の方に
大砲が向けられている",
"《正面》は同志が囚われた檻の方向で
《右》には数体のオークたちが集まっている",
"この《大演習場》の様子は隊長の方が詳しい
大砲をどの方向に向けるか決めてくれ",
《左》の入口方向へ向ける,
《正面》の檻の方向へ向ける,
《右》のオークの集団へ向ける,
"隊長か――
状況はどうだい？",
"大砲の向きを変える必要があれば
ボクに指示を出してくれ
さぁ、どうする？",
"《左》は入り口――
《正面》は同志が囚われた檻――
《右》はオークたちの集まり――こんなところだ",
《左》へ向ける,
《正面》へ向ける,
《右》へ向ける,
考え直す,
"よし、《左》だな
任せてくれ！",
（オゥ、ウオォ――オゥ）,
"入り口の見張りは追い払えたみたいだが――
これでは奴らを一網打尽にするのは
無理なようだ",
"おいおい、正気か隊長！
その方向は、我が同志がいるんだぞ！",
"いや――わかった
隊長も、何か考えがあるんだろう？",
"ボクは信じるよ、隊長を
安心してくれ――
大砲は絶対に撃たせたりはしない",
（オゥ、ウオォウ――オゥ）,
"やつはすぐに大砲の向きを変えるはずさ
これで、事態が好転すればいいのだが――",
"よし、《右》だな
任せてくれ！",
（オゥ、オォウ――オゥ）,
"ううむ、せっかくやつらが集まっていたが
大砲を向けたら散り散りになってしまった",
"まぁ、こんなものを向けられたら
ボクだってじっとはしてないけどね",
"う～ん――
後はやつらを一か所に集められたら
完璧なんだが――",
"隊長、いい考えがある
たった今、やつらを一か所に集める
妙案を思いついたよ",
"あの大きな櫓――
てっぺんに、２つの篝火が置かれた場所がある
目立つにはもってこいの場所だ",
"隊長にはなんとかがんばって
あの上まで行ってもらって
奴らの注目を浴びて――いや、集めて欲しい！",
"そしてボクは、やつらが隊長の元へ向かって
ワラワラと集まったのを見計らって――
この大砲を奪いドカンと一撃！",
"ほら、どうだい？
完璧な作戦だと思わないか？
思いついた瞬間、全身鳥肌が立ったよ！",
"ボクはここに留まって
大砲を奪うチャンスを伺う",
"隊長は、櫓上の目標位置までたどり着いたら
<COL ff2600>エモート</COL>の＜<COL ff2600>手招き</COL>＞だ！
潜入任務でボクに合図をくれた時と同じ要領さ",
"しかし、この警備の状況では
敵に見つからずに
櫓の上に向かうのは無理だろう",
"この大演習場のどこかに
<COL ff2600>櫓まで行ける抜け道</COL>のようなものが
あればいいのだが――",
"誰か、ボクらよりここに詳しい人物がいれば
何か情報が聞けるかもしれないな",
"よし、《右》だな
任せてくれ！",
（オゥ、オォウ――オゥ）,
"やはり、やつらは大砲を向けられると
散り散りになってしまうな",
"ボクはここに留まって
大砲を奪うチャンスを伺う",
"隊長は、櫓上の目標位置までたどり着いたら
<COL ff2600>エモート</COL>の＜<COL ff2600>手招き</COL>＞だ！
潜入任務でボクに合図をくれた時と同じ要領さ",
"もし、櫓まで行く方法が分からなければ
どこかで情報を入手する必要があるかもしれない",
誰かここの情報に詳しい者がいるといいが――,
そうか――わかった,
"隊長、この作戦では“大砲の向き”は
かなり重要だ",
"おもしろいことに
<COL ff2600>大砲の向きを変えると、やつらの立ち位置が変わる</COL>",
"それを何かに利用できる可能性もある――
<COL ff2600>変化をよく観察すること</COL>も
作戦の遂行には必要なことさ",
"大砲の向きを変えたくなったら
いつでもボクに話しかけてくれ",
"あなたは――
助けに来てくれたのは嬉しいけど
怪我をした足ではとても逃げられないわ",
"え？　櫓の上に登りたいですって？
――私にはあなたの考えは分からないけど
とにかく櫓に近づければいいのね？",
"見ての通り、広場には奴らがいて
櫓に近づくのは不可能よ",
"もっとも近づけるのが、そこにあるテントだけど
上を超えることはできないわね
やつらにも見つかってしまうし",
"そう言えば――
数日前に、奴らが捕まえてきた大きな豚が逃げ出して
《大演習場》で逃げ回っていたの",
"一度はあのテントの中に追い込まれたけど
裏から抜け出してそのままどこかへ
走り去っていったわ",
"もしかすると、その時の穴が
使えるかもしれない――
調べてみて",
"あ！　隊長！
コイツぁすごいや！
病みつきになりそうだ！",
"いやぁ～
大砲を撃ったまでは良かったんだけどね
想像の斜め上を飛んでってさ！　弾が！",
"ボクは兵器の研究はしてて
もちろん大砲にも詳しいんだけど――",
"よく考えたら、さっき撃ったのが
人生で初めてだったんだ",
"いや、実に貴重な経験だった！
白煙と瓦礫の中から隊長が現れた時には
ちょっとした感動すら覚えたね！",
"危うく隊長までまるごと
一網打尽の仲間入りするとこだった！",
あっ,
あっはっ,
あっはっはっ,
あっはっはっはっ,
あっはっはっはっは！,
"今日はなんか来てるぞ！
ボクに向かって風が吹いてる！
隊長にだって爆風が吹いた！",
"敵は、《隔離兵舎》に続いて
この《大演習場》も奪還され
相当焦っているはずさ",
"このチャンスを逃す手はない――
一気に《第二の門》を落とそう",
もちろん、隊長もこのまま突撃に賛成だよね？,
賛成する,
城に戻ってしっかり準備する,
隊長なら、絶対そう言ってくれると信じていたよ,
"よし、このまま行くぞ！
この《第二防衛区画》――
残るは《第二の門》だ！",
"え？　なんだって？
さっき撃った大砲の音がすごくて
耳がキーンとなっててね！",
"いや、でも分かるよ――
隊長の考えてることはね
その目を見れば大砲のように一発さ！",
"よし、このまま行くぞ！
この《第二防衛区画》――
残るは《第二の門》だ！",
"よし！　やったぞ！隊長！
《第二の門》制圧だ！",
ボクらの電撃作戦、見事に成功だ！,
"みんなにも報告したい
さぁ、城に帰ろう！",
ついに《第二防衛区画》も奪還だ！　隊長！,
"今回の作戦の最大の見所は、やっぱり大砲だよね！
ボクがぶっ放した大砲！
弱った門番は印象が薄くてあまり覚えてないんだ！",
"これは皆には秘密なんだが、今
「参謀官もソーサラーもやめて砲兵になろうかな」
という転職作戦を考え中でね！",
"まぁ、冗談はさておき！
《第二防衛区画》まで、我々の手に戻った
しかも、この短期間にだ",
"これもすべて、隊長がいてくれたおかげさ
ボクの作戦と隊長の力――
２つが揃えば、城外完全奪還も夢じゃない",
あと少し、よろしく頼んだよ,
"ふぅ――あともう一歩のところだったが
敵の粘り強さもなかなかのものだね",
"しかし、《大演習場》を奪還したことで
敵にかなりの打撃を与えたのは間違いない",
"次は確実に制圧できるよう
準備を整えよう！",
"《第二の門》を制圧して
《第二防衛区画》も取り戻すぞ！",
うう――このままでは――,
"――！？
あなたはいったい！？",
"え、ソネル様がここに！？
いけない――
あまり大きな声を出すとやつらに気づかれてしまうわ",
"私は解放軍の戦士、ハリエットよ
魔軍の追っ手から逃げきれなくて、ここに――",
"今、私を助けようとすれば
あなたまで見つかってしまう
それに、足を怪我していて動けそうにないの",
"ここまで来てくれてありがとう――
あなたとソネル様を信じて
希望を捨てずにがんばってみるから――",
"私、助かったのね？
未だに信じられないわ",
"大砲がこっちを向いた時
もうダメだって覚悟したけど――",
"その後、あなたが櫓の上に立ってアピールしたり
ソネル様が丸ごと大砲で吹き飛ばしたり
信じられないことがたくさん起きたけど――",
"今こうして無事にいられることに
感謝してるわ
ありがとう",
え、見つかった！？,
