old,new
"ねぇ！
これって“アイツ”のだよね！？
アタシ、混乱のあまり――
食料埋めた手で“アイツ”の尻尾を！？",
"イヤよ！！
アタシこんなの食料だなんて認めな――",
"ん――？　いない！
“アイツ”らがいない！　やったぁ！",
"しょ、食料探すけど
アタシから絶対離れないでね！",
"よ、よし――
最後まで出なかった、“アイツ”
よかった――",
"こんなとこ、さっさとおさらばして
檻のところに行こう！
盗賊さんも待ってるし、急ごう！",
"“秘密のスポット”に到着！
危険と食料が隣り合わせのこの匂い――
何が起きるか分かんないから、全力で行くよ！",
"もし魔物が出たら――
限界までは食料探しに粘るけど
危なくなったらここを脱出するからよろしく！",
"盗賊のアジト方面に逃げたいから
アタシとブラッドを
そこまで連れてってね！",
"では――
“食料大量大作戦”開始！",
"キャリーが“盗賊からの変な情報”で
興奮気味だったと聞いたから
嫌な予感がして追いかけてきたんだ",
"盗賊のいうような胡散臭い話で
危険な目に合わせるわけにいかないからな",
"見たところ、ここはどう考えてもやばい場所だ――
俺と、覚者さんでキャリーのこと守らないとな",
"脱出するときは、覚者さんが先導してくれ
後ろは俺が引き受ける",
エクストラ頑張った（仮）,
"みんな、無事か！
予感が的中したな――
いや、考えていた以上の有様だった",
"やっぱり、盗賊の話なんて真に受けても
ロクなことにならないな",
"まぁ、当のキャリーは
目を輝かせて食料探しまくってたみたいだが",
"とにかく――なんとかなって良かった
覚者さん、ありがとうな",
"あー、危ないところだったね
ここってば魔物だらけじゃない！",
"確かに食料はたくさんあったけど
命がけになっちゃうね――",
"さて、なんとか食料は守りきったし
盗賊のアジトへ行こっか！",
"ふぅ！
なんとか盗賊のアジトまでたどり着いたね",
"運んできた食料を整理しておくから
スニーカーさんに一声かけてきて！",
"本当に、俺ら盗賊に
ここまでしてくださるなんて――
その優しさに視界がぼやけちまいます",
"キャリーの姐さんに
「ありがとうございやした！」
と、お伝えくだせぇ！",
"え――
スニーカーさんってば
そんなによろこんでくれてたの？",
"苦労して運んできた甲斐があったね！
それじゃあ、アタシたちは砦に帰ろっか！",
今回は食料を無事運べてよかったね！,
"でも、余裕のある状況じゃないから
また食料運搬、手伝ってね！",
"うーん、一番安全なルートで来たけど
やっぱり食料はそんなに集まらなかったね――",
"檻の中もネズミばっかり！
さすがにこれは食べられないよ――",
うん！　そこそこ頑張ったよね！,
"檻にも食べられる動物かかってるし！
でかいネズミもいるけどさ――",
"見て！　ほら、檻の中！
大好きなブタさんと、でっかい牛まで入ってるよ！",
"これはかなりの食料になるね！
困難を乗り越えたアタシたちへのご褒美かな！",
あと！　あともうちょっとだけ待って！,
よし――いける！　すぐに脱出するよ！,
