old,new
"くれぐれも敵の巡回に気をつけてくれ
まぁ、キミなら大丈夫だと思うけどね
ここを調べたら、ボクもすぐに後を追う",
"ここまではなんとか辿り着いたね
扉の先は、《集会場》か――
もう少し調べる必要がありそうだな",
"さっき調べていた《第一捕虜収容所》だが
今は無人のようだ
何も気配を感じなかった",
"となると、次はこの扉の向こう側へ
行きたいわけだが――",
"見たまえ！
扉の傍にこれ見よがしに置かれたこのレバー",
"“扉とレバー”と言えば、もうお約束のやつさ
これを裏切る方が難しい",
"さ、遠慮はいらない
期待を胸に、思いっきりレバーを引きたまえ！",
"“扉とレバー”と言えば、もうお約束のやつさ
これを裏切る方が難しい",
"さ、遠慮はいらない
期待を胸に、思いっきりレバーを引きたまえ！",
"いやぁ、まんまと裏切られたね！
まさか、別の扉が開くとは！",
"敵が少なかったから良かったけど
しばらく地下牢生活だったせいか
少々体が鈍っているみたいだ",
"今は、あまり長時間の戦闘には
耐えられそうにないな――
多数の敵を相手にするのは危険だ",
"それにしても――
キミのレバーの引きっぷりは
なかなかのものだったよ！",
"まぁ、どうやらこの扉は
押せば開けられるようだけどね",
"この先は《集会場》か――
次はもう少し慎重に行動するとしよう！",
"ふぅ――
久々の戦闘はやはり堪えるな",
"魔法の威力もいまいちだし
思っていたより体が動かないみたいだ",
敵に見つかるのはなるべく避けたいところだね,
"扉付近に敵はナシ――と
警備が厳重なのかそうじゃないのか
どうも判断に困るね",
"まぁ、今のボクらには
手薄な方が好都合だけど",
"この壁の向こうがどうやら広場になっているようだ
近づいて、少し様子を探ってみよう",
"広場に複数の見張り――
いや、櫓の上にもいるな
それと、一番奥には歩哨が立つ門――か",
"こいつはなかなか厄介だね
思ったより敵の数も多い
ここで見つかれば潜入の続行は不可能だ",
"あの奥に見える門――
その向こう側に何があるかは調べておきたい",
"なんとか迂回して
あの門に近づければいいのだが――",
"キミは回り込めそうな道を探してくれ
ボクは、もう少し広場の様子を確かめたい
心配ない、すぐ後を追うよ",
"この先は身を隠せる高さの障害物がない
門番からも見つかってしまう位置だ",
必ず、何か手はあるはずだ――,
"崖沿いに柵が奥まで続いているな
よし、これならいけそうだ
ちょっと聞いてくれ",
"そこに柵が見えるだろう
立ったまま通るには十分な高さはないが――",
"エモートの＜伏せる＞を使って
身を低くしたまま移動すれば
なんとか通り抜けられそうだ",
"ボクはここで門番の動きを見張っている
キミから先に奥の壁まで進んでくれ",
"オークの視点は高いからね
なるべく障害物の影に隠れるようにすれば
見つかりにくいはずだ",
"いいかい？
エモートの＜伏せる＞を使って
そのままの姿勢で真っすぐ前進だ",
"ボクはここで門番の動きを見張っている
キミから先に奥の壁まで進んでくれ",
"オークの視点は高いからね
なるべく障害物の影に隠れるようにすれば
見つかりにくいはずだ",
"いいかい？
エモートの＜伏せる＞を使って
そのままの姿勢で真っすぐ前進だ",
"ここまではたどり着いたが
これ以上先には進めそうにないな",
"――おや？
こんなところにいい感じの隙間があるね
ここから中の様子を探れそうだ",
"覗きは趣味ではないのだが
これも作戦のためなのでね
どれどれ――",
"うーむ、これは思った以上だな――
悪い方の予感が当たってしまったよ",
"数だけじゃない、厄介な魔物も
まだこんなに残っていたとは――",
"あまり認めたくはないが
今の展望城を攻めるには十分な戦力だよ
他の区画にも同様の戦力を
温存しているとすれば――だが",
"奴らのボスも、それが分かっていて
何か作戦を立てている可能性も考えられる
残党と思って捨て置くのは、あまりにも危険だ",
"ここまで潜入して来た甲斐があったよ
キミの助力にも感謝する
一度、城に戻ってこれからの作戦を考えるとしよう",
"うわさ通りのいい働きだね
先は長くなりそうだけど、期待してるよ
ここからはボクが指揮を執る
いつでも話しに来てくれよ",
"このあたりにレバーがあると思うんだよね。
探してきてくれないかな？（仮）",
"不幸中の幸いとでも言うべきか
これ以上敵の増援はないみたいだね",
"この先は《集会場》か――
次はもう少し慎重に行動するとしよう！",
え、見つかった！？,
