old,new
"くだらん――
なんと愚劣で、無意味で、稚拙な動機だ！
復讐だと？　そんなことのために
私を引き摺り下ろすというのか！",
"私がどれだけこの街――そして人々に
貢献したか分かっているのか？",
"私が危険を冒してオークと交渉しなければ
愚鈍な民どもは無謀な戦いの末、全滅していた！
なぜメガドはここまで早く復興した？
私がオークから掠めた隠し金があったからだ！",
"その私を――国賊として捕えるというのか？
覚者――貴様はそれが正しい道だと
思っているのか？",
――――,
"――――
――ウグゥ",
貴様ら――貴様ら全員！,
悪しき竜の炎に焼かれるがいいわ！！！,
――<NPC 681>はどこへ隠れやがった？,
――――――,
"――――――
――――",
"こいつを縛りあげて王国裁判所に突き出せば
しかるべき罰を受けることになるだろう",
"執政者がいなくなった街は一時、混乱するだろうが
すぐ誰かが爵位を継いで収まるだろうさ
――前だってそうだったんだ",
"なぁ――奴にも奴なりの正義があったのかもしれない
だが、俺達が勝った――
だから、正しいのは俺達なんだ
お前のお蔭だよ、相棒",
"さぁ、戻ろうか――
きっと皆もお前に礼が言いたいはずだ",
"覚者、俺はこの任務が終わったら
メガドを去ろうと思っていた――
だが、気が変わった",
"<NPC 681>のいなくなった後の侯爵家を――
エミル様の家を、陰から支える
“暗躍者”が必要になりそうだからな",
"覚者、お前は――
これからもアッカー王家に手を貸すんだろう？
それなら、たまには会いに来いよ",
"集会所も、屋敷も残ってる――
そうだ、今度は昼に来いよ
寝込みをオークが襲うってこともない
きっと、新しい侯爵もお前なら歓迎するだろう",
――――,
――ここまで、付き合ってくれてありがとな,
また、会えるのを楽しみにしてるぜ――相棒,
"なんだか、メフィスさん――
嬉しいと言うよりは
胸のつかえが下りてスッキリしたような
そんな顔してますね",
きっとあなたのおかげです、覚者さん,
"また酒場の店員に戻るのかぁ――
って思うと、なんだかちょっと寂しいかも？",
覚者さんも、たまには遊びに来てくださいね！,
アツい戦いだったな――,
"あんな強い想い――使命感っていうのかな
盗賊って仕事柄、生きるのに手一杯で
そういうのとは無縁だったからさ",
良い経験だったよ――ありがとな,
"はぁ～
<NPC 681>ったら、よくあんな臭いを
我慢できますねぇ",
"とにかく、これでわたしは
大手を振って街を歩けるように
なったんですよね",
うふふ、お役にたてたなら幸いです,
"うん――いい朝日だね
新しい門出に、ぴったりの天気だ",
"僕は侯爵家に身を寄せることにしようかな
ほら、もしかしたらエミル様の遠縁にでも
幼い子供がいて、オークの言葉に精通した家庭教師が
必要になるかもしれないだろう？",
誰も死ななくて、本当に良かった――,
"これからのことは不安だけど
レジスタンスに入ると決めたときや
夜中に、みんなが帰るのを待っていたときの
ことを思い出せば――",
きっとどんなこともへっちゃらだよ,
ううぅぅ――――,
"ふぁぁ――
いやいや、さすがだな
激戦を戦い抜いて、それだけピンピンしてるとは",
"さぁて、俺はどうしようかな
憲兵隊も解散することだし
晴れて自由の身になった訳だけど――",
"なぁ、恩賞ってことで
侯爵家で世話になれたりしねぇかな？",
"あんた、やっぱり――！
来てくれたんだな、信じてたぜ",
"ごほ、ごほっ
あぁ、大丈夫だ大したことはない
ここは埃っぽくてな――",
気にせず、<NPC 681>の野郎をとっちめてくれ,
あ、あなたは――！,
"あたしたちを助けに来たっていうの？
――ありがとう
これで自由の身なのね",
"おお、覚者さん！
やっぱり正義の味方は最高だ！
絶対助けに来てくれると思っていたよ",
"いやぁ、酷い目に遭ったよ――
まさか侯爵や憲兵があんな奴だったとはな
覚者さん、やっつけちまってくれ！",
おお、あなたは息子のお友達の――！,
"わざわざ迎えに来てくださって
ありがとうございます
ここは酷く寒くて老体にはこたえますわい",
"ふふふふ――
英雄サマが哀れな囚人たちを
解放しに来てくれたって訳かい",
"これから<NPC 681>に会いに行くんだろう？
知っていると思うけど、ヤツはオークの兵を
手駒にしている――気を付けるんだよ",
