old,new
"『彼は快く私の申し出を受けてくれたばかりか
　日も暮れていたため、彼らのアジトで
　一泊宿を取らせてもらうこととなった』",
"『“盗賊のアジト”と聞き、やや不安もあったが――
　彼らは気の良い連中で、私の思っていた
　盗賊のイメージとは少し違っていた』",
"『この辺りには食材となるものはそれなりにあったが
　肝心の料理人と呼べる人間がおらず
　私はすっかり彼らに気に入られてしまった』",
"『気が付けば、三か月近い月日が経っており
　私はすっかり“盗賊の料理番”となっていた
　いつの間にか、弓の扱いも覚えるほどに』",
"『ある日、食材を探しに森を探索していたところ
　突然空から巨大な何かが降って来た』",
"『それは、見たこともない白い毛並みの
　巨大なイノシシだった――』",
"『魔物から逃げようとして崖から滑り落ちたのか――
　理由は定かではないが、ちょうどその日は
　獲物も見つからず帰ろうとしていたところだ』",
"『さすがに担いで帰るわけにもいかず
　一番おいしそうな部分だけを
　ありがたく持ち帰ることにした』",
"『その日の晩、私はその肉を使って鍋料理を作った
　それは、料理人の私も驚くほどの食感で――』",
"『“フワフワなのに、ワイルドな噛みごたえ”
　まさにそんな感じだった』",
"『彼らの驚くような顔がなんだか面白かったし
　二度と手に入るものでもないと思ったので
　食材の正体は秘密にしておいた』",
"『そんな彼らとの暮らしは実に心地良かったが
　私は“料理の道”を極めるべく旅を始めたのだ――
　いつまでもここにいるわけにはいかない』",
"『翌日――彼らと別れを告げ、再び旅立った
　今こうして私が旅を続けられているのも
　あの時イノシシの群れから救ってくれた
　彼のおかげだ』",
"『盗賊故に本当の名は聞けなかったが
　“スニーカー”と名乗った彼は
　今も元気にしているだろうか』",
"『再びラスニテ山麓へ赴いた時は
　白いイノシシを捕まえて
　またあの鍋を振舞いたい』",
"――隊長
ものすごく長い、料理人の日記のようだが――",
"最後まで期待して読んだのに
“古井戸”が出て来なかったじゃないか！
ボクのこの純粋な気持ち、どうしてくれるんだ！",
"次こそは《古井戸の地図》――
本気のやつを頼むよ！",
