old,new
"ゴロツキか――あまり期待はできないが
　　　　　会いに行ってみるか",
"その男がジョウホウヤの言っていた人物か
　　　　　覚者、話しかけてみよう",
"誰かのヒソヒソ話が聞こえるぞ
　　　　　物陰に隠れて聞いてみよう",
あの男に、詳しく話を聞いてみるか,
お前、見ない顔だな？,
は、はい、最近メガドに流れ着きまして,
だったら、ここに名前と住所を書いてくれ,
え？　は、はい――,
新入りには連絡先を書いてもらってる,
"――これでいいですか？
　　　　　それじゃ、失礼します",
誰か立ち聞きしてるのか！？,
――気のせいか,
"誰だか知らんが、ジロジロ見るな
用があるならまた後でにしてくれ",
"おい、なんだてめえ
ジロジロ見てんじゃねーぞ！",
"あ？　なんだてめえ
――ん？",
"あれ――よく見たらあんた、メガドを解放した
英雄って話の覚者さんじゃないか！？
俺、メガドを愛してるからさ――
あんたのこと尊敬してるんだよ！",
"いやぁそうなら最初から言ってくれよ！
暗いからさ、顔がよく見えないんだよ
ところで、何か用かい？",
"――<NPC 691>？
聞いたことねえ名前だな
うん、絶対この辺りの奴じゃねえ
俺は一度聞いた名は絶対に忘れねえんだ",
"それにほら、この名簿を見てくれ！
この辺りのやつらの名前と住所が書いてあるんだが
<NPC 691>なんて名前絶対に載ってないはずだ",
"――最近あちこち憲兵だらけで物騒だろ
夜の住民は消えても気付かれにくいから
名簿でも作って自警しておかないとな",
"でも覚者さんが必要だってんなら
これ、貸してやるよ！",
"わざわざ礼をしにきたのかい？
律儀だねェ、これがあたしの商売なんだから
気にしないでいいのさ――",
"それよりも、カレンちゃんには挨拶したかい？
この子はしっかり者な上、あたしらみたいのにも
声をかけてくれる優しい子なのさ",
"それに――覚者さん、あんたらと
気が合うかもしれないねェ",
"あなたどこかで――あ！
メガドを解放してくれた覚者さん
それに、メフィスさんも一緒じゃない！",
"こんな時間にどうしたの？
――あぁ、私はよく仕事終わりにこうして
<NPC 698>さんの話を聞きに来るの
本当は危ないから止めた方がいいんだけど",
"だって、憲兵さんに怪しまれると
色々面倒でしょう？",
"自由な市民を守るはずの人たちなのに
逆に自由を縛られるのって、なんか変――
それを指示してる侯爵様もね",
"――あ！
引き止めちゃってごめんなさい
それじゃ、気を付けてね",
"あの――さっきの話は内緒にしてね
憲兵さんに伝わると、捕まっちゃうし――",
ところで、何か用？,
レジスタンスに協力してほしい,I want you to cooperate with the resistance
なんでもない,Nothing
えっ――れじすたんす？,
ええっ――侯爵様を？,
えええっ――あなたたちだけで！？,
"だけど――そんな大それた活動
私に務まるかしら？
私なんて、ただの酒場の店員だし――",
"でも、今の状況を変える可能性があるなら
――うん、そうね
私にできることは、手伝いたい",
"決めたわ
私、あなたたちの仲間になる！",
"できることは、掃除や洗濯、料理
あとは――みんなを励ますことくらいだけど
これから、よろしくね！",
"なんだか大変そうね――
私にできることならなんでも言って",
"大丈夫、憲兵には
気付かれないようにするから！
こう見えて、結構口は堅いのよ",
"オークから解放されたのに、今度は
人間に自由を縛られるなんて――
それを変えるためなら、私協力するわ",
"大丈夫、憲兵には
気付かれないようにするから！
こう見えて、結構口は堅いのよ",
"覚者、少しいいか――
話がある",
"覚者――レジスタンスは人手が足りない
今のところ、セムと俺たちしか残っていないんだ
これでは市民に紛れ情報を集めることすらできない",
"つまり、だ――同じ志を持つ仲間は
喉から手が出るほど欲しいんだ
――何が言いたいか、わかるか？",
"この<NPC 3264>とかいう女――
戦闘能力は無いが、人当たりも良く顔が広そうだ
仲間に誘ってみて損は無いぞ",
"覚者さん、渡したリスト――
役に立ててくれよな！",
まだ何かあるのかい？,
"あぁ――それじゃこれも何かの縁だ
良いことを教えてやろう",
"あたしはメフィスと同じ施設の出なんだけどね
――メフィスのヤツには気をつけな",
"アイツは相当根に持つタイプだ――
うっかり恨みを買わないようにね！",
"尋問に使えそうな《証拠》は入手したな
新しい証拠は、できるだけ早いうちに
それがどのようなものか確認しておくと良いぞ",
"それと、次回からは舵取りを任せることになるが
<COL ff2600>任務を終了する時は、俺に言ってくれ</COL>",
"俺たちは一蓮托生だ――
くれぐれも、覚者の力でどこかへ飛んだりは
しないでくれよ",
"さて、それじゃあそろそろ
集会所に戻るとしようか――",
もう戻る,Return now
まだ戻らない,Don't return yet
"新しい《証拠》を入手したぞ！
ジョウホウヤに一応礼をしに行こう",
"これで条件は満たした――
　　　　　<NPC 698>のところに戻ろう",
覚者、少しいいか？　話がある――,
"よし、これで《諜報活動》がどういうものか
大方は分かってもらえたか？",
"《諜報活動》は、一日にしてならず――
《尋問》や《潜入調査》もあわせて
繰り返しながら進めていくものだ
徐々に慣れて行けばいい",
"――協力、感謝する
また明日からもよろしく頼む",
"あら、こんばんは
あなたもジョウホウヤさんのお知り合い？",
