old,new
"《黒淵谷》に古の悪しき魔獣が
姿を現しました",
"《嘆きのモーラ》と呼ばれる
黒き翼のナイトメア――
３００年以上前、白竜様御自らが
追い払ったという魔鳥にございます",
"あの魔獣がハイデルへ飛来すること
あらば、騎士や覚者隊では足止めにすら
なりますまい",
"かの魔獣の討伐をお願いいたします
準備ができましたら、今一度お声掛けを――",
"白竜様が貴方様を覚者としたは
レスタニアにとって大いなる僥倖――",
"いえ、白竜様は見抜かれておいでだった
のかもしれませぬ
貴方様の、《理の器》たる可能性を――",
"補給面で私にできる最大の支援を
させていただきます",
貴方様の旅に、理の導きがありますよう,
"《弱化の治療》でしたら、規定にて
<VAL PRICE_WEAK>をお支払いいただきます
よろしいでしょうか",
はい,Yes
いいえ,No
"覚者様、ここは禁域における貴方様の住居
どうぞごゆるりとお体をお休め下さい",
はい,Yes
いいえ,No
"されど、貴方様に《弱化の治療》は
不要にございます",
"ようこそ標の祠へ
お待ち申し上げておりました、覚者様",
"覚者様、神殿よりの伝令がありました
ザンドラ禁域一帯の《辺境の礎》が
全て使用可能とされたそうです",
"これも覚者様がこの地にて積み重ねられた成果が
神殿に認められてのこと――",
"これからもどうぞ、任務に励んでくださるよう
お願いいたします",
"覚者様、取り急ぎ
お願いしたき儀がございます",
"《狂信者の潜伏地》と呼ばれていた場所に
黒大鷲が舞い降りたのです",
"かの地は錬金の秘術に傾倒した者が数名集まり
我流にて研究を繰り返していたという場所です",
"神殿からの調査が入るまで
あの地をそのままに残しておきたいのです",
"なにとぞ、あの黒大鷲を追い払ってくださいませんか
ご準備が整いましたら、再び声をおかけください――",
"覚者様、この場より北西の方角
《狂信者の潜伏地》にある井戸をご存知でしょうか",
"《叫びの竪穴》と呼ばれるあの井戸は
中から恐ろしい魔物の叫び声が響いたので
封鎖していたのですが、近頃は静まり返っています",
"問題の魔物は立ち去ったようですので
封鎖を解くことにいたしました",
"叫び声の主は去ったようですが
中を魔物が徘徊していることは確実です
探索に向かわれる際は重々ご注意を――",
"覚者様、どうか今一度
お力をお貸しください――
《叫びの竪穴》に新たな魔物が巣食ったようなのです",
"数日前の夜、あの井戸から
獣の断末魔のような声が何度も聞こえました
そして、魔物同士で争うような物音も――",
"このままでは、元々あの井戸に
棲みついていた魔物たちが
地上に溢れ出てくるやも知れませぬ",
"中の様子を確認し、騒ぎを起こしている
魔物を退治していただきたいのです
準備が整いましたら、今一度お声掛けを――",
"白竜様が貴方様を覚者としたは
レスタニアにとって大いなる僥倖――",
"いえ、白竜様は見抜かれておいでだった
のかもしれませぬ
貴方様の、《理の器》たる可能性を――",
"白竜様のご意志に従い
私も貴方様への支援を惜しむことはないでしょう",
貴方様の旅に、理の導きがありますよう,
