old,new
誇り高き孤独な魂――,
"我々で迎えることができてうれしいよ
ああ、これは本心だ",
"会議に参加したい？
それよりも戦いの準備を進めてくれ",
"どこへ行ってどう戦うべきか――
我々が考えるから、おまえは何も考えずに
戦ってくれればいい",
"会議の長さに不満が出ていることは知っている
しかし、事はレスタニアの未来に
大きく影響するだろう",
慌てて結論に飛びついてはいかんのだ,
"レオはまだか？
今後のこととイリスの処遇を相談せねばならん
見かけたら、すぐここへ来るように言ってくれ",
"アークの攻略方法はわたしにまかせて――
ほら、今のうちに休んでおけ",
"ミシアルは最近のイリスにまつわる
うわさを知っていた",
"つまり、警戒していたはずだ
それなのに何故――",
"まさかレオまで――
いや、それはあるまい――なあ？",
"さあ、メルゴダへ行くんだ
向こうで誰と話――誰と戦うか
それは自分で決めればいい",
"おまえはけして間違えない
ああ、信じているとも",
"レオとは会えたか？
わたしが心配していたと伝えてくれ",
"さあ、今のうちに休んだり装備を見直したり――
いよいよ決戦だぞ",
レオの姿が見えないがじきに戻るだろう,
"白竜様へはおまえから報告するといい
つもる話はそれからでも遅くはない",
"これほどの嵐――
史書の編纂が始まって以来なかったことだ
後世のために、詳細な記録を
残しておかねば",
また落ち着かない日々が始まるようだな,
"ガルドリン、リズ、エリオットをうまく使って
この困難を乗り切ってくれ
むろん、わたしにできることはなんでもする",
"何が起こっていようとも
我々が当事者でなければ良いと思っていたが
案の定、焼け石を拾ってしまったようだ",
"見たところセシリーは、無垢な心を持った
乙女という風情だが――",
"いったい何故セシリーが狙われねば
ならんのだ",
"騎士団と覚者が力を合わせて戦えば
勝てぬ相手などおらん――",
"そう信じているのだが、戦ってばかりでは
事態の把握は不可能
やはり戦力の分割は避けられぬわ",
"問題は幾つもあるが
せめて侵食魔だけでも排除できないものだろうか
そうなれば人員配置が楽になるのだが",
レオは何か言ってこないのか？,
"状況が変われば考え方を変える
その柔軟さが美点だったが――
それすらも変わってしまったのだろうか",
"侵食魔どもめ――
奴らのせいでじっくり考える事もできん",
"機先を制するには腰を据えた思索が
不可欠だというのに――",
"そろそろ明るい兆しが見えても良いはずだが――
セシリーには焦るなと言ったものの
一番落ち着くべきなのはわたしかもしれんな",
"首尾はどうだ？
朗報を待っているぞ",
"精神的な強い衝撃が人の記憶を奪うという
話は昔から知られている",
セシリーの場合はどのような事情なのだろうな,
"ロイグの病気がわたしの知るものであれば
相当苦しいはずだ
早く助けてやりたいものだな",
"いやはや――
まったく――",
"ロイグとセシリーの記憶合わせが
不調に終わってから
嫌な予感しかしないのだ",
"今は――
セシリーを疎ましく思ったことを恥じて
回復を祈るばかりだ",
"頼むぞ
レオとおまえの間にどんな絆が――
あるいは確執があるのかは知らんが
今はセシリーを助けることを最優先してくれ",
"セシリーが一命を取り留めた
憂いがひとつ消えたというわけだ
再び、前へ進もうではないか",
"もし時間があるのなら
たまにでいいから、島の様子を見てくれよ",
異郷の姿、その目でしかと見届けよ,
"こちらのことは何も心配するな
それから――
フィンダムの住民と接触する時は
威厳を忘れずにな",
"さあ、早くフィンダムに行ってやれ
無事を信じているとはいえ、ガルドリンの安否も
気になるところだ",
"フィンダムのことはフィンダムの民たちが
よく知っているだろう",
"解決の方法も、何かあるのかもしれない
うまく聞きだして、手助けしてやりなさい",
"《原始の雫》の到着を座して待つのも
手持ちぶさただろう
さあ、フィンダムへ行って、手伝ってやりなさい",
"奪われた《原始の雫》――
多少出過ぎた真似をしてもかまわんから
必ず取り戻すのだぞ",
"セシリーにはよくしてやるのだぞ？
ぜひ、強い友情の絆を結んでくれ
少々の利害の対立などに負けぬ、強い絆を",
"セシリーは重い責任に押し潰されそうに
なってはいないか？
側にいて、支えてやるといい",
"白竜はフィンダムの精霊竜ウィルミアに
語りかけようとしているがうまくいかないようだ",
"おまえたちも忙しいだろうが
気にしてみてくれ",
"時に、ロイグの行方はまだわからんのか
もしや救いを求めているということはないか？",
今一度会い、真意を聞いてみたいものだ,
"ロイグのことは聞いた
なんとも無念ではあるが――",
"フィンダムの汚れとともに
あの男の闇も浄化されるだろうよ",
"フィンダムの完全な復興には
まだまだ時間がかかるだろう
時々訪ねて、経過を報告しておくれ",
これは吉兆だ――良きことが始まる――,
"自分に言い聞かせようとしているが
なかなか――な",
"異郷の地にひとり残るとは
エリオットの評価を改めねばならんな",
指示や助言をしようにも情報が足りんわ,
"しばらくは、おまえたちの判断で
臨機応変に対応してくれ",
メイロワ将軍とはうまくやれそうか？,
"まずは王子が戻らないことには
どうにも動きようがないな",
"聞こえてくる話から想像するに
ネド王子の性根は悪くなさそうだ
友好的な関係を築いてくれよ",
"敵の砦に乗り込むと聞いている
くれぐれも気をつけてな",
"当面の目的であったネド王子の救出は
思惑通りに終わったわけだが――",
次の動きが気になるところだな,
"“悪しき竜”の討伐が解放軍の目的とすれば
次はいかなる道を進むのか――",
"協力を惜しむ必要はないが
レスタニアの利を忘れるなよ",
"解放軍が勢い付いたことで
アッカーシェランの混乱はますます
拡大するだろう",
短期決戦と相成ればよいが,
敵の攻勢は予想通りだ,
"メイロワ将軍も策を講じていることだろう
しのぎきれば未来は明るいぞ",
"“悪しき竜”め！
アッカーシェランの次はこのレスタニア――",
"それが狙いだというのなら
思い上がりも甚だしいわい",
"“悪しき竜”の言葉を文字通りに信じても
良いのだろうか",
あぁ――疑念の沼は底なしだな,
"“悪しき竜”の言葉を文字通りに信じても
良いのだろうか",
あぁ――疑念の沼は底なしだな,
"言うまでもないことだろうが――
城の奪回はそう簡単なことではないだろう",
"危険は避けられないとしても
無謀な行動は慎むのだぞ",
"奪われた城を取り戻すという悲願の成就
解放軍の面々はさぞ喜んでいるだろう",
想像するとわたしまで頬が緩むわ,
"“悪しき竜”が絶望の大陸と呼んだ
アッカーシェランの状況は大いに変わった",
こうなると奴の沈黙が不気味だな,
"おまえたちも同じだろうが、わたしの頭の中は
黒い鎧の騎士でいっぱいだ",
"“悪しき竜”といい黒い騎士といい
姿を見せずに我々を翻弄するとは――
なんと卑劣な者たちだ",
落ち着け――落ち着くのだ,
"ブラッドオーブは続々と集まっているが
効果は薄いと言わざるをえないのだ",
"レスタニアの未来は文字どおり
おまえたちの活躍にかかっている",
"思えば、わたしの記憶の中の白竜は
いつも病み、苦しんでいた
しかし、これほど痛ましい状況は初めてだ",
"もう一刻の猶予も許されないのだろう
さあ、行ってくれ",
"ごくろうだったな
ゆっくりと休んでくれ",
"いや、もちろん、歌い、食べ、大いに語るのもよい
好きにしなさい
多少のことは多めに見よう",
"リズから聞いたところによると
ネド王子が行方不明なのだとか
しかも自分の意志で城を出たらしい",
この期に及んでいったい何事だろうな,
"こんなことを言うとまた嫌われるのだろうが
アッカーシェラン側が口裏を合わせて
我々を騙そうとしている可能性も
皆無ではない",
"ほら、そんな顔をするな
あくまでも可能性の話だ",
"この状況――
これまでの経緯を思えば王子に悪意が
あるとは思えない",
"しかし――
もう少し仕える者たちを大切にせねば
国を治めるのは難しいだろうな",
"もちろん王子の安全をいち早く確保して
気持ちを尊重すべく話し合うことも重要だ",
"しかしそろそろおまえたちだけでも
気持ちを竜退治に切り替えた方が
良いのかもしれんぞ",
"ふん――
重大な事はいくらでもあるというのに
エリオットのことばかり考えてしまう",
"竜と竜力、そして大地の恵みが不可分で
ある以上、竜のいない大陸は
考えられない",
"とすれば竜力の継承抜きに竜の討伐は
考えられないとは思わんか？",
"いやはや――
この事件を記録に残さねばならないが",
"やはりわたしも一度はアッカーシェランを
訪ねる必要があるようだ",
"ほう、《「LV.80」成長の宝珠》を持ってきたのか
これはまた貴重な物を手に入れたものだ",
"これを使えば、今のジョブをLV.80に上げ
スキルやアビリティに関しても、特殊なもの以外
上限まで引き上げることができる
――もちろん、ジョブポイントも上限まで貯まる",
"これを持ってきたということは、今のジョブで
《「LV.80」成長の宝珠》を使うのか？",
はい,Yes
いいえ,No
"そうか
貴重な物だからな
じっくり考えて使うといい",
"――これはすまぬ
そのジョブには《「LV.80」成長の宝珠》は
効果が無いのだ
別のジョブで考え直してみてくれ",
"それでは宝珠の力を解放しよう
――心を静かに、目を閉じるがよい",
"無事LV.80になったようだぞ
さて、次はスキルだな
――もう一度目を閉じるがよい",
"スキルの確認は落ち着いてからにしなさい
よし、最後はアビリティか
――目を閉じて集中するのだ",
"これでこのジョブのアビリティも
特殊なもの以外は全ておまえのものとなったぞ",
"どのように成長したかは
見た目ではわからないからな
アーチボルトのところへ行って
確認してみることをすすめるよ",
"宝珠の力を解放するには少し時間がかかる
パーティーは一度解散してきた方がよかろう
パーティーメンバーを無暗に
待たせてしまうかもしれん",
"――気付いているだろうが
このジョブはすでにLV.80に達しているな
レベルアップの効果が無駄になってしまうが
それでも宝珠を使うのか？",
はい,Yes
いいえ,No
"ふむ――このジョブで《「LV.80」成長の宝珠》を
使っても、上げられるスキルが無いようだ
スキルに関する効果が無駄になってしまうが
宝珠を使ってもよいのか？",
はい,Yes
いいえ,No
"これは――このまま《「LV.80」成長の宝珠》を
使っても、効果のあるアビリティは無いようだぞ
今のジョブで宝珠を使うのか？",
はい,Yes
いいえ,No
"そうか
おまえが納得しているのなら
わたしからこれ以上言うことはない",
"それでは、宝珠の力を解放しよう
――心を静かに、目を閉じるがよい",
"これは強い竜力が篭められた宝珠だな
この宝珠の力を解放して白竜に捧げれば
おまえの《竜力の継承》は完全なものとなるだろう",
"ここに持ってきたということは
今、この宝珠の竜力を解放してもよいのか？",
はい,Yes
いいえ,No
"ほう――
すでにすべての《竜力の継承》を
終えているのだな",
"この宝珠は自らの力で腕を磨いたおまえには
不要なものだったようだ
まさに覚者の鑑よ",
"《竜力の継承》には何の影響もないが
前途を祝して、宝珠の力を解放しておくか
力は大地を巡り、またいつの日か
おまえの元へ戻ろう",
"すべての《竜力の継承》が終わったぞ
どのような力を得たのか、確認してみなさい",
"おまえが持ってきたこの宝珠
篭められた力を解放することで
より冒険がしやすくなるというものだ",
"たとえば、各エリアランクが上昇したり
リム転移先とできる礎が解放されるといった
働きだな",
――さて、この宝珠の力を解放するか？,
はい,Yes
いいえ,No
"そういえば、おまえはすでに
かなりの礎に触れ、エリアに貢献して
きたのではないか？",
"この宝珠の力を解放したところで
さしたる効果は得られないかもしれぬ
それでも、この宝珠の力を解放してもよいか？",
はい,Yes
いいえ,No
"宝珠の力を解放することで
各地とおまえの結び付きは
より強固なものとなるだろう",
"宝珠の力を解放したぞ
本来の効果は得られずとも
解放した力は大地を巡り
またいつの日かおまえの元へ戻るだろう",
"ほう、
《<VAL>》
を持ってきたのか
これはまた貴重な物を手に入れたものだ",
"これを使えば、今のジョブを上げ
スキルやアビリティに関しても、特殊なもの以外
上限まで引き上げることができる",
"《<VAL>》
この宝珠の力を解放するか？",
はい,Yes
いいえ,No
"宝珠の力を解放するには少し時間がかかる
パーティーは一度解散してきた方がよかろう
パーティーメンバーを無暗に
待たせてしまうかもしれん",
"ふむ――このジョブでは
《<VAL>》
を使っても
レベルアップの効果が無駄になってしまうが
それでも宝珠を使うのか？",
はい,Yes
いいえ,No
"ふむ――このジョブで
《<VAL>》
を使っても、解放するスキルが無いようだ
スキルに関する効果が無駄になってしまうが
宝珠を使ってもよいのか？",
はい,Yes
いいえ,No
"これは――このまま
《<VAL>》
を使っても、開放するアビリティは無いようだぞ
それでも、今のジョブで宝珠を使うのか？",
はい,Yes
いいえ,No
"そうか
おまえが納得しているのなら
わたしからこれ以上言うことはない",
"――よろしい
無事、レベルがあがったようだぞ",
"――よろしい
無事、スキルが解放されたようだぞ",
"――これで
アビリティは無事、解放されたようだぞ",
"さあ、行け覚者よ
白竜様の加護があらんことを――",
"それでは宝珠の力を解放しよう
――心を静かに、目を閉じるがよい",
"そうか
貴重な物だからな
じっくり考えて使うといい",
"ほう、これは
《<VAL>》
だな",
"これを使えば、今のジョブの
スキルやアビリティを
解放することができる",
"《<VAL>》
この宝珠の力を解放するか？",
はい,Yes
いいえ,No
"ほう――
すでにすべての《竜力の継承》を
終えているようだぞ",
"おまえはすでに多くのエリアに貢献している
この宝珠の力を解放したところで
さしたる効果は得られないかもしれぬ
それでも、この宝珠の力を解放してもよいか？",
はい,Yes
いいえ,No
"この宝珠の力を解放したところで
転移の礎に何の影響もないが
それでも、この宝珠の力を解放してもよいか？",
"すべての《竜力の継承》が終わったぞ
どのような力を得たのか、確認してみなさい",
"――うむ
これで各地のエリアとおまえの結び付きは
より強固なものとなるだろう",
"――これで
転移の礎は無事、解放されたようだ",
