"ここだけの話、王子が覚者でなければ
その事実、隠し通すつもりでいたが――","Confidentially speaking, if the prince isn't an Arisen,
I had intended to conceal that fact--"
"胸を撫で下ろしたわい","I breathed a sigh of relief."
"これから先もよろしく頼むぞ
戦慣れしたおぬしらの力が
ぜひとも必要だ","I kindly ask for your continued support in the future. Your experience and skills in battle are indispensable."
"解放軍は少数精鋭
大軍の真っ向ぶつかり合いなど
考えちゃいない","The Liberation Army is an elite few and they don't even think about the head-to-head clashes of large armies"
"おぬしら、期待しているぞ","I'm expecting great things from you."
"慎重に――慎重に事を進めるぞ","Careful--proceed with caution."
"わしが焦っているように見えたら
おぬしら、遠慮無く諫めてくれよ","If it appears that I am being impatient, please do not hesitate to admonish me."
"ふーむ
王家の秘密は記録に残さないのが習わし
地図すらないのだ","Hmmm, royal secrets are not supposed to be recorded. We don't even have a map!"
"ふーむ
王家の秘密は記録に残さないのが習わし
地図すらないのだ","Hmmm, royal secrets are not supposed to be recorded. We don't even have a map!"
"展望城の城主はネド・アッカー様
そのことをオークどもに思い出させてやるわ","The lord of Lookout Castle is Prince Nedo Acre.
I will remind those Orcs of that."
"難攻不落と思われたこの城も
あっさりと“悪しき竜”に落とされた
その口惜しさが、わしの原動力だ","This fortress, which was thought to be impregnable, was easily taken down by the ""Evil Dragon.""
The frustration of that defeat is my driving force."
"敗北は人を強くする
身をもって知ったぞ","Defeat makes us stronger.
I've seen it firsthand."
"具体的な話はジリアンから聞いてくれ
もちろんネド王子を尊重してくれよ","Please listen to Gillian for the specific details. And of course, please respect Prince Nedo."
"頼むぞ、レスタニアの強者たちよ","I'm counting on you, strong warriors of Lestania."
"たとえ敵の手に落ちようとも、さすが王都
攻略は容易ではないわい","Even if it falls into the hands of the enemy, it is indeed a royal city
that will not be easy to conquer!"
"黒騎士はおぬしらに任せるぞ
それが望みであろう？","I'll leave the black knight to you
That's what you want, isn't it?"
"レスタニアの白竜様はその力を
取り戻したと聞く","I hear that the White Dragon of Lestania has regained its power"
"本当に良かったなあ","I'm really glad."
"王子の行動がさっぱりわからん","I can't understand the prince's actions at all."
"――しかし、わしは王子を信じると決めた
おぬしらも王子を見捨てることなく
よろしく頼むぞ","--But I have decided to trust the prince
and I hope you will not abandon him"
"すまんな――
わしが謝っても意味はなかろうが
今はこれしか言えん","I'm sorry――
Even if I apologize, it probably won't mean much,
But right now, this is all I can say."
"王子は気が触れたわけでも
心を奪われたわけでもない
となれば、わしの気持ちは決まっている","The prince is neither crazy nor has he lost his mind. If that's the case, my feelings are already decided."
"たとえそれが大きな過ちだとしても不安はないぞ
おぬしらがいるからな","Even if it's a big mistake, I have no worries Because you are here."
"ああ忙しい
やることはいっぱいなのに
気が急いて何もできんわ！","Oh, I'm so busy, I have so much to do! I'm in such a rush I can't get anything done!"
"もう進むしかない","There's no choice but to move forward."
"理想はまずネド王子の保護だが
決戦と同時になっても良しとせねばなるまい
時は来たのだ","The first priority is the protection of Prince Nedo, but we must also be prepared for the decisive battle. The time has come."
"王子と相談して決めねばねばならんことが
多々あるのだ
まだまだ休むわけにはいかない","There are many things that I need to discuss with the prince.
I can't afford to rest just yet."
"まあ、アッカーシェランのための多忙は
本懐だがな","Well, being busy for Acre Selund is my true calling."
