"old","new"
"レオが悩んでいるようだが――","Leo seems to be having trouble--"
"弱っているところをああも露骨に見せるのは
いかがなものかな――","Is it really necessary to make one's weaknesses so obvious..."
"賛成しかねるが――
無為なことと断じるつもりもない","I cannot agree, but I have no intention of calling it meaningless."
"覚者に力を与えたぶんだけ
白竜自身の回復が遅れる――
そう考えることもできる","For the Arisen, the more power they are given,
the slower The White Dragon's recovery becomes—
It can be thought of that way."
"覚者の本分は白竜の回復を助けることだ
――ゆめゆめ忘れるなよ","The Arisen's true duty is to aid in the recovery of The White Dragon.
- Never, ever forget that."
"キースヒルトか――
ここで暮らしてくれれば安心なのだが
あの種族は偏屈だからな――","Kieshildt――
If they live here, we can feel at ease
But that species is obstinate――"
"イリスを通じて敵を知る――ひとつの方策だ","Using Iris to understand the enemy――a single strategy."
"いや、わたしだって、驚いているし
胸も痛む――","No, even I am surprised
and my heart hurts --"
"しかし、敵に心奪われた者をこれまでどおり
信頼するわけにもいくまい","However, I cannot continue to trust someone who has been swayed by the enemy as before."
"アークを送り込みんできた者の名は――
いや、やめておこう","The name of the person who sent the Ark is - 
No, let's stop here."
"おかしなものだ――
エルフはメイリーフだけではないと知ってから
心の隅で安心していた部分がある――","It's strange--
Ever since I discovered that there are other elves besides Mayleaf,
there has been a sense of relief in the back of my mind."
"狙われるのはメイリーフだけではない、とな
自分の身勝手さに驚くしかなかったよ","It was not only Mayleaf who was targeted.
I could only be surprised by my own selfishness."
"誇り高き孤独な魂――","Proud, lonely souls--"
"我々で迎えることができてうれしいよ
ああ、これは本心だ","I'm glad we can welcome you here.
Ah, this is sincere."
"会議に参加したい？
それよりも戦いの準備を進めてくれ","Do you want to attend the meeting?
Please focus on preparing for the battle instead."
"どこへ行ってどう戦うべきか――
我々が考えるから、おまえは何も考えずに
戦ってくれればいい","Where to go and how to fight――
Just fight without thinking, as we will do the thinking for you."
"会議の長さに不満が出ていることは知っている
しかし、事はレスタニアの未来に
大きく影響するだろう","I am aware that there is dissatisfaction with the length of the meeting. However, this matter will greatly impact the future of Lestania."
"慌てて結論に飛びついてはいかんのだ","We shouldn't jump to conclusions in a hurry."
"レオはまだか？
今後のこととイリスの処遇を相談せねばならん
見かけたら、すぐここへ来るように言ってくれ","Is Leo here yet?
We need to discuss future plans and how to handle Iris.
If you see him, tell him to come here immediately."
"アークの攻略方法はわたしにまかせて――
ほら、今のうちに休んでおけ","Leave the strategy for the Ark to me - Now, go and rest while you can."
"ミシアルは最近のイリスにまつわる
うわさを知っていた","Mysial knew the recent rumors about Iris."
"つまり、警戒していたはずだ
それなのに何故――","I mean, they should have been warned.
So why--"
"まさかレオまで――
いや、それはあるまい――なあ？","No way, not even Leo--
No, that's not-- hey?"
"さあ、メルゴダへ行くんだ
向こうで誰と話――誰と戦うか
それは自分で決めればいい","Now, you're going to Mergoda.
Who to talk to over there - who to fight.
You should decide that for yourself."
"おまえはけして間違えない
ああ、信じているとも","You will never make a mistake
Ah, I believe in you"
"レオとは会えたか？
わたしが心配していたと伝えてくれ","Did you see Leo?
Tell him I was worried."
"さあ、今のうちに休んだり装備を見直したり――
いよいよ決戦だぞ","Now, while you're at it, get some rest and review your equipment--
It's time for the showdown!"
"レオの姿が見えないがじきに戻るだろう","No sign of Leo, but he'll be back soon."
"白竜様へはおまえから報告するといい
つもる話はそれからでも遅くはない","It is best to report to The White Dragon personally.
There is no harm in talking about it later."
"これほどの嵐――
史書の編纂が始まって以来なかったことだ
後世のために、詳細な記録を
残しておかねば","Such a storm――
It has never happened since the beginning of the compilation of historical records.
For future generations, detailed records must be kept."
"また落ち着かない日々が始まるようだな","Looks like another restless day ahead."
"ガルドリン、リズ、エリオットをうまく使って
この困難を乗り切ってくれ
むろん、わたしにできることはなんでもする","Use Gurdolin, Lise, and Elliot effectively
to help us overcome this difficulty
Of course, I will do anything I can."
"何が起こっていようとも
我々が当事者でなければ良いと思っていたが
案の定、焼け石を拾ってしまったようだ","Regardless of what may happen,
we had hoped that we wouldn't be involved,
but sure enough, it seems like we've picked up a burnt stone."
"見たところセシリーは、無垢な心を持った
乙女という風情だが――","From the looks of it, Cecily has the air of a
maiden with an innocent heart..."
"いったい何故セシリーが狙われねば
ならんのだ","Why on earth is Cecily being targeted?"
"騎士団と覚者が力を合わせて戦えば
勝てぬ相手などおらん――","When the knight order and the Arisen join forces and fight together,
There is no opponent we cannot defeat."
"そう信じているのだが、戦ってばかりでは
事態の把握は不可能
やはり戦力の分割は避けられぬわ","I believe that if we keep fighting all the time, it will be impossible to grasp the situation. I still cannot avoid the division of forces."
"問題は幾つもあるが
せめて侵食魔だけでも排除できないものだろうか
そうなれば人員配置が楽になるのだが","There are a number of problems, but can we at least eliminate the Corruption demon? That would make manpower allocation a lot easier."
"レオは何か言ってこないのか？","Leo didn't say anything?"
"状況が変われば考え方を変える
その柔軟さが美点だったが――
それすらも変わってしまったのだろうか","If the situation changes, change your way of thinking
That flexibility was a virtue, but-
Has that even changed too?"
"侵食魔どもめ――
奴らのせいでじっくり考える事もできん","Those invaders--
they're the reason I can't even think straight."
"機先を制するには腰を据えた思索が
不可欠だというのに――","In order to take the lead, it is crucial to engage in in-depth contemplation and reflection."
"そろそろ明るい兆しが見えても良いはずだが――
セシリーには焦るなと言ったものの
一番落ち着くべきなのはわたしかもしれんな","There should be a silver lining by now--
Although I told Cecily not to rush
I'm probably the one who needs to calm down the most."
"首尾はどうだ？
朗報を待っているぞ","How'd it go?
I'm waiting for good news."
"精神的な強い衝撃が人の記憶を奪うという
話は昔から知られている","The story of a strong psychological impact that robs people of their memory has been known since ancient times."
"セシリーの場合はどのような事情なのだろうな","I wonder what the circumstances are in Cecily's case."
"ロイグの病気がわたしの知るものであれば
相当苦しいはずだ
早く助けてやりたいものだな","If Loeg's illness is what I think it is
he must be in a lot of pain
I hope I can help him soon."
"いやはや――
まったく――","Oh my goodness - 
Absolutely -"
"ロイグとセシリーの記憶合わせが
不調に終わってから
嫌な予感しかしないのだ","After trying to jog Loeg's and Cecily's memories and failing, I can't help but feel a sense of unease."
"今は――
セシリーを疎ましく思ったことを恥じて
回復を祈るばかりだ","Now... I only feel ashamed for thinking of Cecily with such animosity, and I can only pray for her recovery."
"頼むぞ
レオとおまえの間にどんな絆が――
あるいは確執があるのかは知らんが
今はセシリーを助けることを最優先してくれ","Please,
whatever bond you have with Leo--
or whatever feud you have with him--
your priority right now is to help Cecily."
"セシリーが一命を取り留めた
憂いがひとつ消えたというわけだ
再び、前へ進もうではないか","Cecily survived
So that's one sorrow gone.
Let's move forward again!"
"もし時間があるのなら
たまにでいいから、島の様子を見てくれよ","If you have the time,
just check in with me once in a while to see what's going on on the island."
"異郷の姿、その目でしかと見届けよ","See with your own eyes what it is like to be in another land."
"こちらのことは何も心配するな
それから――
フィンダムの住民と接触する時は
威厳を忘れずにな","Don't worry about anything here. And then, when interacting with residents of Phindym, don't forget your dignity."
"さあ、早くフィンダムに行ってやれ
無事を信じているとはいえ、ガルドリンの安否も
気になるところだ","Come on, hurry up and go to Phindym
While I believe in his safety, I'm also concerned about Gurdolin's well-being."
"フィンダムのことはフィンダムの民たちが
よく知っているだろう","Phindym's people must know about Phindym."
"解決の方法も、何かあるのかもしれない
うまく聞きだして、手助けしてやりなさい","There might be a solution, or something that can be done
Listen carefully and provide assistance"
"《原始の雫》の到着を座して待つのも
手持ちぶさただろう
さあ、フィンダムへ行って、手伝ってやりなさい","It would be boring to just sit and wait for the arrival of 《Primeval Drops》.
Now, go to Phindym and lend a hand."
"奪われた《原始の雫》――
多少出過ぎた真似をしてもかまわんから
必ず取り戻すのだぞ","The stolen 《Primeval Drops》--
I don't care if you go a little overboard,
you must get them back!"
"セシリーにはよくしてやるのだぞ？
ぜひ、強い友情の絆を結んでくれ
少々の利害の対立などに負けぬ、強い絆を","I will treat Cecily well, okay?
Please, form a strong bond of friendship
Do not lose to small conflicts or disputes, maintain a strong bond."
"セシリーは重い責任に押し潰されそうに
なってはいないか？
側にいて、支えてやるといい","Cecily, do you feel like you're being crushed under the weight of heavy responsibilities?
Stay by her side and support her."
"白竜はフィンダムの精霊竜ウィルミアに
語りかけようとしているがうまくいかないようだ","The White Dragon is trying to communicate with the spirit dragon Willmia of Phindym, but it doesn't seem to be going well."
"おまえたちも忙しいだろうが
気にしてみてくれ","You guys must be busy too, but please try to care."
"時に、ロイグの行方はまだわからんのか
もしや救いを求めているということはないか？","Sometimes, is it still unknown where Loeg is.
Is it possible that he is seeking salvation?"
"今一度会い、真意を聞いてみたいものだ","I would like to see him again and hear his true intentions."
"ロイグのことは聞いた
なんとも無念ではあるが――","I heard about Loeg
It is truly regrettable but - -"
"フィンダムの汚れとともに
あの男の闇も浄化されるだろうよ","Together with the earth of Phindym,
his darkness will also be purified."
"フィンダムの完全な復興には
まだまだ時間がかかるだろう
時々訪ねて、経過を報告しておくれ","The complete recovery of Phindym will still take a long time. Please check in occasionally and report on the progress."
"これは吉兆だ――良きことが始まる――","This is a good omen - good things are beginning."
"自分に言い聞かせようとしているが
なかなか――な","I'm trying to tell myself that
but it's not easy to--"
"異郷の地にひとり残るとは
エリオットの評価を改めねばならんな","To remain alone in a foreign land,
I'll have to revise my assessment of Elliott."
"指示や助言をしようにも情報が足りんわ","Even if I try to give instructions or advice, there is not enough information."
"しばらくは、おまえたちの判断で
臨機応変に対応してくれ","For a while, please handle things flexibly and adapt as you see fit."
"メイロワ将軍とはうまくやれそうか？","Do you think you and General Meirova will get along well?"
"まずは王子が戻らないことには
どうにも動きようがないな","First of all, if the prince doesn't come back,
there's no way to make a move."
"聞こえてくる話から想像するに
ネド王子の性根は悪くなさそうだ
友好的な関係を築いてくれよ","From the stories I hear, it seems that Prince Nedo is not a bad person at heart. He has built friendly relationships."
"敵の砦に乗り込むと聞いている
くれぐれも気をつけてな","I hear you're going to ride into an enemy stronghold.
Take care."
"当面の目的であったネド王子の救出は
思惑通りに終わったわけだが――","The rescue mission of Prince Nedo, which was the immediate objective, has ended as planned."
"次の動きが気になるところだな","I'm curious about the next move."
"“悪しき竜”の討伐が解放軍の目的とすれば
次はいかなる道を進むのか――","If the goal of the Liberation Army is to defeat the ""evil dragon,""
what path will it take next?"
"協力を惜しむ必要はないが
レスタニアの利を忘れるなよ","There is no need to be stingy with collaboration,
but don't forget about the benefit of Lestania."
"解放軍が勢い付いたことで
アッカーシェランの混乱はますます
拡大するだろう","With the recent momentum gained by the People's Liberation Army, the chaos in Acre Selund is expected to further escalate."
"短期決戦と相成ればよいが","I hope it's a short war."
"敵の攻勢は予想通りだ","The enemy's offensive is predictable."
"メイロワ将軍も策を講じていることだろう
しのぎきれば未来は明るいぞ","General Meirova is also likely taking measures
If we endure, the future will be bright"
"“悪しき竜”め！
アッカーシェランの次はこのレスタニア――","""Evil Dragon,"" beware!
After Acre Selund, is Lestania--"
"それが狙いだというのなら
思い上がりも甚だしいわい","If that's your intention,
it's extremely presumptuous."
"“悪しき竜”の言葉を文字通りに信じても
良いのだろうか","Can we take the words of the ""Evil Dragon"" literally?
I don't know if I believe it."
"あぁ――疑念の沼は底なしだな","Ah--the swamp of doubt is bottomless."
"“悪しき竜”の言葉を文字通りに信じても
良いのだろうか","Can we take the words of the ""Evil Dragon"" literally?
I don't know if I believe it."
"あぁ――疑念の沼は底なしだな","Ah--the swamp of doubt is bottomless."
"言うまでもないことだろうが――
城の奪回はそう簡単なことではないだろう","I guess it goes without saying--
Taking back the castle won't be so easy."
"危険は避けられないとしても
無謀な行動は慎むのだぞ","Even though danger is inevitable,
you must refrain from reckless behavior."
"奪われた城を取り戻すという悲願の成就
解放軍の面々はさぞ喜んでいるだろう","The fulfillment of the long-held dream of regaining the castle that was taken from us
I'm sure the liberation army is very happy to see you."
"想像するとわたしまで頬が緩むわ","I can't help but smile when I think about it."
"“悪しき竜”が絶望の大陸と呼んだ
アッカーシェランの状況は大いに変わった","The ""Evil Dragon"" referred to as the Land of Despair.
The situation of Acre Selund has greatly changed."
"こうなると奴の沈黙が不気味だな","When it comes to this, his silence is eerie."
"おまえたちも同じだろうが、わたしの頭の中は
黒い鎧の騎士でいっぱいだ","You guys are the same, right? But inside my head,
it's filled with black-clad knights."
"“悪しき竜”といい黒い騎士といい
姿を見せずに我々を翻弄するとは――
なんと卑劣な者たちだ","""Evil Dragon"" and the black knight, for that matter,
To manipulate us without showing their true forms—
How despicable these individuals are."
"落ち着け――落ち着くのだ","Calm down――You need to calm down."
"ブラッドオーブは続々と集まっているが
効果は薄いと言わざるをえないのだ","Blood orbs are gathering one after another, but it must be said that their effectiveness is weak."
"レスタニアの未来は文字どおり
おまえたちの活躍にかかっている","The future of Lestania depends on your actions"
"思えば、わたしの記憶の中の白竜は
いつも病み、苦しんでいた
しかし、これほど痛ましい状況は初めてだ","Looking back, the White Dragon in my memories
was always sick and suffering
However, this is the first time I have witnessed such a painful situation."
"もう一刻の猶予も許されないのだろう
さあ、行ってくれ","I guess there is no time left for another moment of delay.
Now, please go."
"ごくろうだったな
ゆっくりと休んでくれ","You've worked hard.
Please take a rest."
"いや、もちろん、歌い、食べ、大いに語るのもよい
好きにしなさい
多少のことは多めに見よう","No, of course, it's good to sing, eat, and talk a lot. 
Do as you like.
Let's consider even the small things a little more."
"リズから聞いたところによると
ネド王子が行方不明なのだとか
しかも自分の意志で城を出たらしい","According to what Lise told me,
it seems that Prince Nedo is missing,
and furthermore, he seems to have left the castle on his own accord."
"この期に及んでいったい何事だろうな","What on earth is going on at this point?"
"こんなことを言うとまた嫌われるのだろうが
アッカーシェラン側が口裏を合わせて
我々を騙そうとしている可能性も
皆無ではない","I may be disliked again for saying this, but there is a possibility that Acre Selund is conspiring and trying to deceive us."
"ほら、そんな顔をするな
あくまでも可能性の話だ","Don't make that face.
It's just a discussion of possibilities."
"この状況――
これまでの経緯を思えば王子に悪意が
あるとは思えない","Given the situation ―― considering the previous circumstances, it is hard to believe that the prince has any ill intentions."
"しかし――
もう少し仕える者たちを大切にせねば
国を治めるのは難しいだろうな","However...
If we do not value and appreciate those who serve us a little more,
it will be difficult to govern the country."
"もちろん王子の安全をいち早く確保して
気持ちを尊重すべく話し合うことも重要だ","Of course, it is important to promptly ensure the prince's safety and have respectful discussions."
"しかしそろそろおまえたちだけでも
気持ちを竜退治に切り替えた方が
良いのかもしれんぞ","However, perhaps it would be better for just you guys to start shifting your feelings towards defeating the dragon."
"ふん――
重大な事はいくらでもあるというのに
エリオットのことばかり考えてしまう","Hmm――
Even though there are countless important things to consider,
I can't help but think only about Elliot."
"竜と竜力、そして大地の恵みが不可分で
ある以上、竜のいない大陸は
考えられない","Dragon and Dragon Force, along with the blessings of the earth, are inseparable. Therefore, a continent without dragons is unimaginable."
"とすれば竜力の継承抜きに竜の討伐は
考えられないとは思わんか？","Don't you think it's impossible to defeat a dragon without inheriting the power of Dragon Force Augmentation?"
"いやはや――
この事件を記録に残さねばならないが","Well, well...
I must record this incident."
"やはりわたしも一度はアッカーシェランを
訪ねる必要があるようだ","It seems that I also need to visit Acre Selund at least once."
"ほう、《「LV.80」成長の宝珠》を持ってきたのか
これはまた貴重な物を手に入れたものだ","Oh, you brought the 《LV.80 Orb of Growth》
This is quite a valuable item that you've obtained."
"これを使えば、今のジョブをLV.80に上げ
スキルやアビリティに関しても、特殊なもの以外
上限まで引き上げることができる
――もちろん、ジョブポイントも上限まで貯まる","With this, you can raise your current job to level 80.
You can also raise the limit for skills and abilities, except for special ones.
And of course, job points can be accumulated up to the new limit."
"これを持ってきたということは、今のジョブで
《「LV.80」成長の宝珠》を使うのか？","If you brought this, does that mean you will use
《「LV.80」Orb of Growth》 with your current job?"
"はい","Yes"
"いいえ","No"
"そうか
貴重な物だからな
じっくり考えて使うといい","I see.
It's valuable, so be sure to think carefully and use it."
"――これはすまぬ
そのジョブには《「LV.80」成長の宝珠》は
効果が無いのだ
別のジョブで考え直してみてくれ","--Sorry about this
The 《「LV.80」Orb of Growth》 has no
effect on that job.
Think again with a different job."
"それでは宝珠の力を解放しよう
――心を静かに、目を閉じるがよい","Now let us release the power of the Orb
--Quiet your mind and close your eyes."
"無事LV.80になったようだぞ
さて、次はスキルだな
――もう一度目を閉じるがよい","It seems like I've safely reached level 80.
Now, it's time for skills.
―― Close your eyes once again."
"スキルの確認は落ち着いてからにしなさい
よし、最後はアビリティか
――目を閉じて集中するのだ","Check your skills only after you've calmed down.
Okay, the last thing you need is abilities.
--Close your eyes and concentrate."
"これでこのジョブのアビリティも
特殊なもの以外は全ておまえのものとなったぞ","Now all the abilities of this job
are yours, except for the special ones!"
"どのように成長したかは
見た目ではわからないからな
アーチボルトのところへ行って
確認してみることをすすめるよ","How you have grown is not apparent from your appearance, so I recommend going to Archibald's place and checking to confirm."
"宝珠の力を解放するには少し時間がかかる
パーティーは一度解散してきた方がよかろう
パーティーメンバーを無暗に
待たせてしまうかもしれん","It may take a little time to unleash the power of the treasure.
It would be better for the party to disband once and come back.
You may end up keeping the party members waiting unnecessarily."
"――気付いているだろうが
このジョブはすでにLV.80に達しているな
レベルアップの効果が無駄になってしまうが
それでも宝珠を使うのか？","I guess you've noticed,
but this job has already reached level 80.
The effects of leveling up would be wasted,
but are you still going to use the treasure?"
"はい","Yes"
"いいえ","No"
"ふむ――このジョブで《「LV.80」成長の宝珠》を
使っても、上げられるスキルが無いようだ
スキルに関する効果が無駄になってしまうが
宝珠を使ってもよいのか？","Hmm―― It seems that there are no skills that can be raised even if you use the 《「LV.80」Orb of Growth》 on this job.
Although the effects related to skills will be wasted, is it okay to use the orb?"
"はい","Yes"
"いいえ","No"
"これは――このまま《「LV.80」成長の宝珠》を
使っても、効果のあるアビリティは無いようだぞ
今のジョブで宝珠を使うのか？","This... even if you use the 《「LV.80」Orb of Growth》 at this level, it seems there are no abilities to be raised.
Are you going to use the orb with your current job?"
"はい","Yes"
"いいえ","No"
"そうか
おまえが納得しているのなら
わたしからこれ以上言うことはない","I see. If you're satisfied, I have nothing more to say."
"それでは、宝珠の力を解放しよう
――心を静かに、目を閉じるがよい","Now, let us release the power of the Orb. Quiet your mind and close your eyes."
"これは強い竜力が篭められた宝珠だな
この宝珠の力を解放して白竜に捧げれば
おまえの《竜力の継承》は完全なものとなるだろう","This is a jewel imbued with strong Dragon Force.
If you offer it to the White Dragon, your 《Dragon Force Augmentation》 will become complete."
"ここに持ってきたということは
今、この宝珠の竜力を解放してもよいのか？","Does bringing it here mean that I am now allowed to unleash the Dragon Force contained within this jewel?"
"はい","Yes"
"いいえ","No"
"ほう――
すでにすべての《竜力の継承》を
終えているのだな","Hmm...
You have already completed the ""Dragon Force Augmentation"" inheritance, haven't you?"
"この宝珠は自らの力で腕を磨いたおまえには
不要なものだったようだ
まさに覚者の鑑よ","It seems that this orb was unnecessary for you, who has polished your skills on your own. Truly, you are an Arisen."
"《竜力の継承》には何の影響もないが
前途を祝して、宝珠の力を解放しておくか
力は大地を巡り、またいつの日か
おまえの元へ戻ろう","While there is no effect on 《Dragon Force Augmentation》,
In celebration of the future, should we release the power of the jewel?
The power will revolve around the land and one day,
it will return to you."
"すべての《竜力の継承》が終わったぞ
どのような力を得たのか、確認してみなさい","All the 《Dragon Force Augmentation》 have been completed. Confirm what kind of power you have obtained!"
"おまえが持ってきたこの宝珠
篭められた力を解放することで
より冒険がしやすくなるというものだ","The Orb that you brought with you is said to make it easier to embark on adventures by unleashing its hidden power."
"たとえば、各エリアランクが上昇したり
リム転移先とできる礎が解放されるといった
働きだな","For example, it works by increasing the rank of each area or
releasing Portcrystals that can be used as a Rift Teleport destination."
"――さて、この宝珠の力を解放するか？","Now then, should we unleash the power of this orb?"
"はい","Yes"
"いいえ","No"
"そういえば、おまえはすでに
かなりの礎に触れ、エリアに貢献して
きたのではないか？","Come to think of it, you've already touched
quite a few Portcrystals and contributed
to the area, haven't you?"
"この宝珠の力を解放したところで
さしたる効果は得られないかもしれぬ
それでも、この宝珠の力を解放してもよいか？","Even if the power of this Orb is released,
there may not be any significant effect obtained.
Nevertheless, may I release the power of this Orb?"
"はい","Yes"
"いいえ","No"
"宝珠の力を解放することで
各地とおまえの結び付きは
より強固なものとなるだろう","By releasing the power of the Orb,
your ties to the regions will
grow stronger."
"宝珠の力を解放したぞ
本来の効果は得られずとも
解放した力は大地を巡り
またいつの日かおまえの元へ戻るだろう","I have unleashed the power of the Orb.
Even if the original effect cannot be obtained,
The unleashed power will traverse the land,
And one day, it will surely return to you."
"ほう、
《<VAL>》
を持ってきたのか
これはまた貴重な物を手に入れたものだ","Wow,
You brought 《<VAL>》!

This is another valuable thing you've got."
"これを使えば、今のジョブを上げ
スキルやアビリティに関しても、特殊なもの以外
上限まで引き上げることができる","With this, you can raise your current job
and your skills and abilities to the
maximum, except for special ones."
"《<VAL>》
この宝珠の力を解放するか？","《<VAL>》
Will you release the power of this treasure?"
"はい","Yes"
"いいえ","No"
"宝珠の力を解放するには少し時間がかかる
パーティーは一度解散してきた方がよかろう
パーティーメンバーを無暗に
待たせてしまうかもしれん","It may take a little time to unleash the power of the treasure.
It would be better for the party to disband once and come back.
You may end up keeping the party members waiting unnecessarily."
"ふむ――このジョブでは
《<VAL>》
を使っても
レベルアップの効果が無駄になってしまうが
それでも宝珠を使うのか？","Hmm... In this job, even if you use《<VAL>》, the effects of leveling up will be wasted. Are you still going to use the treasure orb?"
"はい","Yes"
"いいえ","No"
"ふむ――このジョブで
《<VAL>》
を使っても、解放するスキルが無いようだ
スキルに関する効果が無駄になってしまうが
宝珠を使ってもよいのか？","Hmm―― It seems that there are no skills to release by using 《<VAL>》 in this job. Although the effects related to skills will be wasted, is it okay to use the orb?"
"はい","Yes"
"いいえ","No"
"これは――このまま
《<VAL>》
を使っても、開放するアビリティは無いようだぞ
それでも、今のジョブで宝珠を使うのか？","This... even if you use the《<VAL>》as is, it seems there are no usable abilities. Are you going to use the orb with your current job?"
"はい","Yes"
"いいえ","No"
"そうか
おまえが納得しているのなら
わたしからこれ以上言うことはない","I see. If you're satisfied, I have nothing more to say."
"――よろしい
無事、レベルがあがったようだぞ","-- Good.
Looks like you're safe and leveled up."
"――よろしい
無事、スキルが解放されたようだぞ","――Alright.
It appears that the skill has been unlocked successfully."
"――これで
アビリティは無事、解放されたようだぞ","――It seems that the abilities have been successfully unlocked."
"さあ、行け覚者よ
白竜様の加護があらんことを――","Now, go forth, Arisen
May you be blessed by the White Dragon's grace."
"それでは宝珠の力を解放しよう
――心を静かに、目を閉じるがよい","Now let us release the power of the Orb
--Quiet your mind and close your eyes."
"そうか
貴重な物だからな
じっくり考えて使うといい","I see.
It's valuable, so be sure to think carefully and use it."
"ほう、これは
《<VAL>》
だな","Well, this is
《<VAL>》
"
"これを使えば、今のジョブの
スキルやアビリティを
解放することができる","By using this, you will be able to unlock the skills and abilities of your current job."
"《<VAL>》
この宝珠の力を解放するか？","《<VAL>》
Will you release the power of this treasure?"
"はい","Yes"
"いいえ","No"
"ほう――
すでにすべての《竜力の継承》を
終えているようだぞ","Hmm...
You have already completed the ""Dragon Force Augmentation"" inheritance, haven't you?"
"おまえはすでに多くのエリアに貢献している
この宝珠の力を解放したところで
さしたる効果は得られないかもしれぬ
それでも、この宝珠の力を解放してもよいか？","You have already contributed to many areas.
Even if the power of this Orb is released,
there may not be any significant effect obtained.
Nevertheless, may I release the power of this Orb?"
"はい","Yes"
"いいえ","No"
"この宝珠の力を解放したところで
転移の礎に何の影響もないが
それでも、この宝珠の力を解放してもよいか？","Even if the power of this Orb is released,
it will have no effect on the Portcrystals.
Nevertheless, may I release the power of this Orb?"
"すべての《竜力の継承》が終わったぞ
どのような力を得たのか、確認してみなさい","All the 《Dragon Force Augmentation》 have been completed. Confirm what kind of power you have obtained!"
"――うむ
これで各地のエリアとおまえの結び付きは
より強固なものとなるだろう","This will strengthen the connection between each area and yourself"
"――これで
転移の礎は無事、解放されたようだ","――With this, it seems that the Portcrystals have been successfully unlocked."
