old,new
"《弱化の治療》ですね、承りました
<VAL PRICE_WEAK>ほどご負担いただきますが",
はい,Yes
いいえ,No
"あら、覚者さまは《弱化》ではありませんね
治療の必要はないようです",
"覚者さま、あなたはこの深き森にとっても
大事なお方
どうぞお体の疲れを取っていって下さい",
はい,Yes
いいえ,No
"ようこそ標の祠へ
お待ちしておりました覚者さま",
"覚者さま、この深き森に置かれた《辺境の礎》も
このたび全て解放されたそうでございます",
"《辺境の礎》はイヴァンの山小屋の近くにも
置かれているとのこと",
"貴方さまの訪れを、きっとイヴァンも喜ぶはず――
ぜひ、お時間の許す際には
お顔を見せに行ってやってください",
"あの無愛想な顔の下で、
あの方も貴方さまのことを
ずいぶん気に入っているようなのです",
"覚者さま、今日は折り入って
ご相談したいことがございます",
"イニアス湖の近辺、南の方角に
霞んだような人影が現れたと
イヴァンから報告がありました",
"あの方は幽霊、亡霊の類が大の苦手とのこと――
それ以降、あの辺りには
近寄れないようなのです",
"どうか、イヴァンに代わり
この人影を打ち払ってはいただけないでしょうか",
"詳しくご説明いたしますので
ご出発の前には再度、私にお声掛けください――",
"ここからディナン深層林へと進む途中に
新しく見つかりました《霧幻のテラス》――",
"中から冷気が漏れ出でてくるような
不思議な遺跡です
冷たい霧に覆われていたせいで
今まで見つからなかったのかもしれません",
"何か未知の危険があるかと思い
封鎖してまいりましたが、貴方さまならば
中を調べることも可能かと――",
"足を踏み入れられる際は
くれぐれもご注意くださいませ――",
"覚者さま、度々申し訳ございませんが
今回もお力をお借りできないでしょうか――",
"実は先日、突如としてこの祠の前に
ミストドレイクが現れたのです",
"幸い、イヴァンが訪れている時だったので
あの方が応戦してくださり
事無きを得ましたが――",
"退けられた竜は、《霧幻のテラス》へと
去っていったとのこと",
"どうか、竜が再びこの祠を
襲うことのないよう
あの遺跡内への封じ込めに
ご協力いただけないでしょうか",
"覚者さま
この森にとって、あなたはすでに大事な方――",
そして、私にとっても――,
"あなたの尊き行いが
レスタニアのすべてに行きわたりますよう",
"あなたのお役に立てるよう
私も最大限の支援をお約束いたしましょう
どうぞこれからも、この森へおいでください",
"覚者さま
この森にとって、あなたはすでに大事な方",
そして、私にとっても――,
"あなたの尊き行いが
レスタニアのすべてに行きわたりますよう",
"かような深き森にある私どもへの
お心遣い、感謝しきれるものではありません
ありがとうございます",
"覚者さま
数々のご協力、痛み入ります",
"覚者さま
ここを訪れて下さり――嬉しく存じます",
"何かできることはと思い
この品を用意しました
気に入って頂けると良いのですが――",
"覚者さま、これをお持ちください
イヴァンがあなたにと用意してくれたものです",
"あの無愛想な方が、にこにことして
持ってきてくれました",
"覚者さま、これをお持ちください
わずかでも旅の助けとなりましょう",
