"いろんな覚者がいる
いろんな生き方がある
とても自然なことだと思うね","There are various Arisen.
There are various ways of living.
I think it's a very natural thing."
"へえ――なんだか見違えたな
一皮むけたってやつだ","Oh, wow――something about you has really changed. It's like you've shed a whole new skin."
"珍しいものを見つけたら声をかけてくれよな
場合によっては高値で引き取って
やれるかもしれないぜ？","If you find something rare, please let me know. Depending on the situation, I might be able to take it off your hands for a high price, you know?"
"アークでは、いや、参った――
でも、探せば珍品があったかもな","The Ark, no, I give up――
But if you look, there might be rare items."
"遠出したのか？
このあたりにはない花とか素材とか――","Did you go far? Maybe you found flowers or materials that aren't found around here."
"損をすることはないから
目についたら持ち帰るといい","You've got nothing to lose, so take it home if you see it."
"戦っても空しい――金を儲けても空しい――
だが、どんな時でも続く覚者人生――
楽しまなくちゃ損だぜ？","Even if you fight, it's in vain―― even if you make money, it's in vain――
But the life of the Arisen continues no matter what――
You have to enjoy it, or else it's a loss, you know?"
"心配してくれる友達がいるなんて幸せ者だ
――イリスがそれを忘れていなければ
何も問題は起こらないさ","I am a lucky person to have friends who worry about me.
- As long as Iris doesn't forget that,
nothing will go wrong."
"謁見の間の様子はどうだ？
俺はしばらく距離を置くことにするよ","How is the situation in the Audience Chamber? I'm going to keep my distance for a while."
"凄いことが始まるらしいな
ひさしぶりに大階段を登ろうか――","I hear great things are about to begin.
Let's climb the grand staircase for the first time in a while--"
"戦うだけが覚者じゃない――
とはいえ、かつてないほど戦いの機運が
盛りあがっている――","Being an Arisen is not just about fighting--
However, the momentum for battle has never been higher--"
"どんな立ち位置をとるべきか――悩むね","I'm not sure what position I should take."
"イリスの顔を見ないけど何か知ってるか？","I don't see Iris around, do you know anything?"
"イリスのことは聞いた
友達ではあるが――","I heard about Iris. She is a friend, but - -"
"彼女との付き合いが長い
レオに任せるのが一番だな","It'd be best to leave it to Leo, who has a long history with her."
"これまでになかったことが立て続けに起こると
何に対しても集中できなくなる
我ながら修行が足りないぜ","When unprecedented events continue to occur, I cannot concentrate on anything.
I am lacking in self-discipline!"
"長命のエルフが持つ知識は値千金――","The knowledge that long-lived Elves possess is invaluable."
"なんてな
損得抜きで、仲良くしたかった","What a pity.
I wanted to get along with you, no gain or loss."
"白竜が元気だったら、俺は覚者じゃなかった
たとえエルフが死のうが――
なんとも思わなかっただろう","If the white dragon had been healthy, I wouldn't have been an Arisen.
Even if the elf had died--
I wouldn't have cared."
"――人生の巡り合わせは不思議だよな","Life's encounters are strange, aren't they?"
"新たなアーク――
ほとぼりがさめたら個人的に調査もいいな","A new Ark... It would be nice to personally investigate once the heat dies down."
"見たぞ――
巫女と歩くなんてどんな気分だ？","I saw it--
How does it feel to walk with a priestess?"
"覚者のことは覚者が始末をつける――","The Arisen has to take care of the Arisen's business."
"昔からの習慣だ
覚悟だけはしておこう","It's an old habit.
Let's just be prepared."
"しばらくここにいる
同志に向ける武器は持っていないからな","I'll be here for a while, as I don't have any weapons to aim at comrades."
"同志に向ける武器はない――","There are no weapons for comrades-in-arms -"
"甘いことを言っている場合じゃないのか
くそっ！","You can't be so naive. Damn!"
"《謁見の間》はどんな様子だ？","What's going on in the audience chamber?"
"さぞ――いや、やめておこう
想像が当たったところでうれしくもなんともない","Surely - No, let's leave it. Even if my imagination was correct, it wouldn't make me happy."
"みんな遠征に夢中になっているようだが
ここの安全が保証されたわけではあるまい？","Everyone seems to be preoccupied with the expedition. How can we be assured of the safety of this place?"
"というわけで、こんな言い方はらしくないが――
俺に任せてくれ","So, although it may not be the most appropriate way to say it—Leave it to me."
"メルゴダの様子はどうなんだ？
戦いで忙しいかもしれないが
逸品珍品を見逃すなよ？","How's it going in Mergoda? You may be busy fighting the battle, but don't miss the gems and curiosities, okay?"
"結局これは過去との戦いだったというわけか――
いや、ずっと続いていたわけだから
まだ過去にはなっていない――","In the end, this was a battle with the past, so to speak―― No, because it has been continuing for a long time, it has not become the past yet――"
"面倒だな――おまえの手で
過去にしてやるといい","It's troublesome... It would be good for you to make a thing of the past with your own hands."
"あちこちで言われて聞き飽きただろうが
俺からも言わせてくれ","You must have heard it said everywhere by now,
But let me say it too."
"逞しくなったな――貫禄すら漂うよ
さあ、報告があるんだろう？
早くすませて土産話を聞かせてくれ","You've grown strong--even dignified.
Now, you have a report to give, don't you?
Get it over with and tell me about your souvenirs."
"呑ませてくれ――","Let me drink—"
"今は呑んで――呑んで――
明日からちゃんとするからさ","Right now, I'm drinking - drinking - I'll properly do it starting from tomorrow."
"ブ、ブラッドオーブ――探さなくちゃ――","B-Blood Orb... I have to find it..."
"俺はここで白竜様と倒れた覚者のために
やれることをやるよ","I will do what I can here for the Arisen who fell with the White Dragon."
"あんたたち、黒騎士を頼むぞ","I entrust you with the Black Knight."
"一時はどうなることかと思ったよ
もしあのまま――","For a moment, I thought I was done for. If things had stayed that way -"
"――やーめた！　楽しいことだけ
考えるわ","- Never mind! Just think about the fun parts."
