"ああ覚者さん！　やっときてくれたか
どうやらその扉の先が礼拝堂らしい","Ah, Ser Arisen! You've finally arrived I see. 
It seems that beyond that door is the chapel."
"鍵はないし、魔物は多いし
まったくどうしようかと思ったよ","There are no keys, and there are many enemies.
I really didn't know what to do."
"さぁ、今度はあんたが先導してくれ","Now, it's your turn to lead the way."
"押せ押せ！　斬り込め！","Push, push!　Cut it down!"
"退くな！　ひるむな！","Do not retreat!　Don't flinch!"
"白騎団！　覚者に負けるな！","White Knights! Don't lose to the Arisen!"
"弱点を見極めろ！","Find the weakness!"
"見ろ、虫の息だ！","Look, it's on its last legs!"
"あとひと押し！","One more push!"
"こ、こんな怪物ははじめてだ！","This is the first time I've beheld such a monster!"
"無茶だよ、こんなの！","This is absurd, I can't believe this!"
"くっ――手強い！","Hngh... This is tough!"
"くそ――負けるか――","Damn... I won't lose..."
"ドリード城から命の器を持ち帰って――
その中には魔物の命を詰め込んで
竜に捧げればいいんじゃないか","Bring back the Vessel of Life from Dreed Castle...
Fill it with the life force of slain monsters and 
offer it to the Dragon."
"僕が考えていたのはそういうことで――","That's what I was thinking--"
"器が仲間たちの命でいっぱいになるなんて
思ってもいなかったんだ
やりきれないよ――","I never imagined the vessel would be filled 
with the lives of my comrades.
It's unbearable—"
"ドリード城での出来事は聞いた","I heard about the events at Dreed Castle."
"その器に詰まっているのは
敵、味方の命――失われた命であることもな","The vessel is filled with lives,
both enemy and ally—lives that were lost."
"なるほど、その命を捧げれば白竜の石化は
止まり、意識も明瞭になるのかもしれない","I see. So offering those lives might stop the 
White Dragon's petrification and 
restore its consciousness."
"しかし、その方法は――
このレスタニアが３００年前に捨てた
忌まわしき知恵の産物なのだ","However, this method... is the product of the 
detestable wisdom that Lestania abandoned 
300 years ago."
"わたしは――賛成できない
しかし、反対もしない","I cannot agree.
But also, I do not oppose it."
"失われた命と言ったが――
白竜に捧げることでその命は生き続けるとも
いえるのかもしれない","But perhaps it can be said that by dedicating it 
to the White Dragon, 
those lost lives will continue to live on."
"それを思うと――反対するわけには
いかないのだ","When I think about it--I can't disagree."
"この戦いで命を落とした部下たちのために――
貴殿も祈ってやってくれ","For my subordinates who lost 
their lives in this battle—
please pray for them as well."
"白竜――目覚めるかな？","White Dragon――Will you awaken?"
"おれが求めたことにはこれほどの代償が
必要だというのか――？","Is this the price that must be paid for what I 
have sought after?"
"求めてはいけなかったのか――","Was it something we shouldn't have searched for?"
"よく、考えましたか？
皆と相談しましたか？","Have you thought carefully?
Have you discussed it with everyone?"
"その器の中身を白竜様に捧げる――","I offer the contents of this vessel 
to Lord White Dragon."
"その是非、今一度考えた上で
よろしければ、器をわたしに――","Please consider this once more, and if you're 
still willing, give me the Vessel."
"準備できたら声を掛けてくれ","Give me a shout when you're ready."
"一緒にやりたいこと、相談したいこと――
頼みたいことが山ほどある","There are so many things I want to do with you, 
things I want to talk to you about-- 
so much I want to ask you for help with."
"【ヒント：ダウ渓谷について】
ジンゲンの村には強力な装備品を扱う店があります
ドリード城へ向かう際には、戦力を強化して向かいましょう","[Hint: About Dowe Valley]
In the village of Jingen, 
there is a shop that sells powerful equipment.

Before heading to Dreed Castle, 
strengthen your forces."
