"old","new"
"ニンゲンニンゲン何シニ来タ！
ゴブリンノ王、ギルスタンノ城！
出テイケスグイケ！","Humans, humans, what have they come here for!
Goblin King, ruler of the fortress of Gilstan!
Leave now or face consequences!"
"ギギギー！　ムカツク、ツクー！
許サナイ謝ッテモダメ！","Gigigee! How irritating, so irritating!
I won't forgive you, 
no matter how much you apologize!"
"ナンダー！？　ナンダー！？
盗ンダラ許サナイゾ！
石コロヒトツデモ許サナイゾ！","What?! What?! 
I won't forgive you for stealing!
I won't forgive even a single pebble!"
"人間ノ浅ハカナトコロ――
自分達ガモットモ賢イコ思ッテルトコロ","Humans are shallow beings, 
thinking they are clever in everything."
"他ノ種族ヲ愚カダト信ジテイル
話セバワカルノニ、スグ暴レル","They underestimate other races as fools,
and if you tell them, 
they immediately resort to violence."
"おっと！　魔物をやっつけたのか！？","Whoa! Did you defeat the monster!?"
"へえ――おまえはヤルなあ
面倒だから仲良くしような
あれこれ、良くしてやるヨ","Oh, so you did it.
Since it's a hassle, let's get along.
I'll do this and that to help you out."
"ええと、あの古い本が欲しいんだったナ？
ほら、約束通り、やるヨ！
受け取ったら、とっとと帰ってくれ","Uh, you want that old book, right?
Here, I'll give it to you as promised!
Take it and get the hell out of here."
"まだ何か用か？","Still need something?"
"そうだ――
もし《ブラッドオーブ》があったら持って来い
いろんな珍しいモノと交換してやるヨ","Yes--
If you have any Blood Orbs, bring them to me.
I'll trade them for all sorts of unusual things."
"出テイケ！
用ガスンダラ出テイケスグイケ！","Leave!
I have no use for you, leave now!"
"ギギギー！　ムカツク、ツクー！
魔物ニ友ダチヤラレタヤラレタ！","Gigigee! So irritating, so irritating!
Befriended by monsters, you've become!"
"――何！？　退治シテクレタ！？
スゲー！　覚者スゲー！","What!? You defeated it!?
Amazing! The Arisen is amazing!"
"オマエ盗人ジャナイノカ！？
オデ、勘違イ――謝ラナイケド！","Are you not a thief!?
Sorry, I misunderstood—I won't apologize!"
"何ダ――、ほゥ約束守ッタカ
魔物ヲ倒したと言ウのダな","What—did you keep your promise?
You did say you defeated the monster."
"ソレは凄イナ、マタ王のタメ働ケ","That's impressive, huh? 
You'll work for the king again."
"ん？　どこへ行ってきたんだ？
少々魔物くさいが――","Hm? Where did you go?
You smell a bit like monsters—"
"白竜の輝くうろこが――
ほら、首のあたりがくすんでしまいました――","The shining scales of the white dragon--
See, they've dulled around the neck--"
"レオに身体を空けておけっていわれてるけど
何かあるのかな？
君があるモノを持ち帰るとかなんとか――","Leo told me to keep my distance.
Is something up?
You're supposed to bring something back or what?"
"ギルスタンはどうだった？","How was Gilstan?"
"――そうか――よくやった
では、その古文書を見せてくれ","――So, I see―― Well done.
Now, please show me that ancient document."
"ふん――まったく読めないな
おそらく、今は使われていない文字だ
いや、かつて使われていたのか否かも怪しい","Hmph... I can't read you at all. 
Probably old characters not used now. 
Or maybe never used, who knows."
"どうせこんなことだろうと
クラウスに声をかけてある
文書の解読は、あいつに任せよう","Anyway, let's call out to Klaus. 
Leave the deciphering of the document to him."
"とりあえず、ご苦労だったな
ゆっくり休んでくれ","For now, you've worked hard. 
Take a good rest."
"準備できたら声を掛けてくれ","Give me a shout when you're ready."
"一緒にやりたいこと、相談したいこと――
頼みたいことが山ほどある","There are so many things I want to do with you, 
things I want to talk to you about-- 
so much I want to ask you for help with."
"【ヒント：魔物掃討について】
ギルスタンからの魔物掃討依頼は
難易度の高い依頼です
ホボリック洞穴を拠点に、
装備と戦技を整えて挑みましょう","【Hint: Monster Eradication】
Monster eradication requests from 
Gilstan are high-difficulty tasks. 

Prepare your equipment and skills at 
Hobolic Cave before attempting."
