"old","new"
"おお、これはたくさんの欠片！
しかも今まで入手したものと全て同じ物
落ちた流れ星が砕けた欠片ではないでしょうか","Oh, there are so many shards! 
Moreover, they are all identical
to the ones we have obtained before.
Could these be fragments of a shooting star?"
"理由はわかりませんが
皆様の願いを叶える覚者様のもとに
集まってきたとしか思えません","I can't say why,
but I feel that you will be the one to cause
everyone's wishes to come true, Ser Arisen."
"これらの欠片を我が主に見せてみてください","Please present these fragments to my Master."
"どれどれ、集めた欠片を見てみようか
ふむ、これは――","Let's take a look at the shards you've collected. 
Hmm, this is――"
"実物を見たことはないが
触れているだけで感じるこの不思議な感覚
これこそ、願いを叶える流れ星に違いない","I have never seen one in person, but 
just touching it, I can feel this strange sensation. 
This must be the falling star that fulfills wishes."
"これは、このレスタニアの民の願いを叶え
幸せを運んだ君が持つにふさわしい
バラバラの欠片を一つに戻せるかどうか
あとで試してみよう","This is something worthy of one who has granted 
the wishes of the people of Lestania and brought 
joy. I wonder if you can restore these broken 
fragments. We'll test it later and see."
"しかしその前に、せっかく準備したパーティだ
みなで盛大に楽しもうではないか
メリークリスマス！　ホッホッホ！","However, before we proceed, let us enjoy this 
grand feast we've prepared. 
Let us all revel together! 
Merry Christmas! Ho ho ho!"
"ああ、いいところに来たな
丁度お前に聞いてもらいたいことがあったんだ","Ah, you've come at just the right time. 
There is something I'd like you to hear."
"リンウッドから調達した鉱石を使って
“クリスマスツリーのオーナメント”とやらに
加工したいと依頼が来たんだ","I received a request to use the ore 
procured from Lynwood to craft what 
they call ""Christmas tree ornaments."""
"だが、オーナメントなんて洒落た物
俺は作ったことがない――
だから、どんな形がいいのか意見を聞きたい","But I've never made something as elegant as 
an ornament before—so, I want to hear your 
thoughts on what shape would be best."
"“星形”と“丸形”
お前ならどちらがいい？","""Star-shaped"" or ""Circular."" 
Which one do you think would be better, Ser?"
"星形の方が可愛い","The star shape is much prettier."
"丸形の方が加工がしやすい","The round shape is easier to craft."
"ふむ、なるほどな
となれば星形のオーナメントを作ろう","Hmmm, I see what you mean.
Then let's make a star ornament!"
"その前に、星形をイメージしやすくなるような
インスピレーションの湧くモノを
持ってきてくれないか","Before we begin, Ser, could you bring me
something inspiring to help me visualize
the star shape more clearly?"
"見本用に一つだけでいいぞ
――日頃は武器しか作らないからな
装飾品を作るには、まず
イメージを膨らませないと","One will be enough as a sample. 
I typically only craft weapons, so in order 
to create decorations, I must first 
expand my imagination."
"ふむ、なるほどな
となれば丸形のオーナメントを作ろう","Hmmm, I see what you mean.
Then let's make a round ornament!"
"その前に、丸形をイメージしやすくなるような
インスピレーションの湧くモノを
持ってきてくれないか","Before we begin, Ser, could you bring me
something inspiring to help me visualize
the shape more clearly?"
"見本用に一つだけでいいぞ
――日頃は武器しか作らないからな
装飾品を作るには、まず
イメージを膨らませないと","One will be enough as a sample. 
I typically only craft weapons, so in order 
to create decorations, I must first 
expand my imagination."
"なるほど、これはいい見本になるな
よし――この通りに鉱石を加工し
オーナメントに仕上げよう","I see, this will make a good sample. 
Alright then—let us process the ore 
and craft it into an ornament."
"ああ、その前にきちんと礼をしておこう
――先日仕入れた石材の中に
見覚えの無い石ころが紛れ込んでいてな","Ah, before that, let me show proper gratitude. 
—Among the stones I acquired recently, 
there was a rock I didn't recognize."
"武器にするには小さすぎる
かといって装飾に使うにも加工が難しい
俺が持っていても仕方がないから
貰い手を探していたところだ","It's too small to be made into a weapon. 
Yet, it's also too difficult to use as decoration. 
There's no point in me keeping it, so 
I've been looking for someone to take it."
"まあ、拾い物を礼の品とするのは気が引けるが
なかなか綺麗な石だ
売ればそれなりの値にはなるだろう","Now, I feel uneasy about using
a found object as a gift, 
but it's really quite a beautiful stone.
It should bring a fair price if sold."
"オーナメントなんて洒落たものは
作ったことがないんでな
見本さえあれば、それなりには作れるだろう","I’ve never made something as fancy as an ornament,
but if I have a sample, I should be able to make 
something decent."
"ああ、お前か
丁度いいところに来てくれたな
急な話で悪いんだが、お前――酒には詳しいか？","Ah, it’s you. 
You’ve come at just the right time. 
Sorry to ask so suddenly, but are you 
knowledgeable about wine?"
"神殿のクリスマスパーティとやらで
皆がそれぞれ準備をしているんだが
――俺は酒の調達担当にされた","At the temple’s Christmas party, 
everyone is preparing in their own way, 
but I’ve been made responsible 
for acquiring the wine."
"ただ――こう見えて酒は飲まない主義でな
まぁ、酒好きのアランに話を聞いて
近頃流行りの酒があるってことまではわかった","Though, as you can see, I don’t drink. 
I did, however, hear from Alan, a fan of liquor, 
that there’s a popular drink 
going around these days."
"だが、そこから先が問題だ
なんせ、パーティに来る人数分の酒だ――
一人ではなかなか集められん","But the real issue comes after that. 
The quantity of alcohol needed for the party 
is more than I can gather alone. 
It’s simply too much for one person."
"そこでお前に、調達を少し
手伝ってもらいたいって話だ
――よくある話だろ","So, I wanted to ask if you could help me gather 
some of it. It’s a simple request, really. 
I’m sure it’s not unfamiliar to you."
"最近流行りの酒があるらしい
俺はこういう風貌だからか
どうやら酒好きだと思われたようだ","I've been told there's a popular new drink
going around lately. Maybe it's how I look that
I've been mistaken for someone who enjoys alcohol."
"実際――あれは――頭がぼんやりするだろう
だから飲まないことにしてるんだがな","The truth is, that stuff,
it makes your head feel fuzzy.
That’s why I've decided not to drink it."
"あたしたち、クリスマスシーズン以外でも
いろんな幸せを探したり届けたり
日々活動してるんですよ！","We search for and bring different kinds of joy, 
not just in the Christmas season, but every day!"
"流れ星ってどんな物なんでしょう
あっ、でも、もしそれが本当にあったとしたら
人々に幸せを届けるべく活動してるあたしたちも
お払い箱になるんですかねー？","I wonder what a shooting star is really like. 
Ah, but if they were real, would we, who work to 
bring happiness to people, be put out of work?"
"ふう、これで酒が揃ったな
――お前の仕事の速さはいつものことだが、流石だ","Phew, with this, the alcohol is ready. 
Your speed at work is nothing new, but still, 
impressive as always."
"これを機に酒について勉強でもするか
まぁ――知識を集めたところで
そう飲めはしないんだが――","Perhaps I should use this opportunity
to learn about alcohol. 
Well... even if I gather the knowledge, 
I still wouldn’t be able to drink much."
"そうだ、お駄賃と言ってはなんだが
この前ダンジョンの開拓中に見つけた
変わった石をお前にやろうか
こういう変わった物、好きだったよな？","I’ve got something for you, though I hesitate to 
call it a reward. How about a strange stone I 
found while exploring a dungeon the other day? 
You’ve always liked odd things, right?"
"ホッホッホ、クリスマスの準備は順調かね？
皆で助け合いながら楽しく準備をする
何とも素晴らしいことではないか","Ho ho ho, how are the Christmas preparations 
coming along? It’s truly a wonderful thing, 
preparing with everyone’s help and having fun. 
Isn’t it just splendid?"
"さて、パーティーはどうだったね？
君のおかげで皆も喜んでいたな","So, how was the party? 
Thanks to you, everyone 
was happy and enjoyed themselves."
"おお、そうだそうだ
先ほどの流れ星の欠片だが
この通り元の一つの星になったぞ","Ah, yes, indeed. 
The fragment of the falling star from earlier 
has been restored to a whole star once more."
"これを持つのは、レスタニアの民の願いを叶え
幸せを運んだ者こそがふさわしい――
さぁ、君へのもう一つのクリスマスプレゼントだ
どうか受け取ってくれ","Only one who has fulfilled the wishes of 
Lestania's people and brought joy is worthy of 
holding it. 
Now, this is another Christmas gift for you. 
Please, accept it."
"なに、わしらは本物を見られただけで十分だ
ホッホッホ","What matters is that we were fortunate enough to 
see the real thing. Ho ho ho."
"――ああ、そうそう
流れ星の件ですっかり忘れておったが
君に渡そうと、染料を持ってきていたのだ
ほら、赤と白のを一つずつ","Ah, yes, yes. 
I had completely forgotten 
about the shooting star. 
I brought some dyes to give to you. 
Here, one each of red and white."
"とはいえ、君や神殿の者たちはクリスマスに
相応しい恰好をもう持っているからなぁ――
ううむ、“ペット”でもいればその子らのために
使ってやってくれと言えるのだが","That said, you and the people of the temple 
already have clothes fitting for Christmas... 
Hmm, if you had ""pets,"" I could tell you to 
use them for their benefit, but..."
"まぁ、使い道は君に任せるとしよう
クリスマスプレゼントのおまけとでも
思ってくれればいい","Well, I'll leave it to you to decide 
how you want to use it.
You can think of it as an extra Christmas present."
"本物の流れ星が見られるなんて感激です！
主もとっても嬉しそう
これこそ、あたしたちへの
素敵なクリスマスプレゼントですね！","To think we got to see a real shooting star—how 
wonderful! Master looks so happy too. This is 
truly a wonderful Christmas gift for us!"
"皆様とても楽しんでいらっしゃったご様子
私達も大変嬉しく思います
これもすべては覚者様のおかげ
ありがとうございました","It looks like everyone had a great time. 
We are truly pleased as well. All of this is 
thanks to you, Ser Arisen. Our heartfelt thanks."
