"old","new"
"上手く説明ができずお恥ずかしいのですが
ともかく人ではありません！
覚者さま、どうか商店区の平和のために
アレの正体を暴いてください","I am ashamed that I can't explain it well, 
but whatever it is, it's not a person! 
Please, Master Arisen, for the sake of peace in 
the shopping district, 
uncover that thing's true identity!"
"この辺りの商店から、キャンディだのクッキーだの
お菓子の類が盗まれる事件まで勃発しています
きっと“アレ”の仕業に違いないんですよ！","There have even been incidents of candy, cookies, 
and other sweets being stolen from stores in the 
area, so it must be the work of “that thing""!"
"アレの正体がわかったら
ぜひ取材させてくださいね
明日の《レスタニアニュース》の一面を飾る
大事件の予感がいたします！","If you find out what it is, 
please let me cover it!
I have a feeling that this will be a big story 
that will make the front page of 
tomorrow's “Lestania News!"""
"待ってたわ！　何か情報を掴んできたのね！
それでそれで？　どんな盗賊だったの？","I've been waiting for you! 
You've got some information! 
So, what's the story? 
What kind of bandits were they?"
"え？　盗賊じゃなくて人でもなくて怪しい“アレ”？
なにそれ――どういうことなの？
言い難い形状で、フワフワで、不気味？？
あ、私そういう類の話はあんまり得意じゃないのよね","What? Not a bandit, not a person, but a weird 
""thing""? What is it--what does it mean? 
It's hard to describe, it's fluffy, it's creepy? 
Oh, I'm not really good with those 
kinds of stories."
"でも、放っておくわけにもいかないし
私だけじゃなく、神殿の人たちも困っているのよねぇ
商店区での目撃情報が多いなら
きっとそこを探せば見つかるはず！","But I can't just leave it alone. 
Not just me, but the people of the temple are in 
trouble too. If there are so many sightings in 
the shopping district, 
surely we can find them there!"
"と言う訳で、次の目的は“アレ”よ！
“アレ”を見つけて捕まえるの！
私はそういうの苦手だから――応援だけしてるわ！
頑張れ、頑張れー！","So, the next objective is to find the thing!
We're going to find it and catch it!
I'm not very good at this stuff, 
so I'm just going to be rooting for you! 
Go, go, go!"
"商店区での目撃情報があるなら
あの辺りを探せばきっと捕まえられるわ！
あ、私はそういうの苦手だから
精一杯の応援だけしておくわね！","If there are sightings in the Shopping District, 
then searching that area will surely lead to 
capturing it! Oh, I'm not really good with 
that sort of thing, 
so I’ll just give my utmost support!"
"ミツカチャタ
ゴメナサイ
オカシ　ダイスキ
ドウシテモ　タベタカタ","*crinkling of candy wrappers* 
Sweets... 
Forgive me... 
I love sweets, 
I just had to eat them..."
"サカバノ　オネエサン
コドモタチガ
トリクオアトリート
テイッテ　オカシモラタ","The shop's lady...
The children said...
Trick or treat...
Took candy..."
"ホシカタ
デモ　チョクセツ　イエナイ
ダカラ　イワナイデ　モラテキタ
ワルイコト　シタ","I can't say it...
I just wanted sweets...
I can't help it...
I did bad..."
"ワタシノ　カワリニ
アヤマテ　キテ　ホシイ","Please go...
Apologize for me..."
"待ってたわよ！　見つけたのね、“アレ”を！
え？　詳しくは言えないけど
悪事を認めて反省しているって？","I've been waiting for you! You found it, the thing! 
What? 
You can't go into detail, but he admitted to 
doing something bad and he's sorry?"
"――ふむふむ、なるほどね
ちょっとよく分かんないけど
「本当にお菓子が欲しかった」ってだけなのね","--Hmmm... I see.
I don't quite get it, but...
I guess he just really wanted some candy."
"なら「トリックオアトリート」って
一言言ってくれればいいだけなのに――
愛に満ち溢れたシェリーちゃんは
どんな子だって何度だってウェルカムよ！","Then all he had to do was say “Trick or Treat”―― 
and the ever-loving Ms. Shelly would welcome you 
anytime with open arms, 
no matter how many times you've been there!"
"なにやら訳ありのようだし、私の代わりに
その子にお菓子を上げてきてちょうだい！
頼んだわよ","There seems to be a reason for it, 
and I'd like you to go and give the lad 
some sweets for me! 
I'm counting on you."
"私の代わりに、その子にお菓子を
届けてあげてね！　よろしく！","You can deliver the candy to them instead of me! 
With pleasure!"
"オカシ　タベタカタ　ナァ――","Did you bring something sweet..."
"ドモ　アリガト
オナカ　イパイ
オウチ　カエル
ハイデル　ノ　チカ","Thank you...
I'm full...
I'll go home...
to Hidell...."
"サカバ　ノ　オネエサン　ニモ
オレイ　イテ　ホシイ
ソレジャー　バイバイ","I want to thank the lady too...
Goodbye..."
"ウレシカタ――","I'm so happy..."
"あらっ！　その顔は――分かるわよ
無事にお菓子を届けて
問題も解決したぞって顔ね！","Oh, my! 
That look--I know that look--that look that says 
you've safely delivered the candy 
and solved the problem!"
"本当に助かったわ、どうもありがとう！
これで安心してハロウィンパーティーを
続けることができるわ
あなたも素敵な仮装でパーティーを楽しんでね","That was really helpful, thank you so much!
Now we can continue our Halloween party in peace, 
and I hope you have fun at the party too, 
with your great costumes!"
"何やらシェリーちゃんが
君に頼みたいことがあるらしいんだがね
ちょっと話を聞いてあげてくれないかい？","I heard that Ms. Shelly has something she 
wants to ask you to do too."
