"old","new"
"あそこには稀にエントが出現するだろ？
確か、去年もあそこに出て騒ぎになったはずだ
アイツを狙えば、一度に大量の木材が
手に入ると思うんだが、どうだ？","You know that Ent that makes its appearance
on rare occasions, right? I believe it was there
last year and caused quite a commotion.
If you hunt it, you'll get a lot of wood at once.
What say you, Ser?"
"おまけに、ここいらでは見かけない
巨大なエントもごく稀に出てくるそうだ
まあ、俺がこの目で見たことじゃあ無いがな","Besides, I don't see them around here
It seems that Giant Ents appear very rarely.
At least it's not something I've ever seen
with mine own eyes."
"リンウッドの近くだ
お前にとっては慣れた相手かもしれないが
油断はするなよ","It's near Lynwood. 
It may be a foe you're familiar with, Ser, 
but do not let your guard down."
"特に、あそこにはエントの親玉みたいな
レアなエントも出現するって噂だ
まあ、俺がこの目で見たわけでも
実際に見たって奴を知ってるわけでもないがな","They say that a rare, larger Ent,
like a leader of the others, appears there.
In truth, I haven't seen it myself, 
nor do I know anyone who has."
"おお、待っておったぞ！
こんなにたくさんの木を集めてきてくれるとは
やはりお前さんに相談してよかった","Ah, I’ve been waiting! 
You’ve gathered so much wood, 
I’m glad I asked you for help after all."
"木が集まったら、次は飾り付けだな
何か良い飾りになる物はないだろうか
定番といえば、球や星形のオーナメントだが――","Now that we have the wood,
the next step is decoration.
Is there's anything suitable for ornaments?
The classic options are balls
or star-shaped decorations, but—"
"わしらも3人で探してみるとしよう
お前さんも何か見つけたら知らせてくれ","The three of us will try to find them.
You, too, let us know what you find."
"魔物の習性を利用して
なにか良いものが拾えればいいのだが
全ての敵が光物が好きとは限らんからなぁ
こればかりは、一度倒してみなければ何とも言えん","It would be great if we could use
the monsters' habits to find something useful.
Not all foes are drawn to shiny things, though.
We can't know for sure until we've taken one down."
"ツリーの飾りといえば、木のてっぺんの星や
球状のオーナメントなんかが定番だな
何かいいものはないか、探してきてくれんか","As for tree decorations, a star atop the tree
and round ornaments are the usual choice.
Could you go out and look for something fitting?"
"魔物の習性を利用して
なにか良いものが拾えればいいのだが
全ての敵が光物が好きとは限らんからなぁ
こればかりは、一度倒してみなければ何とも言えん","It would be great if we could use
the monsters' habits to find something useful.
Not all foes are drawn to shiny things, though.
We can't know for sure until we've taken one down."
"ほほう、なかなか綺麗なオーナメントになりそうだ
これを見つけてくるとは流石だな！","Oh-ho, this looks like
it will make a beautiful ornament!
To find something like this,
you're quite impressive!"
"よし、飾り付けはこれでいくとしよう
となれば――後は、この大量のツリーに見合うだけの
大量のオーナメントを仕入れねばな！","Alright, let's go with these decorations. 
Now then—next we need to gather a massive 
amount of ornaments to match these trees!"
"さぁ、マルコにミーア！　手分けして集めるぞ！
ほれほれ、お前さんもできるだけ
たくさん集めてきてくれ！","Now, Marco, Mia! 
Let's split up and gather them! 
Come on, come on, Ser, 
gather as many as you can!"
"レスタニアの子供たちがツリーを待っておる
豪華に飾り付けるためにも
オーナメントを大量に持って来てくれ
頼んだぞ","The children of Lestania are waiting for the tree. 
To decorate it splendidly, bring back a large 
amount of ornaments. I leave it to you!"
"おお、こんなに集まったか
ちょうどわしらも3人手分けして
たくさんのオーナメントを集めたところだ","Oh, you've gathered this many? 
We too, between the three of us, 
have just finished collecting
a large number of ornaments."
"これだけあればバッチリだ
たくさんのツリーがあれば
レスタニア中の子供たちみんなも喜ぶぞ","This is more than enough! 
With so many trees, every child
across Lestania will be overjoyed!"
"さ、わしらは早速飾り付けをして
ツリーを仕上げるとしよう
お前さんにもお礼をせねばな","Well then, with haste,
let us decorating and finish the tree.
We'll also be sure to show our gratitude to you!"
"いつもと雰囲気が違いますか？
去年の“赤い鼻”を外したせいでしょうか――
今年の装い、いかがでしょう？","Does it feel different this year? 
Perhaps it's because we removed
the ""red nose"" from last year.
What do you think of this year's attire?"
"どうも！　一年ぶりですね！
今年もホリデーを盛り上げていきますよ～！","Heyo! It's been a whole year, huh!
Let's make this year's holidays
even more exciting～!"
