"old","new"
"その秘薬は必ずしも効果が出るものではない
使用するポーン自身の強い想いと
潜在能力次第、といったところだ
あまり薬を頼りに思わないほうがいい","The potion will not always be effective.
It depends on the Pawn's strength of will
and their innate potential.
It would be wise not to rely too much
on the potion itself."
"お、おお～！　これは！
もしや噂の“超高速移動できるすっごい秘薬”！
本当に存在していたんですね
実は半信半疑だったんです","Oh, wow~! Look at this!
Is this truly the legendary ""super-speed potion""
that lets one move at incredible speed?
I didn't think it was real!
I doubted its existence!"
"私とマルコが使いこなせるのかどうか
私たちの想い次第なんですね――
でも、大丈夫です！","Whether Marco and I can use it
depends on our willpower... 
Well, I'm sure we'll be fine!"
"私とマルコと、そして主の
「子供たちに幸せなクリスマスを届けたい」
という気持ちは、この世界でいっちばん強いんですから！","Marco, myself, and my Master,
we share the strongest desire in this world
to bring a joyful Christmas to the children!"
"それじゃあ見ててくださいね！
今すぐこの薬をガーッと飲んで
バババーッと配ってきちゃいますから！","Now, witness us well!
We'll gulp down this potion 
and deliver everything like crazy!
Pow pow pow, just like that!"
"覚者様のご協力により
無事、全てのツリーやプレゼントを
レスタニア中に配ってまいりました","With Ser Arisen’s help, we successfully delivered 
all the trees and presents across Lestania."
"え、一瞬黒くなったようにしか
見えなかった、と？
そうですか、そこまで速くなるとは――","Huh?
You say it all went dark for a moment? 
I see, I didn't realize
it was going to be that fast--"
"あの薬は確かに秘薬として
ポーン郷に隠されていても仕方ありません
かなり疲れるので――私もミーアも
正直、もう使いたくはありませんね","That potion is certainly a secret elixir, 
so it makes sense it's hidden away 
in the Pawn Cathedral. 
It’s quite exhausting, so—honestly, 
neither Mía nor I wish to use it again."
"本当に、高速移動の疲労は相当なものです
しかし今回に限っていえば、子供たちの笑顔が
見られたので――我々は十分報われたと言えます","Indeed, traveling at high speed is tiring.
But this time we were well rewarded
with all the beautiful smiles
we saw on the children's faces!"
"覚者さまのおかげです！
でも、この爆速の秘薬はあんまりにも疲れますから
使うのは今回限りにしたいですね
もうへとへとです","It's all thanks to you, Ser Arisen!
But this speed potion has plumb tuckered me out.
We'll use it just this once. I'm exhausted!"
"ほっほっほ、どうやらわしのポーンたちが
世話になったようだな
どうもありがとう！","Ho Ho Ho,
looks like my Pawns have been taken care of.
I thank you kindly!"
"レスタニア中の子供たちに
ツリーとプレゼントを配ることができた
これで今年のクリスマスは
それぞれの家庭でも大いに盛り上がることだろう","We were able to distribute the trees and gifts
to the children all over Lestania.
This will make this Christmas a great time
in each and every home this year!"
"君も素晴らしいクリスマスを
最高の仲間たちと楽しもうではないか
メリークリスマス！","You have a wonderful Christmas too.
Why not enjoy it in good company?
Merry Christmas!"
"覚者様、どうか私とミーアのため
レスタニア中の子供たちのために
お力をお貸しください","Ser Arisen, for the sake of the children
all throughout Lestania, for the sake of
Mia and I, please lend us your power."
"ふむ、張り切って子供たちのために
ツリーとプレゼントを用意したのはいいが
流石にこの数を配るのは骨が折れる――
いや、折れるだけでは済まないかもしれんな","Hm, I'm glad I gave it my all
for the sake of the children, but,
having delivered so many trees and presents,
all my bones protest in pain.
Nay, spine is about to snap."
