"old","new"
"お菓子をたくさん隠し持っている
魔物がいる場所があればなぁ――
誰か、そういう情報を知っていそうな人に
心当たりはないかね？","If only there were monsters 
that hoard lots of sweets! 
Does anyone know someone 
who might have information 
about such a place?"
"よお、俺に相談だって？
いいぜ、話してみなよ
たまには有益なアドバイスでもして
先輩風を吹かせたいと思ってたところだ","Hey, you want to consult me? 
That's fine, let’s hear it out. 
I was thinking it was time 
to give some useful advice 
and show off my experience."
"なに？　お菓子を落とす魔物？
そんなヘンテコな話は流石の俺でも――","What? A monster that drops sweets? 
Even I can't believe such a weird story—"
"――いやいや待てよ、そういえばこの前
コーネリアと《ハイデル地下霊廟》を探索中に
ゴーストの集団に襲われたんだ
何体かは倒したけど、数が多くてな","—Wait a moment, now that I think of it, recently, 
while exploring the 《Hidell Catacombs》 
with Cornelia, we were beset by a group of ghosts.
I managed to slay a few, but there 
were simply too many."
"その時、ゴーストが何か小さなものを
バラバラと落としてたんだ
特に価値のある素材じゃなさそうだったから
気に留めなかったんだが――","At that time, the ghosts were dropping 
something small, scattering it about. 
Since it didn't seem like anything of 
particular value, I didn't pay it any 
mind."
"あれがお前のいう“お菓子”じゃないか？
どうだ、いい情報だったろう
見直したか？","Is that not the “candy” you were talking 
about? What do you think? Was that 
useful information? Have I changed 
your opinion of me?"
"実のところ
コーネリアはゴーストやハーピーなんかへの
立ち回りがイマイチでな――","To be honest, Cornelia is not so great at 
dealing with ghosts and harpies, you see—"
"あ、これ本人に言ったら戦術育成をと
うるさくなるから黙っておいてくれよ
お前はさっさと《ハイデル地下霊廟》
に行ってこい","Ah, if I tell her this, she'll get all 
worked up about tactics training, so keep 
it to yourself, alright? You should hurry 
on over to the 《Hidell Catacombs》."
"《ハイデル地下霊廟》にお菓子を落とすお化けが！
な、なるほど、それは行って確かめねば！
し、しかし、何というか、“お化け”な――
お化けには嫌な思い出というか、トラウマというか","A ghost that drops sweets in the 
《Hidell Catacombs》! I see, 
I must go and confirm this! But 
how should I put it? Ghosts... I have a bad 
memory, or trauma, or something..."
"とにかく！　一人ではとても行く気にはなれない！
もちろん君も一緒に行ってくれるんだろうね！
何故かって？　単純に怖いからに決まっているッ！","Anyway! I don't really feel like going alone! 
Naturally you'll go with me! Why? 
Because I'm scared of course!"
"――ゴホン
そう、シェリーちゃんを危ない場所に
連れて行くわけにはいかないからな
さあ、準備ができたら話しかけてくれ！","*clears throat* 
Yes, I cannot take Shelly to such a dangerous 
place. So, talk to me when you're ready!"
"準備ができたら話しかけてくれ！
一人ではとても行く気にはならないからな
皆で行けば怖くない！","Speak to me when you are 
ready! I certainly don't feel 
like going alone. It won't be 
scary if we go together!"
"さあ、《ハイデル地下霊廟》に行くとしようかね！","Now, let's go to the Hidell Catacombs!"
"仕方がないから一緒に行く","I suppose I must go along with you."
"行きたくない","I don't want to go."
"さて、勇気を出して来てみたはいいが
そこかしこからゴーストの気配がするな
あと何かこう――ゴーストとも違う
もっと嫌な気配がするのだが――","Well, I've mustered the courage to come here but 
I sense the presence of ghosts lurking all about. 
There's also this feeling, 
of something worse than ghosts."
"今は深く考えないでおこう
さ、ゴーストを倒してお菓子を拾ってきてくれ
え？　お前は行かないのかって？","Let’s not dwell on it for now. 
Go and defeat the ghosts, 
and bring back the treats. 
What? You’re not going?"
"行くわけないだろ！
俺が何の役に立つっていうんだッ！
――なんてな、目的を達成したら戻ってきてくれ
なるべく早く頼むぞ！","There's no way I'm going!
What use would I be?
――Just come back when you get what we need.
As soon as possible, please!"
"ほら、早くゴーストを倒してきてくれ
長くとどまっている場所じゃないだろう
サクッとお化けを倒して
ドサッとお菓子を手に入れてこよう","Hurry and defeat the ghosts! 
This isn’t a place to remain for long. 
Defeat those ghosts swiftly and 
collect a lot of candy!"
"俺はここで待っているから
ゴーストを倒してお菓子を手に入れたら
戻ってきてくれ","I'll be waiting for you here, so come back when 
you beat the ghosts and get the candy."
"おおおッ！
お菓子をこんなに集めて来てくれたのか
なに？　もっとヤバいのも居ただと？
いいや――それ以上は聞かないでおこう
今夜眠れなくなる！","Oh! You gathered this much candy for me? 
What? There are worse ones too? 
No, I won’t ask; I’ll be up all night!"
"よし、今すぐ帰ろう！
こんな所で長居は無用だ！
早くしないとその“ヤバいモノ”が来る！","We should head back immediately!
Lingering here serves no purpose!
If we delay, that ""bad thing"" will arrive!"
"ふう、やっと帰ってこれた
お菓子もこれだけあれば十分だろう
子供たちとシェリーちゃんが喜ぶ顔が
目に浮かぶな！","We have finally returned.
This should be enough sweets.
I can picture the smiles on
the children and Shelly's face!"
"改めて、ありがとう！
君たちのおかげでお化けと対峙しなくて済んだ
ほら、我々は戦闘要員ではなく
盛り上げ要員だからな","Once again, thank you! 
Thanks to you, I didn't have to 
confront the ghosts. Look, we are 
not warriors, but cheerleaders!"
"なに？　まだあの場所に行きたいだと？
正気かね君は――
いやいや、もちろんかまわないよ
俺は二度と行かないがね！","What? You still want to go to that place?
Are you out of your mind――
No, no, I don't mind at all,
but I won't be going back there!"
"ならば我々の後ろにコッソリと道を開けておこう
あのお化けからお菓子を取ってくるなら
この裏道からハイデル地下霊廟へ行くといい
今の間だけ、特別だからな！","In that case, let's sneakily clear a path 
behind us. If you're going to grab sweets 
from those ghosts, you should use this 
back road to the Hidell Catacombs. 
It's just for the time being, it's special!"
"ハッピーハロウィン！
今年も楽しくハロウィンパーティーしましょ
お菓子をたくさん集めて仮装して――
うーん、ワクワクしちゃう！","Happy Halloween! 
Let's have a fun Halloween party again this year. 
We'll gather plenty of sweets and dress up―― 
Ah, I'm getting excited!"
"ところで、今年の私たちの衣装
どうかしら？　可愛いでしょ！
実はね、毎回お祭りの衣装は
アンジェロがナイショで用意してくれてるのよ","Speaking of which, how do you like our 
costumes this year? They’re so cute, right? 
In fact, every festival costume is 
prepared secretly by Angelo for us!"
"二人でお祭りの度に特別な衣装を着て
相談しながら髪型やメイクを変えて――
そうやって仕上げていく時間が
私はとっても好きなの","Together, we wear special outfits for each 
festival and change our hairstyles and 
makeup while consulting with each other―― 
I really enjoy that time we spend finishing 
everything up."
"――だからこそ、アンジェロが
お菓子の数を間違ってたのが残念で――
私は何度も「それじゃ少なすぎる」って言ったのに！","That's why I'm so disappointed that Angelo 
messed up the amount of candy―― I told 
him over and over, ""That's far too little!"""
