old,new
エンポリオ,Emporio
エヴレン,Evren
オイングス,Oengus
オオネズミ,Giant Rat
オズギュル,Ozgur
オズワルド,Oswald
オドラン,Audran
オニール,O'Neill
オフィリア,Ophelia
オフタイムのガルドリン,Off-time Gurdolin
オブリン,Obren
オリア,Oria
オリバー,Oliver
オルハン,Orhan
オーウェン,Owen
オーギュスト,August
オーク,Orc
オーク,Orc
オーク,Orc
オーク,Orc
カイン,Cain
カデル,Cadell
カミュ,Camus
カラドック,Caradoc
カルノ,Karno
カルロッタ,Carlotta
カレン,Karen
カーティス,Curtis
カール,Carl
ガイ,Guy
ガクシャ,Raksha
ガス,Gas
ガッシュ,Gash
ガラダ,Gearóid
ガラダ,Gearóid
ガラダの護衛戦士,Gearóid's Escort Guard
ガラダの護衛戦士,Gearóid's Escort Guard
ガラダの護衛戦士,Gearóid's Escort Guard
ガリプ,Gallip
ガルドリン,Gurdolin
ガルドリン,Gurdolin
ガルドリン,Gurdolin
ガルドリン,Gurdolin
ガヴァン,Gavan
ガーシュウィン,Gershwin
キアラン,Ciarán
キトリッジ,Kittredge
キビザ,Kibiza
キャナ,Cana
キャプテンオーク,Captain Orc
キャメロン,Cameron
キャメロン,Cameron
キャリー,Carrie
キャリー,Carrie
キャリー,Carrie
キルスティ,Kirsty
キルスティ,Kirsty
キルスティ,Kirsty
キースヒルト,Kieshildt
キーファー,Kiefer
ギブソン,Gibson
ギュンター,Gunther
ギリアム,Gilliam
ギルスタン,Gilstan
ギルロイ,Gilroy
クインタス,Quintus
クラウス,Klaus
クラウス,Klaus
クラフトサポート1,Crafter NPC
クラフトサポート2,Crafter NPC
クラフトサポート3,Crafter NPC
クラフトサポート4,Crafter NPC
クラフトサポート5,Crafter NPC
クラフトサポート6,Crafter NPC
クラフトサポート7,Crafter NPC
クラフトサポート8,Crafter NPC
クラフトサポート9,Crafter NPC
クラフトサポート10,Crafter NPC
クラフトサポート11,Crafter NPC
クラフトサポート12,Crafter NPC
クラフトサポート13,Crafter NPC
クラフトサポート14,Crafter NPC
クラフトサポート15,Crafter NPC
クラフトサポート16,Crafter NPC
クラフトサポート17,Crafter NPC
クラフトサポート18,Crafter NPC
クラフトリーダー1,Crafter NPC
クラフトリーダー2,Crafter NPC
クラフトリーダー3,Crafter NPC
クラフトリーダー4,Crafter NPC
クラフトリーダー5,Crafter NPC
クラフトリーダー6,Crafter NPC
クラリッサ,Clarissa
クラン他人ポーン_アクティブ,Clan Member's Pawn_active
クラン他人ポーン_クール,Clan Member's Pawn_cool
クラン他人ポーン_シャイ,Clan Member's Pawn_sexy
クラン他人ポーン_スマート,Clan Members's Pawn_smart
クラン他人ポーン_セクシー,Clan Members's Pawn_sexy
クラン他人ポーン_ノーマル,Clan Member's Pawn_normal
クラン他人ポーン_ピュア,Clan Member's Pawn_pure
クラン他人ポーン_ワイルド,Clan Member's Pawn_wild
クラン拠点用ポーン枠1,Clan Pawn 1
クラン拠点用ポーン枠2,Clan Pawn
クラン拠点用ポーン枠3,Clan Pawn
クラン拠点用ポーン枠4,Clan Pawn
クラン拠点用ポーン枠5,Clan Pawn
クラン拠点用ポーン枠6,Clan Pawn
クラン拠点用ポーン枠7,Clan Pawn
クラン拠点用ポーン枠8,Clan Pawn
クラン拠点用ポーン枠9,Clan Pawn
クラン拠点用ポーン枠10,Clan Member's Pawn_
クラン拠点用ポーン枠11,Clan Pawn
クラン拠点用ポーン枠12,Clan Pawn
クラン拠点用ポーン枠13,Clan Pawn
クラン拠点用ポーン枠14,Clan Member's Pawn_
クラン拠点用ポーン枠15,
クラン管理人枠,Clan Administrator
クラン自分ポーン_アクティブ,Clan Member's Pawn_active
クラン自分ポーン_クール,Clan Member's Pawn_normal
クラン自分ポーン_シャイ,Clan Member's Pawn_sexy
クラン自分ポーン_スマート,Clan Member's Pawn_smart
クラン自分ポーン_セクシー,Clan Member's Pawn_sexy
クラン自分ポーン_ノーマル,Clan Member's Pawn_normal
クラン自分ポーン_ピュア,Clan Member's Pawn_pure
クラン自分ポーン_ワイルド,Clan Member's Pawn_wild
クリスティーヌ,Christine
クリストフ,Christoph
クレイグ,Craig
クレイグ,Craig
クロエ,Chloe
クロムウェル,Cromwell
グェネイラ,Gwenhwyfar
グランエント,Grand Ent
グリニス,Glenis
グレイ,Gray
グレゴリー,Gregory
グレゴリー,Gregory
グレナー,Glenner
グロリア,Gloria
ケイシー,Casey
ケイーク,Keiku
ケナン,Kenan
ケネック,Kennec
ケマル,Kemal
ケマル,Kemal
ゲルト,Gerd
ゲルト,Gerd
コナーン,Conan
コランタン,Corentin
コリー,Cory
コレット,Colette
コーネリア,Cornelia
コーネリア,Cornelia
ゴビネット,Gobinet
ゴブリン,Goblin
ゴルゴラン,Golgorran
ゴルタス,Goltas
ゴロツキ,Thug
ゴロツキリーダー,Thug Leader
ゴーゴ,Gogo
ゴート,Gort
ゴートン,Gordon
ゴーン,Gon
サイラス,Cyrus
サゴー,Sago
サニー,Sunny
サマンサ,Samantha
サムエル,Samuel
サラミス,Salamis
サリヴァン,Sullivan
サリー,Sally
サーニャ,Sanya
サーラ,Sara
ザカリー,Zachary
シェケル,Shekel
シェナ,Shena
シェナイ,Shenai
シェリン,Sheryn
シェリー,Shelly
シェリー,Shelly
シェリー,Shelly
シェリー,Shelly
シェリー,Shelly
シスレー,Sisley
シディカ,Sidika
シャロム,Shalom
ショーン,Sean
シラ,Scylla
シーベル,Seabell
シーベル,Seabell
シーラ,Sheelah
ジェネラルオーク,General Orc
ジェミル,Jemir
ジェラール,Gerald
ジェレン,Geren
ジェンナ,Jenna
ジゼル,Giselle
ジネット,Ginette
ジャスパー,Jasper
ジャレッド,Jared
ジャン,Jan
ジュディス,Judith
ジュリア,Julia
ジュリエンヌ,Julienne
ジョアンナ,Joanna
ジョウホウヤ,Johoya
ジョシュ,Josh
ジョセフィン,Josephine
ジョゼフ,Joseph
ジョナス,Jonas
ジョーダン,Jordan
ジリアン,Gillian
ジリアン,Gillian
ジリアン,Gillian
ジリアン,Gillian
スケルツォ,Scherzo
スケルトン,Skeleton
スケルトン,Skeleton
スザンナ,Susanna
スターク,Stark
スニーカー,Sunika
スライ,Sly
スラボ,Surabo
スレイマン,Suleiman
スローニャ,Suronya
スヴェン,Sven
スーレ,Soule
ズタン,Zutan
ズール,Zuhl
セイディ,Sadie
セカンドポーン,Second Pawn
セシリー,Cecily
セシリー,Cecily
セダ,Seda
セドリック,Cedric
セネカ,Seneka
セネカ,Seneka
セバスチャン,Sebastian
セマ,Sema
セム,Shem
セラ,Sera
セリク,Serik
セリム,Selim
セリン,Serine
セルマ,Selma
セレア,Serea
セロ,Cyril
ゼキ,Zeki
ゼフ,Zef
ゼルキン,Zerkin
ソニア,Sonia
ソネル,Sonel
ソネル,Sonel
ソーニャ,Sonya
ゾルタ,Zolta
タネル,Tanel
タバサ,Tabitha
タルコット,Talcott
ターグ,Terg
ターレス,Thales
ダイアン,Dion
ダイオン,Dian
ダドリー,Dudley
ダリア,Dalia
ダリン,Darin
ダレン,Daren
ダン,Dan
ダーナ,Dana
ダーマード,Damad
ダーマード,Damad
チェスター,Chester
チェスター,Chester
チャウラ,Chawla
チャンク,Chunk
チャールストン,Charleston
チャールズ,Charles
チーフマンドラゴラ,Chief Mandragora
ツエッペリ,Zeppeli
テア,Thea
ティメル,Timel
テオドール,Theodor
テッド,Ted
ディアドラ,Diadora
ディアマンテス,Diamantes
ディアマンテス,Diamantes
ディッカ,Dikka
ディリス,Dirith
ディリス,Dirith
ディンガス,Dingus
ディーン,Dean
デニス,Dennis
デミル,Demir
デュボワ,Dubois
デュボワ,Dubois
デューイ,Dewey
デューク,Duke
デリーン,Deleen
デレク,Derek
デレード,Deredo
トニオ,Tonio
トビアス,Tobias
トビー,Toby
トマス,Thomas
トマソン,Thomason
トユガル,Toyugaru
トラバース,Travers
トラバース,Travers
トリン,Thorin
トレアサ,Toreasa
トロッガ,Torogga
ドネル,Donnell
ドハティ,Doherty
ドリス,Doris
ドルキ,Dolkey
ドルー,Drew
ドロシー,Dorothy
ドロテア,Dorothea
ドワーフオーク,Dwarf Orc
ドワーフオーク,Dwarf Orc
ドワーフオーク,Dwarf Orc
ドワーフオーク,Dwarf Orc
ナサニエル,Nathaniel
ナタリア,Natalia
ナディア,Nadia
ナバル,Nabal
ナヤジーク,Nayajiku
ナンシー,Nancy
ナヴィド,Navido
ナーヴ,Nave
ニキ,Nikki
ニコラ,Nicola
ニコラス,Nicholas
ニルヴァーナ,Nirvana
ネイア,Neia
ネイト,Nate
ネストーレ,Nestor
ネド,Nedo
ネド,Nedo
ネルソン,Nelson
ノーマン,Norman
ノーメル,Normel
ノーラ,Nora
ハインツ,Heinz
ハインツ,Heinz
ハインツ,Heinz
ハフ,Hough
ハムザ,Hamza
ハヤル,Hayal
ハリエット,Harriet
ハリル,Khalil
ハロルド,Harold
ハンコック,Hancock
ハンター,Hunter
ハンナ,Hannah
ハーヴェイ,Harvey
バイヤール,Bayard
バイラム,Byram
バシアス,Bacias
バジット,Basit
バボ,Babo
バランジャ,Baranja
バリス,Barris
バリー,Barry
バルシ,Balsh
バークレイ,Barclay
バーサ,Versa
バート,Bart
バートン,Barton
バーノン,Vernon
バーバラ,Barbara
パスカル,Pascal
パトリシア,Patricia
パメラ,Pamela
パリスハルト,Paris Hart
パーシモン,Persimmon
パーシー,Percy
パートナーポーン,Partner Pawn
ヒックス,Hicks
ヒルデ,Hilde
ビデリア,Videlia
ビルジ,Bilge
ピエリ,Pieri
ピサル,Pisarr
ピット,Pitt
ファビオ,Fabio
ファビオ,Fabio
ファルク,Falk
ファーガソン,Ferguson
ファーガル,Fergal
フィン,Fionn
フィンダム女予備3,Phindym Female Bystander 3
フィンバー,Finbar
フェデルコ,Federico
フェリクス,Felix
フラナン,Flannan
フラベル,Flavell
フラン,Fran
フランチェスカ,Francesca
フレイア,Freya
フレッド,Fred
フレディー,Freddy
フロイト,Freud
フーリャ,Holya
フーリャ,Holya
ブタ,Pig
ブッグ,Buggu
ブラッド,Brad
ブランドン,Brandon
ブリジット,Bridgette
ブルジュ,Burj
ブルース,Bruce
ブルーノ,Bruno
ブレア,Blair
ブレット,Brett
ブレーデン,Braden
プラム,Plum
プラム,Plum
ヘイデン,Hayden
ヘザー,Heather
ヘスター,Hester
ヘストン,Heston
ヘフィーナ,Hefina
ヘンリー,Henry
ベアトリクス,Beatrix
ベイザ,Beza
ベイジル,Basil
ベステ,Beste
ベルク,Berg
ベルス,Berce
ベルタ,Bertha
ベルタ盗賊団,Bertha's Bandit Group
ベルタ盗賊団,Bertha's Bandit Group
ベルタ盗賊団,Bertha's Bandit Group
ベルトラン,Bertrand
ベレナス,Berenas
ペコ,Peco
ペドロ,Pedro
ペール,Pehr
ペール,Pehr
ホーソーン,Hawthorne
ボブ,Bob
ボリス,Boris
ボルドー,Volden
ボロをまとった男,Man in rags
ボーデシア,Boadicea
ポー,Poe
ポーラ,Paula
ポール,Paul
ポーン会話用アクティブ,Active Pawn
ポーン会話用クール,Cool Pawn
ポーン会話用シャイ,Shy Pawn
ポーン会話用スマート,Smart Pawn
ポーン会話用セクシー,Sexy Pawn
ポーン会話用ノーマル,Normal Pawn
ポーン会話用ピュア,Pure Pawn
ポーン会話用ワイルド,Wild Pawn
マイア,Maia
マイラ,Myra
マイルズ,Miles
マクマホン,McMahon
マコーミック,McCormick
マジョリー,Majori
マデリーン,Madeline
マハル,Mahal
マリオ,Mario
マリサ,Marisa
マリサ,Marisa
マルキス,Marquis
マルクス,Marcus
マルコ,Marco
マルテン,Marten
マヴェイル,Mavail
マーガレット,Margaret
マーホン,Marhon
ミカエラ,Michaela
ミシアル,Mysial
ミシアル,Mysial
ミステラ,Mystera
ミュゲ,Muget
ミューセル,Musel
ミューセル,Musel
ミラン,Milan
ミランダ,Miranda
ミリヤム,Miriam
ミルバーン,Milburn
ミーア,Mia
ムスタファ,Mustafa
ムバラク,Mubarak
ムラト,Murad
メアリー,Mary
メイリーフ,Mayleaf
メイリーフ,Mayleaf
メイリーフ,Mayleaf
メイリーフ,Mayleaf
メイロワ,Meirova
メイロワ,Meirova
メイロワ,Meirova
メガド護衛兵,Megado Guard
メガド護衛兵,Megado Guard
メガド護衛兵,Megado Guard
メガド護衛兵,Megado Guard
メトロファネス,Metrophanes
メフィス,Mephis
メフィス,Mephis
メリエム,Meryem
メリッサ,Melissa
メル,Mel
メルテム,Mertem
メンバー共通　デモ枠1,Demo NPC
メンバー共通　デモ枠2,Demo NPC
メンバー共通　デモ枠3,Demo NPC
メンバー共通　デモ枠4,Demo NPC
メンバー共通　デモ枠5,Demo NPC
メンバー共通　デモ枠6,Demo NPC
メンバー共通　デモ枠7,Demo NPC
メンバー共通　デモ枠8,Demo NPC
メーヴ,Maeve
モアナ,Moana
モゴック,Mogok
モナ,Mona
モル,Mole
モルガーナ,Morgana
モルテン,Morten
モーガン,Morgan
モードレッド,Mordred
モードレッド,Mordred
モーリス,Morris
ヤンクス,Yanks
ユイアト,Yuiato
ユイアト,Yuiato
ユセフ,Youssef
ユニ,Yuni
ユーイン,Youin
ユージーン,Eugene
ユーミット,Yumit
ユーリ,Yuri
ヨアキム,Joaquim
ヨナス,Yonas
ヨハン,Johann
ライアム,Lyam
ライオネット,Lyonnet
ライシュ,Reich
ライナス,Linus
ラウラ,Laura
ラウル,Raul
ラザネイル,Razanailt
ラピス,Lapis
ララ,Lara
ランドル,Randolf
リアガン,Riagan
リアム,Liam
リキャルド,Ricardo
リサ,Lisa
リズ,Lise
リズ,Lise
リズ,Lise
リズ,Lise
リック,Rick
リドリー,Ridley
リビアン,Livian
リュカ,Lyka
リュカ,Lyka
リュカ,Lyka
リュカ,Lyka
リュシアン,Lucien
リュシアン,Lucien
リングディール,Ringdeel
リングディール,Ringdeel
リーザ,Leeza
ルキーノ,Luchino
ルキーノ,Luchino
ルシンダ,Lucinda
ルチーナ,Lucina
ルドルフォ,Rudolfo
ルドヴィカ,Ludovika
ルヴィア,Lluvia
ルーカス,Lucas
ルーシー,Lucy
レイ,Ray
レイベン,Raven
レイモンド,Raymond
レウェラ,Lewela
レオ,Leo
レオ,Leo
レオ,Leo
レジーナ,Regina
レヤ,Ray
レンテン,Renton
レンテン,Renton
レント,Lent
レヴェント,Revento
ロイ,Roy
ロイグ,Loeg
ロス,Ross
ロスギル兵士,Rothgill Soldier
ロスギル兵士,Rothgill Soldier
ロスギル兵士,Rothgill Soldier
ロッタ,Lotta
ロルカン,Lorcan
ロルフ,Rolf
ロンドジール,Rondejeel
ロンドジール,Rondejeel
ローガン,Logan
ローザ,Rosa
ローシェ,Rocher
ローナ,Lorna
ローラ,Loura
ワイニ,Wine
ワンゴ,Wango
ヴァイスロット,Vicelot
ヴァネッサ,Vanessa
ヴァネッサ,Vanessa
ヴァネッサ,Vanessa
ヴィクトル,Victor
ヴォーラ,Vora
不在伝言係,Messenger
不思議な少女,Mysterious Girl
不気味な男,Strange Man
亡都の民,People of the Dead City
亡都の錬金術師,Alchemist of the Dead City
傷付いた戦士,Wounded Warrior
傷付いた戦士,Wounded Warrior
共闘セット用NPC,Co-op NPC
共闘ポーン1,Co-op pawn
冒険者,Adventurer
助けを求める村人女,Village woman seeking help
助けを求める村人女,Village woman seeking help
助けを求める村人男,Village male seeking help
助けを求める村人男,
助けを求める男,Man Seeking Help
古参の覚者,Veteran Arisen
古参の騎士,Senior Knight
商人,Merchant
変装したガルドリン,Disguised Gurdolin
夜の女,Lady of the Night
夜の女,Lady of the Night
女,Woman
女性,Woman
女性戦士,Female Soldier
女性神官,Female Priest
女戦士,Female Soldier
妖艶な錬金術師,Bewitching Alchemist
子供,Child
子供,Child
子供,Child
子供連れの女性,Woman with children
少女,Girl
少年,Boy
工事作業員1-A,Construction Worker
工事作業員1-B,Construction Worker
工事作業員1-C,Construction Worker
工事作業員1-D,Construction Worker
工事作業員1-E,Construction Worker
工事作業員1-F,Construction Worker
工事作業員1-G,Construction Worker
工事作業員1-H,Construction Worker
工事作業員1-I,Construction Worker
工事作業員1-J,Construction Worker
工事作業員1-K,Construction Worker
工事作業員1-L,Construction Worker
工事作業員I,Construction Worker
工事作業員J,Construction Worker
工事作業員K,Construction Worker
工事作業員L,Construction Worker
待機ポーン2,Waiting pawn
待機ポーン3,Waiting pawn
待機ポーン4,Waiting pawn
待機ポーン5,Waiting pawn
待機ポーン6,Waiting pawn
待機ポーン7,Waiting pawn
待機ポーン8,Waiting pawn
待機ポーン9,Waiting pawn
待機ポーン10,Waiting pawn
待機ポーン11,Waiting pawn
待機ポーン12,Waiting pawn
待機ポーン13,Waiting pawn
待機ポーン14,Waiting pawn
待機ポーン15,Waiting pawn
待機ポーン16,Waiting pawn
待機ポーン17,Waiting pawn
待機ポーン18,Waiting pawn
待機ポーン19,Waiting pawn
待機ポーン20,Waiting pawn
待機ポーン１,Waiting pawn
怪しいゴブリン,Suspicious Goblin
怯えた男,Scared Man
息絶えた村人,Lifeless Villager
息絶えた村人,Lifeless Villager
息絶えた村人,Lifeless Villager
息絶えた村人,Lifeless Villager
息絶えた村人,Lifeless Villager
息絶えた覚者,Lifeless Arisen
息絶えた覚者,Lifeless Arisen
息絶えた覚者,Lifeless Arisen
息絶えた騎士,Lifeless Knight
息絶えた騎士,Lifeless Knight
息絶えた騎士,Lifeless Knight
悪しき竜,The Evil Dragon
憲兵,Military Police
憲兵,Military Police
憲兵,Military Police
憲兵,Military Police
憲兵,Military Police
戦の将,War Master
戦士,Soldier
戦士,Soldier
戦士,Soldier
救出ポーン1,Stray pawn
救出ポーン2,Salvage pawn
救出ポーン3,Salvage pawn
救出ポーン4,Salvage pawn
救出ポーン5,Salvage pawn
救出ポーン6,Salvage pawn
救出ポーン7,Salvage pawn
救出ポーン8,Salvage pawn
救出ポーン9,Salvage pawn
救出ポーン10,Salvage pawn
文化Ａ：女4,Culture A: Female 4
文化Ａ：女5,Culture A: Female 5
文化Ａ：男4,Culture A: Male 4
文化Ａ：男5,Culture A: Male 5
文化Ｂ：男2　きこり系,"Culture B: Male 2, Lumberjack"
文化Ｂ：男3　鉱山系,Culture B: Male 3 Mining
文化Ｃ：男1　海系,"Culture C: Male 1, Nautical"
文化Ｃ：男2　海系,"Culture C: Male 2, Nautical"
文化Ｃ：男3　半裸系,Culture C: Male 3 Half-naked
旅の女性ハンター,Traveling Female Hunter
旅人,Traveler
木こり,Lumberjack
村人,Villager
歴戦の戦士,Veteran Knight
水竜の王,Water Dragon King
流浪の探究者,Wandering Seeker
淀みし大竜力,Phantasmic Great Dragon
牛,Ox
物憂げなハーピー,Weary Harpy
狩人,Hunter
獣の将,Beast Master
男,Man
男,Man
男性,Man
疲弊した盗賊男,Exhausted Male Bandit
白竜,The White Dragon
白衛騎士団3,White Knights 3
白衛騎士団員,White Knight
白衛騎士団員,White Knight
白衛騎士団員,White Knight
盗賊,Bandit
盗賊,Bandit
目撃者予備枠18,Bystander
目撃者予備枠19,Bystander
目撃者予備枠20,Bystander
目撃者予備枠21,Bystander
目撃者予備枠22,Bystander
目撃者予備枠23,Bystander
目撃者予備枠24,Bystander
目撃者予備枠25,Bystander
目撃者予備枠26,Bystander
目撃者予備枠27,Bystander
目撃者予備枠28,Bystander
目撃者予備枠29,Bystander
目撃者予備枠30,Bystander
神官,Priest
神官,Priest
神殿女：予備枠,Temple Bystander
禁域守の神官,Guardian Priest of the Wasteland
竜スキル合体,Dragon Skill Coalescence
精霊竜ウィルミア,Spirit Dragon Willmia
精霊竜セシリー,Spirit Dragon Cecily
老夫婦,Senior Couple
老婦,Old Woman
自分中心　デモ枠1,Demo NPC
自分中心　デモ枠2,Demo NPC
自分中心　デモ枠3,Demo NPC
自分中心　デモ枠4,Demo NPC
自分中心　デモ枠5,Demo NPC
自分中心　デモ枠6,Demo NPC
自分中心　デモ枠7,Demo NPC
自分中心　デモ枠8,Demo NPC
自宅用ポーン枠２,Home Pawn 2
薄着　女1,Lightly dressed Female 1
薄着　女2,Lightly dressed Female 2
薄着　男2,Lightly dressed Male 2
行商人,Peddler
術士　女1,Female Alchemist 1
術士　女2,Female Alchemist 2
術士　男2,Male Alchemist 1
見習い覚者,Apprentice Arisen
見習い騎士,Apprentice Knight
覚者,Arisen
覚者隊の隊士,Arisen Corps Regimental Soldier
覚者隊の隊士,Arisen Corps Regimental Soldier
覚者隊の隊士,Arisen Corps Regimental Soldier
覚者隊の隊士,Arisen Corps Regimental Soldier
覚者隊の隊士,Arisen Corps Regimental Soldier
覚者隊の隊士,Arisen Corps Regimental Soldier
覚者隊の隊士,Arisen Corps Regimental Soldier
覚者隊の隊士,Arisen Corps Regimental Soldier
覚者隊の隊士,Arisen Corps Regimental Soldier
覚者隊の隊士,Arisen Corps Regimental Soldier
覚者隊の隊士,Arisen Corps Regimental Soldier
覚者隊の隊士,Arisen Corps Regimental Soldier
覚者隊の隊士,Arisen Corps Regimental Soldier
解放軍戦士,Liberation Army Soldier
解放軍戦士,Liberation Army Soldier
解放軍戦士,Liberation Army Soldier
解放軍戦士,Liberation Army Soldier
解放軍戦士,Liberation Army Soldier
解放軍戦士,Liberation Army Soldier
解放軍戦士,Liberation Army Soldier
詩人,Poet
謎のお化け,Mysterious Ghost
負傷した戦士,Injured Soldier
負傷した男性,Injured Man
貴族,Nobleman
貴族2,Aristocrat 2
貴族3,Aristocrat 3
賞金稼ぎ,Bounty Hunter
軽装の女戦士,Lightly-Equipped Female Soldier
軽装の戦士,Lightly-Equipped Soldier
農夫,Farmer
通りすがりの旅人,Passing Traveler
酒場の女,Tavern Woman
酔っぱらった女,Drunk Woman
酔っぱらった男,Drunk Man
酔っ払い,Drunkard
野良ポーン1,Stray pawn
野良ポーン2,Stray pawn
野良ポーン3,Stray pawn
野良ポーン4,Stray pawn
野良ポーン5,Stray pawn
野良ポーン6,Stray pawn
野良ポーン7,Stray pawn
野良ポーン8,Stray pawn
野良ポーン9,Stray pawn
野良ポーン10,Stray pawn
野良ポーン11,Stray pawn
野良ポーン12,Stray pawn
野良ポーン13,Stray pawn
野良ポーン14,Stray pawn
野良ポーン15,Stray pawn
野良ポーン16,Stray pawn
野良ポーン17,Stray pawn
野良ポーン18,Stray pawn
野良ポーン19,Stray pawn
野良ポーン20,Stray pawn
野良ポーン21,Stray pawn
野良ポーン22,Stray pawn
野良ポーン23,Stray pawn
野良ポーン24,Stray pawn
野良ポーン25,Stray pawn
野良ポーン26,Stray pawn
野良ポーン27,Stray pawn
野良ポーン28,Stray pawn
野良ポーン29,Stray pawn
野良ポーン30,Stray pawn
野良ポーン31,Stray pawn
野良ポーン32,Stray pawn
野良ポーン33,Stray pawn
野良ポーン34,Stray pawn
野良ポーン35,Stray pawn
野良ポーン36,Stray pawn
野良ポーン37,Stray pawn
野良ポーン38,Stray pawn
野良ポーン39,Stray pawn
野良ポーン40,Stray pawn
野良ポーン41,Stray pawn
野良ポーン42,Stray pawn
野良ポーン43,Stray pawn
野良ポーン44,Stray pawn
野良ポーン45,Stray pawn
野良ポーン46,Stray pawn
野良ポーン47,Stray pawn
野良ポーン48,Stray pawn
野良ポーン49,Stray pawn
野良ポーン50,Stray pawn
野良ポーン51,Stray pawn
野良ポーン52,Stray pawn
野良ポーン53,Stray pawn
野良ポーン54,Stray pawn
野良ポーン55,Stray pawn
野良ポーン56,Stray pawn
野良ポーン57,Stray pawn
野良ポーン58,Stray pawn
野良ポーン59,Stray pawn
野良ポーン60,Stray pawn
野良ポーン61,Stray pawn
野良ポーン62,Stray pawn
野良ポーン63,Stray pawn
野良ポーン64,Stray pawn
野良ポーン65,Stray pawn
野良ポーン66,Stray pawn
野良ポーン67,Stray pawn
野良ポーン68,Stray pawn
野良ポーン69,Stray pawn
野良ポーン70,Stray pawn
野良ポーン71,Stray pawn
野良ポーン72,Stray pawn
野良ポーン73,Stray pawn
野良ポーン74,Stray pawn
野良ポーン75,Stray pawn
野良ポーン76,Stray pawn
野良ポーン77,Stray pawn
野良ポーン78,Stray pawn
野良ポーン79,Stray pawn
野良ポーン80,Stray pawn
野良ポーン81,Stray pawn
野良ポーン82,Stray pawn
野良ポーン83,Stray pawn
野良ポーン84,Stray pawn
野良ポーン85,Stray pawn
野良ポーン86,Stray pawn
野良ポーン87,Stray pawn
野良ポーン88,Stray pawn
野良ポーン89,Stray pawn
野良ポーン90,Stray pawn
野良ポーン91,Stray pawn
野良ポーン92,Stray pawn
野良ポーン93,Stray pawn
野良ポーン94,Stray pawn
野良ポーン95,Stray pawn
野良ポーン96,Stray pawn
野良ポーン97,Stray pawn
野良ポーン98,Stray pawn
野良ポーン99,Stray pawn
野良ポーン100,Stray pawn
鉱員,Miner
鍛冶職人,Smith
闇の将,Shadow Master
隊将ドワーフオーク,Squad Leader Dwarf Orc
隠れ潜むガルドリン,Hiding Gurdolin
雄シカ,Male Deer
音楽家,Musician
饒舌なスケルトン,Garrulous Skeleton
騎士,Knight
骸の将,Necro Master
魔術師,Sorcerer
魔術師,Sorcerer
魔術師,Sorcerer
黒竜,Black Dragon
黒騎士,Black Knight
３周年を祝うガルドリン,Gurdolin celebrating 3rd Anniversary
,
,
,
