2,q80201035_00_2588,フォトモードを使い、指定の場所でポーンと写真を撮る,"Take a picture with your pawn at the 
specified location using Photo Mode",ui\00_message\quest_info\q80201035_00.gmd,\quest\q80201035.arc,q80201035.arc,2,Partner Pawn
7,q80301050_00_3391,<STG 443>で帰還兵を探し料理をふるまう（残り１）,"Find and serve returning soldiers 
in <STG 443> (1 left)",ui\00_message\quest_info\q80301050_00.gmd,\quest\q80301050.arc,q80301050.arc,7,Carrie
8,q80301050_00_3395,<STG 448>に戻って料理を作り直す,Go back to <STG 448> and remake the food,ui\00_message\quest_info\q80301050_00.gmd,\quest\q80301050.arc,q80301050.arc,8,Carrie
0,q80301051_00_70,【調理日課】ロスギル　出張調理,【Daily Cooking】 Rothgill - Cooking Trip,ui\00_message\quest_info\q80301051_00.gmd,\quest\q80301051.arc,q80301051.arc,0,Carrie
1,q80301051_00_70,"依頼者から復興に関する
問題解決に挑む","Tackle the issue related to reconstruction,
as presented by the requester",ui\00_message\quest_info\q80301051_00.gmd,\quest\q80301051.arc,q80301051.arc,1,Carrie
2,q80301051_00_3380,<SPOT 1032> で<NPC 580>と待ち合わせる,Meet with <NPC 580> at <SPOT 1032>,ui\00_message\quest_info\q80301051_00.gmd,\quest\q80301051.arc,q80301051.arc,2,Carrie
3,q80301051_00_3381,＜<SQDI NAME>＞を＜<SQDI NUM>＞個、<NPC 580>に渡す（残り:<SQDI DNUM>）,Deliver <SQDI NAME> x<SQDI NUM> to <NPC 580> (need: <SQDI DNUM>),ui\00_message\quest_info\q80301051_00.gmd,\quest\q80301051.arc,q80301051.arc,3,Carrie
0,q80301052_00_71,【調理日課】ピレモス　悪童保護,【Daily Cooking】 Piremoth - Babysitting Brats,ui\00_message\quest_info\q80301052_00.gmd,\quest\q80301052.arc,q80301052.arc,0,Carrie
1,q80301052_00_71,"依頼者から復興に関する
問題解決に挑む","Tackle the issue related to reconstruction,
as presented by the requester",ui\00_message\quest_info\q80301052_00.gmd,\quest\q80301052.arc,q80301052.arc,1,Carrie
2,q80301052_00_3383,<SPOT 1031> で<NPC 580>と待ち合わせる,Meet at <SPOT 1031> with <NPC 580>,ui\00_message\quest_info\q80301052_00.gmd,\quest\q80301052.arc,q80301052.arc,2,Carrie
3,q80301052_00_3384,行方不明になった<NPC 581>を探しに向かう,Head to find the missing <NPC 581>,ui\00_message\quest_info\q80301052_00.gmd,\quest\q80301052.arc,q80301052.arc,3,Carrie
4,q80301052_00_3385,敵を討伐する,Defeat the enemy,ui\00_message\quest_info\q80301052_00.gmd,\quest\q80301052.arc,q80301052.arc,4,Carrie
6,q80301052_00_3392,新たに襲撃にきた敵を討伐する,Defeat the newly attacking enemy,ui\00_message\quest_info\q80301052_00.gmd,\quest\q80301052.arc,q80301052.arc,6,Carrie
5,q80301052_00_3393,<NPC 581>の様子を確認する,Confirm the condition of <NPC 581>,ui\00_message\quest_info\q80301052_00.gmd,\quest\q80301052.arc,q80301052.arc,5,Carrie
7,q80301052_00_3394,<SPOT 1031> に戻り<NPC 580>に報告する,Return to <SPOT 1031> and report to <NPC 580>,ui\00_message\quest_info\q80301052_00.gmd,\quest\q80301052.arc,q80301052.arc,7,Carrie
0,q80301060_00_72,【参謀日課】展望城　任務指示,【Daily Council】Lookout Castle - Mission Instructions,ui\00_message\quest_info\q80301060_00.gmd,\quest\q80301060.arc,q80301060.arc,0,Sonel
1,q80301060_00_72,兵士からの依頼を受け、協力する,"Receive requests from soldiers
and cooperate with them",ui\00_message\quest_info\q80301060_00.gmd,\quest\q80301060.arc,q80301060.arc,1,Sonel
2,q80301060_00_3543,<NPC 582>の用事を聞く,Ask <NPC 582> about the errands,ui\00_message\quest_info\q80301060_00.gmd,\quest\q80301060.arc,q80301060.arc,2,Sonel
3,q80301060_00_3544,<NPC 582>を手伝うか決める,Decide if you want to help <NPC 582>,ui\00_message\quest_info\q80301060_00.gmd,\quest\q80301060.arc,q80301060.arc,3,Sonel
4,q80301060_00_3545,<STG 451>で<NPC 582>と待ち合わせる,Meet up with <NPC 582> at <STG 451>,ui\00_message\quest_info\q80301060_00.gmd,\quest\q80301060.arc,q80301060.arc,4,Sonel
5,q80301060_00_3546,<STG 451>で兵士を探し指示を伝える（残り３）,"Search for soldiers in <STG 451> 
and give them instructions (3 left)",ui\00_message\quest_info\q80301060_00.gmd,\quest\q80301060.arc,q80301060.arc,5,Sonel
6,q80301060_00_3547,<STG 451>で兵士を探し指示を伝える（残り２）,"Search for soldiers in <STG 451> 
and give them instructions (2 left)",ui\00_message\quest_info\q80301060_00.gmd,\quest\q80301060.arc,q80301060.arc,6,Sonel
7,q80301060_00_3548,<STG 451>で兵士を探し指示を伝える（残り１）,"Search for soldiers in <STG 451> 
and give them instructions (1 left)",ui\00_message\quest_info\q80301060_00.gmd,\quest\q80301060.arc,q80301060.arc,7,Sonel
8,q80301060_00_3549,ソネルのキャンプに戻って休憩する,Go back to Sonel's camp and take a break,ui\00_message\quest_info\q80301060_00.gmd,\quest\q80301060.arc,q80301060.arc,8,Sonel
0,q80301061_00_73,【参謀日課】メフィテ　素材研究,【Daily Council】Mephite - Raw Materials Research,ui\00_message\quest_info\q80301061_00.gmd,\quest\q80301061.arc,q80301061.arc,0,Sonel
1,q80301061_00_73,ソネルからの依頼を受け、協力する,Accept the request from Sonel and cooperate,ui\00_message\quest_info\q80301061_00.gmd,\quest\q80301061.arc,q80301061.arc,1,Sonel
2,q80301061_00_3550,<SPOT 1093>で<NPC 582>と待ち合わせる,Meet up with <NPC 582> at <SPOT 1093>,ui\00_message\quest_info\q80301061_00.gmd,\quest\q80301061.arc,q80301061.arc,2,Sonel
3,q80301061_00_3551,＜<SQDI NAME>＞を＜<SQDI NUM>＞個、<NPC 582>に渡す（残り:<SQDI DNUM>）,Deliver <SQDI NAME> x<SQDI NUM> to <NPC 582> (need: <SQDI DNUM>),ui\00_message\quest_info\q80301061_00.gmd,\quest\q80301061.arc,q80301061.arc,3,Sonel
0,q80301062_00_74,【参謀日課】盗賊アジト　情報収集,【Daily Council】 Bandit Hideout - Collect Information,ui\00_message\quest_info\q80301062_00.gmd,\quest\q80301062.arc,q80301062.arc,0,Sonel
1,q80301062_00_74,ソネルからの依頼を受け、協力する,Accept the request from Sonel and cooperate,ui\00_message\quest_info\q80301062_00.gmd,\quest\q80301062.arc,q80301062.arc,1,Sonel
2,q80301062_00_3552,<STG 1001> で<NPC 582>と待ち合わせる,Meet with <NPC 582> at <STG 1001>,ui\00_message\quest_info\q80301062_00.gmd,\quest\q80301062.arc,q80301062.arc,2,Sonel
3,q80301062_00_3553,行方不明になった盗賊仲間を探しに向かう,Head out to search for the missing thief,ui\00_message\quest_info\q80301062_00.gmd,\quest\q80301062.arc,q80301062.arc,3,Sonel
4,q80301062_00_3554,敵を討伐する,Defeat the enemy,ui\00_message\quest_info\q80301062_00.gmd,\quest\q80301062.arc,q80301062.arc,4,Sonel
5,q80301062_00_3555,<NPC 600>の様子を確認する,Confirm the condition of <NPC 600>,ui\00_message\quest_info\q80301062_00.gmd,\quest\q80301062.arc,q80301062.arc,5,Sonel
6,q80301062_00_3556,新たに襲撃にきた敵を討伐する,Defeat the newly attacking enemy,ui\00_message\quest_info\q80301062_00.gmd,\quest\q80301062.arc,q80301062.arc,6,Sonel
7,q80301062_00_3557,<STG 1001> に戻り<NPC 582>に報告する,"Return to <STG 1001> 
and report to <NPC 582>",ui\00_message\quest_info\q80301062_00.gmd,\quest\q80301062.arc,q80301062.arc,7,Sonel
0,q80301070_00_80,【諜報日課】王都メガド　追跡捜査,【Daily Espionage】Royal Capital Megado - Follow Clues,ui\00_message\quest_info\q80301070_00.gmd,\quest\q80301070.arc,q80301070.arc,0,Mephis
1,q80301070_00_80,<NPC 691>からの依頼を受け、協力する,Accept a request from <NPC 691> and cooperate,ui\00_message\quest_info\q80301070_00.gmd,\quest\q80301070.arc,q80301070.arc,1,Mephis
2,q80301070_00_4414,<NPC 680>の用事を聞く,Listen to <NPC 680>'s errand,ui\00_message\quest_info\q80301070_00.gmd,\quest\q80301070.arc,q80301070.arc,2,Mephis
3,q80301070_00_4415,<NPC 680>を手伝うか決める,Decide if you want to help <NPC 680>,ui\00_message\quest_info\q80301070_00.gmd,\quest\q80301070.arc,q80301070.arc,3,Mephis
4,q80301070_00_4416,<STG 461>で<NPC 680>と待ち合わせる,Meet up with <NPC 680> at <STG 461>,ui\00_message\quest_info\q80301070_00.gmd,\quest\q80301070.arc,q80301070.arc,4,Mephis
5,q80301070_00_4417,<STG 461>で逃走中の泥棒を捜索する（残り３）,"Search for the fugitive thief in <STG 461>
(3 left)",ui\00_message\quest_info\q80301070_00.gmd,\quest\q80301070.arc,q80301070.arc,5,Mephis
6,q80301070_00_4418,<STG 461>で逃走中の泥棒を捜索する（残り２）,"Search for the fugitive thief in <STG 461>
(2 left)",ui\00_message\quest_info\q80301070_00.gmd,\quest\q80301070.arc,q80301070.arc,6,Mephis
7,q80301070_00_4419,<STG 461>で逃走中の泥棒を捜索する（残り１）,"Search for the fugitive thief in <STG 461>
(1 left)",ui\00_message\quest_info\q80301070_00.gmd,\quest\q80301070.arc,q80301070.arc,7,Mephis
8,q80301070_00_4420,<STG 474>に戻る,Return to <STG 474>,ui\00_message\quest_info\q80301070_00.gmd,\quest\q80301070.arc,q80301070.arc,8,Mephis
0,q80301071_00_81,【諜報日課】エリ警備塔　資材回収,"【Daily Espionage】 Eli Guard Tower - 
Recover Materials",ui\00_message\quest_info\q80301071_00.gmd,\quest\q80301071.arc,q80301071.arc,0,Mephis
1,q80301071_00_81,メフィスからの依頼を受け、協力する,Accept the request from Mephis and cooperate.,ui\00_message\quest_info\q80301071_00.gmd,\quest\q80301071.arc,q80301071.arc,1,Mephis
2,q80301071_00_4442,<STG 636>で<NPC 680>と待ち合わせる,Meet up with <NPC 680> at <STG 636>,ui\00_message\quest_info\q80301071_00.gmd,\quest\q80301071.arc,q80301071.arc,2,Mephis
3,q80301071_00_4443,＜<SQDI NAME>＞を＜<SQDI NUM>＞個、<NPC 680>に渡す（残り:<SQDI DNUM>）,Deliver <SQDI NAME> x<SQDI NUM> to <NPC 680> (need: <SQDI DNUM>),ui\00_message\quest_info\q80301071_00.gmd,\quest\q80301071.arc,q80301071.arc,3,Mephis
0,q80301072_00_82,【諜報日課】メガドシス高地　仲間救出,【Daily Espionage】Megadosys Plateau: Rescue Friends,ui\00_message\quest_info\q80301072_00.gmd,\quest\q80301072.arc,q80301072.arc,0,Mephis
1,q80301072_00_82,メフィスからの依頼を受け、協力する,Accept the request from Mephis and cooperate.,ui\00_message\quest_info\q80301072_00.gmd,\quest\q80301072.arc,q80301072.arc,1,Mephis
2,q80301072_00_4444,<STG 461> で<NPC 680>と待ち合わせる,Meet at <STG 461> with <NPC 680>,ui\00_message\quest_info\q80301072_00.gmd,\quest\q80301072.arc,q80301072.arc,2,Mephis
3,q80301072_00_4445,行方不明になった仲間を探しに向かう,Head towards the search for the missing comrades,ui\00_message\quest_info\q80301072_00.gmd,\quest\q80301072.arc,q80301072.arc,3,Mephis
4,q80301072_00_4446,敵を討伐する,Defeat the enemy,ui\00_message\quest_info\q80301072_00.gmd,\quest\q80301072.arc,q80301072.arc,4,Mephis
