#Index,ArcName,ArcPath,GmdPath,Key,MsgEn,MsgJp,ReadIndex
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,"<COL B6FF01>《Harden》I'm sorry, but I'm going to have to hurt you!</COL>",<COL B6FF01>《剛化》悪いけど、痛い目みて貰うよ！</COL>,106
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"<COL B6FF01>Specialize in 《Harden》, attack and annihilate</COL>",<COL B6FF01>《剛化》攻撃に特化し、殲滅する</COL>,106
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Harden》Increases attack power to the maximum!</COL>,<COL B6FF01>《剛化》攻撃力を最大まで高めます！</COL>,107
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,<COL B6FF01>《Harden》attack power boost - slaying enemies</COL>,<COL B6FF01>《剛化》攻撃能力上昇――敵を討つ</COL>,107
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,<COL B6FF01>《Harden》Concentrate on defeating enemies!</COL>,<COL B6FF01>《剛化》敵を倒すことに集中します！</COL>,106
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>《Protection》This is the steel defense!</COL>,<COL B6FF01>《守護》これぞ鋼の防御！</COL>,121
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,<COL B6FF01>《Protection》There is no pain with this</COL>,<COL B6FF01>《守護》これで、痛くなんてないわよ</COL>,121
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,<COL B6FF01>《Protection》Taking a defensive stance for a moment.</COL>,<COL B6FF01>《守護》しばし、守りの構えを</COL>,121
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,<COL B6FF01>《Protection》I'll take care of everyone's protection!</COL>,<COL B6FF01>《守護》みんなの守り、ぼくに任せて！</COL>,121
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,"<COL B6FF01>《Protection》I'm going to boost your defenses! Attack, everyone!</COL>",<COL B6FF01>《守護》僕が防御力を高める！　皆さんアタックを！</COL>,120
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"<COL B6FF01>The ""Guardian"" has taken advantage of this opportunity to attack.</COL>",<COL B6FF01>《守護》味方の守りを固めた、この機に攻撃を</COL>,120
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Protection》 enhances the defense of all allies!</COL>,<COL B6FF01>《守護》味方全員の守りを高めます！</COL>,121
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,"<COL B6FF01>The ""protection"" defense is perfect, the raging attack!</COL>",<COL B6FF01>《守護》守りは完璧です、怒涛の攻撃を！</COL>,120
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,"<COL B6FF01>《Protection》We strengthened our defense! Everyone, attack!</COL>",<COL B6FF01>《守護》守りを固めました！　皆で攻撃を！</COL>,120
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>《Protection》We're going on the offensive!</COL>,<COL B6FF01>《守護》守りを固めます、攻勢に出ましょう！</COL>,120
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,"<COL B6FF01>《Protection》I'm going to boost your defenses, so you can all go on the offensive.</COL>",<COL B6FF01>《守護》守りを高めるわ、みんな攻めてちょうだい</COL>,120
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,<COL B6FF01>《Protection》We should be able to withstand the enemy's attack for a while!</COL>,<COL B6FF01>《守護》敵の攻撃、しばらく我慢できるはず！</COL>,121
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,<COL B6FF01>Protection: A defense that overcomes enemy attacks!</COL>,<COL B6FF01>《守護》敵の攻撃に打ち勝つ守りを！</COL>,121
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>《Protection》This is the steel defense!</COL>,<COL B6FF01>《守護》自分らの守り、ガッチリ固めます</COL>,121
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>《Protection》We're going on the offensive!</COL>,<COL B6FF01>《守護》覚者さま、しばらくは無茶できますぜ</COL>,120
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Protection》 increases defense power! Let's attack!</COL>,"<COL B6FF01>《守護》防御性能を引き上げます！
攻めましょう！</COL>",120
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,<COL B6FF01>《Weaken》I'd love to see that guy weakened!</COL>,"<COL B6FF01>《柔化》あいつが弱ったところ、
見てみたいですよね！</COL>",112
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,<COL B6FF01>《Weaken》What kind of condition would be suitable for this enemy?</COL>,<COL B6FF01>《柔化》この敵には、どんな状態がお似合いかしら？</COL>,112
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,<COL B6FF01>Let's start by weakening the enemy there.</COL>,<COL B6FF01>《柔化》そこの敵から、弱らせてみましょうか</COL>,113
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>Shall we 《Weaken》 them from the beginning?</COL>,<COL B6FF01>《柔化》その攻め、いま鈍らせてやるぞ！</COL>,112
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,<COL B6FF01>《Weaken》I wonder who I should start weakening.</COL>,<COL B6FF01>《柔化》ふふ、誰から弱らせてあげようかしら</COL>,113
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,<COL B6FF01>《Weaken》First to weaken it!</COL>,<COL B6FF01>《柔化》まずは弱らせてみましょう！</COL>,113
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Weaken》I'll put him out of his misery!</COL>,<COL B6FF01>《柔化》やつを状態異常にしてみせます！</COL>,112
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,"<COL B6FF01>《Weaken》From now on, I'm going to lower your ability to--!</COL>",<COL B6FF01>《柔化》今から、あなたの能力を――下げます！</COL>,112
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,<COL B6FF01>《Weaken》the enemy's abilities</COL>,<COL B6FF01>《柔化》弱体化させて敵の能力を下げます</COL>,112
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,"<COL B6FF01>If you 《Weaken》 the ability, it's not scary, right?</COL>",<COL B6FF01>《柔化》敵を弱らせて隙を作ります！</COL>,113
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,<COL B6FF01>《Weaken》 weaken the enemy and reduce their strength</COL>,<COL B6FF01>《柔化》敵を弱体化させ、戦力を削ぐ</COL>,112
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>Shall we 《Weaken》 them from the beginning?</COL>,<COL B6FF01>《柔化》片っ端から弱らせてやりますか！</COL>,112
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,<COL B6FF01>《Weaken》I'll do my best!</COL>,<COL B6FF01>《柔化》状態異常、頑張りますから！</COL>,113
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,<COL B6FF01>《Weaken》 Status abnormality weakens enemies</COL>,<COL B6FF01>《柔化》状態異常にて敵を弱体化させる</COL>,113
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Weaken》 Status abnormality is targeted!</COL>,<COL B6FF01>《柔化》状態異常を狙います！</COL>,113
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,"<COL B6FF01>If you 《Weaken》 the ability, it's not scary, right?</COL>",<COL B6FF01>《柔化》能力を下げちまえば、怖くもねぇな</COL>,113
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"<COL B6FF01>《Fearless》From now on, no attacks will be allowed to pass.</COL>",<COL B6FF01>《無恐》これよりしばらく、攻撃は通らない</COL>,116
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,"<COL B6FF01>《Fearless》So, you have to try to scratch it - if you can.</COL>",<COL B6FF01>《無恐》さぁ、傷をつけてみることですね――可能ならですが</COL>,117
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,<COL B6FF01>《Fearless》Boring attacks don't work like that.</COL>,<COL B6FF01>《無恐》つまらない攻め方では、まるで効きませんよ</COL>,116
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Fearless》 will withstand any attack!</COL>,<COL B6FF01>《無恐》どんな攻撃にも耐えてみせます！</COL>,116
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>《Fearless》There is no attack that cannot be endured!</COL>,<COL B6FF01>《無恐》へっ――つまらねぇ攻撃なんぞ無視だ</COL>,117
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,"<COL B6FF01>《Fearless》Heh, I'm fine with getting hit!</COL>",<COL B6FF01>《無恐》へへっ、当たったって平気だよ！</COL>,116
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,<COL B6FF01>《Fearless》No one can stop me now!</COL>,<COL B6FF01>《無恐》もう誰も、あたしを止められはしない！</COL>,116
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>《Fearless》There are no true enemies to face!</COL>,<COL B6FF01>《無恐》テメェらの攻撃なんぞ、全部耐えてやらぁ！</COL>,116
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,<COL B6FF01>《Fearless》I'm not afraid of any attack now!</COL>,<COL B6FF01>《無恐》今ならどんな攻撃も、怖くない！</COL>,116
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>《Fearless》There are no true enemies to face!</COL>,<COL B6FF01>《無恐》向かうところ敵無しッ！</COL>,116
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Fearless》I will face them without fear!</COL>,<COL B6FF01>《無恐》恐れずに立ち向かいます！</COL>,117
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,<COL B6FF01>《Fearless》I will endure the enemy's attack!</COL>,<COL B6FF01>《無恐》敵の攻撃、耐え抜いてみせます！</COL>,117
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,<COL B6FF01>《Fearless》We can withstand the onslaught.</COL>,<COL B6FF01>《無恐》猛攻にも耐え抜こう</COL>,117
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>《Fearless》There is no attack that cannot be endured!</COL>,<COL B6FF01>《無恐》耐えられぬ攻撃など、ないっ！</COL>,117
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,<COL B6FF01>It's okay if you don't want to avoid it!</COL>,<COL B6FF01>《無恐》避けなくてもへっちゃらです！</COL>,117
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,<COL B6FF01>《Fearless》I guess I won't have to avoid them anymore.</COL>,<COL B6FF01>《無恐》避ける必要、なくなっちゃいそうね</COL>,117
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,<COL B6FF01>《Special Skill》I'll show you what I can do.</COL>,<COL B6FF01>《特技》あたしの全力、見せてあげる</COL>,104
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>《Special Skill》Hey -- it's time to go all out!</COL>,<COL B6FF01>《特技》おい――そろそろ全力でいくぜ！</COL>,104
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>《Special Skill》Hey -- it's time to go all out!</COL>,<COL B6FF01>《特技》この奥義、刮目せよ！</COL>,104
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,<COL B6FF01>《Special Skill》This battle - let's end this one!</COL>,<COL B6FF01>《特技》この戦い――これで終わらせよう！</COL>,104
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,<COL B6FF01>《Special Skill》Put an end to this battle —</COL>,<COL B6FF01>《特技》この戦いに終止符を――</COL>,104
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>《Special Skill》I'll do it. I'll take care of it!</COL>,<COL B6FF01>《特技》これぞ我が全身全霊！</COL>,105
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,<COL B6FF01>《Special Skill》 Well -- let's wrap this up:</COL>,<COL B6FF01>《特技》さあ――これで終わりにしましょうか</COL>,105
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,"<COL B6FF01>《Special Skill》Hehe, it seems like there's not enough excitement――</COL>",<COL B6FF01>《特技》ふふ、刺激が足りないようね――</COL>,105
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>《Special Skill》I'll do it. I'll take care of it!</COL>,<COL B6FF01>《特技》やってやるぜ、任せときな！</COL>,105
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,<COL B6FF01>《Special Skill》 Let's give it our all -- here we go!</COL>,<COL B6FF01>《特技》全力を出してあげましょう――いきますよ！</COL>,104
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,<COL B6FF01>《Special Skill》I'm going to put all my strength into it!</COL>,<COL B6FF01>《特技》力を篭めて――全力でいくよっ！</COL>,103
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,<COL B6FF01>《Special Skill》: Unleash your true power!</COL>,<COL B6FF01>《特技》本当の力を、解放します！</COL>,103
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,<COL B6FF01>《Special Skill》If you want to turn the tide - now is the time!</COL>,<COL B6FF01>《特技》流れを変えるなら――いまだ！</COL>,105
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Special Skill》Please watch me in action!</COL>,<COL B6FF01>《特技》私の活躍、見ていて下さい！</COL>,104
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Special Skill》Unleash the hidden skills!</COL>,<COL B6FF01>《特技》秘めたる技を解放します！</COL>,105
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"<COL B6FF01> 《Special Skill》The limits of our abilities, and beyond--</COL>",<COL B6FF01>《特技》能力の限界、その先を――</COL>,105
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>《Special Skill》I'm going to push the limits of what's possible!</COL>,<COL B6FF01>《特技》見よ！　限界を超えた、この力っ！</COL>,103
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,"<COL B6FF01>《Special Skill》Lord Arisen, let's go with all our strength —</COL>",<COL B6FF01>《特技》覚者さま、ぜ、全力でいきます――</COL>,104
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,"<COL B6FF01>《Special Skill》 Watch over me, Master!</COL>",<COL B6FF01>《特技》覚者さま、ボクを見ていて下さい！</COL>,105
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>《Special Skill》I'm going to push the limits of what's possible!</COL>,<COL B6FF01>《特技》限界ってのを、いっちょ超えてみせますぜ！</COL>,103
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,<COL B6FF01>I will show you the power that surpasses the limit!</COL>,<COL B6FF01>《特技》限界を超えし力、お見せしましょう！</COL>,103
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,<COL B6FF01>《Special Skill》I will show you the power beyond your limits!</COL>,<COL B6FF01>《特技》限界を超えた力、お見せしますわ！</COL>,103
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Special Skill》 I will show you a power beyond limits!</COL>,<COL B6FF01>《特技》限界を超えた力、今お見せします！</COL>,103
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,<COL B6FF01>《Special Skill》 Unleash the power to transcend limits</COL>,<COL B6FF01>《特技》限界を超える力を解放</COL>,103
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Restoration》Give me the blessing of restoration in this battle!</COL>,<COL B6FF01>《癒活》この戦いに癒しの加護を！</COL>,110
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,"<COL B6FF01>《Restoration》, I'm fine, I'll recover!</COL>",<COL B6FF01>《癒活》だ、大丈夫です、立て直します！</COL>,111
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,"<COL B6FF01>《Restoration》Please cheer up, everyone!</COL>",<COL B6FF01>《癒活》みなさん、元気出してください！</COL>,111
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,<COL B6FF01>《Restoration》I'll take care of everyone's exhaustion!</COL>,<COL B6FF01>《癒活》みんなの消耗、あたしが引き受けるわ！</COL>,111
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>《Restoration》We should still be able to fight!</COL>,<COL B6FF01>《癒活》傷や疲れなんぞ、気合いでどうにかならぁ！</COL>,111
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,<COL B6FF01>《Restoration》Healing Blessings!</COL>,<COL B6FF01>《癒活》届け、癒しの加護！</COL>,110
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>《Restoration》We should still be able to fight!</COL>,<COL B6FF01>《癒活》我々はまだ戦えるはずです！</COL>,111
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,<COL B6FF01>Healing: Helping the battle continue.</COL>,<COL B6FF01>《癒活》戦闘続行の支援を行う</COL>,111
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,<COL B6FF01>Now is the time to use the power of healing--</COL>,<COL B6FF01>《癒活》癒しの力、今こそ使う時――</COL>,110
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>《Restoration》It gives you a boost with the power of healing!</COL>,<COL B6FF01>《癒活》癒しの力で、後押しします！</COL>,110
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,<COL B6FF01>《Restoration》We will support you with the power of healing!</COL>,<COL B6FF01>《癒活》癒しの力で、支えます！</COL>,110
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Restoration》Let's overcome the crisis with the power of healing!</COL>,<COL B6FF01>《癒活》癒しの力で、窮地を越えましょう！</COL>,111
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,<COL B6FF01>《Restoration》Healing blessings - give me strength!</COL>,<COL B6FF01>《癒活》癒しの加護よ――あたしに力を！</COL>,110
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,<COL B6FF01>Healing blessings in our fight!</COL>,<COL B6FF01>《癒活》私たちの戦いに癒しの加護を！</COL>,110
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>《Restoration》It gives you a boost with the power of healing!</COL>,<COL B6FF01>《癒活》立て直すぞ――癒しの加護を！</COL>,110
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,<COL B6FF01>《Healing Activities》 The joy of transcending suffering - leave it to me!</COL>,<COL B6FF01>《癒活》苦しさを越える喜び――私にお任せを！</COL>,111
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>《Resurrection》Master-! Please stand up!</COL>,"<COL B6FF01>《蘇生》マスター！
さあ、お立ちください！</COL>",122
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"<COL B6FF01>《Resurrection》 O Lord, I pledged to protect you.</COL>",<COL B6FF01>《蘇生》主よ、あなたをお守りすると誓ったはず</COL>,122
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,<COL B6FF01>《Resurrection》 I won't forgive you for collapsing now!</COL>,<COL B6FF01>《蘇生》今倒れるなんて、あたしが許さないわ！</COL>,122
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,<COL B6FF01>《Resurrection》I will help you! Lord Arisenー!</COL>,<COL B6FF01>《蘇生》自分がお助けします！　覚者さま――！</COL>,122
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>《Resurrection》Master-! Please stand up!</COL>,<COL B6FF01>《蘇生》覚者さまの命、俺が救いますぜ！</COL>,122
0,game_common.arc,\game_common.arc,,,"<COL B6FF01>《Resurrection》 I will save your life, o Arisen!</COL>",<COL B6FF01>《蘇生》覚者さまの命、私がお救いします！</COL>,122
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,"<COL B6FF01>《Resurrection》Revive, Lord Arisen! I'll save you! Come on!</COL>",<COL B6FF01>《蘇生》覚者さま！　僕が助けます！　さあ！</COL>,122
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,"<COL B6FF01>Revive, Master Arisen, it is I who will protect you.</COL>",<COL B6FF01>《蘇生》覚者殿、貴方をお守りするのはこの私</COL>,122
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,<COL B6FF01>《Doubling》You should lick the ground!</COL>,<COL B6FF01>《重化》あなたは地面を舐めていなさい！</COL>,108
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,<COL B6FF01>《Deepening》 How long can you stand still?</COL>,<COL B6FF01>《重化》いつまで立っていられますかね？</COL>,109
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,<COL B6FF01>《Heavy》 Let him fall down with this technique</COL>,<COL B6FF01>《重化》この技で倒れさせる</COL>,108
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>《Heavy》It would be easier to just fall down!</COL>,<COL B6FF01>《重化》これ以上立っていられると思うな！</COL>,108
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>《Heavy》It would be easier to just fall down!</COL>,<COL B6FF01>《重化》さっさと倒れた方が、いっそ楽だろうに！</COL>,108
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,<COL B6FF01>《Heavy》Disrupts the enemy's position!</COL>,<COL B6FF01>《重化》て、敵の体勢を崩します！</COL>,109
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,<COL B6FF01>《Heavy》I'm going to break his posture!</COL>,<COL B6FF01>《重化》よしっ、ぼくがあいつの体勢を崩しますね！</COL>,109
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>《Heavy》I'm going to blast the crap out of anyone who's getting on my nerves!</COL>,<COL B6FF01>《重化》一気に体勢を崩してやります！</COL>,109
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,<COL B6FF01>《Heavy》 The way you fall suits you!</COL>,<COL B6FF01>《重化》倒れる姿が、あなたにはお似合いよ！</COL>,108
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,<COL B6FF01>《Heavy》Breaking down the enemy's position--</COL>,<COL B6FF01>《重化》敵の体勢、打ち崩す――</COL>,109
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Heavy》I will break the enemy's stance!</COL>,<COL B6FF01>《重化》敵の体勢を崩してみせます！</COL>,109
