35,CLAN_SHOP_LINEUP_ID_53,"広場に
クリスマスツリーが設置できます",A Christmas tree can be set up in the square.,ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIClanShop.arc,uGUIClanShop.arc,35,
40,CLAN_SHOP_LINEUP_ID_58,３周年をお祝いするクラン拠点家具,"Clan Hall furniture to celebrate the 3rd
anniversary.",ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIPopBuffBonus.arc,uGUIPopBuffBonus.arc,40,
41,CLAN_SHOP_LINEUP_ID_59,３周年をお祝いするクラン拠点家具,"Clan Hall furniture to celebrate the 3rd
anniversary.",ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIClanShop.arc,uGUIClanShop.arc,41,
41,CLAN_SHOP_LINEUP_ID_59,３周年をお祝いするクラン拠点家具,"Clan Hall furniture to celebrate the 3rd
anniversary.",ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIPopBuffBonus.arc,uGUIPopBuffBonus.arc,41,
42,CLAN_SHOP_LINEUP_ID_60,３周年をお祝いするクラン拠点家具,"Clan Hall furniture to celebrate the 3rd
anniversary.",ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIClanShop.arc,uGUIClanShop.arc,42,
42,CLAN_SHOP_LINEUP_ID_60,３周年をお祝いするクラン拠点家具,"Clan Hall furniture to celebrate the 3rd
anniversary.",ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIPopBuffBonus.arc,uGUIPopBuffBonus.arc,42,
43,CLAN_SHOP_LINEUP_ID_61,"ハロウィンを盛り上げる
クラン拠点家具",Clan Hall Furniture to enhance Halloween.,ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIClanShop.arc,uGUIClanShop.arc,43,
43,CLAN_SHOP_LINEUP_ID_61,"ハロウィンを盛り上げる
クラン拠点家具",Clan Hall Furniture to enhance Halloween.,ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIPopBuffBonus.arc,uGUIPopBuffBonus.arc,43,
44,CLAN_SHOP_LINEUP_ID_62,"ハロウィンを盛り上げる
クラン拠点家具",Clan Hall Furniture to enhance Halloween.,ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIClanShop.arc,uGUIClanShop.arc,44,
44,CLAN_SHOP_LINEUP_ID_62,"ハロウィンを盛り上げる
クラン拠点家具",Clan Hall Furniture to enhance Halloween.,ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIPopBuffBonus.arc,uGUIPopBuffBonus.arc,44,
45,CLAN_SHOP_LINEUP_ID_63,"ハロウィンを盛り上げる
クラン拠点家具",Clan Hall Furniture to enhance Halloween.,ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIClanShop.arc,uGUIClanShop.arc,45,
45,CLAN_SHOP_LINEUP_ID_63,"ハロウィンを盛り上げる
クラン拠点家具",Clan Hall Furniture to enhance Halloween.,ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIPopBuffBonus.arc,uGUIPopBuffBonus.arc,45,
46,CLAN_SHOP_LINEUP_ID_64,"ハロウィンを盛り上げる
クラン拠点家具",Clan Hall Furniture to enhance Halloween.,ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIClanShop.arc,uGUIClanShop.arc,46,
46,CLAN_SHOP_LINEUP_ID_64,"ハロウィンを盛り上げる
クラン拠点家具",Clan Hall Furniture to enhance Halloween.,ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIPopBuffBonus.arc,uGUIPopBuffBonus.arc,46,
47,CLAN_SHOP_LINEUP_ID_65,"ハロウィンを盛り上げる
クラン拠点家具",Clan Hall Furniture to enhance Halloween.,ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIClanShop.arc,uGUIClanShop.arc,47,
47,CLAN_SHOP_LINEUP_ID_65,"ハロウィンを盛り上げる
クラン拠点家具",Clan Hall Furniture to enhance Halloween.,ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIPopBuffBonus.arc,uGUIPopBuffBonus.arc,47,
48,CLAN_SHOP_LINEUP_ID_66,クリスマス料理が設置できます,You can place Christmas cuisine.,ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIClanShop.arc,uGUIClanShop.arc,48,
48,CLAN_SHOP_LINEUP_ID_66,クリスマス料理が設置できます,You can place Christmas cuisine.,ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIPopBuffBonus.arc,uGUIPopBuffBonus.arc,48,
49,CLAN_SHOP_LINEUP_ID_67,"広場に
クリスマスツリーが設置できます",A Christmas tree can be set up in the square.,ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIClanShop.arc,uGUIClanShop.arc,49,
49,CLAN_SHOP_LINEUP_ID_67,"広場に
クリスマスツリーが設置できます",A Christmas tree can be set up in the square.,ui\00_message\clan_shop\clan_shop_lineups.gmd,\ui\uGUIPopBuffBonus.arc,uGUIPopBuffBonus.arc,49,
0,AREA_NAME_1,ハイデル平原,Hidell Plains,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0,
1,AREA_NAME_2,ブリア海岸,Breya Coast,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1,
2,AREA_NAME_3,ミスリウ森林,Mysree Forest,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2,
3,AREA_NAME_4,ボルド鉱山,Volden Mines,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3,
4,AREA_NAME_5,ダウ渓谷,Dowe Valley,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4,
5,AREA_NAME_6,ミスリウ森林深部,Mysree Grove,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5,
6,AREA_NAME_7,ディナン深層林,Deenan Woods,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6,
7,AREA_NAME_8,バートランド平原,Betland Plains,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7,
8,AREA_NAME_9,バートランド平原北部,Northern Betland Plains,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8,
10,AREA_NAME_10,ザンドラ禁域,Zandora Wastelands,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10,
9,AREA_NAME_11,ザンドラ東部,Eastern Zandora,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,9,
11,AREA_NAME_12,亡都メルゴダ,Mergoda Ruins,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11,
12,AREA_NAME_13,魔赤島,Bloodbane Isle,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12,
13,AREA_NAME_14,エラン水林,Elan Water Grove,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13,
14,AREA_NAME_15,ファーラナ平原,Farana Plains,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,14,
15,AREA_NAME_16,モロー樹林,Morrow Forest,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15,
16,AREA_NAME_17,キンガル峡谷,Kingal Canyon,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,16,
17,AREA_NAME_18,ラスニテ山麓,Rathnite Foothills,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,17,
18,AREA_NAME_19,フェルヤナ荒原,Feryana Wilderness,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18,
19,AREA_NAME_20,メガドシス高地,Megadosys Plateau,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19,
20,AREA_NAME_21,ウルテカ山岳,Urteca Mountains,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20,
21,AREA_NAME_22,メガドシスの記憶,Memory of Megadosys,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,21,
22,AREA_NAME_23,ウルテカの記憶,Memory of Urteca,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,22,
23,AREA_NAME_24,黒呪の迷宮,Bitterblack Maze,ui\00_message\common\area_list.gmd,\ui\gui_cmn.arc,gui_cmn.arc,23,
0,FURNITURE_GROUP_NAME_14,広場,Plaza,ui\00_message\common\clan_furniture_group_name.gmd,\clankyoten.arc,clankyoten.arc,0,
1,FURNITURE_GROUP_NAME_15,白竜像,White Dragon Statue,ui\00_message\common\clan_furniture_group_name.gmd,\clankyoten.arc,clankyoten.arc,1,
2,FURNITURE_GROUP_NAME_16,大広間,Great Hall,ui\00_message\common\clan_furniture_group_name.gmd,\clankyoten.arc,clankyoten.arc,2,
3,FURNITURE_GROUP_NAME_20,ボード前ラウンジ,Board before Lounge,ui\00_message\common\clan_furniture_group_name.gmd,\clankyoten.arc,clankyoten.arc,3,
0,FURNITURE_LAYOUT_NAME_50,広場オブジェ,Plaza Object,ui\00_message\common\clan_furniture_layout_name.gmd,\clankyoten.arc,clankyoten.arc,0,
1,FURNITURE_LAYOUT_NAME_52,白竜像,White Dragon Statue,ui\00_message\common\clan_furniture_layout_name.gmd,\clankyoten.arc,clankyoten.arc,1,
2,FURNITURE_LAYOUT_NAME_57,食卓,Dining Table,ui\00_message\common\clan_furniture_layout_name.gmd,\clankyoten.arc,clankyoten.arc,2,
3,FURNITURE_LAYOUT_NAME_58,大絨毯,Large Carpet,ui\00_message\common\clan_furniture_layout_name.gmd,\clankyoten.arc,clankyoten.arc,3,
4,FURNITURE_LAYOUT_NAME_59,ボード前ラウンジ,Board before Lounge,ui\00_message\common\clan_furniture_layout_name.gmd,\clankyoten.arc,clankyoten.arc,4,
5,FURNITURE_LAYOUT_NAME_60,装飾,Decoration,ui\00_message\common\clan_furniture_layout_name.gmd,\clankyoten.arc,clankyoten.arc,5,
6,FURNITURE_LAYOUT_NAME_62,食事,Meal,ui\00_message\common\clan_furniture_layout_name.gmd,\clankyoten.arc,clankyoten.arc,6,
0,CONDITION_NAME_10,毒,Poison,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0,
1,CONDITION_NAME_11,遅延,Slow,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1,
2,CONDITION_NAME_12,睡眠,Sleep,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2,
3,CONDITION_NAME_13,気絶,Stun,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3,
4,CONDITION_NAME_14,水濡れ,Drenched,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4,
5,CONDITION_NAME_15,油濡れ,Tarred,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5,
6,CONDITION_NAME_16,スキル封印,Skills Stifled,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6,
7,CONDITION_NAME_17,呪い,Cursed,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7,
8,CONDITION_NAME_18,軟化,Softened,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8,
9,CONDITION_NAME_19,石化,Petrification,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,9,
10,CONDITION_NAME_20,黄金化,Gilded,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10,
11,CONDITION_NAME_21,延焼,Caught Fire,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11,
12,CONDITION_NAME_22,凍結,Frozen Solid,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12,
13,CONDITION_NAME_23,感電,Shocked,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13,
14,CONDITION_NAME_24,聖吸,Holy Drain,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,14,
15,CONDITION_NAME_25,闇霧,Blinded,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15,
16,CONDITION_NAME_26,炎防低下,Fire Resist Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,16,
17,CONDITION_NAME_27,氷防低下,Ice Resist Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,17,
18,CONDITION_NAME_28,雷防低下,Thunder Resist Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18,
19,CONDITION_NAME_29,聖防低下,Holy Resist Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19,
20,CONDITION_NAME_30,闇防低下,Dark Resist Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20,
21,CONDITION_NAME_31,物攻低下,Physical Attack Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,21,
22,CONDITION_NAME_32,物防低下,Physical Defense Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,22,
23,CONDITION_NAME_33,魔攻低下,Magick Attack Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,23,
24,CONDITION_NAME_34,魔防低下,Magick Defense Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,24,
25,CONDITION_NAME_35,弱化,Weakened,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,25,
26,CONDITION_NAME_36,物攻上昇,Physical Attack Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,26,
27,CONDITION_NAME_37,物防上昇,Physical Defense Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,27,
28,CONDITION_NAME_38,魔攻上昇,Magick Attack Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,28,
29,CONDITION_NAME_39,魔防上昇,Magick Defense Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,29,
30,CONDITION_NAME_40,吹き飛ばし力上昇,Blow Power Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,30,
31,CONDITION_NAME_41,耐久力上昇,Endurance Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,31,
32,CONDITION_NAME_42,生命治癒力上昇,Healing Power Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,32,
33,CONDITION_NAME_43,炎防上昇,Fire Resist Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,33,
34,CONDITION_NAME_44,氷防上昇,Ice Resist Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,34,
35,CONDITION_NAME_45,雷防上昇,Thunder Resist Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,35,
36,CONDITION_NAME_46,聖防上昇,Holy Resist Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,36,
37,CONDITION_NAME_47,闇防上昇,Dark Resist Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,37,
38,CONDITION_NAME_48,炎攻付加,Add Fire Attack,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,38,
39,CONDITION_NAME_49,氷攻付加,Add Ice Attack,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,39,
40,CONDITION_NAME_50,雷攻付加,Add Thunder Attack,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,40,
41,CONDITION_NAME_51,聖攻付加,Add Holy Attack,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,41,
42,CONDITION_NAME_52,闇攻付加,Add Dark Attack,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,42,
43,CONDITION_NAME_53,体力上昇,Max Health Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,43,
44,CONDITION_NAME_54,スタミナ上昇,Max Stamina Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,44,
45,CONDITION_NAME_57,強化,Enhance,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,45,
46,CONDITION_NAME_58,侵食・軽度,Slight Corruption,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,46,
47,CONDITION_NAME_59,侵食・重度,Severe Corruption,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,47,
48,CONDITION_NAME_60,侵食・危険,Critical Corruption,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,48,
49,CONDITION_NAME_61,侵食耐性,Resist Corruption,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,49,
50,CONDITION_NAME_62,アイテム封印,Items Sealed,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,50,
51,CONDITION_NAME_63,敵視上昇,Hostilty Increased,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,51,
52,CONDITION_NAME_64,異界落とし,Spirited Away,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,52,
53,CONDITION_NAME_65,寄生毒,Parasitic Poison,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,53,
54,CONDITION_NAME_66,寄生毒,Parasitic Poison,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,54,
55,CONDITION_NAME_67,抗蟲状態,Parasitic Poison Resist,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,55,
56,CONDITION_NAME_68,全攻撃能力上昇,Extreme Attack Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,56,
57,CONDITION_NAME_69,全防御能力上昇,Extreme Defense Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,57,
58,CONDITION_NAME_70,闇炎,Dark Flame,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,58,
59,CONDITION_NAME_71,闇牢,Dark Prison,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,59,
0,IDX_124,物理攻撃力を上昇させる,Increase physical attack power.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,0,
3,IDX_125,魔法攻撃力を上昇させる,Increase magic attack power.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,3,
2,IDX_126,物理防御力を上昇させる,Increase Physical Defense.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,2,
5,IDX_127,魔法防御力を上昇させる,Increase Magick Defense.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,5,
8,IDX_128,体力を上昇させる,Increase maximum HP.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,8,
11,IDX_129,スタミナを上昇させる,Increase stamina.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,11,
14,IDX_130,生命治癒力を上昇させる,Increase healing power.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,14,
17,IDX_131,耐久力を上昇させる,Increase durability.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,17,
7,IDX_132,吹き飛ばし力を上昇させる,Increase knockback power.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,7,
10,IDX_135,気絶攻力を上昇させる,Increase stun attack power.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,10,
19,IDX_137,"状態異常【延焼】【炎防低下】【油濡れ】
を付加する
※【延焼】は攻撃時や、ステータス適用の
魔法属性と一致する場合、効果を発揮する","Adds status abnormalities [Caught Fire], [Fire
Resist Down], [Tarred].
*[Caught Fire] is effective when attacking or
when the status applies the attribute of fire.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,19,
22,IDX_138,"状態異常【凍結】【氷防低下】【水濡れ】
を付加する
※【凍結】は攻撃時や、ステータス適用の
魔法属性と一致する場合、効果を発揮する","Adds the status abnormality [Frozen Solid], [Ice
Resist Down], [Drenched].
*[Frozen Solid] is effective when attacking or
when the status applies the attribute of ice.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,22,
25,IDX_139,"状態異常【感電】【雷防低下】【水濡れ】
を付加する
※【感電】は攻撃時や、ステータス適用の
魔法属性と一致する場合、効果を発揮する","Adds debilitations [Shocked], [Thunder Resist
Down], and [Drenched].
*[Shocked] is effective when attacking or when
the status applies the attribute of lightning.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,25,
28,IDX_140,"状態異常【聖吸】【聖防低下】【スキル封印】
を付加する
※【聖吸】は攻撃時や、ステータス適用の
魔法属性と一致する場合、効果を発揮する","Adds debilitations [Holy Drain], [Holy Resist
Down], [Skills Stifled].
*[Holy Drain] is effective when attacking or when
the status applies the attribute of Holy.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,28,
31,IDX_141,"状態異常【闇霧】【闇防低下】【毒】
を付加する
※【闇霧】は攻撃時や、ステータス適用の
魔法属性と一致する場合、効果を発揮する","Adds debilitations [Blinded], [Dark Resist Down],
[Poison].
*[Blinded] is effective when attacking or when
the status applies the attribute of dark.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,31,
6,IDX_142,"状態異常【黄金化】
を付加する","Debilitation ""Gilded""
added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,6,
9,IDX_143,"状態異常【睡眠】
を付加する","Debilitation ""Sleep""
added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,9,
12,IDX_144,"状態異常【石化】
を付加する","Debilitation ""Petrification""
added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,12,
15,IDX_145,"状態異常【遅延】
を付加する","Debilitation ""Slow""
added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,15,
18,IDX_146,"状態異常【軟化】
を付加する","Debilitation ""Softened""
added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,18,
13,IDX_147,"状態異常【物攻低下】
を付加する","Debilitation ""Physical Attack Down""
added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,13,
16,IDX_148,"状態異常【魔攻低下】
を付加する","Debilitation ""Magick Attack Down""
added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,16,
1,IDX_149,"状態異常【物防低下】
を付加する","Debilitation ""Physical Defense Down"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,1,
4,IDX_150,"状態異常【魔防低下】
を付加する","Debilitation ""Magick Defense Down"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,4,
34,IDX_151,対敵特効【亜人】を付加する,"""Demihuman Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,34,
37,IDX_152,対敵特効【骸骨】を付加する,"""Skeleton Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,37,
