"old","new"
"次の冒険に向けて英気を養いましょう！","Get energized for your next adventure!"
"おお、部屋の雰囲気が変わりましたね！","Oh, the atmosphere of the room has changed!"
"模様替えをすると気分転換になりますね","Rearranging the room can be refreshing, isn't it?"
"マスター、エリア探索より戻りました","Arisen, I have returned from exploring the area"
"今回のエリア探索成果――、 自信があります！","I am confident in the results of this area exploration!"
"ほう――ふむふむ――なるほど","Ho-hum-hum-hum--I see."
"マスター！　庭に何かいるようですよ！","Master!　There seems to be something in the garden!"
"ははは、料理も楽しいものですね！","Haha, cooking is fun too!"
"より一層、励む次第です！","We will work even harder!"
"この武具で覚者さまの剣となり盾となり！！","Become the sword and shield of the Arisen with this equipment!!"
"ああ、はやくこのスキルを試したい！","Oh, I can't wait to try this skill!"
"よーし、新たな戦いをお見せいたします！","Alright, we will show you a renewed battle!"
"こういうゆったりした時間も良いものですね、マスター！","This kind of relaxing time is also good, Master!"
"どこにご一緒しようと、お役に立ってみせます！","Wherever you are with us, we will be of service!"
"はい、マスタ－！　私はここに！","Yes, Master!　I am here!"
"どうしました、マスター","What is it, Master?"
"いついつまでも、どこまでも、私はマスターと共に！","I will be with you forever and ever, wherever you go, Master!"
"先日、別の覚者さまのクラフトのアシスタントをしました！
もちろん、全力で挑みましたよ！","The other day, I assisted a fellow Arisen in their Crafting!
Of course, I gave it my all!"
"先日、別の覚者さまに我が闘志をご評価いただきました！","I was recently commended by another Arisen for my fighting spirit!"
"この前、別の覚者様に我が装備をお褒めいただきました！","I was praised for my equipment by another Arisen the other day!"
"マスター、今日は私から戦技の提案があります！","Master, I have a proposal for combat techniques today."
"マスターにお仕えしてきたおかげで
私の意思疎通力が上がりました！","Thanks to serving the Master,
my communication skills have improved!"
"マスター、今日は私から髪型の提案があります！","Master, today I have a hairstyle suggestion for you!"
"新しい家財を入手されたのですね！
部屋が一段と快適になりそうです！","I see that you have acquired new household goods!
It will make your room even more comfortable!"
"マスター、おかえりなさいませ！","Welcome back, Master!"
"無事のご帰還何よりです、マスター！","Glad to see you back in one piece, Master!"
"お戻りになりましたか！　必ずまたお会いできると、信じていました！","I am so glad you are back!　We believed that we would definitely see you again!"
"今回の旅も、お供できて光栄でした！","It was an honor to accompany you on this trip as well!"
"帰る家があるというのは、いいものですね！","It is nice to have a home to go back to!"
"ようやく一息つけますね  お怪我はありませんか、マスター","We can finally take a break. Are you hurt, Master?"
"拠点です！ ここなら安全です！","Base! It's safe here!"
"道具や装備の点検をしておきましょう！","Check your tools and equipment!"
"マスター！　いまお助けします！","Master! I'll assist you right now!"
"大丈夫ですか！いまそちらに！","Are you okay? Over there now!"
"どうされました！ しっかりと！","What's going on? Hold tight!"
"さぁ、行きましょう！","Come on, let's go!"
"ふっ、怒っているな！","Ah, so you're angry!"
"敵が興奮してますね！　ご注意を！","The enemy seems to be excited! Please be careful!"
"隙あり！　この好機、逃す手はありません！","There is an opening!　There is no way to pass up this opportunity!"
"ダウンしています、全力で攻撃しましょう！","It is down, attack with all your might!"
"疲れ果てるまで揺さぶってやる！","I'll shake you until you're exhausted!"
"弱点を暴き出します！　――そこだっ！","Weaknesses are uncovered!　--That's it!"
"弱点を狙う、これが戦いだっ！","Target the weakness, that's the battle!"
"さぁ、攻めに出ましょう！　支援します！","Come on, let's go on the offensive!　Support!"
"敵の勢い、この技で削いでみせます！","The vigor of the enemy, I will use this technique to reduce it!"
"属性を付与します！　攻めましょう！","Increased attributes! Let's attack!"
"この力――全身全霊で叩くッ！","I'll strike with all my might and soul!"
"磨き上げたこの妙技、その身に焼き付けろ！","Burn this polished technique into your body!"
"<COL B6FF01>《特技》見よ！　限界を超えた、この力っ！</COL>","<COL B6FF01>《Special Skill》Behold!　This power beyond the limit!</COL>"
"<COL B6FF01>《特技》この奥義、刮目せよ！</COL>","<COL B6FF01>《Special Skill》Unleash this secret technique!</COL>"
"<COL B6FF01>《特技》これぞ我が全身全霊！</COL>","<COL B6FF01>《Special Skill》This is what I am all about!</COL>"
"<COL B6FF01>《剛化》この攻撃、どこまで耐えられるかな！</COL>","<COL B6FF01>《Harden》I wonder how much longer I can withstand this attack!</COL>"
"<COL B6FF01>《剛化》力を示す！　いくぞ！</COL>","<COL B6FF01>《Harden》Show of force!　Here we go!</COL>"
"<COL B6FF01>《重化》これ以上立っていられると思うな！</COL>","<COL B6FF01>《Heavy》Don't think you can stand any longer!</COL>"
"<COL B6FF01>《重化》一気に体勢を崩してやります！</COL>","<COL B6FF01>《Heavy》, I will do it in one fell swoop!</COL>"
"<COL B6FF01>《癒活》癒しの力で、後押しします！</COL>","<COL B6FF01>《Restoration》It gives you a boost with the power of healing!</COL>"
"<COL B6FF01>《癒活》我々はまだ戦えるはずです！</COL>","<COL B6FF01>《Restoration》We should still be able to fight!</COL>"
"<COL B6FF01>《柔化》その攻め、いま鈍らせてやるぞ！</COL>","<COL B6FF01>《Weaken》I'm going to slow down that attack right now!</COL>"
"<COL B6FF01>《柔化》敵を弱らせて隙を作ります！</COL>","<COL B6FF01>《Weaken》: Weakens the enemy and creates an opening!</COL>"
"<COL B6FF01>《集中》全力で集中し、詠唱します！</COL>","<COL B6FF01>《Concentration》 Concentrate all your energy and chant!</COL>"
"<COL B6FF01>《集中》我が魔力よ、いまこそ力を！</COL>","<COL B6FF01>《Concentration》My magical power, now is the time to show your strength!</COL>"
"<COL B6FF01>《無恐》向かうところ敵無しッ！</COL>","<COL B6FF01>《Fearless》There are no true enemies to face!</COL>"
"<COL B6FF01>《無恐》耐えられぬ攻撃など、ないっ！</COL>","<COL B6FF01>《Fearless》There is no attack that cannot be endured!</COL>"
"<COL B6FF01>《集視》まとめて受けて立つ！　かかってこい！</COL>","<COL B6FF01>《Attraction》I'll take it all!　Come and get me!</COL>"
"<COL B6FF01>《集視》今こそ、道を切り開く時！</COL>","<COL B6FF01>《Attraction》Now is the time to blaze a trail!</COL>"
"<COL B6FF01>《守護》守りを固めます、攻勢に出ましょう！</COL>","<COL B6FF01>《Protection》We're going on the offensive!</COL>"
"<COL B6FF01>《守護》これぞ鋼の防御！</COL>","<COL B6FF01>《Protection》This is the steel defense!</COL>"
"<COL B6FF01>《蘇生》マスター！
さあ、お立ちください！</COL>","<COL B6FF01>《Resurrection》Master-! Please stand up!</COL>"
"マスター！　とびきりの特技を閃きました！　","Master! I have come up with an amazing Special Skill!"
"なるほど！
雇われたポーンの特技、私も覚えました！","Arisen!　
Hired pawns Special Skill, I learned it too!"
"マスター、
辺りにジョブ修練敵の気配を感じます！","Master, I sense a job training enemy around!"
"マスター、修練敵がすぐそこに！","Master, the training enemy is right there!"
"さすがはマスター！
ジョブ修練を達成されましたね！","You've done it, Master! You've completed the job training!"
"この辺り、貴重な宝があるのでは！？","There must be some precious treasures around here!"
"近くに希少な宝があるかもしれませんよ、
マスター","There may be a rare treasure nearby,
Master"
"近くに何かありそうですよ、よく確認を！","There seems to be something nearby, be sure to check it carefully!"
"うん？
この辺り――きっとなにかありますよ！？","What?　
Around here - there must be something!"
"こいつは稀有な敵です、マスター！","This guy is a rare adversary, Master!"
"この敵は討伐を！
なかなか遭う敵ではありません！","This enemy must be defeated!　
It is not something you will encounter often!"
"アイテム発見！　拾っておきます！","Item found!　I'll pick it up!"
"マスター、
よろしければ戦術育成をお願いします！","Master,
If you don't mind, I would appreciate tactical training!"
"おお、歓迎いたします！","Oh, welcome!"
"数々の武勇伝、うかがっております！","We have heard numerous tales of bravery!"
"なるほど！","I see!"
"では、さっそく！","So, let's get started!"
"これで、ご安心を！","Now you can rest assured!"
"見切った！","I saw through it!"
"捉えられるか！？","Can you catch it?!"
"炎で攻めましょう！","Attack with fire!"
"氷で攻めましょう！","Attack with ice!"
"雷で攻めましょう！","Attack with lightning!"
"聖で攻めましょう！","Let's attack with holy power!"
"闇で攻めましょう！","Let's attack with darkness!"
"よきものがあるといいですね！","I hope you have a good one!"
"さぁ、未知なる島の探索を！","Now, explore the unknown island!"
"マスター！　今後一層のお役にたてるよう
今日は折り入ってお願いがあります","Master!　I would like to make a request to you today,
so that we can be of even greater service to you in the future."
"ああ――感謝します、マスター！
手にした力で、今まで以上に
お役に立ってみせます！","Oh--thank you, Master!
With the power in my hands, I will be more
useful to you than ever before!"
"マスター、いますぐ冒険に出ましょう！
必ずお役に立ってみせます！","Master, let's go on an adventure now!
I will surely be of help to you!"
