"19","RIM_POP_MSG_M_DOWN","以下","or less","ui\00_message\ui\PopRimStone_res.gmd","\ui\uGUIPopRimStone.arc","uGUIPopRimStone.arc","19"
"25","eqenhance_confirm_enhance","クリア回数による追加情報","Additional information based on the number of clears.","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","25"
"26","eqenhance_success","エリア名声度：<NAME AREA_NAME>","Area Reputation: <NAME AREA_NAME>","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","26"
"27","eqrecycle_err_no_recycle_count","エリア名","Area Name","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","27"
"28","eqrecycle_err_cant_use_reset","AP","AP","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","28"
"29","eqrecycle_confirm_recycle","ボーナス","Bonus","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","29"
"30","eqrecycle_lot_item","課金情報","Billing Information","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","30"
"31","eqrecycle_err_not_enough_empty","目的","Goal","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","31"
"32","eqrecycle_receive_item_title","クエスト操作","Quest Operations","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","32"
"33","eqrecycle_confirm_sell","優先解除","Cancel Priority","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","33"
"34","eqrecycle_recycle_count_over","優先クエスト","Priority Quests","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","34"
"35","eqrecycle_confirm_reset","クエスト破棄","Cancel Quest","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","35"
"36","eqrecycle_notice_reset","地図で確認","Check Map","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","36"
"37","eqenhance_wallet_gs","クエストメニュー","Quest Menu","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","37"
"38","eqenhance_condition","受注クエスト一覧","List of Available Quests","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","38"
"39","eqenhance_need_item","Quest Board","Quest Board","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","39"
"40","eqenhance_special_evolution","クエストボード","Quest Board","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","40"
"41","eqenhance_sp_condition_item","依頼","Request","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","41"
"42","eqenhance_sp_condition_notice","受注する","Accept","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","42"
"43","eqenhance_sp_done","キャンセル","Cancel","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","43"
"44","eqenhance_omake","Special Bonus","Special Bonus","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","44"
"45","eqenhance_omake_notice","サブメニュー","Submenu","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","45"
"46","eqenhance_evolution_done","エリア名声度 <VAL AREA_POINT>","Area Reputation <VAL AREA_POINT>","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","46"
"47","eqenhance_no_equip_notice","すべて","All","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","47"
"48","eqrecycle_no_equip_notice","討伐","Hunt","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","48"
"49","eqenhance_txtguide_01","納品","Delivery","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","49"
"50","eqenhance_txtguide_02","クエスト受注数が上限に達しているため
クエストを受注できません","Can't accept the quest because the maximum number of quests has been reached.","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","50"
"51","eqenhance_txtguide_03","現在、特別な報せはありません","There are no quests currently available.","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","51"
"52","eqenhance_txtguide_04","未公開ボーナス","Hidden Bonus","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","52"
"53","eqrecycle_txtguide_01","繰り返しボーナス","Repeat Bonus","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","53"
"54","eqenhance_need_gs_text","ボードボーナス発生中！","Board bonus is active!","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","54"
"55","entry_board_contents_event","進行条件","Progress Conditions","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","55"
"56","entry_board_mission_info_condition","開催期間","Event Duration","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","56"
"57","entry_board_info_no_designate_job","受注待ちクエスト","Quests Awaiting Confirmation","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","57"
"58","entry_borad_contents_num","リストの更新に失敗しました","Failed to update the quest list.","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","58"
"59","entry_board_info_memberlist_j","選択報酬 (1つ選択)","Select Reward (1)","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","59"
"60","entry_board_enter_password","現在受注しているクエストはありません","There are currently no quests available.","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","60"
"61","entry_board_btn_searth_another","No.<VAL>","No.<VAL>","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","61"
"62","entry_board_set","経験値アップ","Experience Point Up","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","62"
"63","entry_board_unset","エリアポイントアップ","Area Point Up","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","63"
"64","entry_board_level_band","リムアップ","Rift Crystal Up","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","64"
"65","entry_board_unsatisfied","ゴールドアップ","Gold Up","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","65"
"66","entry_board_lv_limit1","ランダム報酬枠増加","Random Reward Up","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","66"
"67","entry_board_lv_limit2","クエストを破棄しますか？

※破棄したクエストは白竜神殿などの
　拠点に入りなおすと再受注可能になります","Are you sure you want to cancel this quest?

※破棄したクエストは白竜神殿などの
　拠点に入りなおすと再受注可能になります","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","67"
"68","entry_board_job_limit1","クエストを受注します
よろしいですか？","Will you accept the quest?","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","68"
"69","entry_board_job_limit2","クエスト受注","Quest Order","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","69"
"70","entry_board_pass_limit1","アシスト報酬","Assist Reward","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","70"
"71","entry_board_pass_limit2","経験値報酬が%2.1f倍（%s）","x%2.1f Experience Point reward (%s)","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","71"
"72","entry_board_time_gather","エリアポイント報酬が%2.1f倍（%s）","x%2.1f Area Point reward (%s)","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","72"
"73","entry_board_num_menber","リム報酬が%2.1f倍（%s）","x%2.1f Rift reward (%s)","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","73"
"74","entry_board_is_cancel_make","ゴールド報酬が%2.1f倍（%s）","x%2.1f Gold reward (%s)","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","74"
"75","entry_board_buttonguid_membercheck","ランダム報酬枠が%d増加（%s）","Random rewards increased by %d (%s)","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","75"
"76","entry_board_fail_search","ボーナス発生まで%d回","bonus after %d clears","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","76"
"77","entry_board_search_search_party","ボーナス発生中","bonus active","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","77"
"78","entry_board_search_search_groupchat","<OPCS>","<OPCS>","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","78"
"79","entry_board_info_comment","リーダーが受注時に受注待ちは解除できます","The leader can cancel the pending quest when accepting.","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","79"
"80","entry_board_pop_event_info_ranking","「パーティークエスト情報」では使用できません","Cannot be used in 'Party Quest Information'","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","80"
"81","entry_board_pop_event_info_score_technical","リーダーとクエスト進行状況が一致していないため進行不可","You cannot continue because your progress is different than the party leader","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","81"
"82","entry_board_pop_event_info_score_total","クエスト受注数オーバー（クエストクリア/破棄で受注可）","You have reached your limit on quests (you must clear/cancel quests).","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","82"
"83","entry_board_pop_event_info_ranking_unit","パーティークリアボーナス対象","Party Clear Bonus Target","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","83"
"84","entry_board_num_sortie_possible","パーティークリアボーナス対象(取得済)","Party Clear Bonus Target (already acquired)","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","84"
"85","entry_board_mission_info_required","クリア報酬（アイテム以外）が最大<VAL>倍！","Clear rewards (other than items) increased by x<VAL>!","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","85"
"86","entry_board_mission_info_ir_condition","クリア報酬（アイテム以外）が最大<VAL>倍！
ブラッドオーブが<VAL>個獲得！","Clear rewards (other than items) increased by x<VAL>!
ブラッドオーブが<VAL>個獲得！","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","86"
"87","entry_board_reqruit_ir","スコア倍率ボーナス","Score Multiplier Bonus","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","87"
"88","entry_board_reqruit_ir_normal","<VAL>倍からスタート","Starting from <VAL>.","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","88"
"89","entry_board_reqruit_ir_mainwp","リーダーが不在のため進行／受注不可","Progress/Acceptance not possible due to the absence of the leader","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","89"
"90","entry_board_reqruit_ir_jobrole","ランダム報酬","Random Reward","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","90"
"91","entry_board_reqruit_ir_jobrole_attacker","配信終了まで","Time Limit ","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","91"
"92","entry_board_reqruit_ir_jobrole_healer","---","---","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","92"
"93","entry_board_reqruit_ir_jobrole_tank","リーダーが受注条件を満たしていません","Leader does not meet the conditions","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","93"
"94","entry_board_info_ir_limit","ボードボーナスでクリア時の報酬が最大<VAL>倍！","Clear reward increased by x<VAL> with board bonus!","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","94"
"95","entry_board_info_ir_num","リーダーが進行条件を満たしていません","The Leader does not meet the progress conditions.","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","95"
"96","entry_board_info_ir_jobrole","未公開ボーナス(取得済)","Hidden Bonus (acquired)","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","96"
"97","entry_board_set_ir_normal","タイムボーナス","Time Bonus","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","97"
"98","entry_board_set_ir_mainwp","スコア倍率が最大<VAL>倍！","The score multiplier is at its maximum, <VAL> times!","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","98"
"99","entry_board_ir_band","特定のコンテンツ中は進行できません","Cannot progress during certain content","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","99"
"100","entry_board_search_tab_acquaintance","選択報酬","Select Reward","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","100"
"101","entry_board_search_tab_status","１日１回「基本報酬」
レア素材入手可能！","Once daily ""Basic Reward""
Rare material available!","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","101"
"102","entry_board_search_serach_ir","デイリーボーナス","Daily Bonus","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","102"
"103","entry_board_search_designate_ir","魔物情報","Enemies","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","103"
"104","entry_board_mission_info_bt_multi","クリアに必要な納品情報","Delivery Required","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","104"
"105","entry_board_mission_info_bt_solo","ボーナス報酬","Bonus Reward","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","105"
"106","entry_board_mission_info_attention","成功時に報酬を追加付与","Additional reward granted upon success","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","106"
"107","entry_board_mission_info_attention_clan","Clan Quest","Clan Quest","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","107"
"108","entry_board_mission_pb_type01_info","クランクエスト","Clan Quest","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","108"
"109","entry_board_mission_pb_type01_info_txt","CP報酬の有効クリア回数","CP reward clear count","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","109"
"110","entry_board_pop_event_info_dp_pos","%d / %d 回","%d / %d times","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","110"
"111","entry_board_pop_event_info_dp_acc","対象エリアのワールドクエストが未解放のため受注不可","World Quests in the designated area are unavailable for acceptance due to being locked.","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","111"
"112","entry_board_wm_rank_info","一括クリア","All Clear","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","112"
"113","entry_board_wm_rank_s","すべてのクエストがクリア状態のため、使用できません","All quests have already been cleared","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","113"
"114","entry_board_wm_rank_a","このクエストボードから配信されている
すべてのクエストを一括してクリア状態にします
<COL ffdc78>黄金石<VAL>個</COL>を消費して、一括クリアしますか？
(所持数：<VAL>)","All quests delivered from this Quest Board
can be cleared.
Are you sure you want to use
<COL ffdc78><VAL> Golden Gemstone</COL> to clear all quests?
(Have: <VAL>)","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","114"
"115","entry_board_wm_rank_b","黄金石が不足しています
一括クリアするには<COL ffdc78>黄金石<VAL>個</COL>が必要です
(所持数：<VAL>)","You do not have enough Golden Gemstones.
To bulk clear, you need <COL ffdc78><VAL> Golden Gemstone(s)</COL>.
(Currently owned: <VAL>)","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","115"
"116","entry_board_wm_rank_c","オンラインショップを開く","Open online shop","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","116"
"117","entry_board_wm_rank_d","条件を満たしていないためアシスト状態で受注可","Because you do not meet the conditions, the quest will be accepted in assist mode.","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","117"
"118","entry_board_recommend_counter_skill_title","同一シーケンス内の別クエストを受注中のため受注不可","Unable to accept the Quest because another quest in the same sequence is currently being undertaken.","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","118"
"119","entry_board_playable_time_header","サブストーリークエスト","Substory Quest","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","119"
"120","entry_board_playable_time_info","配信開始：","Distribution Begins:","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","120"
"121","entry_board_dra_skill_msg_001","装備制限あり","Equipment restrictions apply.","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","121"
"122","entry_board_dra_skill_msg_002","Quest Board","Quest Board","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","122"
"123","entry_board_dra_skill_msg_003","スペシャルクエストボード","Special Quest Board","ui\00_message\ui\Quest_res.gmd","\ui\uGUIPopRmcQuestInfo.arc","uGUIPopRmcQuestInfo.arc","123"
