"0","","そうか、倒したか――
ありがとう――
これで死んでいった仲間たちも報われるよ","そうか、倒したか――
ありがとう――
これで死んでいった仲間たちも報われるよ","ui\00_message\quest\q20090001.gmd","\quest\q20090001.arc","q20090001.arc","17"
"3","q20090002_00_187","あんな場所に珍しく、人がいると思ってさ
どんな奴かと見に行ったら
なんだか胡散臭い男だったよ
あたしは相手にしなかったけれどね
手を貸すも貸さないもあんたの勝手さ","あんな場所に珍しく、人がいると思ってさ
どんな奴かと見に行ったら
なんだか胡散臭い男だったよ
あたしは相手にしなかったけれどね
手を貸すも貸さないもあんたの勝手さ","ui\00_message\quest_info\q20090002_00.gmd","\quest\q20090002.arc","q20090002.arc","3"
"4","q20090002_00_1050","＜旧地下実験所＞に隠された禁書を探す（残り３）","＜旧地下実験所＞に隠された禁書を探す（残り３）","ui\00_message\quest_info\q20090002_00.gmd","\quest\q20090002.arc","q20090002.arc","4"
"5","q20090002_00_1051","＜旧地下実験所＞に隠された禁書を探す（残り２）","＜旧地下実験所＞に隠された禁書を探す（残り２）","ui\00_message\quest_info\q20090002_00.gmd","\quest\q20090002.arc","q20090002.arc","5"
"6","q20090002_00_1108","＜旧地下実験所＞に隠された禁書を探す（残り１）","＜旧地下実験所＞に隠された禁書を探す（残り１）","ui\00_message\quest_info\q20090002_00.gmd","\quest\q20090002.arc","q20090002.arc","6"
"7","q20090002_00_804","依頼者に報告する","依頼者に報告する","ui\00_message\quest_info\q20090002_00.gmd","\quest\q20090002.arc","q20090002.arc","7"
"0","","覚者様――ですよね？
折り入ってお願いしたいことがあります","覚者様――ですよね？
折り入ってお願いしたいことがあります","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","0"
"0","","わたしの恋人は
神殿に連なる騎士なのですが――","わたしの恋人は
神殿に連なる騎士なのですが――","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","1"
"0","","任務でこの先に行ったきり
戻って来ないのです","任務でこの先に行ったきり
戻って来ないのです","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","2"
"0","","どうか、彼の消息の確認を
お願いできないでしょうか","どうか、彼の消息の確認を
お願いできないでしょうか","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","3"
"0","","覚者様――ですよね？
折り入ってお願いしたいことがあります","覚者様――ですよね？
折り入ってお願いしたいことがあります","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","4"
"0","","わたしの恋人は
神殿に連なる騎士なのですが――","わたしの恋人は
神殿に連なる騎士なのですが――","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","5"
"0","","任務でこの先に行ったきり
戻って来ないのです","任務でこの先に行ったきり
戻って来ないのです","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","6"
"0","","どうか、彼の消息の確認を
お願いできないでしょうか","どうか、彼の消息の確認を
お願いできないでしょうか","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","7"
"0","","魔物が跋扈する危険な場所と
聞いていますが――
お考え頂けませんか？","魔物が跋扈する危険な場所と
聞いていますが――
お考え頂けませんか？","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","8"
"0","","覚者様――ですよね？
折り入ってお願いしたいことがあります","覚者様――ですよね？
折り入ってお願いしたいことがあります","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","9"
"0","","わたしの恋人は
神殿に連なる騎士なのですが――","わたしの恋人は
神殿に連なる騎士なのですが――","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","10"
"0","","任務でこの先に行ったきり
戻って来ないのです","任務でこの先に行ったきり
戻って来ないのです","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","11"
"0","","どうか、彼の消息の確認を
お願いできないでしょうか","どうか、彼の消息の確認を
お願いできないでしょうか","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","12"
"0","","このあたりにはとても強い魔物が
棲みついていると聞いています","このあたりにはとても強い魔物が
棲みついていると聞いています","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","13"
"0","","大変危険なことは承知の上で――
厚かましいのですが――
お願いします――大切な人なんです","大変危険なことは承知の上で――
厚かましいのですが――
お願いします――大切な人なんです","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","14"
"0","","これは――
亡くなった騎士の遺品？","これは――
亡くなった騎士の遺品？","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","15"
"0","","――彼の物ではないような――
ええ、ちがいますとも","――彼の物ではないような――
ええ、ちがいますとも","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","16"
"0","","でも、ありがとうございます
わたしはここで彼を――
もう少し彼を待ちたいと思います","でも、ありがとうございます
わたしはここで彼を――
もう少し彼を待ちたいと思います","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","17"
"0","","これは――
亡くなった騎士の遺品？","これは――
亡くなった騎士の遺品？","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","18"
"0","","――彼の物ではないような――
ええ、ちがいますとも","――彼の物ではないような――
ええ、ちがいますとも","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","19"
"0","","でも、ありがとうございます
魔物も多い中、大変だったと思います","でも、ありがとうございます
魔物も多い中、大変だったと思います","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","20"
"0","","感謝はしておりますが――
わたしはここで彼を――
もう少し彼を待ちたいと思います","感謝はしておりますが――
わたしはここで彼を――
もう少し彼を待ちたいと思います","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","21"
"0","","これは――
亡くなった騎士の遺品？","これは――
亡くなった騎士の遺品？","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","22"
"0","","――彼の物ではないような――
ええ、ちがいますとも","――彼の物ではないような――
ええ、ちがいますとも","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","23"
"0","","でも、ありがとうございます
魔物のせいで誰も引き受けてくれず
困り果てていました","でも、ありがとうございます
魔物のせいで誰も引き受けてくれず
困り果てていました","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","24"
"0","","もちろん感謝はしておりますが――
わたしはここで彼を――
もう少し彼を待ちたいと思います","もちろん感謝はしておりますが――
わたしはここで彼を――
もう少し彼を待ちたいと思います","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","25"
"0","","ここで待てば彼が帰ってくる――
そう信じて待ち続けているのです
どうかよろしくお願いします","ここで待てば彼が帰ってくる――
そう信じて待ち続けているのです
どうかよろしくお願いします","ui\00_message\quest\q20090003.gmd","\quest\q20090003.arc","q20090003.arc","26"
"0","","「名もなき騎士の遺品」を発見した","「名もなき騎士の遺品」を発見した","ui\00_message\examine_message\quest\quest_examine_q20090003.gmd","\quest\q20090003.arc","q20090003.arc","0"
"0","q20090003_00_188","帰りを祈って――","帰りを祈って――","ui\00_message\quest_info\q20090003_00.gmd","\quest\q20090003.arc","q20090003.arc","0"
"1","q20090003_00_188","依頼者の願いを聞き入れ
恋人の消息を調査する","依頼者の願いを聞き入れ
恋人の消息を調査する","ui\00_message\quest_info\q20090003_00.gmd","\quest\q20090003.arc","q20090003.arc","1"
"2","q20090003_00_188","詳細ははっきりしないが、何らかの助けを欲する者が
<NAME AREA>にいるらしい","詳細ははっきりしないが、何らかの助けを欲する者が
<NAME AREA>にいるらしい","ui\00_message\quest_info\q20090003_00.gmd","\quest\q20090003.arc","q20090003.arc","2"
"3","q20090003_00_188","いや、危ないから帰るように言ったんだけれど
かたくなに帰ろうとしないんだ
ともすると、日も暮れかかったので
一人で慌てて帰って来たんだが
誰か彼女を連れて帰ってくれんかね","いや、危ないから帰るように言ったんだけれど
かたくなに帰ろうとしないんだ
ともすると、日も暮れかかったので
一人で慌てて帰って来たんだが
誰か彼女を連れて帰ってくれんかね","ui\00_message\quest_info\q20090003_00.gmd","\quest\q20090003.arc","q20090003.arc","3"
"4","q20090003_00_1052","＜メルゴダ護政区＞で騎士の行方を捜す","＜メルゴダ護政区＞で騎士の行方を捜す","ui\00_message\quest_info\q20090003_00.gmd","\quest\q20090003.arc","q20090003.arc","4"
"5","q20090003_00_806","遭遇した敵を討伐する","遭遇した敵を討伐する","ui\00_message\quest_info\q20090003_00.gmd","\quest\q20090003.arc","q20090003.arc","5"
"6","q20090003_00_1052","＜メルゴダ護政区＞で騎士の行方を捜す","＜メルゴダ護政区＞で騎士の行方を捜す","ui\00_message\quest_info\q20090003_00.gmd","\quest\q20090003.arc","q20090003.arc","6"
"7","q20090003_00_804","依頼者に報告する","依頼者に報告する","ui\00_message\quest_info\q20090003_00.gmd","\quest\q20090003.arc","q20090003.arc","7"
"0","","おや、覚者さんじゃないか！
また会えるとは幸運だ
私は今、この土地で旧時代の遺物について
調べているところでね","おや、覚者さんじゃないか！
また会えるとは幸運だ
私は今、この土地で旧時代の遺物について
調べているところでね","ui\00_message\quest\q20095000.gmd","\quest\q20095000.arc","q20095000.arc","0"
"0","","かつて、錬金術師たちは魔道力を込めた
メダルや宝玉を媒介に、魔道兵器を
操ったというが、その実態を知りたいんだよ","かつて、錬金術師たちは魔道力を込めた
メダルや宝玉を媒介に、魔道兵器を
操ったというが、その実態を知りたいんだよ","ui\00_message\quest\q20095000.gmd","\quest\q20095000.arc","q20095000.arc","1"
"0","","もし《メルゴダ護政区》という遺跡に
いくことがあれば、そこで作られたという
魔道兵器と戦い、その様子を教えてくれないか","もし《メルゴダ護政区》という遺跡に
いくことがあれば、そこで作られたという
魔道兵器と戦い、その様子を教えてくれないか","ui\00_message\quest\q20095000.gmd","\quest\q20095000.arc","q20095000.arc","2"
"0","","もちろん、危険な依頼だ
それだけの報酬を払わせてもらうよ","もちろん、危険な依頼だ
それだけの報酬を払わせてもらうよ","ui\00_message\quest\q20095000.gmd","\quest\q20095000.arc","q20095000.arc","3"
"0","","《メルゴダ護政区》へ行くことがあれば
ぜひ、魔道兵器について私に教えてくれ","《メルゴダ護政区》へ行くことがあれば
ぜひ、魔道兵器について私に教えてくれ","ui\00_message\quest\q20095000.gmd","\quest\q20095000.arc","q20095000.arc","4"
"0","","特に欲しいのは戦闘記録だ
よろしく頼むよ","特に欲しいのは戦闘記録だ
よろしく頼むよ","ui\00_message\quest\q20095000.gmd","\quest\q20095000.arc","q20095000.arc","5"
"0","","おお、魔道兵器はどうだった？
どのような形で、動力で、そしてどんな攻撃
だった？","おお、魔道兵器はどうだった？
どのような形で、動力で、そしてどんな攻撃
だった？","ui\00_message\quest\q20095000.gmd","\quest\q20095000.arc","q20095000.arc","6"
"0","","――ふむふむ、なるほど――！
いやぁ有意義な情報が聞けた。感謝するよ
ではこれは謝礼だ
覚者さんのおかげで私の研究も捗りそうだ","――ふむふむ、なるほど――！
いやぁ有意義な情報が聞けた。感謝するよ
ではこれは謝礼だ
覚者さんのおかげで私の研究も捗りそうだ","ui\00_message\quest\q20095000.gmd","\quest\q20095000.arc","q20095000.arc","7"
"0","q20095000_00_199","炎紅の巨兵","炎紅の巨兵","ui\00_message\quest_info\q20095000_00.gmd","\quest\q20095000.arc","q20095000.arc","0"
"1","q20095000_00_199","依頼者の願いを聞き入れ
対象の敵を討伐する","依頼者の願いを聞き入れ
対象の敵を討伐する","ui\00_message\quest_info\q20095000_00.gmd","\quest\q20095000.arc","q20095000.arc","1"
"2","q20095000_00_199","いま<NAME AREA>では
不安をあおる物音が断続的に響いているらしい","いま<NAME AREA>では
不安をあおる物音が断続的に響いているらしい","ui\00_message\quest_info\q20095000_00.gmd","\quest\q20095000.arc","q20095000.arc","2"
"3","q20095000_00_199","遠い昔にかの都は、目も眩まんばかりの
繁栄を築き上げ、人々の生活は潤い
その絶頂は、世界を塗り替えんばかりでした
しかし今は廃墟と化し
護るもの無い、物悲しい番人が
ただただ彷徨い歩くと聞いています","遠い昔にかの都は、目も眩まんばかりの
繁栄を築き上げ、人々の生活は潤い
その絶頂は、世界を塗り替えんばかりでした
しかし今は廃墟と化し
護るもの無い、物悲しい番人が
ただただ彷徨い歩くと聞いています","ui\00_message\quest_info\q20095000_00.gmd","\quest\q20095000.arc","q20095000.arc","3"
"4","q20095000_00_1140","＜メルゴダ護政区＞へ向かい敵を探す","＜メルゴダ護政区＞へ向かい敵を探す","ui\00_message\quest_info\q20095000_00.gmd","\quest\q20095000.arc","q20095000.arc","4"
"5","q20095000_00_806","遭遇した敵を討伐する","遭遇した敵を討伐する","ui\00_message\quest_info\q20095000_00.gmd","\quest\q20095000.arc","q20095000.arc","5"
"6","q20095000_00_804","依頼者に報告する","依頼者に報告する","ui\00_message\quest_info\q20095000_00.gmd","\quest\q20095000.arc","q20095000.arc","6"
"0","","禁域を訪れし君なら分かるだろう
この《メルゴダ護政区》は、古き智の宝庫だよ","禁域を訪れし君なら分かるだろう
この《メルゴダ護政区》は、古き智の宝庫だよ","ui\00_message\quest\q20095001.gmd","\quest\q20095001.arc","q20095001.arc","0"
"0","","しかし、私の行く手を阻もうとするかのように
遺跡内の魔物が邪魔をする――！","しかし、私の行く手を阻もうとするかのように
遺跡内の魔物が邪魔をする――！","ui\00_message\quest\q20095001.gmd","\quest\q20095001.arc","q20095001.arc","1"
"0","","我が探究の妨げとなるあの魔物を
どうにかしてくれないだろうか","我が探究の妨げとなるあの魔物を
どうにかしてくれないだろうか","ui\00_message\quest\q20095001.gmd","\quest\q20095001.arc","q20095001.arc","2"
"0","","《メルゴダ護政区》の魔物は排除できそうかね？","《メルゴダ護政区》の魔物は排除できそうかね？","ui\00_message\quest\q20095001.gmd","\quest\q20095001.arc","q20095001.arc","3"
"0","","しかし、目の前に古の知識がありながら
踏み込めぬとは――
じらされる気分だね","しかし、目の前に古の知識がありながら
踏み込めぬとは――
じらされる気分だね","ui\00_message\quest\q20095001.gmd","\quest\q20095001.arc","q20095001.arc","4"
"0","","おお、ついに智を阻む魔物を排除してくれたか！","おお、ついに智を阻む魔物を排除してくれたか！","ui\00_message\quest\q20095001.gmd","\quest\q20095001.arc","q20095001.arc","5"
"0","","これで思う存分
智を求めることができるというものだよ！","これで思う存分
智を求めることができるというものだよ！","ui\00_message\quest\q20095001.gmd","\quest\q20095001.arc","q20095001.arc","6"
"0","q20095001_00_200","智を欲せしもの","智を欲せしもの","ui\00_message\quest_info\q20095001_00.gmd","\quest\q20095001.arc","q20095001.arc","0"
"1","q20095001_00_200","依頼者の願いを聞き入れ
対象の敵を討伐する","依頼者の願いを聞き入れ
対象の敵を討伐する","ui\00_message\quest_info\q20095001_00.gmd","\quest\q20095001.arc","q20095001.arc","1"
"2","q20095001_00_200","いま<NAME AREA>に近づくなら
魔物の襲撃に備え万全を期した方がよさそうだ","いま<NAME AREA>に近づくなら
魔物の襲撃に備え万全を期した方がよさそうだ","ui\00_message\quest_info\q20095001_00.gmd","\quest\q20095001.arc","q20095001.arc","2"
"3","q20095001_00_200","長年この稼業をやってきたが
仲間はみんな、奴にやられちまったんだ
遺跡荒らしなんてやってりゃ
危険と隣り合わせだってこたぁ分かってる
でもな、悔しいんだよ――！
誰かが奴を倒してくれればな――","長年この稼業をやってきたが
仲間はみんな、奴にやられちまったんだ
遺跡荒らしなんてやってりゃ
危険と隣り合わせだってこたぁ分かってる
でもな、悔しいんだよ――！
誰かが奴を倒してくれればな――","ui\00_message\quest_info\q20095001_00.gmd","\quest\q20095001.arc","q20095001.arc","3"
"4","q20095001_00_1140","＜メルゴダ護政区＞へ向かい敵を探す","＜メルゴダ護政区＞へ向かい敵を探す","ui\00_message\quest_info\q20095001_00.gmd","\quest\q20095001.arc","q20095001.arc","4"
"5","q20095001_00_806","遭遇した敵を討伐する","遭遇した敵を討伐する","ui\00_message\quest_info\q20095001_00.gmd","\quest\q20095001.arc","q20095001.arc","5"
"6","q20095001_00_804","依頼者に報告する","依頼者に報告する","ui\00_message\quest_info\q20095001_00.gmd","\quest\q20095001.arc","q20095001.arc","6"
"0","","私は、禁域の監視という
密命を受けた身なのですが――
覚者である貴方様のご助力を賜りたいのです","私は、禁域の監視という
密命を受けた身なのですが――
覚者である貴方様のご助力を賜りたいのです","ui\00_message\quest\q20095002.gmd","\quest\q20095002.arc","q20095002.arc","0"
"0","","それは、《メルゴダ護政区》の方へと飛来した
魔物の確認と、その討伐なのです","それは、《メルゴダ護政区》の方へと飛来した
魔物の確認と、その討伐なのです","ui\00_message\quest\q20095002.gmd","\quest\q20095002.arc","q20095002.arc","1"
"0","","魔鳥がこの禁域を出、近隣のドラワンや
ゾマを襲うような事態は避けねばなりませぬ
どうか、何卒お力をお貸しください","魔鳥がこの禁域を出、近隣のドラワンや
ゾマを襲うような事態は避けねばなりませぬ
どうか、何卒お力をお貸しください","ui\00_message\quest\q20095002.gmd","\quest\q20095002.arc","q20095002.arc","2"
"0","","かの件、《メルゴダ護政区》の方へと飛来した
魔物の確認と、討伐はいかがでございましょう","かの件、《メルゴダ護政区》の方へと飛来した
魔物の確認と、討伐はいかがでございましょう","ui\00_message\quest\q20095002.gmd","\quest\q20095002.arc","q20095002.arc","3"
"0","","ゆめゆめ、お忘れなきよう宜しくお願いします","ゆめゆめ、お忘れなきよう宜しくお願いします","ui\00_message\quest\q20095002.gmd","\quest\q20095002.arc","q20095002.arc","4"
"0","","かの魔鳥の討伐、お見事でございます
貴方様がこの地を訪れられたこともまた
理の導き――","かの魔鳥の討伐、お見事でございます
貴方様がこの地を訪れられたこともまた
理の導き――","ui\00_message\quest\q20095002.gmd","\quest\q20095002.arc","q20095002.arc","5"
"0","","神殿と民に代わり、礼をさせていただきます","神殿と民に代わり、礼をさせていただきます","ui\00_message\quest\q20095002.gmd","\quest\q20095002.arc","q20095002.arc","6"
"0","q20095002_00_201","空を覆う黒影","空を覆う黒影","ui\00_message\quest_info\q20095002_00.gmd","\quest\q20095002.arc","q20095002.arc","0"
"1","q20095002_00_201","依頼者の願いを聞き入れ
対象の敵を討伐する","依頼者の願いを聞き入れ
対象の敵を討伐する","ui\00_message\quest_info\q20095002_00.gmd","\quest\q20095002.arc","q20095002.arc","1"
"2","q20095002_00_201","不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","ui\00_message\quest_info\q20095002_00.gmd","\quest\q20095002.arc","q20095002.arc","2"
"3","q20095002_00_201","あの岩山にはね
父さんを攫った、黒い魔物の住処がある
母さんは決して行ってはいけないと言うけれど
毎晩一人で泣いているのを知っている
今は奴が山に戻ってきていると
昨日ツグミが教えてくれた、そう、今がその時だ","あの岩山にはね
父さんを攫った、黒い魔物の住処がある
母さんは決して行ってはいけないと言うけれど
毎晩一人で泣いているのを知っている
今は奴が山に戻ってきていると
昨日ツグミが教えてくれた、そう、今がその時だ","ui\00_message\quest_info\q20095002_00.gmd","\quest\q20095002.arc","q20095002.arc","3"
"4","q20095002_00_1138","巨大な黒影の正体を暴く","巨大な黒影の正体を暴く","ui\00_message\quest_info\q20095002_00.gmd","\quest\q20095002.arc","q20095002.arc","4"
"5","q20095002_00_806","遭遇した敵を討伐する","遭遇した敵を討伐する","ui\00_message\quest_info\q20095002_00.gmd","\quest\q20095002.arc","q20095002.arc","5"
"6","q20095002_00_804","依頼者に報告する","依頼者に報告する","ui\00_message\quest_info\q20095002_00.gmd","\quest\q20095002.arc","q20095002.arc","6"
"0","q20095003_00_202","禍々しき獣","禍々しき獣","ui\00_message\quest_info\q20095003_00.gmd","\quest\q20095003.arc","q20095003.arc","0"
"1","q20095003_00_202","遭遇した敵を討伐する","遭遇した敵を討伐する","ui\00_message\quest_info\q20095003_00.gmd","\quest\q20095003.arc","q20095003.arc","1"
"2","q20095003_00_202","いま<NAME AREA>に近づくなら
魔物の襲撃に備え万全を期した方がよさそうだ","いま<NAME AREA>に近づくなら
魔物の襲撃に備え万全を期した方がよさそうだ","ui\00_message\quest_info\q20095003_00.gmd","\quest\q20095003.arc","q20095003.arc","2"
