old,new
"よし、言い逃れできないところまで追いつめたぞ
別の《話題》も聞いてみるか",
"この男――<NPC 691>の身元か
結局分からず仕舞いだったな",
――ただのゴロツキだって,
"少なくともただのゴロツキではないことは判明した
――この“証言”でな",
"コイツから引き出せる情報はまだあるはずだ
尋問を続けよう",
さぁ、何について尋ねようか？,
Ａ、身元について,A: About identity
Ｂ、尾行の目的,B: Purpose of tailing
Ｃ、本当の正体,C: Real identity
《証拠》を確認する,"Review ""Evidence"""
――今日はやめる,...Stop for today
"ところで――
尾行の目的はなんなんだ？",
"尾行？
ハッ――もっと可愛いもんだろ",
"ちょーっと――
後をついて行っただけじゃねえか",
"何の目的で？
一目惚れでもしたってのか？",
ハッ、惜しいな,
"そこで眺めてるヤツが、メガドを解放した
張本人だってのは一目見て気付いた
そして思ったのさ――相当懐も温かいはずだ、とね",
なるほどな、そりゃ納得だ,
"オーク軍を壊滅させた戦士を
一介のゴロツキでしかないお前が追い剥ぎか",
"お――俺達には失うモノなんて無いからな
一攫千金を常に狙ってんだよ、文句あんのか？",
"そうか――
覚者とやり合って、勝てる勝算はあったんだな？",
"そんなのいちいち計算しねーよ
ひらめいて、体が勝手に動いちまった",
"――なぁ
頼むよ、ほんの出来心なんだよ、許してくれ",
"――だ、そうだ
なんとかこの話を覆せる《証拠》はないものか――",
脅す,Threaten
《証拠》を突きつける,"Present ""Evidence"""
――やめる,...Cancel
"あの辺り――
ずいぶんと子供が多いようだな？",
"あ？　ああ――
みんな戦争で親とはぐれたり、失ったりで
身を寄せ合って暮らしてるのさ",
"お前が衝動的に、俺達を追い剥ぎしようと
尾行したあの時も――傍に子供がいたみたいだな",
――！,
"あの辺りは毎日彼らが見回りをしているそうだ
――もちろん知っているな？",
――――,
"その子は、お前の顔を見たことがあるそうだ
しかも、何度も――な",
"その子の話によると、お前――
コソコソしながらずいぶんと熱心に
何かを書き付けていたそうじゃないか",
"お前――
「字も書けなきゃ宿も無い」んじゃなかったのか？",
うぅ――――！,
"あの日も、お前が物陰でせっせと
メモしていた姿を目撃したそうだ",
"ずいぶんと――
“用意周到な追い剥ぎ” だな？",
―――――,
"ここまで《証拠》は揃っているんだ
いい加減に――――",
"――――
―――――ふははは！",
なっ――！,
"それで勝ったつもりか？
バカバカしい！",
"《証拠》なんて物で追い詰めたつもりだろうが――
憲兵の取り調べごっこはもう終わりだ！",
"俺がお前たちを尾行してメモしていたって？
それを子供が見ていたって？
――それを確固たる《証拠》だと言い張るのか？",
"子供がなんと言おうと、身体検査された時に
そのメモが出てこなかった――",
"それこそが動かぬ事実だ
そうだろう、覚者さんよぉ――",
"――やれやれ
“<NPC 691>が書いていたメモ”――
その現物を見せるまで一歩も譲らないつもりか",
"覚者、この勝ち誇った腹立たしいツラに
そのメモとやらを突きつけてやろう",
脅す,Threaten
《証拠》を突きつける,"Present ""Evidence"""
もどる,Return
――それで勝ったつもりか？,
――なに？,
"お前が言っているそのメモ――
もしかして、この汚い紙束のことか？",
"字が汚くて読みづらいが――どうやら
覚者がとった行動が事細かに書かれているようだな",
い、いったい――,
一体どこで手に入れたかって？,
"上手く隠したつもりかもしれないが――
子供ってのは、見つけちゃいけないものを
うっかり掘り返す天才なのさ",
くそ――くそ！！,
"さて――こいつが俺達を尾行して
行動を探っていたということは
尾行メモの存在によって判明したな",
"だが、ただの熱狂的ファンというにはあまりに――
内容が隙を突くことに特化しすぎている
まるで――暗殺を狙っているかのようにな",
"やったな、新しい情報を入手したぞ
やはり、この男の背後には
大きな影が動いているようだ",
"俺はそれが――<NPC 681>だという確信がある
だが、まだ証拠が弱い",
"――さぁ、尋問を続けよう
必ずヤツの尻尾を掴んでやる！",
"<NPC 691>が書いたメモの発見によって
やはり俺達を複数回に渡って尾行していたことが
判明したな",
"――――
――――――",
"だがその動機――
そしてこいつがただのゴロツキでないのなら
一体何者か、それはまだ謎のままだ",
"初めての尋問にしては良い調子だぞ
その調子で、さらなる情報を引き出すんだ",
"そろそろ、お前の正体を
教えてくれてもいいんじゃないか？",
"だーかーら、何度も言っているだろ
俺はメガド生まれメガド育ち、生粋の風来坊さ",
全く――埒が明かないな,
"一体俺に何の恨みがあってそこまで言い張るんだ？
本当の正体を現せ、なんて",
"大体、そこまで言うなら《証拠》が
あるんだろうな？
決定的な “俺の正体を示す《証拠》”が――",
それを見せない限り、俺はもう一言も喋らないぜ,
"やれやれ――縛られてるってのにずいぶん強気だな
覚者、今持っている《証拠》をもう一度
よく見直してみるんだ",
"その中に、コイツの正体を絞り込めそうな――
例えば、<COL ff2600>“共通点”</COL>がある《証拠》は無いか？
可能性でもいい、それらを<COL ff2600>連続で突きつけてやれ！</COL>",
脅す,Threaten
《証拠》を突きつける,"Present ""Evidence"""
もどる,Return
"なるほど、これだな
それから？",
"確かに、《薄汚れたメモの束》と
《憲兵の警ら日誌》――
この二つには “共通した書き方” があるみたいだな",
"この事実から考えられる、<NPC 691>の正体――
それは一体何だと言うんだ？",
解放軍兵士,
メガドのゴロツキ,
憲兵,Military Police
――――,
――――――――,
"――――――――
――――",
あああああ、くそ！！！,
"ああそうだよ！
潜入諜報任務中だったのに、ターゲットに
あっさり捕えられちまった間抜けな憲兵さ！！",
"でかしたぞ、覚者
大当たりだ！",
"やはり<NPC 681>から、俺達を尾行するよう
命令を受けていたのか？",
"さぁ――どうだかな
俺は上官から命令を受けて動いているだけだ
誰が元締めだかなんて、興味ねえよ",
"それよりも、だ――
本当にマズいのはお前らの方だぞ",
――どういう意味だ？,
"憲兵を捕まえて、監禁と尋問なんか――
イタズラで済むような内容じゃないぜ",
ハッ、そんな脅しでいまさら怖がると思うのか？,
"いいや、それだけじゃない
お前ら――侯爵様に楯突いているとかいう
レジスタンスだろ？",
"このメガドを護っているのは
侯爵様や、俺たち憲兵隊――それが常識だ",
"もし口封じに俺を殺しでもしてみろ
死体が上がれば犯人はお前たちだとすぐに分かる",
"そうなれば、レジスタンスは市民の敵と化すだろう
オーク騒ぎがやっと落ち着いた後での、すぐだ
気の立った市民たちはどうすると思う？",
"――レジスタンス狩りが始まるだろうな
無駄な血が流れることになるぜ、お前らのせいでな",
勝手なこと言いやがるぜ,
"だが怪我をしたのはこちらだけじゃない――
コイツも、下手を打って俺たちに囚われているという
ボロを出してるんだ",
"さぁ、調子に乗っているその口に
《証拠》をねじ込んでやれ",
"自分の状況を思い出し――
行く末に震え上がる、決定的な《証拠》をな！",
脅す,Threaten
《証拠》を突きつける,"Present ""Evidence"""
もどる,Return
"フン、なんだその汚い紙束は――
そんなもんで許しを請おうってか？",
"これは、元は憲兵として活躍していた男が
獄中で書いた手記だ",
な――――――,
"そ、それがなんだってんだよ
騎士だろうが憲兵だろうが全員が善人って訳じゃねえ",
"――いいやこの男は善人だった
ただ少し、任務に失敗しちまったんだ",
"よく聞けよ、<NPC 691>
手が使えないお前の為に読み上げてやる",
"“それからすぐ同僚の憲兵たちが家に押しかけてきた
  昨日まで背中を預けた相手に縛り上げられるなんて
  一体誰が予想できる？”",
"“獄中の暮らしは、外界から完全に断絶されていて
  残してきた病気のお袋が心配だ”",
"“ネド王子の安否は？　オーク軍はどうなった？
  くそ、あんな小さなミス一つでこんな仕打ち！
  もう許せない、俺は出るぞ” ――",
"――
――――",
"奴は脱獄した後、憲兵からの追跡に耐え切れず
この手記を俺たちに手渡してすぐ絶命した",
"さて――お前は今、任務に失敗して敵に捕らえられ
あまつさえ秘匿情報も漏らしている",
"本当に許しを請うべきなのはどちらか――
わかるな？",
う、うう――――,
"そう落ち込むな
お前にはひとつ、道がある",
"俺たちに協力し、知る情報を全て提供してくれ
そうすれば身の安全か逃げ道か――
望むものを与えてやる",
"お、俺に憲兵隊と侯爵様を裏切って
レジスタンスに入れって言うのか？",
"おかしいとは思わないか？
オークの脅威が去って、平和になったはずの街で
今度は憲兵の横暴に脅かされている――",
――無理だ,
"諸悪の根源である侯爵――
<NPC 681>を打ち倒してこそ真の平和が訪れる
そうは思わないか",
"――何と言われようと無理なものは無理だ
投獄だろうと処刑だろうと甘んじて受け入れる",
――――,
"くそ！
一体何が、ヤツをここまで頑なにさせる！？",
"コイツは間もなく堕ちる――
あと一押し、何か《証拠》は無いのか！",
脅す,Threaten
《証拠》を突きつける,"Present ""Evidence"""
もどる,Return
それは――！,
"ある老人から預かったものだ
彼は息子を亡くしたと話していた",
"男手一つで育てた息子を憲兵隊に送り出した後
連絡が取れなくなったため、殉職したものと",
お、親父―――,
"ほう、やはりお前の親父さんか
なぜ連絡してやらない？",
"家族と連絡を取れば、危険が及ぶからと――
上官に忠告を受けて――",
"なるほど、そうやって反乱の芽を
摘みやすい環境を作っている訳だな
繋がりを絶たせておけば、切り捨てるのも容易――",
"<NPC 691>――頼む
親父さん、そしてお前自身のために
レジスタンスに協力してはくれないか？",
"――――
――――――",
<NPC 691>！！,
"――――わかった、俺の負けだ
あんたらに協力するよ",
"俺の知っていることを話せばいいんだな
――と言っても俺は下っ端だから、あんたらが
期待するような大したことは知らないと思うぜ",
"あぁ、それで構わない！
ぜひ聞かせてくれ！",
"覚者、よくやったな
<NPC 691>は完全に落ちた――尋問成功だ！",
"さぁ、コイツの持つ情報を全て聞き出そう
これで<NPC 681>のヤツに大きく近付けるぞ！",
"さぁ、あとは持っている情報を全て聞き出すだけだ
何から聞こうか？",
Ａ、ナヴィド侯爵とは,A: Marquis Navido
Ｂ、憲兵隊とは,B: Military Police
Ｃ、レジスタンスとは,C: Resistance
Ｄ、<NPC 691>の任務について,D: About <NPC 691>'s duties
――今日はやめる,...Stop for today
"憲兵隊――についてか？
そうだな、改めて説明すると難しいんだが――",
"侯爵家直属の兵隊だな
オーク撤退後のメガドにおいて
強権統治の実働隊として動いている",
"あー、つまり――
過激な治安維持部隊ってところだ",
"正直言うと、市民はみんな憲兵に怯えてる
反抗的な態度や怪しい行動は
取締りの対象になるからな",
"そうと分かっていながら
なぜ所属していたんだ？",
"実は――
金が良いんだわ、これが",
"まぁ、稀に今回のような息の詰まる
特別任務が与えられることもあるが――",
"良い給料で、市民に大きな顔できる上
オークとも戦わなくて済む
――最高の仕事だろ？",
オークと戦わなくて済む――だと？,
"“オークとの戦闘は、王国兵士に任せておけ
  憲兵隊は、人間の相手をするのが仕事”
――ってことらしい",
"――
――――",
ま、俺が知っているのはこれくらいかな――,
ナヴィド・クルト侯爵ねぇ――,
"一応憲兵隊の指揮権を持ってるって話だけど
俺らみたいな下っ端じゃ
そうそうお目にかかれないぜ",
"むしろ覚者さん
あんたの方が詳しいんじゃないのかい？",
――コイツ、昼まで監視してやがった,
"へへ――あぁ、そうそう！
憲兵隊を創設したのは<NPC 681>様だったな",
"先代侯爵が亡くなって、爵位を継いだ<NPC 681>様が
他にもいろいろ整備したって話だな
詳しくは忘れちまったけど――",
"まぁ、なんだかんだでメガドがここまで
発展してきたのは、<NPC 681>様の功績も
大きいって訳よ",
"――
――――",
"おいおい、そんな怖い顔すんなって！
俺が知っているのはこれくらいだな",
"レジスタンスぅ？
そうだなぁ――",
"メフィスさん、あんたはバッチリ指名手配に
なってるぜ
だが――",
"俺の知る限り、レジスタンスを大々的に
どうこうするって話はまだ聞いてねえなあ",
"まだ、そこまで危険視は
されていないということか？",
"だな
まぁそもそも、レジスタンスについて
侯爵側の持っている情報が少なすぎるってのもある",
"――あるいは、全て筒抜けだからこそ
軽んじられているのか――",
"いずれにせよ、侯爵様のご関心はレジスタンスより
覚者さん――あんたにあるようだぜ",
結局、今回お前に与えられていた任務は何なんだ？,
"そりゃあもちろん、覚者さんの尾行・行動監視だ
それを逐一メモして、上官に提出する",
一体指令は誰が出している？,
"直接の伝令は上官からだよ
で、任務についての詳しい質問や詮索は
許可されていない",
"だが噂では――指揮しているのは
侯爵家の家令、<NPC 586>さんだとか",
"<NPC 586>――か
覚者、お前は顔を見たことがあるかもしれんな",
"まぁ、あくまで噂だぜ
<NPC 586>さんが独断で指揮しているのか
さらに上から命令を受けているのかは定かじゃない",
あぁ、分かっている,
"とにかくこれは有用な情報だぞ、覚者！
この先は<NPC 586>とかいう侯爵家の家令が
鍵となりそうだな――",
"――これで、俺が知っていることは
全て話したぞ",
"――覚者、次のターゲットは<NPC 586>だ
次回<NPC 681>の屋敷へ行くときには
それとなく身辺を探ってくれ",
"なぁ、他に道も無いんだし
最後までレジスタンスに付き合うからさぁ――",
そろそろ解いてくれねえか？,
"――ヤツもこう言っていることだし
そろそろこの尋問を終えようか",
"フフ――正直、お前がここまでやるとは予想外だ
よく頑張ったな、覚者",
"<NPC 691>を落とせたのはお前の力だ
次もよろしく頼むぞ、相棒――",
"おい！
自分がどういう状況か分かっているのか！？",
"おい、急になんだよ！
ただのゴロツキだって言ってるだろ！",
"そうか、ならばそれを証明できる
人物はいるんだな？",
"あ、あぁ――！
もちろんだ！",
"覚者、ゴロツキの身分を証明できるという
人物を探してみよう
あるいは――証明できないという証明でもいい",
"おい、いい加減にしろ！
一体どういうつもりで尾行した！？",
"わっ――なんだよ驚かすな
衝動的な追い剥ぎだって言ってるだろ",
"衝動的な、か――
ならば、衝動的じゃない《証拠》があれば
認めるんだな？",
ハッ、そんなもんある訳ないだろ,
"奴が本当に尾行していたなら、付近の地形や
俺たちの行動を事前調査していたはず
――目撃者がいてもおかしくないな",
"俺達の尾行時につけていたメモを出してみろ
だと――？",
"どこにあるかお前が一番よく知ってんだろうが！
隠したんだろう？
場所を言え！！",
"し、知らねえよ！
そもそもあんな、何もない場所で隠しても
すぐに見つかっちまうだろうが！",
"――覚者、<NPC 691>は確保されるまで
確実にそのメモを持っていたはずだ
捕まる瞬間に捨てたか隠したか――",
"いずれにせよ、現場から離れていないはずだ
奴を捕まえたのは俺たちの集会所にほど近い路地――
覚者、行ってみよう",
"おい、いい加減時間稼ぎは止めろ！
痛めつけられたいのか？",
"な、何か他の《証拠》でもあるってのか！？
不気味なメモ一つで、俺が何か企んでるなんて
あんまりじゃねえか！",
"少し外で頭でも冷やしてきたらどうだ？
冷静になって
自分の馬鹿な行いを見つめなおして来いよ！",
"――コイツの言うことも一理ある
覚者、一度諜報に出て、まだ行ってない場所や
戦ってない敵と戦うのも良いかもしないぞ",
"そして他の《証拠》を例のメモと
じっくり見比べてみろ
――自ずと答えは見えるはずだぜ",
"憲兵めが、自分の状況をわかっているのか？
その気になれば殺せるんだぞ！",
"フン――今さらそんな脅しが通じるか
捕まった失態は、貴様らの逮捕で
挽回してやるからな",
"――あの無慈悲な侯爵が、こんな大失敗を
その程度の手柄で許すと思うか？",
――！,
"覚者、憲兵は市民に対し権力を持つ代わりに
非常に厳しく冷酷な戒律で縛られている
コイツにはまだ、その実感が無いんだ――",
"その現実を知らしめるような《証拠》は無いか？
昔はよく、メガドの裏路地で
憲兵の悲惨な噂を聞いたもんだったが――",
"おい！
憲兵たちのやり方に何とも思わないのか！？",
"思わない――というより
思いたくても、思ってはいけないんだ
所属している限りはな",
"思ってしまえば、行動や見た目に滲み出る
脱走兵なんて――
そうなれば、手が及ぶのは俺だけでは済まない",
"ヤツは揺らいでいる――
誰かを心配しているのか？",
"覚者――メガドに思い当る人物はいないか？
誰かは分からんが
きっとその人物が鍵となるはずだ",
