1,SAME_LETTER_260_622,み,mi,ui\00_message\ng_word\same_letter_260.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1,
0,SAME_LETTER_265_636,ﾙ,ﾙ,ui\00_message\ng_word\same_letter_265.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0,
1,SAME_LETTER_265_637,る,,ui\00_message\ng_word\same_letter_265.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1,
2,SAME_LETTER_265_638,ル,,ui\00_message\ng_word\same_letter_265.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2,
0,SAME_LETTER_266_639,レ,,ui\00_message\ng_word\same_letter_266.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0,
1,SAME_LETTER_266_640,れ,,ui\00_message\ng_word\same_letter_266.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1,
2,SAME_LETTER_266_641,ﾚ,ﾚ,ui\00_message\ng_word\same_letter_266.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2,
0,SAME_LETTER_267_646,ﾛ,ﾛ,ui\00_message\ng_word\same_letter_267.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0,
1,SAME_LETTER_267_647,□,□,ui\00_message\ng_word\same_letter_267.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1,
2,SAME_LETTER_267_648,ろ,,ui\00_message\ng_word\same_letter_267.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2,
3,SAME_LETTER_267_649,ロ,,ui\00_message\ng_word\same_letter_267.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3,
4,SAME_LETTER_267_650,口,,ui\00_message\ng_word\same_letter_267.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4,
0,SAME_LETTER_268_642,ﾜ,wa,ui\00_message\ng_word\same_letter_268.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0,
1,SAME_LETTER_268_643,わ,wa,ui\00_message\ng_word\same_letter_268.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1,
2,SAME_LETTER_268_644,ヮ,wa,ui\00_message\ng_word\same_letter_268.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2,
3,SAME_LETTER_268_645,ワ,wa,ui\00_message\ng_word\same_letter_268.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3,
0,SAME_LETTER_269_655,,,ui\00_message\ng_word\same_letter_269.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0,
1,SAME_LETTER_269_656,,,ui\00_message\ng_word\same_letter_269.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1,
2,SAME_LETTER_269_657,,,ui\00_message\ng_word\same_letter_269.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2,
3,SAME_LETTER_269_658,_,_,ui\00_message\ng_word\same_letter_269.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3,
4,SAME_LETTER_269_663,＿,＿,ui\00_message\ng_word\same_letter_269.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4,
0,,――いましばし――休息を許せ――,...For a moment more... allow me respite...,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,13,The White Dragon
0,,"――いや、眠っていたわけではない
ただ、時折――意識が失せるのだ","Nay, 'twas not slumber that held me...
But at times... my awareness doth wane.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,24,The White Dragon
0,,"――ううむ、覚者よ
そなたはまだ新たな契約を交わす段階にあらず
すでに己が器に応じた数の戦徒を統べているようだ","...Mmm, Arisen.
Thou hast not yet reached the time
to bind a new accord.
It appeareth thou already governest
the full measure of pawns thy vessel can hold.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,1,The White Dragon
0,,――どうした,...What aileth thee?,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,23,The White Dragon
0,,"――よかろう
力を授かるべき者よ、我が前に――","...Very well.
Thou who art worthy of power,
stand before me...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,4,The White Dragon
0,,"――覚者よ
どうやらまだ、戦徒との新たな契約に
必要な数の<COL b92828><SPAI NAME></COL>を
持ってはおらぬようだな","...Arisen,
by mine eyes, thou hast not yet acquired
the needed amount of <COL b92828><SPAI NAME></COL>
to form a new covenant with a pawn.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,2,The White Dragon
0,,"""悪しき竜""からの接触はないのか？",Hath the fell Dragon not reached out to thee?,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,69,The White Dragon
0,,"""悪しき竜""が持つ竜力の行方が
アッカーシェランの未来を決めることに
なるだろう","The dragon's might possessed by the evil Dragon
shall decide what future awaits Acre Selund.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,76,The White Dragon
0,,"""悪しき竜""が竜力を手放すとは思えん
となれば力尽くで奪うことになるのだろうか
果たして可能だろうか――","The fell Dragon wouldst 
ne'er surrender its strength...
Thus, must it be taken by might alone?
Could such a task be wrought...?",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,75,The White Dragon
0,,"""悪しき竜""にはおごりがあるようだ
まるで人間のようだな
それがあやつの弱点かもしれない","The fell Dragon showeth arrogance—
much like unto a human.
Mayhap this be its frailty.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,78,The White Dragon
0,,"""悪しき竜""にはおごりがあるようだ
まるで人間のようだな
それがあやつの弱点かもしれない","The fell Dragon showeth arrogance—
much like unto a human.
Mayhap this be its frailty.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,79,The White Dragon
0,,"""悪しき竜""の思惑がどうであれ
その竜力はネド王子が継承可能となれば
目指す道はひとつだな","Whate'er the accursed Dragon's intent,
if Prince Nedo be fit to bear its strength,
one path alone shall be before him.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,77,The White Dragon
0,,"""悪しき竜""の気配はないか――
気の乱れを見逃すなよ","Doth no trace of the accursed Dragon linger...?
Mark well the subtle shifts of the aether.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,67,The White Dragon
0,,"""悪しき竜""の目的が見えぬ",The purpose of the fell Dragon remaineth unseen.,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,73,The White Dragon
0,,"""悪しき竜""はまだ動かぬか――",Doth the fell Dragon yet stir not...?,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,95,The White Dragon
0,,"""悪しき竜""をよく見ておいてくれ
同じことがこの地に起こらないとは
言えないからな","Fix thy watchful gaze upon the malevolent Dragon,
for naught may guarantee this 
land shall be spared its woe.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,99,The White Dragon
0,,《原始の雫》――はて、知らぬわ,"The Primeval Drop...—alas, 'tis unknown to me.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,55,The White Dragon
0,,"あと少し――生かしてくれ――
やり残した――ことが――","But a moment more...
Let me abide...
There be deeds...
left unfinished...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,89,The White Dragon
0,,あれから３００年以上の時が過ぎている――,"O'er three centuries have 
fled since that hour...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,19,The White Dragon
0,,"いよいよ""悪しき竜""の本拠を目指すと聞く
気の変化を見逃すなよ","Thou art bound for the fell 
Dragon's stronghold at last—
Overlook not the tremors in the very air.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,83,The White Dragon
0,,"おまえが""悪しき竜""ならどうする
野放しにしておくだろうか――","If thou wert the accursed Dragon, 
how wouldst thou act?
Wouldst thou leave them unbridled...?",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,71,The White Dragon
0,,"おまえたちの勝利は""悪しき竜""の思惑に
どう影響するのか――","How doth thy conquest influence 
the plots of the fell Dragon...?",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,81,The White Dragon
0,,"このレスタニアを竜なき世界にすることだけは
避けねばならぬ――","This realm of Lestania, thou must with 
steadfast heart prevent its fall to 
Dragonless ruin...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,22,The White Dragon
0,,"さあ、行くがよい
ここは――わたしはもう大丈夫だ","Go hence, now—
Here I stay... I fare well enough.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,93,The White Dragon
0,,"しかし、覚者よ――学ぶがよい
人の思いは、時に、竜をも狂わせるのだ","But mark thee well, Arisen—
Know that the hearts of men
at times hath madness to unmake dragons.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,58,The White Dragon
0,,"しばし眠るが――
まどろみの中でも、気の変化はわかる
――案ずることはない","E'en midst thy dreams, the winds' change
is known unto me—
Worry not...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,36,The White Dragon
0,,"そうか――黒い鎧の騎士は
姿を見せぬか","Is it so... the knight clad in black armor
showeth not his visage?",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,85,The White Dragon
0,,"その掌握は我が手に余る
目を離すなよ","The mastery thereof is beyond me—
Turn not thine gaze away.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,34,The White Dragon
0,,そろそろ姿を現すかもしれないぞ,"'Tis like the moment approacheth 
when the hidden form shall show itself.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,82,The White Dragon
0,,"ふむ――
我が力、自覚以上に失われているようだ","Hmmm...
It seemeth my power hath waned 
more than I had reckoned.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,35,The White Dragon
0,,ふむ――いいだろう――,Hmmm... so be it...,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,47,The White Dragon
0,,"ふむ――匂いが変わったな
彼の地の竜力は焼けた匂いがする","Hmmm... the air's scent doth alter,
the power of dragons there reeketh of fire.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,66,The White Dragon
0,,ふむ――異郷の匂いがするぞ,Hmmm... a scent most foreign doth reach me.,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,52,The White Dragon
0,,"ふん――
レオめ――",Hmm... Leo...,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,46,The White Dragon
0,,"よもやとは思うが――
ネド王子の言動に気をつけるがよい","Perchance 'tis folly to think, yet—
Beware thou well the words 
and deeds of Prince Nedo.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,74,The White Dragon
0,,わたしには休息が必要だ,I am in need of reprieve.,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,27,The White Dragon
0,,"アッカーシェランの幼き覚者を守り
覚者の道を教えられるのは
おまえたちの他にはいない","To guard the young Arisen of Acre Selund,
and to guide them upon the path of the Arisen,
none but thee are fit.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,72,The White Dragon
0,,"アッカーシェランの習わしでは
王子が竜を継ぐはずだ","'Tis the law of Acre Selund,
that the prince shall take up the dragon's legacy.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,70,The White Dragon
0,,"セシリーは覚者ではあるが
未だ途上の覚者――
我が覚者よ――その原因を探すのだ","Though Cecily be an Arisen,
she remaineth yet untried in her journey—
My Arisen, thou must uncover the reason.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,48,The White Dragon
0,,"フィンダムの竜への敬意――
けして忘れてはならぬ","The reverence due unto Phyndim's Dragon... 
Let it ne'er wane.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,50,The White Dragon
0,,"フィンダムの竜を見よ
意識が途切れ――乱れているようだ","Look to Phyndim's mighty Dragon...
Thy thoughts break—adrift they are.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,60,The White Dragon
0,,ミシアル――,Mysial—,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,88,The White Dragon
0,,人は竜と大地の下僕のように思えるかもしれない,Men may seem but thralls to Dragon and land...,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,57,The White Dragon
0,,全てを見通すことはまだ――できぬか――,"To see through all things...
Thou art not yet able...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,14,The White Dragon
0,,"去った者のことは忘れることだ
頼りたいと思った時――
おまえの負けが決まるだろう","Cast aside thoughts of the departed...
If thou wouldst lean upon them—
thy downfall is certain.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,37,The White Dragon
0,,声が――聞こえる――,A voice... I hear...,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,87,The White Dragon
0,,"大きな戦いの時は""悪しき竜""の動向に
気を配るのだ","In the hour of strife, 
watch well the fell Dragon's course...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,80,The White Dragon
0,,"大切な話がある
心身ともに健やかな時に――頼む","I bear tidings of grave import...  
Let it be when thou art hale in mind and form.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,100,The White Dragon
0,,"契約に必要な数、<COL b92828><SPAI NUM> 個</COL>を手に入れてのち
再び我にその証を示すがよい――","Gather the tally demanded by the covenant, 
<COL b92828><SPAI NUM> in count</COL>, 
then return and lay bare thy token before mine eyes.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,3,The White Dragon
0,,"常ならぬ気配は弱まるどころかさらに強くなる
あの娘が強い気を発してるが
それだけではない――","The unnatural presence doth not wane—
nay, it groweth ever stronger...
The maiden exudes a mighty force, yet...
That alone accounteth not for all—
There is more at play, unseen.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,29,The White Dragon
0,,幸い竜力はすべて戻ったようだ,"By fortune, all Dragon's might hath returned.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,91,The White Dragon
0,,"広く伝えよ――
覚者にならんと思う者――我は拒まぬ","Let all hear this truth...
Who wouldst become Arisen...
I shall deny them not...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,15,The White Dragon
0,,"後悔の渦に足を取られるな
前を見た者だけが川を渡ることができるのだ","Succumb not to the vortex of lament—  
The river yieldeth passage only 
to those who see beyond.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,45,The White Dragon
0,,"悪意は消えぬ――
そこかしこの闇に潜む黒き悪意――","Malevolence doth not fade...  
Dark intent lurketh in every shadow.  ",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,40,The White Dragon
0,,惑いし者よ、畏れずに眼（まなこ）を開け,"O thou who art lost, fear not—
open thine eyes.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,10,The White Dragon
0,,"我が加護を、おまえたちの言葉に乗せて
民たちに運ぶのだ","Carry my blessing upon thy words...  
Bear it forth unto the people.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,26,The White Dragon
0,,我が奪われし竜力はまだか――,Mine lost power yet lie beyond reach...,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,90,The White Dragon
0,,"我が肉体が潤えばじきに大地も
元に戻るだろう","As my body reneweth,  
so too shall the realm thrive...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,92,The White Dragon
0,,"我にとっても短くはない時間だ
いわんや、人間にとっては――","Not a brief span hath it been for me,
and much less so for mortal men...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,20,The White Dragon
0,,"敵の狙いが見えぬ――
理に傷を付け何を求めるのか――","The foe's design is shrouded...  
What desire moveth them  
to sunder sacred law...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,98,The White Dragon
0,,"敵意――悪意――我ら竜が最も鋭敏に
感じる意識だ",Enmity... Malevolence... The force most vividly felt by we of Dragon's blood...,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,51,The White Dragon
0,,沈黙こそ我が意力の糧――,"In silence doth my power find 
its strength...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,5,The White Dragon
0,,"波を感じる――
はるか遠く、地平の彼方――","The waves do stir...
Far yonder, beyond where thine eyes reach...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,7,The White Dragon
0,,"漂う穢れた気は――
魔物どもが発するもののようだ","Drifting defilement...  
The noisome breath
of the fell spawn of fiends...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,30,The White Dragon
0,,"王子の持つ笛とはいかなる理が
はたらくものなのだろうか――","What principle doth govern  
the flute the Prince doth hold...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,96,The White Dragon
0,,"王子の行動は自信と確信に満ちている
そうは思わないか？","The Prince's deeds art brimming  
with surety and steadfast resolve.  

Dost thou not perceive  
his unwavering conviction?  ",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,94,The White Dragon
0,,"王子は、黒い竜に倒されたとする火竜と
如何ほどの時を過ごしたのだろうか――","How long a span hath the Prince  
passed with the fallen Fire Dragon... ",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,68,The White Dragon
0,,"理の揺らぎを感じる――
何が起こるというのか――","The laws of order waver...  

What unseen force  
hath set the world askew...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,65,The White Dragon
0,,"異国の娘から目を離すな――
罪はなくとも、災いを呼び寄せるのはあの娘だ","Watch with vigilance  
the daughter of distant lands...  

Though no sin stains her,  
misfortune heedeth her call...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,31,The White Dragon
0,,"異変の原因は大地の病か――
ふむ――
覚者たちよ――これは根深いぞ――","Doth the ailment of the land  
give rise to this great turmoil...  
Hmm...  
Arisen, beware...  
The roots of this plague run deep..",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,54,The White Dragon
0,,"目下の敵の向こうに真の敵がいるはずだ
その姿を見逃すでないぞ","Beyond the foe before thee  
lurks the true adversary...  
Let not thine eyes waver,  
lest his form elude thy sight...  ",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,38,The White Dragon
0,,真に強き魂あらば、闇は消え去る――,"If thou possesseth a soul of true 
strength, the darkness shall be 
banished...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,8,The White Dragon
0,,"竜と大地と民――
崩れた均衡を調和の中に戻すのは
難しい――心して、事に当たれ","Dragon, land, and kin—  
To mend the shattered balance  
within harmony is no simple task...  
Steel thy spirit,  
and face thy duty with resolve...  ",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,56,The White Dragon
0,,竜なき世界――,A world bereft of Dragons...,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,21,The White Dragon
0,,"竜に意識を向けろ
一時たりとも忘れるな","Fix thy gaze upon the Dragon,  
never let remembrance wane... ",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,61,The White Dragon
0,,"竜を救え――
竜だけが我々に真実を語ることができるだろう","Deliver the Dragon from peril...  
For none but the Dragon  
may unveil the hidden truth...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,53,The White Dragon
0,,竜力を――取り返さねば――,"That which empowereth the Dragon...  
It must be wrested back ere ruin cometh...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,86,The White Dragon
0,,"笛があれば竜に勝てると
王子は信じているようだが――","The Prince trusteth  
in the flute's power,  
convinced it shall lay the Dragon low...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,97,The White Dragon
0,,"精霊竜は己を知っている
それ故、セシリーをここへ送り込んだのだ
――判断の正しさを見せてやれ","The Spirit Dragon knoweth itself well...  
Thus did it send Cecily unto this place.  
Show that its judgment standeth true.  ",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,62,The White Dragon
0,,義なき怒りは、身を滅ぼす――,"Anger without righteousness 
consumeth the soul...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,11,The White Dragon
0,,覚者の使命、ゆめゆめ忘れるな,"Mind well thy mission as Arisen, 
and forget it not.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,9,The White Dragon
0,,"覚者よ
我が目となり、耳となり――頼むぞ","Arisen, bear witness for me...  
I charge thee with seeing and hearing true...  ",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,28,The White Dragon
0,,"覚者よ
若い人間の不安定な心――","Arisen, heed my words...  
The wavering heart of youth  
calleth forth both hope and ruin...  ",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,33,The White Dragon
0,,"覚者よ――
レスタニアを巡り、民の力となれ
我が加護を、あまねく伝えるのだ","Arisen...  
Traverse Lestania's breadth,  
stand as shield and succor to its people.
Make known mine boon,  
that none be deprived of its light.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,39,The White Dragon
0,,"覚者よ――
事を急げ――
邪気は日ごと強くなる――","Arisen...  
Make haste in thy task,  
ere the creeping malevolence consume all...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,42,The White Dragon
0,,"覚者よ――
我が力、レスタニアの外へは届かぬ
大地と人を味方にして力とするがいい","Arisen...  
Mine own power reacheth not  
beyond the bounds of Lestania.  
Let land and kin  
be thy allies, thy strength. ",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,49,The White Dragon
0,,"覚者よ――
新たなるポーンとの《戦徒の契り》を望むか
ならばその資格たる証――
<COL b92828><SPAI NAME> <SPAI NUM> 個</COL>を我に示せ","Arisen...  
Desirest thou another sworn ally  
in the guise of a Pawn?  
Then show the emblem  
that confirmeth thine entitlement—  
<COL b92828><SPAI NAME>, <SPAI NUM> in number</COL>  
and lay it before me.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,0,The White Dragon
0,,"覚者よ――
自らの出自を忘れるな","O Arisen―
Lose not the memory of whence thou cam'st...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,18,The White Dragon
0,,"覚者よ――
自らの闇を凝視せよ――","Arisen...  
Fix thine eyes upon the abyss within— 
face it, lest it consume thee whole.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,41,The White Dragon
0,,覚者よ――人の時代を記憶し――愛でるがいい,"Arisen...
Hold fast the memory of mortal days,
and cherish it within thine breast...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,16,The White Dragon
0,,覚者よ――何用だ,"Arisen...  
State thy purpose.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,25,The White Dragon
0,,覚者よ、風となり大地を駆けよ――我が魂を運べ,"Arisen...  
Be the tempest's stride,  
unfettered upon the soil—  
and deliver my essence unto its haven.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,17,The White Dragon
0,,語るべき言葉――今はない,"Words worthy of speech... 
there are none now.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,6,The White Dragon
0,,"過去に類無き空の火球――
理の盤石が揺らいでいるというのか――","A celestial inferno, unknown to history—  
can it be that the foundation 
of order doth falter?",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,64,The White Dragon
0,,"道理を外れた世界も、これで理の中に
戻るだろう","A realm untethered from order 
shall, by this act, be restored unto balance...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,63,The White Dragon
0,,"邪悪な気の流れ――
おまえたちも感ずることが
できればいいのだが――","A dark flow of sinister force—  
If only thou couldst grasp its presence,  
ere calamity unfoldeth...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,44,The White Dragon
0,,"邪気が少しばかり薄らいだようだ
おかしい――
いや、息を潜めているつもりだろうか――","The foul presence recedeth,  
yet something seemeth amiss...  
No, 'tis not gone—  
merely holding its breath in stillness,  
watching, waiting...",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,43,The White Dragon
0,,"鍛錬せよ
おまえたちは抜き身の刃――研がねば、朽ちる","Temper thy strength.
Thou art as bare steel—without honing,
thou shalt rust and crumble.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,12,The White Dragon
0,,"黒い鎧の騎士――
正体の見極めを急いでくれ","The knight enshrouded in sable plate—  
Haste thee to unravel the mystery of its form.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,84,The White Dragon
0,,黒き鎧の災いは――厄介だぞ,"The woe enshrined in dusk-wrought plate—  
a plight of dire consequence.",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,32,The White Dragon
0,,（目を閉じ、何かを考えているようだ）,"(With their eyes closed, they seem to be deep in
thought).",ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,59,The White Dragon
0,,――感謝しなくてはなりませんね,I have to say—thank you for that.,ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,37,Mysial
0,,《ブラッドオーブ》がもっと手に入れば――,If only I could get more Blood Orbs.,ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,25,Mysial
