1,q40201005_00_345,"リンウッドに長期滞在、もしくは何度も来る予定の人はいるかしら？
<LQEM> <LQEM>の討伐をお願いしたいのだけど
ゆっくりでいいから、お願いできないかしら","Is anyone planning a long stay or frequent visits
to Lynwood? I'd like to request the slaying of
<LQIM> <LQEM>. 
No rush, but can you take care of it?",ui\00_message\quest_info\q40201005_00.gmd,\quest\q40201005.arc,q40201005.arc,1,
0,q40201006_00_346,【週期要請】ミスリウ森林：物資供給,【Periodic Request】Mysree Forest：Supply Provision,ui\00_message\quest_info\q40201006_00.gmd,\quest\q40201006.arc,q40201006.arc,0,
1,q40201006_00_346,"リンウッドに長期滞在、もしくは何度も来る予定の人はいるかしら？
<LQIM>が<LQVA>つほど不足しているの
急ぎではないから、考えてみてくれないかしら","Is anyone planning a long stay or frequent visits
to Lynwood? We're short of 
<LQIM> by <LQVA> units.
There's no rush, but could you consider it?",ui\00_message\quest_info\q40201006_00.gmd,\quest\q40201006.arc,q40201006.arc,1,
0,q40201007_00_347,【週期要請】ボルド鉱山：治安維持討伐,【Periodic Request】Volden Mines：Security Upkeep Dispatch,ui\00_message\quest_info\q40201007_00.gmd,\quest\q40201007.arc,q40201007.arc,0,
1,q40201007_00_347,"ここキノザに長期ご滞在の覚者様がた！
<LQEM>にひどい目に遭わされたって方がいらっしゃいましてね
客足が遠のく前に、本腰入れて何とかしたいわけです
どうかご滞在中に<LQVA>匹ほど退治していただけませんか","To those staying long-term in Kinoza! 
There have been reports of severe trouble with 
<LQEM>. 
Before it affects visitor numbers, 
we want to address it properly. 
Could you defeat about <LQVA> of them 
during your stay?",ui\00_message\quest_info\q40201007_00.gmd,\quest\q40201007.arc,q40201007.arc,1,
0,q40201008_00_348,【週期要請】ボルド鉱山：物資供給,【Periodic Request】Volden Mines：Supply Provision,ui\00_message\quest_info\q40201008_00.gmd,\quest\q40201008.arc,q40201008.arc,0,
1,q40201008_00_348,"ここキノザに長期ご滞在の覚者様がた！
温泉をお楽しみになる合間で結構です、<LQIM>を<LQVA>つほど集めていただけませんかね
特産品を使った趣向を考えておりまして――","To those staying long-term in Kinoza! 
While enjoying the hot springs, 
could you gather <LQVA> of <LQIM>? 
We're considering a menu using local specialities.",ui\00_message\quest_info\q40201008_00.gmd,\quest\q40201008.arc,q40201008.arc,1,
0,q40201009_00_349,【週期要請】ミスリウ森林深部：治安維持討伐,【Periodic Request】Mysree Grove：Security Upkeep Dispatch,ui\00_message\quest_info\q40201009_00.gmd,\quest\q40201009.arc,q40201009.arc,0,
1,q40201009_00_349,"この森に長期滞在をお考えの覚者様
実は、このところ頻繁に<LQEM>の襲撃を受けているのです
今後のことも考慮し、<LQVA>体の討伐にご協力いただけないでしょうか
数が数ですので、日数をかけてご対応くださって構いません","To Arisen planning a long stay in this forest:
Recently, we've been frequently attacked by 
<LQEM>.
Considering the future, could you assist in
slaying <LQVA> of them? Given the number,
you can take your time to handle it.",ui\00_message\quest_info\q40201009_00.gmd,\quest\q40201009.arc,q40201009.arc,1,
0,q40201010_00_350,【週期要請】ミスリウ森林深部：物資供給,【Periodic Request】Mysree Grove：Supply Provision,ui\00_message\quest_info\q40201010_00.gmd,\quest\q40201010.arc,q40201010.arc,0,
1,q40201010_00_350,"標の祠にご滞在中の覚者様
ここミスリウ深部にて入手可能な<LQIM>の備蓄を進めております
可能であれば<LQVA>個をこの祠へ納めていただけないでしょうか
急ぎではございません、お時間のある時にご対応いただければ――","To Arisen staying at the Shrine:
We are working on stockpiling <LQIM> 
available in the depths of Mysree. 
If possible, could you deliver <LQVA> of them to 
this shrine? 
There's no rush; please assist when you have time.",ui\00_message\quest_info\q40201010_00.gmd,\quest\q40201010.arc,q40201010.arc,1,
0,q40201011_00_351,【週期要請】バートランド平原：治安維持討伐,【Periodic Request】Betland Plains：Security Upkeep Dispatch,ui\00_message\quest_info\q40201011_00.gmd,\quest\q40201011.arc,q40201011.arc,0,
1,q40201011_00_351,"エリアマスターとして、長期討伐の依頼だ
近頃<LQEM>の群れが何度も確認されている
すぐさま神殿に襲来する恐れは無いと見えるが、
これを機に掃討作戦を実施したい。<LQVA>体の討伐に協力してくれ","As the Area Master, here's a request for long-term
eradication. 
Recently, <LQEM> swarms have been
confirmed multiple times. While there's no immediate
threat of an attack on the shrine, we want to use this
opportunity to carry out a purge. Please assist in
the elimination of <LQVA> of them.",ui\00_message\quest_info\q40201011_00.gmd,\quest\q40201011.arc,q40201011.arc,1,
0,q40201012_00_352,【週期要請】バートランド平原：物資供給,【Periodic Request】Betland Plains：Supply Provision,ui\00_message\quest_info\q40201012_00.gmd,\quest\q40201012.arc,q40201012.arc,0,
1,q40201012_00_352,"グリッテン砦の備蓄量を安定させるため、
一度まとまった数の物資を集めたいと思う
というわけで、<LQIM>を<LQVA>個手配してほしい
急ぎはしないから、対応可能な者は力を貸してくれ","To stabilize the stockpile at Fort Gritten,
we need to gather a substantial amount of supplies.
Thus, we request <LQIM> 
to be arranged in the amount of <LQVA>. 
There is no rush, so those who are able
to assist, please lend your help.",ui\00_message\quest_info\q40201012_00.gmd,\quest\q40201012.arc,q40201012.arc,1,
0,q40201013_00_353,【週期要請】ダウ渓谷：治安維持討伐,【Periodic Request】Dowe Valley：Security Upkeep Dispatch,ui\00_message\quest_info\q40201013_00.gmd,\quest\q40201013.arc,q40201013.arc,0,
1,q40201013_00_353,"ジンゲンに長期滞在される覚者様へ
最近<LQEM>が増えているようです
ご滞在の間に<LQIM>体ほどの討伐をお願いできぬでしょうか
自然と共生するこの地ではありますが、だからこそ村周辺の魔物の数には気を配っているのです","To Arisen staying long-term in Jingen:
It seems there has been an increase in 
<LQEM> recently.
During your stay, could you help by
eliminating around <LQVA>? 
While this land coexists with nature, we must keep
an eye on the number of monsters around the village.",ui\00_message\quest_info\q40201013_00.gmd,\quest\q40201013.arc,q40201013.arc,1,
0,q40201014_00_354,【週期要請】ダウ渓谷：物資供給,【Periodic Request】Dowe Valley：Supply Provision,ui\00_message\quest_info\q40201014_00.gmd,\quest\q40201014.arc,q40201014.arc,0,
1,q40201014_00_354,"ジンゲンに長期滞在される覚者様へ
現在この村では<LQIM>が慢性的に不足しております
叶うことならば<LQVA>個ほど集めていただければ幸いです
急ぎはしません、どうかお願いします","To Arisen staying long-term in Jingen:
The village is currently experiencing a chronic 
shortage of <LQIM>.
If possible, 
we would greatly appreciate it if you could
gather around <LQVA> of them. 
There's no rush, so please
assist when you can.",ui\00_message\quest_info\q40201014_00.gmd,\quest\q40201014.arc,q40201014.arc,1,
0,q40201015_00_355,【週期要請】ディナン深層林：治安維持討伐,【Periodic Request】Deenan Woods：Security Upkeep Dispatch,ui\00_message\quest_info\q40201015_00.gmd,\quest\q40201015.arc,q40201015.arc,0,
1,q40201015_00_355,"近頃<LQEM>の姿をよく見かける
ここらで数を減らしておくべきかな
<LQVA>体くらい倒しておきたいから、時間をかけて取り組もう","Lately, I've been seeing a lot of <LQEM>.
We should reduce their numbers around here.
I'd like to take down around <LQVA> of them, so
take your time working on it.",ui\00_message\quest_info\q40201015_00.gmd,\quest\q40201015.arc,q40201015.arc,1,
0,q40201016_00_356,【週期要請】ディナン深層林：物資供給,【Periodic Request】Deenan Woods：Supply Provision,ui\00_message\quest_info\q40201016_00.gmd,\quest\q40201016.arc,q40201016.arc,0,
1,q40201016_00_356,"エルフ族が使っていた染料の再現を試みているが、
どうやらまとまった数の<LQIM>が必要なんだ
少しずつで構わないから<LQVA>個くらい集めてきてくれ
彼らが身にまとっていた色彩を見てみたくないか？","We're trying to recreate the dye used by the 
elves, but we need a substantial amount of 
<LQIM>. 
Please gather about <LQVA> of them, 
even if it's slowly. 
Don't you want to see the colors they wore?",ui\00_message\quest_info\q40201016_00.gmd,\quest\q40201016.arc,q40201016.arc,1,
0,q40201017_00_357,【週期要請】バートランド平原北部：治安維持討伐,【Periodic Request】Northern Betland Plains：Security Upkeep Dispatch,ui\00_message\quest_info\q40201017_00.gmd,\quest\q40201017.arc,q40201017.arc,0,
1,q40201017_00_357,"エリアマスターのサニーだけど、ちょっと長期で依頼したいことがあってさ
<LQEM>が最近やたらと村の近くにやってくるんだよ
<LQVA>匹くらい退治してくれれば皆も安心できると思うんだ
ゆっくりでいいからさ、頼まれてくれると嬉しいよ","This is Sunny, the Area Master. 
I have a long-term request.
Recently, <LQEM> have been frequently 
coming near the village.
If you could take down around <LQVA> of them, 
it would put everyone at ease.
Take your time with it; 
I'd really appreciate your help.",ui\00_message\quest_info\q40201017_00.gmd,\quest\q40201017.arc,q40201017.arc,1,
0,q40201018_00_358,【週期要請】バートランド平原北部：物資供給,【Periodic Request】Northern Betland Plains：Supply Provision,ui\00_message\quest_info\q40201018_00.gmd,\quest\q40201018.arc,q40201018.arc,0,
1,q40201018_00_358,"エリアマスターのサニーだよ
しばらくこの村にいるなら<LQIM>を<LQVA>つほど集めてきてくれないかな
最近は物騒だから、中々採りに行けなくて困ってるんだ
急ぎじゃないから、無理しなくていいからね","This is Sunny, the Area Master.
If you're staying in the village for a while, 
could you gather <LQVA> <LQIM>?
It's been quite dangerous lately, 
so I've had trouble collecting them.
There's no rush, so don't push yourself too hard.",ui\00_message\quest_info\q40201018_00.gmd,\quest\q40201018.arc,q40201018.arc,1,
0,q40201019_00_359,【週期要請】ザンドラ東部：治安維持討伐,【Periodic Request】Eastern Zandora：Security Upkeep Dispatch,ui\00_message\quest_info\q40201019_00.gmd,\quest\q40201019.arc,q40201019.arc,0,
1,q40201019_00_359,"エリアマスターのナディアよ
ゾマの近くに<LQEM>が増えてきているって噂が流れているでしょう
せっかく活気付いてきたこの町を守りたいのよ
時間はかかってもいいから、<LQVA>体ほど討伐して噂の元を断ってくれない？","This is Nadia, the area master. 
There's a rumor that <LQEM> 
have been increasing near Zoma. 
We want to protect this revitalized town. 
Please defeat about <LQVA> to address the source 
of the rumor. It's okay if it takes time.",ui\00_message\quest_info\q40201019_00.gmd,\quest\q40201019.arc,q40201019.arc,1,
0,q40201020_00_360,【週期要請】ザンドラ東部：物資供給,【Periodic Request】Eastern Zandora：Supply Provision,ui\00_message\quest_info\q40201020_00.gmd,\quest\q40201020.arc,q40201020.arc,0,
1,q40201020_00_360,"エリアマスターのナディアだけど、お願いしたいことがあるの
最近<LQIM>が中々手に入りにくくて困ってるの
時間をかけてもいいから、<LQVA>個ほど集めてきてくれるとありがたいわ","This is Nadia, the area master. 
I need your help. <LQIM> 
has become hard to obtain recently. 
If possible, please gather about <LQVA>. 
It's not urgent, so take your time.",ui\00_message\quest_info\q40201020_00.gmd,\quest\q40201020.arc,q40201020.arc,1,
0,q40201021_00_361,【週期要請】ザンドラ禁域：治安維持討伐,【Periodic Request】Zandora Wastelands：Security Upkeep Dispatch,ui\00_message\quest_info\q40201021_00.gmd,\quest\q40201021.arc,q40201021.arc,0,
1,q40201021_00_361,"ザンドラ禁域に長期滞在せんとする者へ
滞在中、<LQEM>なる適正存在を<LQVA>体討伐した際は、神殿まで報告を――
急務では無いため、安全を第一に考えた行動を望む","To those planning a long-term stay 
in the Zandora Wastelands:
During your stay, if you manage to defeat <LQVA> 
<LQEM>, please report to the shrine.
It's not an urgent matter, so prioritize safety in your actions.",ui\00_message\quest_info\q40201021_00.gmd,\quest\q40201021.arc,q40201021.arc,1,
0,q40201022_00_362,【週期要請】ザンドラ禁域：物資供給,【Periodic Request】Zandora Wastelands：Supply Provision,ui\00_message\quest_info\q40201022_00.gmd,\quest\q40201022.arc,q40201022.arc,0,
1,q40201022_00_362,"ここ禁域に滞在される覚者様への依頼でございます
この付近にて入手可能な<LQIM>を<LQVA>個納品いただけませぬでしょうか
ご滞在中、お時間がございましたらで構いません","To Arisen staying in the wasteland:
Could you deliver <LQVA> <LQIM>, 
available in the vicinity?
Please do so at your convenience during your stay.",ui\00_message\quest_info\q40201022_00.gmd,\quest\q40201022.arc,q40201022.arc,1,
0,q40201023_00_363,【週期要請】亡都メルゴダ：治安維持討伐,【Periodic Request】Mergoda Ruins：Security Upkeep Dispatch,ui\00_message\quest_info\q40201023_00.gmd,\quest\q40201023.arc,q40201023.arc,0,
1,q40201023_00_363,"居住区管理者として、覚者様に依頼がございます
近頃、活性化した<LQEM>の姿が頻繁に目撃されるようになりました
まだ居住区へは接近しておりませんが、念のため<LQEM>体ほど退けていただけないでしょうか
無理にとは申しません、こちらにいらっしゃる間にご対応くださればと――","As the residential area manager, 
I have a request for the Arisen.
Recently, there have been frequent sightings of 
active <LQEM>.
Although they have not approached the 
residential area yet, could you please drive away 
<LQVA> of them as a precaution?
There's no rush; but please address this while 
you are here, if possible.",ui\00_message\quest_info\q40201023_00.gmd,\quest\q40201023.arc,q40201023.arc,1,
0,q40201024_00_364,【週期要請】亡都メルゴダ：物資供給,【Periodic Request】Mergoda Ruins：Supply Provision,ui\00_message\quest_info\q40201024_00.gmd,\quest\q40201024.arc,q40201024.arc,0,
1,q40201024_00_364,"ここメルゴダでは資材の確保が困難であり、常に枯渇の危機にさらされています
少しでも<LQIM>の備蓄に余裕ができれば、皆の生活も楽になるかと思うのですが――
火急の用ではございませんので、お気の向かれた時にでも<LQVA>個ほど手に入れていただけないでしょうか","Here in Mergoda, 
securing materials is challenging, 
and we are always facing the risk of shortage.
If we could have a bit of leeway in the stockpile 
of <LQIM>, 
it would ease the lives of everyone here.
It's not an urgent matter, 
so when you have the chance, 
could you please obtain <LQVA> of them?",ui\00_message\quest_info\q40201024_00.gmd,\quest\q40201024.arc,q40201024.arc,1,
0,q40201025_00_365,【週期要請】魔赤島①：定点調査討伐,【Periodic Request】Bloodbane Isle①：Hotspot Survey,ui\00_message\quest_info\q40201025_00.gmd,\quest\q40201025.arc,q40201025.arc,0,
1,q40201025_00_365,"調査隊各員へ
<LQEM>の行動調査として、<LQVA>体の討伐および戦果の報告をしてくれ
今回は討伐目標数も多いからな、時間をかけて対応してくれて構わん","To all investigation team members: 
For the <LQEM> behavior study, 
please carry out and report on the dispatch of 
<LQVA> individuals. 
Since the number is high, you may take your time.",ui\00_message\quest_info\q40201025_00.gmd,\quest\q40201025.arc,q40201025.arc,1,
0,q40201026_00_366,【週期要請】魔赤島①：物資供給,【Periodic Request】Bloodbane Isle①：Supply Provision,ui\00_message\quest_info\q40201026_00.gmd,\quest\q40201026.arc,q40201026.arc,0,
1,q40201026_00_366,"隊の備蓄量を調整するため、<LQIM>を重点的に補充するぞ
各々<LQVA>個ずつ集めれば、しばらくはもつだろう
とはいえ、焦る必要は無いからな
腰を据えて取り組んでくれて構わん！","To adjust the team's stock, we need to replenish 
<LQIM>. 
Gather <LQVA> to sustain us for a while. 
There's no rush, so take your time with it.",ui\00_message\quest_info\q40201026_00.gmd,\quest\q40201026.arc,q40201026.arc,1,
0,q40201027_00_367,【週期要請】魔赤島②：定点調査討伐,【Periodic Request】Bloodbane Isle②：Hotspot Survey,ui\00_message\quest_info\q40201027_00.gmd,\quest\q40201027.arc,q40201027.arc,0,
1,q40201027_00_367,"<LQEM>への効果的な対策を練るため、<LQVA>体ほどを討伐の上、
やつらの戦闘時の行動について報告してくれ！
なお、この件については長期的に見ていく必要があると考えている
急ぐ必要は無いから、無理はするなよ","To develop effective countermeasures against 
<LQEM>, 
please hunt and report on <LQVA> of them,
and provide details on their combat behavior!
Note that this is a long-term study,
so there is no rush—
take your time and do not overexert yourself.",ui\00_message\quest_info\q40201027_00.gmd,\quest\q40201027.arc,q40201027.arc,1,
0,q40201028_00_368,【週期要請】魔赤島②：物資供給,【Periodic Request】Bloodbane Isle②：Supply Provision,ui\00_message\quest_info\q40201028_00.gmd,\quest\q40201028.arc,q40201028.arc,0,
1,q40201028_00_368,"備蓄している資材だが、時期によって減り方にかなり差があるようだ
もう少しすれば<LQIM>が減り始めことが予測される
それまでに<LQVA>個の補給を頼みたい
急ぎはしないが、減り始めるまでには頼むぞ！","It seems that the rate at which stored materials
decrease varies significantly by period. It's
predicted that the <LQIM> 
will start to deplete soon. 
I'd like to request a supply of <LQVA> before
that happens. There's no rush, but please get it
before the depletion starts!",ui\00_message\quest_info\q40201028_00.gmd,\quest\q40201028.arc,q40201028.arc,1,
0,q40201039_00_370,＜ウィークリー＞長期魔物討伐：テル村,【Weekly Duty】Long-Term Monster Hunt：Tel Village,ui\00_message\quest_info\q40201039_00.gmd,\quest\q40201039.arc,q40201039.arc,0,
1,q40201039_00_370,"テルに長期滞在する覚者の諸君にお願いがある
最近村周辺に<LQEM>が増えていてな
急を要するわけではないが、ここにいる間に<LQVA>体ほど討伐を頼みたい","I have a request for all Arisen staying in Tel
long-term. Recently, <LQEM> 
have been increasing
around the village. While it's not urgent, I'd
like to ask you to defeat <LQVA> of them during
your stay here.",ui\00_message\quest_info\q40201039_00.gmd,\quest\q40201039.arc,q40201039.arc,1,
0,q40201040_00_371,＜ウィークリー＞物資供給：テル村,【Weekly Duty】Supply Provision：Tel Village,ui\00_message\quest_info\q40201040_00.gmd,\quest\q40201040.arc,q40201040.arc,0,
1,q40201040_00_371,"ここ最近、テルでは資源不足が続いていてな
特に<LQIM>が不足していると住民の間で不満が漏れている
いかがだろうか？　<LQVA>個ほど集めてきてくれたら助かるのだが
焦ることはない、じっくりできる者にお願いしたい","Recently, 
Tel has been experiencing a resource shortage. 
The residents are particularly unhappy about the 
lack of <LQIM>. 
If you could gather about <LQVA>, it would help. 
There's no rush, so please assist if you can.",ui\00_message\quest_info\q40201040_00.gmd,\quest\q40201040.arc,q40201040.arc,1,
0,q40201041_00_372,【週期要請】ミスリウ森林（リンウッド）：治安維持討伐,【Periodic Request】Mysree Forest (Lynwood)：Security Upkeep Dispatch,ui\00_message\quest_info\q40201041_00.gmd,\quest\q40201041.arc,q40201041.arc,0,
1,q40201041_00_372,"最近、この森も物騒になってきてね
徐々にだけど魔物の数を減らしていきたいと思っているの
そこでなんだけど、<LQEM>を<LQVA>体ほど討伐してほしいのよ
あくまで長期目標だから、焦ることはないわ","Lately, the forest has become more dangerous. 
I want to gradually reduce the number of monsters. 
Could you defeat about <LQVA> <LQEM>? 
It's a long-term goal, so there's no rush.",ui\00_message\quest_info\q40201041_00.gmd,\quest\q40201041.arc,q40201041.arc,1,
0,q40201042_00_373,【週期要請】ミスリウ森林（リンウッド）：物資供給,【Periodic Request】Mysree Forest (Lynwood): Supply Provision,ui\00_message\quest_info\q40201042_00.gmd,\quest\q40201042.arc,q40201042.arc,0,
1,q40201042_00_373,"リンウッドに長期滞在する人がいたらお願いしたいの
村人の間で<LQIM>が不足しているって報告があったの
備蓄に必要だから数が多いけど<LQVA>ほど納品できないかしら？
急を要する案件ではないから、コツコツお願いね","If there are any staying long-term in Lynwood,
I have a request. There have been reports of a
shortage of <LQIM> among the villagers. 
We need a lot for supplies, so could you deliver 
<LQVA> of them? 
It's not urgent, so please take your time.",ui\00_message\quest_info\q40201042_00.gmd,\quest\q40201042.arc,q40201042.arc,1,
0,q40201043_00_374,【週期要請】ボルド鉱山（ホボリック）：治安維持討伐,【Periodic Request】Volden Mines (Hobolic)：Security Upkeep Dispatch,ui\00_message\quest_info\q40201043_00.gmd,\quest\q40201043.arc,q40201043.arc,0,
1,q40201043_00_374,"おい――お前ら、ヒトか？　ヒトだな？
最近城の近くで<LQEM>がうろついテ目障りなんダヨ
<LQVA>体倒してこい！　多イか？　まあ焦らずやってミロ
そうだナ――ちゃんとやったらまァ、よくしてやるヨ","Hey—are you guys human? You are, right? Recently,
<LQEM> 
have been roaming around near the castle,
and it's a nuisance. Go take down <LQVA> of them!
Too many? Well, take your time. And if you do it
well, I'll reward you.",ui\00_message\quest_info\q40201043_00.gmd,\quest\q40201043.arc,q40201043.arc,1,
0,q40201044_00_369,【週期要請】ボルド鉱山（ホボリック）：物資供給,【Periodic Request】Volden Mines (Hobolic): Supply Provision,ui\00_message\quest_info\q40201044_00.gmd,\quest\q40201044.arc,q40201044.arc,0,
1,q40201044_00_369,"ヒト――あァ、お前ら――ヒトだな！
アレが欲しいんだ――アレが――<LQIM>を持ってこイ！
数はざっと<LQVA>ほどだ　まあすぐとは言わン
とにかく集めてきてクレ","Hey—yes, you—people! 
I need <LQIM>! 
About <LQVA> of them. 
Not immediate, 
but collect them and bring them here.",ui\00_message\quest_info\q40201044_00.gmd,\quest\q40201044.arc,q40201044.arc,1,
0,q40201045_00_375,＜ウィークリー＞長期魔物討伐：テル村,【Weekly Duty】Long-Term Monster Hunt：Tel Village,ui\00_message\quest_info\q40201045_00.gmd,\quest\q40201045.arc,q40201045.arc,0,
1,q40201045_00_375,"神殿に長期滞在予定の覚者達への依頼だ
神殿付近に増えつつある<LQEM>、<LQVA>体の討伐協力を頼みたい
長い目で見て個体数を調整していく予定だ","Request for Arisen planning a long-term stay at the temple.
<LQEM> are increasing near the temple, 
and we ask for your help in slaying <LQVA> of them.
In the long run, we aim to control their numbers.",ui\00_message\quest_info\q40201045_00.gmd,\quest\q40201045.arc,q40201045.arc,1,
0,q40201046_00_376,＜ウィークリー＞物資供給：テル村,【Weekly Duty】Supply Provision：Tel Village,ui\00_message\quest_info\q40201046_00.gmd,\quest\q40201046.arc,q40201046.arc,0,
1,q40201046_00_376,"ハイデル平原エリアに長期滞在予定の覚者達への依頼だ
<LQIM>の流通量を安定させるべく<LQVA>個の備蓄を目指している
急ぎではないので、気が向いた時に協力を頼む","Request for Arisen planning a long-term stay in the Hidell Plains.
We aim to stockpile <LQVA> 
<LQIM> to stabilize its supply.
It's not urgent, so help when you have time.",ui\00_message\quest_info\q40201046_00.gmd,\quest\q40201046.arc,q40201046.arc,1,
0,q40201047_00_377,＜ウィークリー＞長期魔物討伐：テル村,【Weekly Duty】Long-Term Monster Hunt：Tel Village,ui\00_message\quest_info\q40201047_00.gmd,\quest\q40201047.arc,q40201047.arc,0,
1,q40201047_00_377,"神殿に長期滞在予定の覚者達への依頼だ
神殿付近に増えつつある<LQEM>、<LQVA>体の討伐協力を頼みたい
長い目で見て個体数を調整していく予定だ","Request for Arisen planning a long-term stay at the temple.
<LQEM> are increasing near the temple, 
and we ask for your help in slaying <LQVA> of them.
In the long run, we aim to control their numbers.",ui\00_message\quest_info\q40201047_00.gmd,\quest\q40201047.arc,q40201047.arc,1,
0,q40201048_00_378,＜ウィークリー＞物資供給：テル村,【Weekly Duty】Supply Provision：Tel Village,ui\00_message\quest_info\q40201048_00.gmd,\quest\q40201048.arc,q40201048.arc,0,
1,q40201048_00_378,"ハイデル平原エリアに長期滞在予定の覚者達への依頼だ
<LQIM>の流通量を安定させるべく<LQVA>個の備蓄を目指している
急ぎではないので、気が向いた時に協力を頼む","Request for Arisen planning a long-term stay in the Hidell Plains.
We aim to stockpile <LQVA> 
<LQIM> to stabilize its supply.
It's not urgent, so help when you have time.",ui\00_message\quest_info\q40201048_00.gmd,\quest\q40201048.arc,q40201048.arc,1,
0,q40300001_00_539,失意の矢不足,Out of Arrows and Frustrated,ui\00_message\quest_info\q40300001_00.gmd,\quest\q40300001.arc,q40300001.arc,0,
1,q40300001_00_539,"くそっ、もう少しで<LQEM>の群れを
全滅させられるところだったのに
矢が切れて<LQVA>匹逃がしてきてしまった！
誰か、ヤツらの後を追ってくれ！","Damn it, I was so close to wiping out the 
<LQEM> horde. 
But I ran out of arrows and <LQVA> escaped!
Someone, go after them!",ui\00_message\quest_info\q40300001_00.gmd,\quest\q40300001.arc,q40300001.arc,1,
0,q40300002_00_540,小さな隠れ村の警備事情,Security at the Little Hidden Village,ui\00_message\quest_info\q40300002_00.gmd,\quest\q40300002.arc,q40300002.arc,0,
1,q40300002_00_540,"ピレモスの警備ってどうなってるのかしら
<LQEM>が<LQVA>匹近くをうろついてるのを見かけたわ
どなたか、この小さな隠れ村をお助けください","What's going on with the security in Piremoth? 
I saw <LQEM> wandering around, 
about <LQVA> of them. 
Can someone help this small hidden village?",ui\00_message\quest_info\q40300002_00.gmd,\quest\q40300002.arc,q40300002.arc,1,
0,q40300003_00_541,小物への牽制を頼む,Take It Easy on the Lightweights,ui\00_message\quest_info\q40300003_00.gmd,\quest\q40300003.arc,q40300003.arc,0,
1,q40300003_00_541,"近くを<LQEM>が徘徊してるな
他の魔物を呼び寄せるなんてことにならないといいんだが――
牽制のためなら<LQVA>体の討伐で十分だと思うが
問題は誰がそれをやるかだな","There are <LQEM> wandering nearby. 
I hope they don't attract other monsters. 
Defeating <LQVA> should be enough for deterrence, 
but who will do it?",ui\00_message\quest_info\q40300003_00.gmd,\quest\q40300003.arc,q40300003.arc,1,
0,q40300004_00_542,子連れの道中,A Journey with the Children,ui\00_message\quest_info\q40300004_00.gmd,\quest\q40300004.arc,q40300004.arc,0,
