13,pop_prof_job,Job,Vocation,ui\00_message\ui\pop_party_list_res.gmd,\ui\uGUIPopPartyList.arc,uGUIPopPartyList.arc,13
43,poptop_battle_assist_en,Battle Assist,Battle Assist,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,43
43,poptop_battle_assist_en,Battle Assist,Battle Assist,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,43
42,poptop_battle_assist_jp,戦技補佐,Arts Support,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,42
42,poptop_battle_assist_jp,戦技補佐,Arts Support,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,42
42,poptop_battle_assist_jp,戦技補佐,Arts Support,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,42
5,poptop_bazaar_buy,購入,Buy,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,5
5,poptop_bazaar_buy,購入,Buy,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,5
5,poptop_bazaar_buy,購入,Buy,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,5
2,poptop_bazaar_disp_exhibit,出品,Sell,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,2
2,poptop_bazaar_disp_exhibit,出品,Sell,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,2
2,poptop_bazaar_disp_exhibit,出品,Sell,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,2
1,poptop_bazaar_disp_exhibit_item,アイテムバッグから出品,Sell from Item Bag,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,1
1,poptop_bazaar_disp_exhibit_item,アイテムバッグから出品,Sell from Item Bag,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,1
1,poptop_bazaar_disp_exhibit_item,アイテムバッグから出品,Sell from Item Bag,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,1
0,poptop_bazaar_disp_exhibit_warehouse,保管ボックスから出品,Sell from Storage Box,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,0
0,poptop_bazaar_disp_exhibit_warehouse,保管ボックスから出品,Sell from Storage Box,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,0
0,poptop_bazaar_disp_exhibit_warehouse,保管ボックスから出品,Sell from Storage Box,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,0
8,poptop_bazaar_disp_posnum,出品可能数：,Exhibits:,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,8
8,poptop_bazaar_disp_posnum,出品可能数：,Exhibits:,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,8
8,poptop_bazaar_disp_posnum,出品可能数：,Exhibits:,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,8
7,poptop_bazaar_en,Menu,Menu,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,7
7,poptop_bazaar_en,Menu,Menu,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,7
7,poptop_bazaar_en,Menu,Menu,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,7
4,poptop_bazaar_exhibit,出品,Sell,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,4
4,poptop_bazaar_exhibit,出品,Sell,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,4
4,poptop_bazaar_exhibit,出品,Sell,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,4
63,poptop_bazaar_exhibit_en,Sell,Sell,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,63
63,poptop_bazaar_exhibit_en,Sell,Sell,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,63
63,poptop_bazaar_exhibit_en,Sell,Sell,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,63
6,poptop_bazaar_jp,メニュー,Menu,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,6
6,poptop_bazaar_jp,メニュー,Menu,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,6
6,poptop_bazaar_jp,メニュー,Menu,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,6
3,poptop_bazaar_situation,出品状況,Exhibit Status,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,3
3,poptop_bazaar_situation,出品状況,Exhibit Status,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,3
3,poptop_bazaar_situation,出品状況,Exhibit Status,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,3
108,poptop_btn_dra_skill,ドラゴンアビリティ情報,Dragon Ability Information,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,108
108,poptop_btn_dra_skill,ドラゴンアビリティ情報,Dragon Ability Information,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,108
108,poptop_btn_dra_skill,ドラゴンアビリティ情報,Dragon Ability Information,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,108
16,poptop_clan_clan_name,<NAME CLAN> <NAME CLAN_S>,<NAME CLAN> <NAME CLAN_S>,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,16
16,poptop_clan_clan_name,<NAME CLAN> <NAME CLAN_S>,<NAME CLAN> <NAME CLAN_S>,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,16
16,poptop_clan_clan_name,<NAME CLAN> <NAME CLAN_S>,<NAME CLAN> <NAME CLAN_S>,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,16
60,poptop_clan_create,クラン設立,Found Clan,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,60
60,poptop_clan_create,クラン設立,Found Clan,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,60
60,poptop_clan_create,クラン設立,Found Clan,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,60
48,poptop_clan_en,Clan,Clan only,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,48
48,poptop_clan_en,Clan,Clan only,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,48
48,poptop_clan_en,Clan,Clan only,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,48
64,poptop_clan_entry_cancel,スカウトエントリー中止,Stop Scouting,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,64
64,poptop_clan_entry_cancel,スカウトエントリー中止,Stop Scouting,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,64
64,poptop_clan_entry_cancel,スカウトエントリー中止,Stop Scouting,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,64
65,poptop_clan_entry_check,スカウトエントリー確認,View Recruits,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,65
65,poptop_clan_entry_check,スカウトエントリー確認,View Recruits,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,65
65,poptop_clan_entry_check,スカウトエントリー確認,View Recruits,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,65
54,poptop_clan_entry_now,スカウトエントリー中,Scout Entry in Progress,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,54
54,poptop_clan_entry_now,スカウトエントリー中,Scout Entry in Progress,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,54
54,poptop_clan_entry_now,スカウトエントリー中,Scout Entry in Progress,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,54
77,poptop_clan_interval_now,インターバル期間中,Interval Duration,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,77
77,poptop_clan_interval_now,インターバル期間中,Interval Duration,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,77
77,poptop_clan_interval_now,インターバル期間中,Interval Duration,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,77
56,poptop_clan_invite,スカウトエントリー招待,View Invites,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,56
56,poptop_clan_invite,スカウトエントリー招待,View Invites,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,56
56,poptop_clan_invite,スカウトエントリー招待,View Invites,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,56
82,poptop_clan_invite_direct,直接招待,Direct Invite,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,82
82,poptop_clan_invite_direct,直接招待,Direct Invite,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,82
82,poptop_clan_invite_direct,直接招待,Direct Invite,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,82
28,poptop_clan_invite_list,招待リスト,View Invites,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,28
28,poptop_clan_invite_list,招待リスト,View Invites,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,28
28,poptop_clan_invite_list,招待リスト,View Invites,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,28
57,poptop_clan_join,加入申請中クラン,View Applications,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,57
57,poptop_clan_join,加入申請中クラン,View Applications,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,57
57,poptop_clan_join,加入申請中クラン,View Applications,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,57
29,poptop_clan_join_list,加入希望者リスト,View Applications,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,29
29,poptop_clan_join_list,加入希望者リスト,View Applications,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,29
29,poptop_clan_join_list,加入希望者リスト,View Applications,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,29
61,poptop_clan_jp,クラン,Clan Members,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,61
61,poptop_clan_jp,クラン,Clan Members,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,61
61,poptop_clan_jp,クラン,Clan Members,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,61
89,poptop_clan_kyoten_1,拠点拡張,Hall Expansion,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,89
89,poptop_clan_kyoten_1,拠点拡張,Hall Expansion,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,89
89,poptop_clan_kyoten_1,拠点拡張,Hall Expansion,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,89
90,poptop_clan_kyoten_2,ポーン遠征隊支援,Pawn Expedition Corps Support,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,90
90,poptop_clan_kyoten_2,ポーン遠征隊支援,Pawn Expedition Corps Support,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,90
90,poptop_clan_kyoten_2,ポーン遠征隊支援,Pawn Expedition Corps Support,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,90
91,poptop_clan_kyoten_3,クラン執務官の変更,Change Clan Officers,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,91
91,poptop_clan_kyoten_3,クラン執務官の変更,Change Clan Officers,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,91
91,poptop_clan_kyoten_3,クラン執務官の変更,Change Clan Officers,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,91
88,poptop_clan_kyoten_4,ポーン遠征隊の状況確認,Pawn Expedition Corps Status,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIBazaar.arc,uGUIBazaar.arc,88
88,poptop_clan_kyoten_4,ポーン遠征隊の状況確認,Pawn Expedition Corps Status,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIMenuAreaInfo.arc,uGUIMenuAreaInfo.arc,88
88,poptop_clan_kyoten_4,ポーン遠征隊の状況確認,Pawn Expedition Corps Status,ui\00_message\ui\poptop_sel_res.gmd,\ui\uGUIPopTopSel.arc,uGUIPopTopSel.arc,88
