183,CRAFT_NUM_CLASS_D,D級,D級,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,183
197,CRAFT_BTGUID_DISCREST,クレストを戻す,クレストを戻す,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,197
198,CRAFT_MAKING_CONTINUE,同じ装備アイテムを強化しますか？,Do you want to enhance the same item again?,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,198
199,CRAFT_FINISHED,クラフト完了,Craft Finished,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,199
200,REMAINING_MAKE_TIME_HOUR,<VAL>h,<VAL>h,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,200
201,TAB_CLASS_UP_EXAM,特殊,Special,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,201
202,CATEGORY_CLASS_UP_EXAM,昇格試験,Promotion Test,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,202
203,MSG_NO_CLASS_UP_EXAM,昇格試験がありません,There is currently no promotion test.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,203
204,GUIDE_MSG_CHARACTER_CHANGE,試着切り替え,Switch Preview,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,204
205,TITLE_MSG_CHARACTER_CHANGE,キャラクターを選択してください,Please select the character.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,205
206,RECIPE_CATE_MATERIAL_OTHER,その他,Other,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,206
207,DIALOG_GET_XP_EX,"クラフトを指揮していた<NAME PAWN>が
クラフト経験値を<VAL> (+<VAL>) <UNIT XP>入手しました","For being the craft leader, <NAME PAWN>
has gained <VAL> (+<VAL>) <UNIT XP> crafting
experience.",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,207
208,EX_CHARGE_UNIT,(+<VAL>),(+<VAL>),ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,208
209,COLOR_CHANGE_DISABLE,このアイテムはカラー変更できません,This item cannot have its color changed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,209
210,CATEGORY_FURNITURE,家具,Furniture,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,210
211,CRAFT_FURNITURE_NOTHING,家具レシピがありません,There are no furniture recipes.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,211
212,ERROR_CANT_MAKE_FURNITURE,作成済み、または作成中の家具は選択できません,Furniture already created or being created cannot be selected,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,212
213,DIALOG_USE_FUNITURE_GUIDE,"受け取った家具アイテムは
覚者の自室で配置することができます","受け取った家具アイテムは
覚者の自室で配置することができます",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,213
214,RECIPE_CATE_MATERIAL_AREA,地域素材,Regional,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,214
215,DIALOG_CONFIRM_CHOICE_CREATION_TYPE,作成方法を選んでください,Please choose the creation type.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,215
216,DIALOG_CONFIRM_TYPE_START,通常作成,Create,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,216
217,DIALOG_CONFIRM_TYPE_EX_CREATE,黄金石を使用して作成（即時完成）,Create using Golden Gemstones (immediate completion),ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,217
218,DIALOG_CONFIRM_EX_CREATE,"アイテムの作成がその場で完了します
<COL ffdc78>黄金石<VAL>個</COL>を消費して作成しますか？
(所持数：<VAL>)","The item will be created immediately.
This will consume <COL ffdc78><VAL> Golden Gemstone</COL>.
(You have: <VAL>)",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,218
219,DIALOG_EX_CREATE,アイテムの作成が完了しました,Item creation complete.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,219
220,DIALOG_CONFIRM_EX_CREATE_ERROR,"黄金石が不足しています
その場で作成完了するには<COL ffdc78>黄金石<VAL>個</COL>が必要です
(所持数：<VAL>)","You do not have enough Golden Gemstones.
Creating this requires <COL ffdc78><VAL> Golden Gemstone</COL>.
(You have: <VAL>)",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,220
221,DIALOG_CONFIRM_TYPE_JUMP_ONLINESHOP,オンラインショップを開く,Open the Online Shop,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,221
222,DIALOG_CONFIRM_CHOICE_STOP_TYPE,まだアイテム作成が完了していません,Item production is not yet complete.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,222
223,DIALOG_CONFIRM_TYPE_STOP,アイテム生産を中止,Stop,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,223
224,ANALYZE_RESULT,分析結果（概算）,Analysis Result (Approximate),ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,224
225,ANALYZE_SPEED,作業時間<VAL>%OFF,作業時間<VAL>%OFF,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,225
226,ANALYZE_UPGRADE,<VAL>～<VAL>pt,<VAL>～<VAL>pt,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,226
227,ANALYZE_GREAT_SUCCESS,大成功率<VAL>%,大成功率<VAL>%,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,227
228,ANALYZE_INCREASE,<VAL>%の確率で+<VAL>個,<VAL>%の確率で+<VAL>個,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,228
229,ANALYZE_COST_CUT,費用<VAL>%OFF,Cost <VAL>% OFF,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,229
230,ANALYZE_ALWAYS_GREAT_SUCCESS,高品質装備の作成が、特定条件で必ず大成功,高品質装備の作成が、特定条件で必ず大成功,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,230
231,ANALYZE_ALWAYS_INCREASE,消耗品の生産が必ず大成功,消耗品の生産が必ず大成功,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,231
232,ANALYZE_COST_CUT_MUCH,コストパフォーマンスの効果アップ,コストパフォーマンスの効果アップ,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,232
233,CREATE_TIMES_WARNING,※最大<VAL>回 (クラフト回数を消費します),"※ Maximum <VAL> times
(will consume the craft number of times)",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,233
234,HEADING_CREATE_TIMES,生産回数,Production Times,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,234
235,ANALYZE_BUTTON,パフォーマンス分析,Performance Analysis,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,235
236,ERROR_SHORTAGE_MATERIAL,素材が足りません,素材が足りません,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,236
237,ERROR_SHORTAGE_MONEY,所持金が足りません,所持金が足りません,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,237
238,ERROR_SHORTAGE_CRAFT_NUM,アシスタントの残りクラフト回数が足りません,アシスタントの残りクラフト回数が足りません,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,238
239,ITEM_CREATE_TIMES,×<VAL>回,x<VAL> times,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,239
240,ERROR_CREST_CANNOT_BREAK,このクレストは破壊できません,このクレストは破壊できません,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,240
241,PERFORMANCE_NO_EFFECT,効果なし,No Effect,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,241
242,BT_CHECK_CHEST,格納チェストを参照,See Storage Chest,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,242
243,DIALOG_CHECKING_CHEST,格納チェストを参照しています,Checking Storage Chest,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,243
244,ANNOUNCE_CHECK_NG_CHEST,格納チェストの参照は＜<OPCS>＞の発動中に使用可能となります,格納チェストの参照は＜<OPCS>＞の発動中に使用可能となります,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,244
245,TAB_SPECIAL,一時レンタル,One-time Rental,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,245
246,DIALOG_CONFIRM_GP_CREATE,"以下の機能を利用しているため、このアイテムを
作成するには、<COL ffdc78>黄金石<VAL>個</COL>が必要です
よろしいですか？
(所持数：<VAL>)","以下の機能を利用しているため、このアイテムを
作成するには、<COL ffdc78>黄金石<VAL>個</COL>が必要です
よろしいですか？
(所持数：<VAL>)",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,246
247,DIALOG_CONFIRM_GP_REINFORCE,"以下の機能を利用しているため、このアイテムを
強化するには、<COL ffdc78>黄金石<VAL>個</COL>が必要です
よろしいですか？
(所持数：<VAL>)","以下の機能を利用しているため、このアイテムを
強化するには、<COL ffdc78>黄金石<VAL>個</COL>が必要です
よろしいですか？
(所持数：<VAL>)",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,247
248,DIALOG_CONFIRM_GP_LACK_ERROR,"黄金石が不足しています
(所持数：<VAL>)","黄金石が不足しています
(所持数：<VAL>)",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,248
249,HEADING_TIME_TO_MANDRA,育成時間,育成時間,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,249
250,HEADING_ADD_STATUS,追加ステータス,Additional Status,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,250
251,ROW_LIST,リスト,リスト,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,251
252,GUIDE_SELECT_ADD_STATUS,追加するステータスを選択してください,追加するステータスを選択してください,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,252
253,CRAFT_BTGUID_DISADDSTATUS,追加ステータスをはずす,追加ステータスをはずす,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,253
254,RECIPE_CATE_MATERIAL_ADD_STATUS,特質錬石,Slayer Stone,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,254
255,HEADING_ADD_STATUS2,Add Status,Add Status,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,255
256,HEADING_MATERIALS_CHANGE,Materials Change,Materials Change,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,256
257,GUIDE_MATERIALS_CHANGE,品質変更する装備を選択してください,Please select the equipment to change quality.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,257
258,ERROR_MATERIALS_CHANGE_001,このアイテムは品質変更できません,This item cannot have its quality changed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,258
259,CRAFT_MATERIALS_CHANGE_NOTHING,品質変更できる装備がありません,品質変更できる装備がありません,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,259
260,ERROR_MATERIALS_CHANGE_002,"品質が現状維持のまま、もしくは
低下する可能性があるため使用できません","品質が現状維持のまま、もしくは
低下する可能性があるため使用できません",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,260
261,BUTTON_MATERIALS_CHANGE,変更,Change,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,261
262,DIALOG_CONFIRM_MATERIALS_CHANGE,"このアイテムを品質変更しますか？

作業費用　：<VAL G>
取得経験値：<VAL XP>","このアイテムを品質変更しますか？

作業費用　：<VAL G>
取得経験値：<VAL XP>",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,262
263,DIALOG_CONFIRM_GP_MATERIALS_CHANGE,"以下の機能を利用しているため、このアイテムを
品質変更するには、<COL ffdc78>黄金石<VAL>個</COL>が必要です
よろしいですか？
(所持数：<VAL>)","以下の機能を利用しているため、このアイテムを
品質変更するには、<COL ffdc78>黄金石<VAL>個</COL>が必要です
よろしいですか？
(所持数：<VAL>)",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,263
264,TITLE_MATERIALS_CHANGE,アイテムを品質変更しました,アイテムを品質変更しました,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,264
265,DIALOG_CONFIRM_MATERIALS_CHANGE_EX,"このアイテムを品質変更しますか？

作業費用　：<VAL G>
取得経験値：<VAL> (+<VAL>) <UNIT XP>","このアイテムを品質変更しますか？

作業費用　：<VAL G>
取得経験値：<VAL> (+<VAL>) <UNIT XP>",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,265
266,DIALOG_CONFIRM_REINFORCE_ADD_NO_SKIP,"

<COL ffdc78>このアイテムの強化では
一度に２段階以上のグレードＵＰはできません</COL>

次のグレードで必要な強化ポイントを満たしていても
２段階目のグレードＵＰ直前でポイントが止まります","

<COL ffdc78>このアイテムの強化では
一度に２段階以上のグレードＵＰはできません</COL>

次のグレードで必要な強化ポイントを満たしていても
２段階目のグレードＵＰ直前でポイントが止まります",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,266
267,DIALOG_CONFIRM_REINFORCE_ADD_NO_NEXT_ITEM,"

<COL ffdc78>次のグレードＵＰで
アイテムのグレードが最大になります</COL>","

<COL ffdc78>次のグレードＵＰで
アイテムのグレードが最大になります</COL>",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,267
268,GUIDE_MSG_BUY_BAZAAR,バザーで必要素材を購入する,バザーで必要素材を購入する,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,268
269,CRAFT_MSG_DS_BONUS_UP,Dragon Ability Level,Dragon Ability Level,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,269
0,JEWELRY_CTGR_1,共通,Common,ui\00_message\common\jewelry_ctgr.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,0
1,JEWELRY_CTGR_2,上級リング,High Grade Ring,ui\00_message\common\jewelry_ctgr.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,1
2,JEWELRY_CTGR_3,上級ブレスレット,High Grade Bracelet,ui\00_message\common\jewelry_ctgr.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,2
3,JEWELRY_CTGR_4,上級ピアス,High Grade Earrings,ui\00_message\common\jewelry_ctgr.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,3
4,JEWELRY_CTGR_5,エンブレムストーン,Emblem Stone,ui\00_message\common\jewelry_ctgr.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,4
0,ITEM_WORK_1,体力回復,Health Recovery,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,0
1,ITEM_WORK_2,スタミナ回復,Stamina Recovery,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,1
2,ITEM_WORK_3,「毒」解消,Cure Poison,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,2
3,ITEM_WORK_4,「遅延」解消,Cure Torpor,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,3
4,ITEM_WORK_5,「睡眠」解消,Cure Sleep,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,4
5,ITEM_WORK_6,「気絶」解消,Cure Knockout,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,5
6,ITEM_WORK_7,「水濡れ」解消,Cure Drench,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,6
7,ITEM_WORK_8,「油濡れ」解消,Cure Tar,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,7
8,ITEM_WORK_9,「スキル封印」解消,Cure Skill Stifling,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,8
9,ITEM_WORK_10,「軟化」解消,Cure Frail,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,9
10,ITEM_WORK_11,「石化」解消,Cure Petrification,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,10
11,ITEM_WORK_12,「黄金化」解消,Cure Golden,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,11
12,ITEM_WORK_13,「延焼」解消,Cure Catching Fire,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,12
13,ITEM_WORK_14,「凍結」解消,Cure Frozen Solid,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,13
14,ITEM_WORK_15,「炎防低下」解消,Cure Fire Res. Down,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,14
15,ITEM_WORK_16,「氷防低下」解消,Cure Ice Res. Down,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,15
16,ITEM_WORK_17,「雷防低下」解消,Cure Thunder Res. Down,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,16
17,ITEM_WORK_18,「聖防低下」解消,Cure Holy Res. Down,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,17
18,ITEM_WORK_19,「闇防低下」解消,Cure Dark Res. Down,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,18
19,ITEM_WORK_20,「物攻低下」解消,Cure Phys. Atk. Down,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,19
20,ITEM_WORK_21,「物防低下」解消,Cure Phys. Def. Down,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,20
21,ITEM_WORK_22,「魔攻低下」解消,Cure Mag. Atk. Down,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,21
22,ITEM_WORK_23,「魔防低下」解消,Cure Mag. Def. Down,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,22
23,ITEM_WORK_24,「物攻上昇」付加,Grant Physical Attack Up,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,23
24,ITEM_WORK_25,「物防上昇」付加,Grant Physical Defense Up,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,24
25,ITEM_WORK_26,「魔攻上昇」付加,Grant Magick Attack Up,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,25
26,ITEM_WORK_27,「魔防上昇」付加,Grant Magick Defense Up,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,26
27,ITEM_WORK_28,「吹き飛ばし力上昇」付加,Grant Blow Power Up,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,27
28,ITEM_WORK_29,「耐久力上昇」付加,Grant Endurance Up,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,28
29,ITEM_WORK_30,「生命治癒力上昇」付加,Grant Healing Power Up,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,29
30,ITEM_WORK_31,「体力上昇」付加,Grant Max Health Up,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,30
31,ITEM_WORK_32,「スタミナ上昇」付加,Grant Max Stamina Up,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,31
32,ITEM_WORK_33,「闇霧」解消,Cure Blind,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,32
33,ITEM_WORK_34,復活（単体）,復活（単体）,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,33
34,ITEM_WORK_35,復活（３個単位）,復活（３個単位）,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,34
35,ITEM_WORK_36,ランタン点灯,Light Lantern,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,35
36,ITEM_WORK_110,ゴールド入手,Gold Available,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,36
37,ITEM_WORK_111,リム入手,Rift Crystals Available,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,37
38,ITEM_WORK_112,オーブ入手,Orbs Available,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,38
39,ITEM_WORK_113,エリクシル・毒,エリクシル・毒,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,39
40,ITEM_WORK_114,エリクシル・睡眠,エリクシル・睡眠,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,40
41,ITEM_WORK_115,エリクシル・気絶,エリクシル・気絶,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,41
42,ITEM_WORK_116,エリクシル・炎防低下,エリクシル・炎防低下,ui\00_message\ui\item_work.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,42
