43,CHAT_COM_225,気にしないで！,Don't worry about it!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,43
95,CHAT_COM_243,こっちです、跳ね上げます！,"This way, leap!",ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,95
97,CHAT_COM_244,起きて！,Rise!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,97
100,CHAT_COM_245,仕切り直しましょう！,Let's go back and start again!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,100
0,CHAT_COM_246,やあ！,Yo!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0
1,CHAT_COM_247,やっほー！,Yahoo!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1
2,CHAT_COM_248,久しぶり！,Long time no see!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2
3,CHAT_COM_249,何からやろうか？,What are we going to do?,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3
4,CHAT_COM_250,何からやっちゃう？,What are you doing?,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4
5,CHAT_COM_251,次どうする？,What do we do next?,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5
6,CHAT_COM_252,次なににする？,What are we going to do next?,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6
7,CHAT_COM_253,レベル上げどう？,How about leveling?,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7
8,CHAT_COM_254,PP稼ぎ行かない？,Do you want to farm PP?,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8
9,CHAT_COM_255,CP稼ぎどう？,How about farming CP?,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,9
10,CHAT_COM_256,CP稼ぎはどう？,How about farming CP?,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10
12,CHAT_COM_257,ハイオーブ集め行こう！,Let's collect High Orbs!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12
11,CHAT_COM_258,オーブ集め行こう！,Let's go farming Orbs!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11
13,CHAT_COM_259,ウォーミッション行こう！,Let's do War Missions!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13
14,CHAT_COM_261,いいね！,That's nice!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,14
15,CHAT_COM_262,回復してくる,I'll go healing,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15
16,CHAT_COM_263,回復してくるね,I'll go healing,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,16
17,CHAT_COM_264,一瞬、離席します！,Just a moment!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,17
18,CHAT_COM_265,すいません、ちょっとトイレ！,"Excuse me, toilet!",ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18
19,CHAT_COM_266,すみません、お手洗いに――,"Excuse me, I need to go to the restroom",ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19
20,CHAT_COM_267,おともします！,I'll go!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20
21,CHAT_COM_268,おまたせ！,Sorry for the wait!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,21
22,CHAT_COM_269,おかえり！,Welcome back!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,22
23,CHAT_COM_270,ヤバイ眠くなってきた――,"Not good, I'm getting sleepy...",ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,23
24,CHAT_COM_271,なんか眠くなってきた――,I'm getting sleepy or something like that...,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,24
25,CHAT_COM_272,ぼちぼちログアウトします,I'm logging out,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,25
26,CHAT_COM_273,そろそろログアウトします,I'll log out soon,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,26
27,CHAT_COM_274,決めポーズいくよ、せーの！,"Let's make a pose, come on!",ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,27
28,CHAT_COM_275,さあ、踊ろう！,Let's dance!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,28
29,CHAT_COM_276,さあ、踊りましょう！,Let's dance!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,29
30,CHAT_COM_277,いち、にの、さんはい！,One more time!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,30
31,CHAT_COM_278,みんな集まれ！　こっちだ！,Everyone gather over here!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,31
32,CHAT_COM_279,みんな集まって、こっちこっち！,Everyone gather over here!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,32
33,CHAT_COM_280,ハイ、チーズ！,"Alright, cheese!",ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,33
34,CHAT_COM_281,よろこんで！,My pleasure!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,34
35,CHAT_COM_282,それ、笑える！,That's funny!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,35
36,CHAT_COM_283,それ、ウケる！,That's hilarious!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,36
37,CHAT_COM_284,うわ、ミスった！！,"Oops, I made a mistake!!",ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,37
38,CHAT_COM_285,ごめん、ミスっちゃった！！,"I'm sorry, I made a mistake!!",ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,38
39,CHAT_COM_286,え、マジで？,"Oh, for real?",ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,39
40,CHAT_COM_287,え、ホントに？,"Oh, really?",ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,40
41,CHAT_COM_288,はいはい、なるほど,"Yeah yeah, I see",ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,41
42,CHAT_COM_289,それは無理,That's impossible,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,42
43,CHAT_COM_290,し、失礼な！,"Hey, that's rude!",ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,43
44,CHAT_COM_291,し、失礼ね！,"Hey, that's rude!",ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,44
45,CHAT_COM_292,新人覚者だな？,You are a rookie?,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,45
46,CHAT_COM_293,最高じゃねーか！,Isn't it great!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,46
47,CHAT_COM_294,神降臨！,God advent!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,47
48,CHAT_COM_295,ふっかーつ！！,I'm back!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,48
49,CHAT_COM_296,きたーーー！,Here it comes!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,49
55,CHAT_COM_297,はーっはっは！,Wahaha!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,55
56,CHAT_COM_298,あーっはっは！,Wahaha!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,56
53,CHAT_COM_299,あははは！,Ahahaha!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,53
54,CHAT_COM_300,ウフフフ,Fufufu,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,54
52,CHAT_COM_301,深く反省しております,I'm deeply sorry,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,52
51,CHAT_COM_302,言ってる意味は分かる,I know what you mean,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,51
50,CHAT_COM_303,流れ変わった？,The flow has changed?,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,50
57,CHAT_COM_304,イヤッホー！,Yahoo!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,57
58,CHAT_COM_305,ワーイ！,Yay!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,58
59,CHAT_COM_306,カッコイイ！,Cool!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,59
60,CHAT_COM_307,カワイイ！,Cute!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,60
61,CHAT_COM_308,ステキ！,Lovely!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,61
62,CHAT_COM_309,ビューティフル！,Beautiful!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,62
63,CHAT_COM_310,メリークリスマス！,Merry Christmas!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,63
64,CHAT_COM_311,ハッピーニューイヤー！,Happy New Year!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,64
65,CHAT_COM_312,トリックオアトリート！,Trick or Treat!,ui\00_message\simple_com\chat_com_text_07.gmd,\ui\gui_cmn.arc,gui_cmn.arc,65
0,CHAT_COM_313,炎が弱点だ！,Fire is its weakness!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0
1,CHAT_COM_314,弱点は炎！,Its weakness is fire!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1
2,CHAT_COM_315,氷が弱点だ！,Ice is its weakness!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2
3,CHAT_COM_316,弱点は氷！,Its weakness is ice!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3
4,CHAT_COM_317,雷が弱点だ！,Lightning is its weakness!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4
5,CHAT_COM_318,弱点は雷！,Its weakness is lightning!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5
6,CHAT_COM_319,聖が弱点だ！,Holy is its weakness!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6
7,CHAT_COM_320,弱点は聖！,Its weakness is holy!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7
8,CHAT_COM_321,闇が弱点だ！,Dark is its weakness!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8
9,CHAT_COM_322,弱点は闇！,Its weakness is dark!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,9
10,CHAT_COM_323,毒が有効だ！,Poison is effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10
11,CHAT_COM_324,毒が有効よ！,Poison is effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11
12,CHAT_COM_325,睡眠が有効だ！,Sleep is effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12
13,CHAT_COM_326,睡眠が有効よ！,Sleep is effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13
14,CHAT_COM_327,遅延が有効だ！,Torpor is effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,14
15,CHAT_COM_328,遅延が有効よ！,Torpor is effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15
16,CHAT_COM_329,気絶が有効だ！,Stun is effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,16
17,CHAT_COM_330,気絶が有効よ！,Stun is effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,17
18,CHAT_COM_331,封印が有効だ！,Skill seal is effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18
19,CHAT_COM_332,封印が有効よ！,Skill seal is effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19
20,CHAT_COM_333,石化が有効だ！,Petrification is effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20
21,CHAT_COM_334,石化が有効よ！,Petrification is effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,21
22,CHAT_COM_335,黄金化が有効だ！,Gilding is effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,22
23,CHAT_COM_336,黄金化が有効よ！,Gilding is effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,23
24,CHAT_COM_337,装甲をこわそう！,Let's break the armor!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,24
25,CHAT_COM_338,装甲をこわしましょう！,Let us break the armor!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,25
26,CHAT_COM_339,ブレイクを狙おう！,Let's aim to break!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,26
27,CHAT_COM_340,ブレイクを狙いましょう！,Let us aim to break!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,27
28,CHAT_COM_341,吹き飛ばし力の高い技が有効だ！,High blow-power skills are effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,28
29,CHAT_COM_342,吹き飛ばし力の高い技が有効よ！,High blow-power skills are effective!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,29
30,CHAT_COM_343,侵食核を潰そう！,Let's destroy the infected growths!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,30
31,CHAT_COM_344,侵食核を潰しましょう！,Let us destroy the infected growths!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,31
32,CHAT_COM_345,胞子を止める！,Stop the spores!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,32
33,CHAT_COM_346,胞子を止めます！,Stop the spores!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,33
34,CHAT_COM_347,コアを出す！,Core reveal!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,34
35,CHAT_COM_348,コア、出します！,I will reveal the core!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,35
36,CHAT_COM_349,コアを叩こう！,Let's attack the core!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,36
37,CHAT_COM_350,コアを叩きましょう！,Let us attack the core!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,37
38,CHAT_COM_351,バリア張ります！,Form a barrier!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,38
39,CHAT_COM_352,まとめて回復する！,Gather around and heal!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,39
40,CHAT_COM_353,大技、キメる！,"A big technique, nail it!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,40
41,CHAT_COM_354,大技、キメるわ！,"A big technique, nail it!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,41
42,CHAT_COM_355,大魔法いくぞ！,Here comes the great magick!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,42
43,CHAT_COM_356,大魔法いくわよ！,Here comes the great magick!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,43
44,CHAT_COM_357,っしゃあ、いくぞ！,"Well, let's go!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,44
45,CHAT_COM_358,さあ、いくわよ！,"Well, let's go!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,45
46,CHAT_COM_359,そろそろ本気出す！,Time to get serious!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,46
47,CHAT_COM_360,絶対に許さん,I will not allow it!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,47
48,CHAT_COM_361,大ピンチ！,Big pinch!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,48
49,CHAT_COM_362,はっ、余裕だな！,"Hah, I can afford it!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,49
50,CHAT_COM_363,ま、余裕ね！,"Well, I can afford it!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,50
51,CHAT_COM_364,大型、沈黙！,Large silence!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,51
52,CHAT_COM_365,ナイスバリア！,Nice barrier!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,52
53,CHAT_COM_366,ナイスヒール！,Nice heal!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,53
54,CHAT_COM_367,ナイスダウン！,Nice down!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,54
55,CHAT_COM_368,ナイスブレイク！,Nice break!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,55
56,CHAT_COM_369,オーク相手に情けは無用！,No mercy for orcs!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,56
57,CHAT_COM_370,これより生死の検分に入る！,I'm at a life and death situation!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,57
58,CHAT_COM_371,果たせぬ夢などない！,There is no dream that cannot be realized!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,58
59,CHAT_COM_372,攻城兵器、来たぞ！,"Siege weapons, here I come!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,59
60,CHAT_COM_373,攻城兵器、来たわ！,"Siege weapons, here I come!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,60
61,CHAT_COM_374,大砲を使え！,Use the cannon!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,61
62,CHAT_COM_375,大砲を使おう！,Use the cannon!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,62
63,CHAT_COM_376,大砲を潰せ！,Destroy the cannons!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,63
64,CHAT_COM_377,大砲をこわそう！,Let's break the cannons!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,64
65,CHAT_COM_378,突入成功！,Successfuly charged into!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,65
66,CHAT_COM_379,開門した！　全員突撃！,"Gate opened, everyone charge!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,66
67,CHAT_COM_380,開門したわ！　全員突撃！,"Gate opened, everyone charge!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,67
68,CHAT_COM_381,部隊を分けて攻略しよう！,Let's divide our troops and capture it!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,68
71,CHAT_COM_382,敵将を倒して帰るぞ！,Let's defeat the general and go home!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,71
72,CHAT_COM_383,敵将、倒して帰りましょう！,Let's defeat the general and go home!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,72
73,CHAT_COM_384,流れが悪い、押し返す！,"They hold the advantage, fall back!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,73
74,CHAT_COM_385,流れが悪い、反撃！,"We are at the disadvantage, counterattack!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,74
75,CHAT_COM_386,いいぞ！　優勢だ！,We hold the advantage!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,75
76,CHAT_COM_387,優勢！　良い感じ！,"Advantage, nice!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,76
77,CHAT_COM_388,制圧完了！,Domination complete!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,77
69,CHAT_COM_389,必ず生きて帰る！,We will live and go home!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,69
70,CHAT_COM_390,必ず生きて帰ろう！,We will live and go home!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,70
78,CHAT_COM_391,完全勝利！,Total victory!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,78
79,CHAT_COM_392,我がクランの名にかけて！,In the name of our clan!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,79
80,CHAT_COM_393,この勝利を我がクランへ捧げよう,Let's dedicate this victory to our clan!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,80
81,CHAT_COM_394,この勝利、我がクランへ捧げましょう,Let's dedicate this victory to our clan!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,81
