0,,"「ガチャ！ゴゴゴゴゴ――」の中で
すごく重みを感じるものを見つけた！","Found something with immense weight inside the ""Gacha""!",ui\00_message\examine_message\quest\quest_examine_q10310603.gmd,\quest\q10310603.arc,q10310603.arc,2,Sonel
0,,トニオに営業許可証を渡した,Gave Tonio the permit.,ui\00_message\examine_message\quest\quest_examine_q20000003.gmd,\quest\q20000003.arc,q20000003.arc,7,Klaus
0,,ヴァイスロットに営業許可証を渡した,Gave Vicelot the permit.,ui\00_message\examine_message\quest\quest_examine_q20000003.gmd,\quest\q20000003.arc,q20000003.arc,6,Klaus
0,,《時番》の気配がする―,I sense the presence of a Time Bonus enemy,ui\00_message\examine_message\quest\quest_examine_q90000205.gmd,\quest\q90000205.arc,q90000205.arc,2,Zerkin
0,,《時番》の気配がする―,I sense the presence of a Time Bonus enemy,ui\00_message\examine_message\quest\quest_examine_q90000206.gmd,\quest\q90000206.arc,q90000206.arc,2,Zerkin
0,,《時番》の気配がする―,I sense the presence of a Time Bonus enemy,ui\00_message\examine_message\quest\quest_examine_q90000207.gmd,\quest\q90000207.arc,q90000207.arc,2,Zerkin
0,,樹内の記憶から竜力の波動を感じる――,"I sense the wave of Dragon Force from the
memories within the tree...",ui\00_message\examine_message\quest\quest_examine_q90020403.gmd,\quest\q90020403.arc,q90020403.arc,0,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000003.gmd,\quest\q21000003.arc,q21000003.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000009.gmd,\quest\q21000009.arc,q21000009.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000013.gmd,\quest\q21000013.arc,q21000013.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000017.gmd,\quest\q21000017.arc,q21000017.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000029.gmd,\quest\q21000029.arc,q21000029.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000033.gmd,\quest\q21000033.arc,q21000033.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000037.gmd,\quest\q21000037.arc,q21000037.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000040.gmd,\quest\q21000040.arc,q21000040.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000051.gmd,\quest\q21000051.arc,q21000051.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000053.gmd,\quest\q21000053.arc,q21000053.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000061.gmd,\quest\q21000061.arc,q21000061.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000070.gmd,\quest\q21000070.arc,q21000070.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000072.gmd,\quest\q21000072.arc,q21000072.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000075.gmd,\quest\q21000075.arc,q21000075.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000082.gmd,\quest\q21000082.arc,q21000082.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000090.gmd,\quest\q21000090.arc,q21000090.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21000092.gmd,\quest\q21000092.arc,q21000092.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21016008.gmd,\quest\q21016008.arc,q21016008.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21016010.gmd,\quest\q21016010.arc,q21016010.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21016014.gmd,\quest\q21016014.arc,q21016014.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21016018.gmd,\quest\q21016018.arc,q21016018.arc,1,
0,,汚染植物が出現――！,Infected plants have appeared!,ui\00_message\examine_message\quest\quest_examine_q21016019.gmd,\quest\q21016019.arc,q21016019.arc,1,
0,,"驚くべき発見です！
ピクシーが、これほど高度な社会的序列を築いて
いたとは――しかも、その強固さは
比較対象にされることの多いゴブリン以上","It is a surprising discovery! I had no idea that
Pixies had built such a high level of social
hierarchy - and moreover, its strength is greater
than that of the commonly compared Goblin.",ui\00_message\examine_message\stage\stage_examine_st0120.gmd,\stage\st0120\st0120.arc,st0120.arc,4,
0,,"案内板のようだが
文字はかすれており、読めない
橋の向こうになにかがあるようだ","It looks like a signboard, but the characters are
blurred and unreadable.
There seems to be something on the other side of
the bridge.",ui\00_message\examine_message\stage\stage_examine_st0110.gmd,\stage\st0110\st0110.arc,st0110.arc,0,
0,,魔物の増援が止まったようだ――,"It seems that the enemy reinforcements have
stopped.",ui\00_message\examine_message\quest\quest_examine_q90020303.gmd,\quest\q90020303.arc,q90020303.arc,0,
0,,魔物の増援が止まったようだ――,"It seems that the enemy reinforcements have
stopped.",ui\00_message\examine_message\quest\quest_examine_q90020304.gmd,\quest\q90020304.arc,q90020304.arc,0,
0,,魔物の増援が止まったようだ――,"It seems that the enemy reinforcements have
stopped.",ui\00_message\examine_message\quest\quest_examine_q90020305.gmd,\quest\q90020305.arc,q90020305.arc,0,
0,,"注意喚起の立て札のようだ
しかし、文字は汚れており読み取れない","It seems to be a warning sign
However, the text is dirty and unreadable",ui\00_message\examine_message\stage\stage_examine_st0120.gmd,\stage\st0120\st0120.arc,st0120.arc,2,
0,,更なる魔物が呼び寄せられた――！,More enemies have been summoned!,ui\00_message\examine_message\quest\quest_examine_q90020103.gmd,\quest\q90020103.arc,q90020103.arc,1,
0,,"ベンジャミン様はいつになくご機嫌が良いようで
なんと――ご自分のことを
少し話してくださいました！","Mr. Benjamin seemed to be in an unusually good
mood and, by golly--he told us a little about
himself!",ui\00_message\examine_message\stage\stage_examine_st0120.gmd,\stage\st0120\st0120.arc,st0120.arc,5,
0,,骸の将が魔物を呼び寄せた――！,Necro Master called upon an Enemy!,ui\00_message\examine_message\quest\quest_examine_q29300001.gmd,\quest\q29300001.arc,q29300001.arc,7,Walt
0,,何もない,Nothing.,ui\00_message\examine_message\stage\stage_examine_st0100.gmd,\stage\st0100\st0100.arc,st0100.arc,0,
0,,敵により封鎖された壁の片方が消えた――！,"One of the walls blocked by the enemy has
disappeared!",ui\00_message\examine_message\quest\quest_examine_q50300008.gmd,\quest\q50300008.arc,q50300008.arc,0,
0,,敵により封鎖された壁の片方が消えた――！,"One of the walls blocked by the enemy has
disappeared!",ui\00_message\examine_message\quest\quest_examine_q90020203.gmd,\quest\q90020203.arc,q90020203.arc,0,
0,,砦内にパーティーメンバーが進攻した！,Party members have advanced into the fortress!,ui\00_message\examine_message\quest\quest_examine_q90030104.gmd,\quest\q90030104.arc,q90030104.arc,5,The White Dragon
0,,"胞子の広がりを阻止――
クリア時のボーナス報酬が追加！","Prevent the spread of spores!
Bonus reward is added!",ui\00_message\examine_message\quest\quest_examine_q21016008.gmd,\quest\q21016008.arc,q21016008.arc,0,
0,,"胞子の広がりを阻止――
クリア時のボーナス報酬が追加！","Prevent the spread of spores!
Bonus reward is added!",ui\00_message\examine_message\quest\quest_examine_q21016010.gmd,\quest\q21016010.arc,q21016010.arc,0,
0,,"胞子の広がりを阻止――
クリア時のボーナス報酬が追加！","Prevent the spread of spores!
Bonus reward is added!",ui\00_message\examine_message\quest\quest_examine_q21016014.gmd,\quest\q21016014.arc,q21016014.arc,0,
0,,"胞子の広がりを阻止――
クリア時のボーナス報酬が追加！","Prevent the spread of spores!
Bonus reward is added!",ui\00_message\examine_message\quest\quest_examine_q21016018.gmd,\quest\q21016018.arc,q21016018.arc,0,
0,,"胞子の広がりを阻止――
クリア時のボーナス報酬が追加！","Prevent the spread of spores!
Bonus reward is added!",ui\00_message\examine_message\quest\quest_examine_q21016019.gmd,\quest\q21016019.arc,q21016019.arc,0,
0,,樹内の記憶の大詠唱を封じた！,Sealed the Memory Within the Tree's Grand Chant!,ui\00_message\examine_message\quest\quest_examine_q90020403.gmd,\quest\q90020403.arc,q90020403.arc,6,
0,,どこかで泉の湧く音がする――,"Somewhere, the sound of a spring bubbling can be
heard.",ui\00_message\examine_message\quest\quest_examine_q90020303.gmd,\quest\q90020303.arc,q90020303.arc,1,
0,,どこかで泉の湧く音がする――,"Somewhere, the sound of a spring bubbling can be
heard.",ui\00_message\examine_message\quest\quest_examine_q90020304.gmd,\quest\q90020304.arc,q90020304.arc,1,
0,,どこかで泉の湧く音がする――,"Somewhere, the sound of a spring bubbling can be
heard.",ui\00_message\examine_message\quest\quest_examine_q90020305.gmd,\quest\q90020305.arc,q90020305.arc,1,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000003.gmd,\quest\q21000003.arc,q21000003.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000009.gmd,\quest\q21000009.arc,q21000009.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000013.gmd,\quest\q21000013.arc,q21000013.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000017.gmd,\quest\q21000017.arc,q21000017.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000029.gmd,\quest\q21000029.arc,q21000029.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000033.gmd,\quest\q21000033.arc,q21000033.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000037.gmd,\quest\q21000037.arc,q21000037.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000040.gmd,\quest\q21000040.arc,q21000040.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000051.gmd,\quest\q21000051.arc,q21000051.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000053.gmd,\quest\q21000053.arc,q21000053.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000061.gmd,\quest\q21000061.arc,q21000061.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000070.gmd,\quest\q21000070.arc,q21000070.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000072.gmd,\quest\q21000072.arc,q21000072.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000075.gmd,\quest\q21000075.arc,q21000075.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000082.gmd,\quest\q21000082.arc,q21000082.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000090.gmd,\quest\q21000090.arc,q21000090.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21000092.gmd,\quest\q21000092.arc,q21000092.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21016008.gmd,\quest\q21016008.arc,q21016008.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21016010.gmd,\quest\q21016010.arc,q21016010.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21016014.gmd,\quest\q21016014.arc,q21016014.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21016018.gmd,\quest\q21016018.arc,q21016018.arc,2,
0,,胞子が集まり始めている――,Spores are starting to gather,ui\00_message\examine_message\quest\quest_examine_q21016019.gmd,\quest\q21016019.arc,q21016019.arc,2,
0,,"征圧時間終了――
次のミッションへ進行","Subjugation time is up!
Proceed to the next mission.",ui\00_message\examine_message\quest\quest_examine_q90030104.gmd,\quest\q90030104.arc,q90030104.arc,9,
0,,"時間内の征圧に成功――！
次のミッションへ進行","Successfully conquered within the allotted time -!
Proceed to the next Mission.",ui\00_message\examine_message\quest\quest_examine_q90030104.gmd,\quest\q90030104.arc,q90030104.arc,1,The White Dragon
0,,"時間内の征圧に成功――！
次のミッションへ進行","Successfully conquered within the allotted time -!
Proceed to the next Mission.",ui\00_message\examine_message\quest\quest_examine_q90030104.gmd,\quest\q90030104.arc,q90030104.arc,3,The White Dragon
0,,"強襲部隊の撃破に成功
引き続き敵勢力の殲滅を行せよ","Successfully defeated the Assault Unit.
Continue to eliminate the enemy forces.",ui\00_message\examine_message\quest\quest_examine_q90000119.gmd,\quest\q90000119.arc,q90000119.arc,2,Leo
0,,エルダードラゴン討伐に成功した,Successfully defeated the Elder Dragon,ui\00_message\examine_message\quest\quest_examine_q90000205.gmd,\quest\q90000205.arc,q90000205.arc,1,Zerkin
0,,エルダードラゴン討伐に成功した,Successfully defeated the Elder Dragon,ui\00_message\examine_message\quest\quest_examine_q90000206.gmd,\quest\q90000206.arc,q90000206.arc,1,Zerkin
0,,エルダードラゴン討伐に成功した,Successfully defeated the Elder Dragon,ui\00_message\examine_message\quest\quest_examine_q90000207.gmd,\quest\q90000207.arc,q90000207.arc,1,Zerkin
0,,"特攻部隊の撃破に成功
引き続き敵勢力の殲滅を続行せよ","Successfully defeated the Suicide Unit.
Continue to eliminate the enemy forces.",ui\00_message\examine_message\quest\quest_examine_q90000116.gmd,\quest\q90000116.arc,q90000116.arc,3,Vanessa
0,,"特攻部隊の撃破に成功
引き続き敵勢力の殲滅を続行せよ","Successfully defeated the Suicide Unit.
Continue to eliminate the enemy forces.",ui\00_message\examine_message\quest\quest_examine_q90000117.gmd,\quest\q90000117.arc,q90000117.arc,3,Leo
0,,"特攻部隊の撃破に成功
引き続き敵勢力の殲滅を行せよ","Successfully defeated the Suicide Unit.
Continue to eliminate the enemy forces.",ui\00_message\examine_message\quest\quest_examine_q90000119.gmd,\quest\q90000119.arc,q90000119.arc,3,Leo
0,,"急襲部隊の撃破に成功
引き続き敵勢力の殲滅を行せよ","Successfully defeated the ambush unit.
Continue to eliminate the enemy forces.",ui\00_message\examine_message\quest\quest_examine_q90000119.gmd,\quest\q90000119.arc,q90000119.arc,1,Leo
0,,"強襲部隊の撃破に成功
引き続き敵勢力の殲滅を続行せよ","Successfully defeated the assault force.
Continue to annihilate the enemy forces.",ui\00_message\examine_message\quest\quest_examine_q90000114.gmd,\quest\q90000114.arc,q90000114.arc,2,Gurdolin
0,,"強襲部隊の撃破に成功
引き続き敵勢力の殲滅を続行せよ","Successfully defeated the assault force.
Continue to annihilate the enemy forces.",ui\00_message\examine_message\quest\quest_examine_q90000115.gmd,\quest\q90000115.arc,q90000115.arc,2,Fabio
0,,"強襲部隊の撃破に成功
引き続き敵勢力の殲滅を続行せよ","Successfully defeated the assault force.
Continue to annihilate the enemy forces.",ui\00_message\examine_message\quest\quest_examine_q90000116.gmd,\quest\q90000116.arc,q90000116.arc,2,Vanessa
0,,"強襲部隊の撃破に成功
引き続き敵勢力の殲滅を続行せよ","Successfully defeated the assault force.
Continue to annihilate the enemy forces.",ui\00_message\examine_message\quest\quest_examine_q90000117.gmd,\quest\q90000117.arc,q90000117.arc,2,Leo
0,,"番兵の討伐に成功！！
２階の砲撃場へ突入が可能！","Successfully defeated the sentinels!!
It's now possible to break into the second-floor
artillery range!",ui\00_message\examine_message\quest\quest_examine_q90030104.gmd,\quest\q90030104.arc,q90030104.arc,10,
