0,,え、見つかった！？,"Wait, it was found!?",ui\00_message\quest\q10310100.gmd,\quest\q10310100.arc,q10310100.arc,91
15,q10310100_00_3937,潜入した結果をソネルと確認する,潜入した結果をソネルと確認する,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,15
16,q10310100_00_4065,ソネルの様子をうかがう,ソネルの様子をうかがう,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,16
17,q10310100_00_4066,見張りに注意して指定の場所へ移動する,見張りに注意して指定の場所へ移動する,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,17
18,q10310100_00_4067,エモート【手招き】でソネルに合図を送る,"Send a signal to Sonel with emote ""Beckon""",ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,18
19,q10310100_00_4068,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,19
20,q10310100_00_4069,さらに奥の扉に向かう,Head to さらに奥の扉,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,20
21,q10310100_00_4070,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,21
22,q10310100_00_4103,レバーを引く,Pull the lever,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,22
23,q10310100_00_4104,見張りを殲滅する,Defeat the guards,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,23
24,q10310100_00_4105,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,24
25,q10310100_00_4106,ソネルの様子をうかがう,ソネルの様子をうかがう,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,25
26,q10310100_00_4107,見張りに見つからないように進む,見張りに見つからないように進む,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,26
27,q10310100_00_4108,ソネルの様子をうかがう,ソネルの様子をうかがう,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,27
28,q10310100_00_4109,1-2 テント（中）の工作に必要なものを渡す,1-2 テント（中）の工作に必要なものを渡す,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,28
29,q10310100_00_4110,1-2 次どうするか考える,1-2 次どうするか考える,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,29
30,q10310100_00_4111,1-2 テント（大）を工作する,1-2 テント（大）を工作する,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,30
31,q10310100_00_4112,1-2 テント（大）の工作に必要な物を探す,1-2 テント（大）の工作に必要な物を探す,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,31
32,q10310100_00_4113,1-2 テント（大）の工作に必要なものを渡す,1-2 テント（大）の工作に必要なものを渡す,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,32
33,q10310100_00_4114,1-2 次どうするか考える,1-2 次どうするか考える,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,33
34,q10310100_00_4154,奥の門への迂回路を探して進む,奥の門への迂回路を探して進む,ui\00_message\quest_info\q10310100_00.gmd,\quest\q10310100.arc,q10310100.arc,34
0,q10310101_00_32,兵舎と集会場を攻略せよ,Capture the Barracks and the Meeting Spot,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,0
1,q10310101_00_32,"《第一防衛区画》にある《兵舎》と《集会場》を
攻略するために潜入する","《第一防衛区画》にある《兵舎》と《集会場》を
攻略するために潜入する",ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,1
2,q10310101_00_3953,準備が出来たらソネルに話しかける,When ready speak with Sonel,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,2
3,q10310101_00_4096,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,3
4,q10310101_00_4097,潜入して作戦に使えそうな物を探す,潜入して作戦に使えそうな物を探す,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,4
5,q10310101_00_4098,ソネルに相談する,Consult with Sonel,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,5
6,q10310101_00_4099,見張りへの対策を探す,見張りへの対策を探す,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,6
7,q10310101_00_4100,テントの中の掲示板の張り紙を変える,Alter the post on the bulletin board in the tent,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,7
8,q10310101_00_4101,火薬庫へ向かう,Head to the powder kegs,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,8
9,q10310101_00_4102,ソネルに作戦の成果を確認する,Confirm results of the tactics with Sonel,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,9
10,q10310101_00_4115,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,10
11,q10310101_00_4116,敵に見つからずに作戦を進める,敵に見つからずに作戦を進める,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,11
12,q10310101_00_4117,必要なものを探してソネルに渡す,必要なものを探してソネルに渡す,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,12
13,q10310101_00_4118,必要なものをソネルに渡す,必要なものをソネルに渡す,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,13
14,q10310101_00_4119,次の作戦をソネルに確認する,次の作戦をソネルに確認する,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,14
15,q10310101_00_4127,敵に見つからずに作戦を進める,敵に見つからずに作戦を進める,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,15
16,q10310101_00_4121,必要なものを探してソネルに渡す,必要なものを探してソネルに渡す,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,16
17,q10310101_00_4122,必要なものをソネルに渡す,必要なものをソネルに渡す,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,17
18,q10310101_00_4123,次の作戦をソネルに確認する,次の作戦をソネルに確認する,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,18
19,q10310101_00_4128,敵に見つからずに作戦を進める,敵に見つからずに作戦を進める,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,19
20,q10310101_00_4124,必要なものを探してソネルに渡す,必要なものを探してソネルに渡す,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,20
21,q10310101_00_4125,必要なものをソネルに渡す,必要なものをソネルに渡す,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,21
22,q10310101_00_4126,次の作戦をソネルに確認する,次の作戦をソネルに確認する,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,22
23,q10310101_00_4129,第一の門を守る敵を殲滅する,Defeat the enemy guarding the First Gate,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,23
24,q10310101_00_4130,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,24
25,q10310101_00_4155,テント前のソネルと作戦を確認する,テント前のソネルと作戦を確認する,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,25
26,q10310101_00_4156,テント前のソネルと作戦を確認する,テント前のソネルと作戦を確認する,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,26
27,q10310101_00_4157,テント前のソネルと作戦を確認する,テント前のソネルと作戦を確認する,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,27
28,q10310101_00_4158,見張りを殲滅する,Defeat the guards,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,28
29,q10310101_00_4159,ソネルと合流する,Rendezvous with Sonel,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,29
30,q10310101_00_4165,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,30
31,q10310101_00_4170,ソネルに相談する,Consult with Sonel,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,31
32,q10310101_00_4171,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,32
33,q10310101_00_4189,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310101_00.gmd,\quest\q10310101.arc,q10310101.arc,33
0,,"長い間風雨に晒された布がある――
極上の生乾きだ！","長い間風雨に晒された布がある――
極上の生乾きだ！",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,0
0,,"ボロボロになった旗だ――
風にそよいでいて良く乾いている","ボロボロになった旗だ――
風にそよいでいて良く乾いている",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,1
0,,"瓦礫に布が被さっている――
焚火の近くで良く乾いているようだ","瓦礫に布が被さっている――
焚火の近くで良く乾いているようだ",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,2
0,,"圧倒的なインパクトを放っている――
これは《オオワラカミツキ》に違いない！","圧倒的なインパクトを放っている――
これは《オオワラカミツキ》に違いない！",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,3
0,,"懸命に本家に寄せようとしている――
ような気がする
これは《ワラカミツキモドキ》だろう","懸命に本家に寄せようとしている――
ような気がする
これは《ワラカミツキモドキ》だろう",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,4
0,,"どこか後ろめたさを感じる――
おそらくこれは
《ニセワラカミツキ》だろう","どこか後ろめたさを感じる――
おそらくこれは
《ニセワラカミツキ》だろう",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,5
0,,"こちらを欺こうとしている―ー
ような気がする
これは《ワラカミツキダマシ》だろう","こちらを欺こうとしている―ー
ような気がする
これは《ワラカミツキダマシ》だろう",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,6
0,,"それらしい生き物はいないようだ――
他のわらを探してみよう","それらしい生き物はいないようだ――
他のわらを探してみよう",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,7
0,,"今にも爆発しそうだ！
《熟成爆弾カボチャ》に間違いないだろう","今にも爆発しそうだ！
《熟成爆弾カボチャ》に間違いないだろう",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,8
0,,"何の変哲もないカボチャだ――
ソネルが投げたものだろうか","何の変哲もないカボチャだ――
ソネルが投げたものだろうか",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,9
0,,"普通のカボチャが転がっている――
探しているものとは違うが
近くに別のカボチャもあるかもしれない","普通のカボチャが転がっている――
探しているものとは違うが
近くに別のカボチャもあるかもしれない",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,10
0,,"驚いたことに、カボチャそっくりの石のようだ――
細工じゃなくて直接投げつけた方が強い","驚いたことに、カボチャそっくりの石のようだ――
細工じゃなくて直接投げつけた方が強い",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,11
0,,こんなことしている場合じゃない！,こんなことしている場合じゃない！,ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,12
0,,"大砲があるが、整備中のようだ
これは使えないだろう","大砲があるが、整備中のようだ
これは使えないだろう",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,13
0,,"大きな扉や門を破壊するための兵器だ
使用するにはかなりの人数が必要だ","大きな扉や門を破壊するための兵器だ
使用するにはかなりの人数が必要だ",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,14
0,,"オークたちが利用している
掲示板のようだ","オークたちが利用している
掲示板のようだ",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,15
0,,"エルマーにもらった張り紙だ
これで火薬庫にいる見張りを
櫓の上へ移動させることができる","エルマーにもらった張り紙だ
これで火薬庫にいる見張りを
櫓の上へ移動させることができる",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,16
0,,"火薬が入った樽が積まれている
これを利用すれば――","火薬が入った樽が積まれている
これを利用すれば――",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,17
0,,"なんとカボチャが３つもある！
が、探しているものはこれではない
オークが拾ってここに乗せたのだろうか？","なんとカボチャが３つもある！
が、探しているものはこれではない
オークが拾ってここに乗せたのだろうか？",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,18
0,,"この中ではこれはハズレだろう――
と、分かっていてつい調べてしまった！","この中ではこれはハズレだろう――
と、分かっていてつい調べてしまった！",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,19
0,,"かなり期待して調べたのだが――
ただのデカいカボチャのようだ
どうやってここまで投げ込んだのだろうか？","かなり期待して調べたのだが――
ただのデカいカボチャのようだ
どうやってここまで投げ込んだのだろうか？",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,20
0,,おしい！こっちではなかった！,おしい！こっちではなかった！,ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,21
0,,"熟成を通り越して完全に腐っている――
これはこれで嫌だが
探しているものとは違うようだ","熟成を通り越して完全に腐っている――
これはこれで嫌だが
探しているものとは違うようだ",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,22
0,,"奥の方から火薬の臭いがする
向こう側は火薬庫のようだ","奥の方から火薬の臭いがする
向こう側は火薬庫のようだ",ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,23
0,,見張りが厳重に警備している,見張りが厳重に警備している,ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,24
0,,ソネルに頼まれたものを発見した！,ソネルに頼まれたものを発見した！,ui\00_message\examine_message\quest\quest_examine_q10310101.gmd,\quest\q10310101.arc,q10310101.arc,25
0,,"やぁ、キミか！
この間の潜入任務のときは助かったよ","やぁ、キミか！
この間の潜入任務のときは助かったよ",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,0
0,,"敵戦力の現状も目の当たりにしたし
《第一防衛区画》の攻略を進めないとね","敵戦力の現状も目の当たりにしたし
《第一防衛区画》の攻略を進めないとね",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,1
0,,"もちろん！
今回もキミの席は空けてあるから
心配は無用さ！","もちろん！
今回もキミの席は空けてあるから
心配は無用さ！",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,2
0,,受注キャンセル時会話（仮）,受注キャンセル時会話（仮）,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,3
0,,"ようし、まだまだやることはたくさんあるが
まずは奴らの戦力を削ることが先決だ","ようし、まだまだやることはたくさんあるが
まずは奴らの戦力を削ることが先決だ",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,4
0,,"潜入の準備はできている
戦いの方は――まだちょっと遠慮したいけどね","潜入の準備はできている
戦いの方は――まだちょっと遠慮したいけどね",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,5
0,,さて、今回はどうするかな――,さて、今回はどうするかな――,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,6
0,,《兵舎》を攻略する,"Capture ""Barracks""",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,7
0,,《集会場》を攻略する,"Capture ""Meeting Spot""",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,8
0,,準備に戻る,Return to preparation,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,9
0,,"《兵舎》は敵の寝床のようだね
兵隊にとって“睡眠”は重要だ","《兵舎》は敵の寝床のようだね
兵隊にとって“睡眠”は重要だ",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,10
0,,"どんなに屈強なオークと言えど――
快適な睡眠なくして
最大限の力は発揮できないだろう","どんなに屈強なオークと言えど――
快適な睡眠なくして
最大限の力は発揮できないだろう",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,11
0,,"作戦のポイントはそこにある
さぁ、行こう！","作戦のポイントはそこにある
さぁ、行こう！",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,12
0,,"《集会場》は敵が多く集まる場所だ
危険ではあるが、戦力を一気に削るチャンスが
どこかにあるはずだ","《集会場》は敵が多く集まる場所だ
危険ではあるが、戦力を一気に削るチャンスが
どこかにあるはずだ",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,13
0,,"潜入し、その糸口を探す
さぁ、行こう！","潜入し、その糸口を探す
さぁ、行こう！",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,14
0,,"この潜入任務では、ボクとキミの二人だけだ
他に頼れる者はいない
しっかり準備してきてくれよ","この潜入任務では、ボクとキミの二人だけだ
他に頼れる者はいない
しっかり準備してきてくれよ",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,15
0,,"よし――敵の気配はない
今のうちに、すばやく行動に移ろう","よし――敵の気配はない
今のうちに、すばやく行動に移ろう",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,16
0,,"ここにある３つのテントそれぞれに
ボクが“ちょっとした細工”を施す","ここにある３つのテントそれぞれに
ボクが“ちょっとした細工”を施す",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,17
0,,"平たく言えば――
“寝心地を悪くしてオークくんの睡眠を妨害する”
という、とてもシンプルな作戦さ","平たく言えば――
“寝心地を悪くしてオークくんの睡眠を妨害する”
という、とてもシンプルな作戦さ",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,18
0,,"兵士にとって、睡眠不足は大敵だからね
地味だけど、確実に戦力を削れること間違いなし！
というわけさ","兵士にとって、睡眠不足は大敵だからね
地味だけど、確実に戦力を削れること間違いなし！
というわけさ",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,19
0,,"テントの細工はボクが担当する
昨晩「どうすれば寝心地が悪くなるか」を考えるのが
あまりに楽しくて、ちょっと寝不足気味だけどね","テントの細工はボクが担当する
昨晩「どうすれば寝心地が悪くなるか」を考えるのが
あまりに楽しくて、ちょっと寝不足気味だけどね",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,20
0,,"そうそう、重要なことを言い忘れていた
ボクは１つのことに集中してると
周りのことはまったく見えなくてね","そうそう、重要なことを言い忘れていた
ボクは１つのことに集中してると
周りのことはまったく見えなくてね",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,21
0,,"キミは、敵が来たらボクの所へ来て知らせて欲しい
近づいて話しかけてくれれば、テントの中に隠れるよ","キミは、敵が来たらボクの所へ来て知らせて欲しい
近づいて話しかけてくれれば、テントの中に隠れるよ",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,22
0,,"隠れている間は当然細工はできない
安全を確認したら、またボクにタッチしてくれ
テントの外に出て、細工を再開するのでね","隠れている間は当然細工はできない
安全を確認したら、またボクにタッチしてくれ
テントの外に出て、細工を再開するのでね",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,23
0,,"それと、もう一つ頼みたいことがあるんだ
向こうで話そう","それと、もう一つ頼みたいことがあるんだ
向こうで話そう",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,24
0,,"テントの細工はボクに任せてくれ
《生乾きの布》を探すのは、キミに任せるとしよう","テントの細工はボクに任せてくれ
《生乾きの布》を探すのは、キミに任せるとしよう",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,25
0,,"よしよし、いいかい？
昨晩いろいろと考えていたのだが――","よしよし、いいかい？
昨晩いろいろと考えていたのだが――",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,26
0,,"《生乾きの布》――
こいつに可能性を感じるんだよね
ボクの中で“使い方”のイメージはすでにある","《生乾きの布》――
こいつに可能性を感じるんだよね
ボクの中で“使い方”のイメージはすでにある",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,27
0,,"とにかく、近くにある“布”を探して
使えそうなものがあれば持って来て欲しい","とにかく、近くにある“布”を探して
使えそうなものがあれば持って来て欲しい",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,28
0,,"オークくんが巡回してることもあるだろうから
見つからないように気をつけてくれ","オークくんが巡回してることもあるだろうから
見つからないように気をつけてくれ",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,29
0,,"もちろん、ボクのことも気にかけてくれよ！
どちらかが見つかっても、戦闘は避けられないからね","もちろん、ボクのことも気にかけてくれよ！
どちらかが見つかっても、戦闘は避けられないからね",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,30
0,,それじゃあ、作戦開始だ！,それじゃあ、作戦開始だ！,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,31
0,,"よし、小さいテントはこんなもんかな！
キミが持って来た“アレ”がいい仕事をしたよ
まぁ、詳しくは聞かない方がいいだろうね！","よし、小さいテントはこんなもんかな！
キミが持って来た“アレ”がいい仕事をしたよ
まぁ、詳しくは聞かない方がいいだろうね！",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,32
0,,さて、今のところ敵の姿はないようだが――,さて、今のところ敵の姿はないようだが――,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,33
0,,《兵舎》に残って作戦を続ける,"Remain in ""Barracks"" and continue the tactics",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,34
0,,《第一の門》を攻略する,"Capture ""First Gate""",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,35
0,,撤退して成果を確認する,Withdraw and review results,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,36
0,,"そうだね、もう少しだけ粘ろう！
次は――あの中くらいのテントにしよう","そうだね、もう少しだけ粘ろう！
次は――あの中くらいのテントにしよう",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,37
0,,"要領は先ほどと同じだ
どれどれ、まずは“寝床チェック”を――","要領は先ほどと同じだ
どれどれ、まずは“寝床チェック”を――",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,38
0,,"ちょうどボクも、同じことを考えていたところさ！
これまでの作戦の成果で十分弱体化されていれば
少数の戦力でも勝てる見込みはある","ちょうどボクも、同じことを考えていたところさ！
これまでの作戦の成果で十分弱体化されていれば
少数の戦力でも勝てる見込みはある",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,39
0,,さ、気を引き締めて行こう！,さ、気を引き締めて行こう！,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,40
