old,new
やらせないわよ！,
弱点は炎ね――,
弱点は氷ね――,
弱点は雷ね――,
弱点は聖ね――,
弱点は闇ね――,
掘り出し物、見つかるといいわね,
何があっても、マスターの側にいるわ,
"あたし、もっとマスターのお役にたちたいの
ねぇ――“お願い”聞いてくれないかしら",
"マスター、この新しい力で
いままで以上にあなたに尽くすつもりよ
期待しててね",
"冒険に行くなら誘ってね
どこまでもお助けするわ、マスター",
