old,new
<COL B6FF01>《癒活》癒しの力で、支えます！</COL>,<COL B6FF01>[Restoration] 癒しの力で、支えます！</COL>
<COL B6FF01>《癒活》だ、大丈夫です、立て直します！</COL>,<COL B6FF01>[Restoration] だ、大丈夫です、立て直します！</COL>
<COL B6FF01>《柔化》弱体化させて敵の能力を下げます</COL>,<COL B6FF01>[Weaken] 弱体化させて敵の能力を下げます</COL>
<COL B6FF01>《柔化》状態異常、頑張りますから！</COL>,<COL B6FF01>[Weaken] 状態異常、頑張りますから！</COL>
<COL B6FF01>《集中》あんなやつ、この魔力で！</COL>,<COL B6FF01>[Concentration] あんなやつ、この魔力で！</COL>
<COL B6FF01>《集中》集中すれば、もっと早く――！</COL>,<COL B6FF01>[Concentration] 集中すれば、もっと早く――！</COL>
<COL B6FF01>《無恐》今ならどんな攻撃も、怖くない！</COL>,<COL B6FF01>[Fearless] 今ならどんな攻撃も、怖くない！</COL>
<COL B6FF01>《無恐》敵の攻撃、耐え抜いてみせます！</COL>,<COL B6FF01>[Fearless] 敵の攻撃、耐え抜いてみせます！</COL>
<COL B6FF01>《集視》ま、前に、出ます――！</COL>,<COL B6FF01>[Attraction] ま、前に、出ます――！</COL>
<COL B6FF01>《集視》こ、こらー！　こっちだぞー！</COL>,<COL B6FF01>[Attraction] こ、こらー！　こっちだぞー！</COL>
<COL B6FF01>《守護》守りを固めました！　皆で攻撃を！</COL>,<COL B6FF01>[Protection] 守りを固めました！　皆で攻撃を！</COL>
<COL B6FF01>《守護》敵の攻撃、しばらく我慢できるはず！</COL>,<COL B6FF01>[Protection] 敵の攻撃、しばらく我慢できるはず！</COL>
<COL B6FF01>《蘇生》自分がお助けします！　覚者さま――！</COL>,<COL B6FF01>[Resurrection] 自分がお助けします！　覚者さま――！</COL>
閃きました――新しい特技を――！,
な、仲間の使った特技――覚えました！,
この辺りにジョブ修練敵がいるみたいです――,
あの、そこに修練敵が――,
覚者さま、修練が達成されましたよ,
この近く――貴重な宝物がありそうです――,
覚者さま、近くに希少な宝があるような――,
あの――この辺り、何だか気になります,
んん、ここは、なにかありそうです――,
あまり見ない敵がいます、どうしますか――？,
か、覚者さま、この敵は珍しいやつです,
これ、なんでしょうか――,
覚者さま、せ、戦術育成――どうですか――？,
ふふ――ゆっくりしていってくださいね,
あの、お会いできて光栄です,
や、やってみます！,
わかりました――,
回復、します！,
うわぁっ,
当たらないよ！,
炎が効きそうです！,
氷が効きそうです！,
雷が効きそうです！,
聖が効きそうです！,
闇が効きそうです！,
何があるんでしょう、ここ,
不気味だけど、覚者さまと一緒なら――,
"か、覚者さま――もっとお役にたてるように
１つお願いがあるんです――",
"ありがとうございました――
身に付けた力で、もっと覚者さまに
頼っていただけるように、頑張ります――",
"覚者さま、あの、冒険に行きませんか？
今まで以上に、お役に立ってみせますから――",
