old,new
<COL B6FF01>《特技》この奥義、刮目せよ！</COL>,<COL B6FF01>[Special Skill] この奥義、刮目せよ！</COL>
<COL B6FF01>《特技》これぞ我が全身全霊！</COL>,<COL B6FF01>[Special Skill] これぞ我が全身全霊！</COL>
<COL B6FF01>《剛化》この攻撃、どこまで耐えられるかな！</COL>,<COL B6FF01>[Harden] この攻撃、どこまで耐えられるかな！</COL>
<COL B6FF01>《剛化》力を示す！　いくぞ！</COL>,<COL B6FF01>[Harden] 力を示す！　いくぞ！</COL>
<COL B6FF01>《重化》これ以上立っていられると思うな！</COL>,<COL B6FF01>[Heavy] これ以上立っていられると思うな！</COL>
<COL B6FF01>《重化》一気に体勢を崩してやります！</COL>,<COL B6FF01>[Heavy] 一気に体勢を崩してやります！</COL>
<COL B6FF01>《癒活》癒しの力で、後押しします！</COL>,<COL B6FF01>[Restoration] 癒しの力で、後押しします！</COL>
<COL B6FF01>《癒活》我々はまだ戦えるはずです！</COL>,<COL B6FF01>[Restoration] 我々はまだ戦えるはずです！</COL>
<COL B6FF01>《柔化》その攻め、いま鈍らせてやるぞ！</COL>,<COL B6FF01>[Weaken] その攻め、いま鈍らせてやるぞ！</COL>
<COL B6FF01>《柔化》敵を弱らせて隙を作ります！</COL>,<COL B6FF01>[Weaken] 敵を弱らせて隙を作ります！</COL>
<COL B6FF01>《集中》全力で集中し、詠唱します！</COL>,<COL B6FF01>[Concentration] 全力で集中し、詠唱します！</COL>
<COL B6FF01>《集中》我が魔力よ、いまこそ力を！</COL>,<COL B6FF01>[Concentration] 我が魔力よ、いまこそ力を！</COL>
<COL B6FF01>《無恐》向かうところ敵無しッ！</COL>,<COL B6FF01>[Fearless] 向かうところ敵無しッ！</COL>
<COL B6FF01>《無恐》耐えられぬ攻撃など、ないっ！</COL>,<COL B6FF01>[Fearless] 耐えられぬ攻撃など、ないっ！</COL>
<COL B6FF01>《集視》まとめて受けて立つ！　かかってこい！</COL>,<COL B6FF01>[Attraction] まとめて受けて立つ！　かかってこい！</COL>
<COL B6FF01>《集視》今こそ、道を切り開く時！</COL>,<COL B6FF01>[Attraction] 今こそ、道を切り開く時！</COL>
<COL B6FF01>《守護》守りを固めます、攻勢に出ましょう！</COL>,<COL B6FF01>[Protection] 守りを固めます、攻勢に出ましょう！</COL>
<COL B6FF01>《守護》これぞ鋼の防御！</COL>,<COL B6FF01>[Protection] これぞ鋼の防御！</COL>
"<COL B6FF01>《蘇生》マスター！
さあ、お立ちください！</COL>",
マスター！　とびきりの特技を閃きました！　,
"なるほど！
雇われたポーンの特技、私も覚えました！",
"マスター、
辺りにジョブ修練敵の気配を感じます！",
マスター、修練敵がすぐそこに！,
"さすがはマスター！
ジョブ修練を達成されましたね！",
この辺り、貴重な宝があるのでは！？,
"近くに希少な宝があるかもしれませんよ、
マスター",
近くに何かありそうですよ、よく確認を！,
"うん？
この辺り――きっとなにかありますよ！？",
こいつは稀有な敵です、マスター！,
"この敵は討伐を！
なかなか遭う敵ではありません！",
アイテム発見！　拾っておきます！,
"マスター、
よろしければ戦術育成をお願いします！",
おお、歓迎いたします！,
数々の武勇伝、うかがっております！,
なるほど！,
では、さっそく！,
これで、ご安心を！,
見切った！,
捉えられるか！？,
炎で攻めましょう！,
氷で攻めましょう！,
雷で攻めましょう！,
聖で攻めましょう！,
闇で攻めましょう！,
よきものがあるといいですね！,
さぁ、未知なる島の探索を！,
"マスター！　今後一層のお役にたてるよう
今日は折り入ってお願いがあります",
"ああ――感謝します、マスター！
手にした力で、今まで以上に
お役に立ってみせます！",
"マスター、いますぐ冒険に出ましょう！
必ずお役に立ってみせます！",
