old,new
<COL B6FF01>《重化》この技で倒れさせる</COL>,<COL B6FF01>[Heavy] この技で倒れさせる</COL>
<COL B6FF01>《重化》敵の体勢、打ち崩す――</COL>,<COL B6FF01>[Heavy] 敵の体勢、打ち崩す――</COL>
<COL B6FF01>《癒活》癒しの力、今こそ使う時――</COL>,<COL B6FF01>[Restoration] 癒しの力、今こそ使う時――</COL>
<COL B6FF01>《癒活》戦闘続行の支援を行う</COL>,<COL B6FF01>[Restoration] 戦闘続行の支援を行う</COL>
<COL B6FF01>《柔化》敵を弱体化させ、戦力を削ぐ</COL>,<COL B6FF01>[Weaken] 敵を弱体化させ、戦力を削ぐ</COL>
<COL B6FF01>《柔化》状態異常にて敵を弱体化させる</COL>,<COL B6FF01>[Weaken] 状態異常にて敵を弱体化させる</COL>
<COL B6FF01>《集中》精神統一により詠唱効率を高める</COL>,<COL B6FF01>[Concentration] 精神統一により詠唱効率を高める</COL>
<COL B6FF01>《集中》これより魔力を集める――</COL>,<COL B6FF01>[Concentration] これより魔力を集める――</COL>
<COL B6FF01>《無恐》これよりしばらく、攻撃は通らない</COL>,<COL B6FF01>[Fearless] これよりしばらく、攻撃は通らない</COL>
<COL B6FF01>《無恐》猛攻にも耐え抜こう</COL>,<COL B6FF01>[Fearless] 猛攻にも耐え抜こう</COL>
<COL B6FF01>《集視》作戦として敵を引き付けよう</COL>,<COL B6FF01>[Attraction] 作戦として敵を引き付けよう</COL>
<COL B6FF01>《集視》前線への侵攻を開始</COL>,<COL B6FF01>[Attraction] 前線への侵攻を開始</COL>
<COL B6FF01>《守護》味方の守りを固めた、この機に攻撃を</COL>,<COL B6FF01>[Protection] 味方の守りを固めた、この機に攻撃を</COL>
<COL B6FF01>《守護》しばし、守りの構えを</COL>,<COL B6FF01>[Protection] しばし、守りの構えを</COL>
<COL B6FF01>《蘇生》主よ、あなたをお守りすると誓ったはず</COL>,<COL B6FF01>[Resurrection] 主よ、あなたをお守りすると誓ったはず</COL>
主よ、新たな特技を閃いた,
雇用された仲間の特技を習得,
周辺にジョブ修練敵の気配を察知,
修練敵、確認,
主は修練を完了――ジョブマスターへの報告を,
付近に貴重な宝の存在を確認,
周辺に希少な宝を感知――,
主よ、速やかに周辺の探索を勧める,
この場所――何かが隠されている模様,
この敵に遭遇するのは稀――速やかに討伐を,
予期せぬ相手に遭遇,
アイテムを入手――,
主の考えに沿うべく、戦術育成を,
我が主よりあなたの戦功を聞いている,
我が主との冒険についてお聞かせ願いたい,
承った,
そのように,
これで戦えるかと,
危険！,
攻撃を回避,
敵の弱点は炎,
敵の弱点は氷,
敵の弱点は雷,
敵の弱点は聖,
敵の弱点は闇,
主よ、ここに何をお望みか,
いかなる状況であれ、お傍に,
"我が主よ、さらなる期待に沿えるよう、力を手に入れたい
速やかに私の願いを聞いていただけないだろうか――",
"新たな力を習得――主よ、今後
より的確にあなたをサポートする",
"我が主よ、冒険へ出るなら私を――
戦いがより冴えるよう
的確なサポートを約束する",
