old,new
<COL B6FF01>《集視》全員、俺の獲物だぁぁ！</COL>,<COL B6FF01>[Attraction] 全員、俺の獲物だぁぁ！</COL>
<COL B6FF01>《集視》死にたいやつからかかって来な</COL>,<COL B6FF01>[Attraction] 死にたいやつからかかって来な</COL>
<COL B6FF01>《守護》覚者さま、しばらくは無茶できますぜ</COL>,<COL B6FF01>[Protection] 覚者さま、しばらくは無茶できますぜ</COL>
<COL B6FF01>《守護》自分らの守り、ガッチリ固めます</COL>,<COL B6FF01>[Protection] 自分らの守り、ガッチリ固めます</COL>
<COL B6FF01>《蘇生》覚者さまの命、俺が救いますぜ！</COL>,<COL B6FF01>[Resurrection] 覚者さまの命、俺が救いますぜ！</COL>
覚者さま、新しい特技、閃めきましたぜ,
"ほーう、雇われポーンの特技――
コツはつかんだ！",
この辺、ジョブ修練敵がいやがりそうですぜ,
覚者様、修練敵がいますぜ！,
ん？　修練が終わったんじゃねぇですかい,
"どうも近くに貴重な財宝が
眠ってる気がするんですがね",
"覚者さま、
ここらで宝でも探してみましょうや",
"ちょいとお待ちを――
ここら辺、何かありますぜ？",
この辺り、何かあるんじゃないですかね,
"こいつは珍しいヤツだ、
ありがたくぶちのめしましょうや",
へぇ、なかなか見かけない敵だな,
こいつはなんだ？　貰っておくか,
そろそろ、戦術育成の方もどうですかね？,
うちの覚者様がお世話になってるみてぇで,
"せっかくですから
ゆっくりしていってくださいよ！",
お任せを,
覚者様が仰るんなら,
こいつで治せる！,
おっと！,
外れたな,
こいつぁ炎に弱えぇ！,
こいつぁ氷に弱えぇ！,
こいつぁ雷に弱えぇ！,
こいつぁ聖に弱えぇ！,
こいつぁ闇に弱えぇ！,
さーて、何が出てくるかねぇ,
一筋縄じゃあ、いかなさそうな場所ですね,
"なぁ覚者様、俺を見込んで
ひとつ頼まれてくださいませんかね――
なに、悪い話じゃあありません　",
"覚者様、手に入れたこの力で、
今までよりもお力になれるはずです――
お任せくだせぇ",
"そろそろ出掛けますか？
俺がキッチリお支えしますぜ",
